;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
263;;;;532.649780;660.786560;127.117805;;;;965.818176;797.224854;352.520538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;593.613708;740.185852;152.306824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.338257;835.210144;208.581223;;;;;;;;;;;;;;;;;;;;;;472.107025;730.703125;147.239502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;;;;530.700562;660.286987;125.804871;;;;963.970337;797.378052;352.740112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;591.534058;740.131836;151.090195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;796.892517;835.247742;207.931549;;;;;;;;;;;;;;;;;;;;;;469.456024;730.032654;146.054001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;;;;529.323120;659.932251;124.522720;;;;961.871887;797.592896;352.322296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;589.661133;740.160767;149.899353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;795.387512;834.820007;207.482025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;;;;527.593567;659.645691;123.135178;;;;960.007996;797.767883;351.972107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;587.926514;739.568237;148.762833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;793.100525;834.938477;207.261902;;;;;;;;;;;;;;;;;;;;;;;;;466.189972;729.306274;142.921432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;;;;525.858887;659.365723;122.045647;;;;958.007751;797.987244;352.003723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;586.237427;739.548889;147.966187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;791.050171;834.724060;207.300293;;;;;;;;;;;;;;;;;;;;;;;;;464.361206;728.871277;141.622040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;;;;524.141052;658.938110;120.518211;;;;955.558655;798.344360;351.665466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;584.136963;739.316956;146.979065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;462.625214;728.334717;140.461365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;;;;522.594055;658.874084;119.370323;;;;954.260559;798.463562;351.591125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;582.786682;738.567627;145.787552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;460.848602;728.063354;139.190430;786.141541;834.801392;207.353165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;;;;521.086304;658.565613;118.020309;;;;951.975403;798.841736;351.179596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;581.226501;738.028442;144.596909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;459.311768;727.842285;137.759552;784.337219;834.857849;206.588135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;;;;519.329712;658.397888;116.276367;;;;949.961914;799.081482;351.042450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;579.379272;737.904846;143.801865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;457.807312;727.617859;136.455246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;;;;517.691040;657.937134;115.638184;;;;948.853577;799.079895;350.698669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;577.562317;737.445862;143.070755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455.901031;727.430420;135.772049;;;;780.183533;834.691711;206.200592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;;;;516.104553;657.749817;114.113457;;;;946.558533;799.629272;350.580109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;575.956665;737.273926;141.488327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454.672333;727.409241;134.545853;;;;778.734375;834.495850;205.686264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;;;;514.415833;657.858215;112.302307;;;;944.370361;799.830200;350.828491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;575.084045;736.808838;140.402176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;453.316071;727.302979;133.377716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;;;;513.385254;657.599731;111.280579;;;;943.489258;799.622925;350.519257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;573.567017;736.416260;139.300308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.231995;833.845581;205.229248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;;;;511.864288;657.379761;109.849487;;;;941.441101;800.184570;349.930481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;571.569336;736.512146;138.582977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;773.736023;833.979370;205.264008;450.064301;726.706787;130.932526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;;;;510.546814;657.135986;108.944016;;;;939.404663;800.543701;350.246216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;570.059753;736.194214;137.126862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771.937439;833.630066;204.343872;449.169037;726.567871;129.853836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;;;;509.059357;656.864258;107.515717;;;;938.285583;800.361572;350.120361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568.704163;735.944336;136.221939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;771.475891;833.149658;203.259720;447.641113;726.311523;128.625397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;;;;507.962982;656.884644;105.606972;;;;936.229675;800.914490;349.301666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568.013733;735.188965;134.731216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;769.897705;833.248108;202.832748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;;;;506.755188;656.814575;104.227806;;;;934.797668;801.164246;349.270996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;567.020569;734.773926;133.389404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.412231;833.320801;202.956390;;;;444.924591;725.830078;125.776283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;;;;505.542969;656.438293;103.675621;;;;933.666565;801.036804;349.206787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;565.472046;734.727051;132.511932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.965393;833.205261;203.181213;;;;443.766022;725.652954;125.041794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;;;;504.041931;656.252869;102.178932;;;;931.564758;801.635315;348.965546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;563.707886;734.575684;131.817993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.634338;833.005005;202.632217;;;;442.521942;725.479065;124.255432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;;;;503.121643;656.035706;101.072731;;;;930.338684;801.941711;348.836456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;562.295410;734.679016;131.156342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762.723877;833.055786;202.168839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;;;;502.096649;656.249817;99.241982;;;;929.448547;801.708191;348.281464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;561.466492;734.251587;130.060669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;761.471680;833.096741;201.694458;;;;;;;439.881256;725.209961;121.861237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;;;;501.192780;655.692200;98.280182;;;;927.970215;802.037537;347.984528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560.347961;733.778992;129.057953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;760.430908;833.008179;200.743530;;;;;;;439.168488;724.851868;120.898643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;;;;500.132294;655.386658;97.300964;;;;926.070740;802.620789;347.822449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559.431274;733.458252;127.330383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759.308411;832.674622;200.261871;;;;;;;438.118927;724.580627;120.056824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;;;;499.159119;655.576965;95.920113;;;;924.502686;802.871643;347.539307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;558.563843;733.626709;126.394600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.397217;832.744812;200.293472;;;;;;;436.925781;724.338318;119.035042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;;;;498.156555;655.167664;94.893456;;;;923.790955;802.701416;347.239624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557.406860;733.818420;125.840752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755.676941;832.854431;200.122467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;;;;497.031586;654.915833;93.610168;;;;922.463684;803.124573;346.938965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;556.052307;733.668518;124.516357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754.536682;832.693298;199.881332;;;;;;;;;;433.900513;724.009827;117.850739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;;;;495.948914;654.915833;92.221519;;;;921.060547;803.375427;346.703369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;555.029114;733.141968;123.922050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;;;;494.962006;655.093811;90.839905;;;;919.972412;803.425415;346.520935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;554.133362;732.892395;122.574791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.234253;832.408325;198.779160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;;;;494.083466;654.572693;90.417671;;;;919.049377;803.501892;346.163391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;554.096680;732.512329;121.252792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.212036;832.599243;197.999603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;;;;493.203888;654.469788;89.980766;;;;917.382446;803.998291;346.135620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;553.202454;732.214355;120.593613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.296448;832.530579;197.689835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;;;;492.192505;654.725647;88.436119;;;;916.014954;804.347473;345.636719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;551.605164;732.252869;119.723419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.985352;832.340637;197.557541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;;;;491.631927;654.577148;87.110970;;;;915.038025;804.544312;345.162262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;550.389709;732.340637;119.615379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.488586;830.400635;196.349747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;;;;491.007904;653.925354;86.834305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;549.784912;732.450745;118.967247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.089966;829.607666;195.618423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;;;;490.132721;653.377380;86.223190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;548.770630;732.286804;118.024429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;746.859680;830.122620;195.287460;913.743469;804.746460;344.900452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;;;;489.729950;652.916321;85.310623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;548.503296;732.160278;117.179779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745.336426;830.333923;195.079254;912.042908;805.176941;344.518066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;;;;489.380157;652.772766;84.092018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;548.168518;731.805298;116.100777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744.148254;830.160095;194.755981;910.835022;805.471191;344.257507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;;;;488.958130;652.782593;82.849510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;547.287415;731.647400;115.257133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743.386047;830.223145;194.467575;910.026306;805.735474;344.133057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;;;;488.254150;652.541992;82.009750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;546.419434;731.515930;114.848488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.681885;830.189026;194.212845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;;;;488.035828;652.334412;81.072289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;546.006836;731.111633;114.289894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;908.890442;805.976196;343.403778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;;;;487.228485;651.387085;80.988525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545.844666;730.655579;113.855217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.536255;806.425476;342.987213;741.188599;830.124634;193.450592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;;;;486.721497;650.919250;80.425072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545.497864;730.376465;113.065552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.741089;806.681641;342.888306;740.574463;830.436462;193.310242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;;;;486.344513;650.796631;79.085846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.903320;730.082397;112.152351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.116577;806.890503;342.477966;739.748596;830.620117;192.941559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;;;;486.046448;650.688538;78.267059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.420532;729.621521;111.369652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;906.008301;806.828979;342.118744;738.535400;830.948914;192.177933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;;;;485.600098;650.597900;77.733925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.156616;729.420410;110.530373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.388611;830.923462;191.625092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;;;;485.316833;650.437866;76.928215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543.974976;729.211853;109.980209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.035767;830.857544;191.496918;904.382935;807.227234;341.469391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;;;;484.977478;650.097961;75.695206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543.689087;728.918884;109.548965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.196106;830.401001;191.647461;903.329102;807.697083;341.356689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;;;;484.603851;649.817749;74.501198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543.147339;728.701050;108.918755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;902.582947;808.041748;341.039551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;;;;484.742828;650.064575;73.102821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;542.978882;728.659973;108.102699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.706848;808.206421;341.196442;420.997620;717.872009;100.398552;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;;;;484.739532;650.378662;72.084976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;542.774597;728.643188;107.400200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.437622;808.193237;341.190491;420.496277;717.594421;100.216644;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;;;;484.567993;650.364746;71.395996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;542.462280;728.537109;106.770416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;901.051575;808.400757;340.940247;420.367554;717.193970;99.677422;735.640320;840.893005;195.611740;;;;;;;;;;;;;;;;;;;;;;;;
314;;;;484.398743;650.304382;70.500381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;542.185364;728.504333;106.055878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;900.603577;808.480164;340.659943;420.219513;716.815247;99.081848;733.612793;831.423401;190.449722;;;;;;;;;;;;;;;;;;;;;;;;
315;;;;484.014557;650.153381;69.709961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.976379;728.332092;105.574669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.781433;808.807739;340.352356;420.052429;716.531738;98.721863;733.021729;830.839417;189.878647;;;;;;;;;;;;;;;;;;;;;;;;
316;;;;484.081970;649.993530;68.539635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.636108;728.160706;105.142319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.226074;809.111938;340.177856;419.872162;716.267456;98.331406;732.472473;831.770874;189.917633;;;;;;;;;;;;;;;;;;;;;;;;
317;;;;484.220276;649.847351;67.499702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.156799;727.953003;104.436058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.930115;809.433044;340.124847;;;;732.114807;832.112061;189.876755;;;;;;;;;;;;;;;;;;;;;;;;
318;;;;484.123871;649.783386;66.935455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.049133;727.676575;103.584282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.603455;809.642578;339.919708;;;;731.798950;832.379883;189.344940;;;;;;;;;;;;;;;;;;;;;;;;
