;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
42;749.545227;448.471954;28.779566;910.104736;680.573975;231.712921;832.345337;430.327850;30.444359;865.609314;514.964233;62.655128;959.313965;759.366943;352.612732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;749.550232;448.457794;28.827085;910.182922;680.510254;231.685440;832.329651;430.396149;30.465605;865.553955;514.966003;62.602898;959.464355;759.356995;352.614166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;749.561340;448.465515;28.792627;910.242188;680.497070;231.654358;832.321472;430.348846;30.433096;865.590942;514.984619;62.638905;959.537292;759.354004;352.589691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;749.582520;448.567322;28.781036;910.292358;680.380005;231.723801;832.367920;430.347595;30.425982;865.628601;514.974426;62.648689;959.372253;759.353333;352.669800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;749.621460;448.570557;28.775112;910.343445;680.423401;231.750061;832.388489;430.422546;30.400080;865.609741;514.984985;62.653679;959.666321;759.241943;352.637207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;749.552368;448.484985;28.778479;910.414551;680.359741;231.751602;832.335632;430.353271;30.400471;865.628357;514.976318;62.646946;959.842712;759.212646;352.551025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;749.585327;448.554382;28.752420;910.500916;680.243225;231.777924;832.334473;430.362762;30.393324;865.608093;514.985779;62.651615;959.933105;759.229980;352.497284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;749.594788;448.568481;28.781292;910.575806;680.194885;231.814209;832.362183;430.378265;30.387587;865.628052;514.976318;62.646732;960.058533;759.120972;352.510345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;749.628479;448.565491;28.777943;910.632507;680.180847;231.823715;832.370361;430.389465;30.394234;865.607361;514.983276;62.645451;960.238770;759.098999;352.563507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;749.534851;448.475586;28.791321;910.726868;680.105591;231.845306;832.365723;430.367767;30.401957;865.606079;514.964417;62.657196;960.400085;759.014343;352.508575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;749.538269;448.549072;28.776932;910.783447;680.046387;231.832596;832.374023;430.355194;30.423712;865.598999;514.979492;62.653576;960.411438;758.952271;352.487732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;749.594849;448.579132;28.740644;910.883301;679.985168;231.898407;832.350525;430.394318;30.424070;865.629028;514.976440;62.645409;960.544678;758.882507;352.454803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;749.593445;448.582825;28.767736;910.869751;679.865845;231.731110;832.324829;430.346649;30.424002;865.635376;514.972107;62.640827;960.660828;758.776184;352.466705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;749.612915;448.480774;28.797573;910.952759;679.758667;231.711029;832.396240;430.318420;30.376741;865.607544;514.985840;62.651249;960.622253;758.732788;352.586639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;749.585388;448.464600;28.773331;910.984802;679.619385;231.800400;832.356750;430.324066;30.429203;865.626587;514.976624;62.648037;960.935913;758.611450;352.458740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;749.625732;448.551727;28.773226;911.051941;679.483276;231.913147;832.353882;430.348877;30.385899;865.619995;514.884705;62.667400;961.047119;758.533203;352.379608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;749.553040;448.492096;28.777596;911.067322;679.368408;231.953857;832.339783;430.330078;30.421204;865.598816;514.962524;62.666637;961.344238;758.405273;352.426239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;749.517212;448.462280;28.799271;911.142395;679.270386;231.957825;832.334961;430.320404;30.452780;865.578430;514.965698;62.592144;961.314514;758.243896;352.487488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;749.549683;448.474670;28.821325;911.237427;679.226868;232.026062;832.352356;430.300873;30.440741;865.615051;514.887695;62.650753;961.303589;758.143188;352.496521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;749.613342;448.449860;28.771944;911.277893;679.049438;232.081436;832.359070;430.298645;30.431953;865.632507;514.952393;62.657219;961.461609;758.002686;352.655792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;749.545654;448.463196;28.778576;911.306519;678.947021;232.072464;832.405579;430.323334;30.428829;865.595520;514.885864;62.601009;961.636658;757.838013;352.699341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;749.534363;448.454193;28.754688;911.315491;678.905151;232.154144;832.382935;430.301697;30.388605;865.612183;514.868469;62.659622;961.725098;757.863342;352.705994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;749.536987;448.471130;28.782293;911.379761;678.915710;232.148438;832.372864;430.293518;30.381901;865.563782;514.850952;62.628380;961.795837;757.813293;352.728241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;749.534790;448.474457;28.793100;911.507019;678.776245;232.274506;832.312500;430.338776;30.405340;865.615173;514.954407;62.647015;961.902527;757.706970;352.644226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;749.574768;448.476715;28.774393;911.613220;678.609375;232.427261;832.334290;430.402130;30.422701;865.622559;514.895508;62.667168;962.032837;757.701172;352.681305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;749.536011;448.468353;28.786493;911.654541;678.497192;232.474457;832.352356;430.340149;30.404699;865.589722;514.862610;62.611286;962.049561;757.634338;352.698853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;749.546204;448.457275;28.749584;911.706360;678.496704;232.409286;832.375610;430.344421;30.423389;865.611389;514.869446;62.661263;962.113647;757.638489;352.715210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;749.570374;448.468781;28.766932;911.833923;678.474243;232.487427;832.396179;430.335693;30.411306;865.562195;514.877808;62.623920;961.933960;757.711304;352.849487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;749.531799;448.467926;28.792240;911.890442;678.426514;232.552353;832.348328;430.326630;30.440023;865.595337;514.960083;62.574959;962.239624;757.565186;352.831879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;749.562134;448.543427;28.812273;911.996094;678.364014;232.495682;832.335022;430.365082;30.402119;865.601196;514.892517;62.577446;962.510925;757.533936;352.687744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;749.543945;448.568512;28.776398;912.058716;678.378479;232.805832;832.349792;430.333130;30.396620;865.591553;514.847351;62.623302;962.666809;757.461121;352.668884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;749.525940;448.481049;28.787029;912.160217;678.345459;232.872650;832.374817;430.348236;30.423023;865.607788;514.863037;62.680161;962.721619;757.473694;352.666748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;749.561035;448.461273;28.781818;912.263733;678.367859;232.845337;832.313293;430.340668;30.403416;865.622742;514.957092;62.663509;962.901367;757.453125;352.649933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;749.542603;448.468872;28.785156;912.392029;678.361572;232.764923;832.378296;430.335754;30.406494;865.619446;514.894958;62.665878;963.111450;757.417114;352.610809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;749.577942;448.556702;28.757492;912.485962;678.339355;232.797028;832.415222;430.305084;30.403088;865.595581;514.965027;62.664371;963.241150;757.337830;352.547424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;749.584106;448.565338;28.787298;912.606262;678.321167;232.854706;832.385803;430.343353;30.423441;865.578613;514.973633;62.640411;963.390625;757.324158;352.472687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;749.552856;448.567200;28.768286;912.717041;678.308105;232.874573;832.357056;430.315796;30.429461;865.592102;514.975220;62.603001;963.486572;757.309570;352.444305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;749.592346;448.573822;28.742048;912.777283;678.377502;232.869766;832.386963;430.325073;30.415400;865.636047;514.976746;62.630497;963.449524;757.324341;352.717285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;749.555176;448.566498;28.756540;912.930664;678.410706;232.823196;832.348328;430.327820;30.439964;865.607056;514.971863;62.594845;963.732300;757.267517;352.935059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;749.564087;448.564911;28.833862;913.100586;678.304260;232.858292;832.332703;430.323334;30.453485;865.580078;514.975586;62.654602;963.975952;757.243042;352.871796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;749.568787;448.553192;28.819710;913.209534;678.303833;232.882965;832.321106;430.329742;30.490431;865.564514;514.970154;62.677792;964.258118;757.201416;352.828278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;749.624817;448.561005;28.779570;913.312988;678.350403;232.970306;832.319519;430.323639;30.446850;865.622803;515.061035;62.756008;964.520935;757.258240;352.788116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;749.564697;448.586639;28.890020;913.470154;678.308716;232.943268;832.302551;430.292511;30.452862;865.641785;515.104797;62.793873;964.708008;757.281372;352.826294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;749.560974;448.572083;28.862770;913.702515;678.308533;232.992386;832.347107;430.293304;30.440369;865.604370;515.096680;62.835098;965.007813;757.291321;352.758911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;749.535095;448.571716;28.811977;913.866272;678.252075;233.059692;832.327454;430.398804;30.443901;865.494812;514.979980;62.722446;965.184875;757.325806;352.756531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;749.574158;448.571686;28.826012;914.119934;678.146362;232.933945;832.333618;430.355133;30.441282;865.485718;514.965637;62.741814;965.207092;757.284851;352.608704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;749.534851;448.591431;28.847330;914.400269;678.204529;233.091049;832.346558;430.358704;30.451035;866.008606;515.217041;62.471664;965.354370;757.355591;352.511322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;749.606750;448.577118;28.824867;914.481689;678.228943;233.136932;832.305176;430.356476;30.512983;865.725525;515.228455;62.664806;965.383240;757.473083;352.342163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;749.580994;448.664307;28.852140;914.599609;678.371216;232.837799;832.301697;430.344727;30.549597;865.971130;515.339966;62.498684;965.703674;757.463135;352.281097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;749.542358;448.701172;28.872120;914.781555;678.397034;232.751816;832.313538;430.408020;30.528008;865.754517;515.133606;62.764690;966.275879;757.410095;352.151245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;749.560669;448.685516;28.870325;915.098083;678.317688;233.020050;832.288025;430.405609;30.514151;865.574951;515.049377;62.974232;967.074036;757.500244;351.832062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;749.566711;448.708801;28.816156;915.263123;678.271545;233.037933;832.291321;430.361542;30.520042;865.521423;515.035889;63.020821;967.376343;757.489929;351.664276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;749.561646;448.700989;28.804121;915.342102;678.285217;233.080780;832.301941;430.412933;30.504679;865.588318;515.171936;62.985683;967.650146;757.496155;351.720764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;749.597595;448.710876;28.893538;915.444031;678.303223;233.055862;832.343811;430.395081;30.509697;865.607422;515.124146;62.974041;967.341492;757.881775;351.938446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;749.654602;448.690796;28.941031;915.629700;678.268311;233.022171;832.268799;430.423615;30.529276;865.613098;515.104675;63.079166;967.367676;758.011719;351.961151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;749.631775;448.798065;28.974033;915.743835;678.311890;233.059967;832.303589;430.439850;30.550428;865.631165;515.091309;63.200214;967.699463;758.073975;352.075500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;749.708374;448.800568;28.902027;915.825439;678.356934;233.066208;832.264282;430.444336;30.596235;865.626343;515.167786;63.123898;968.132324;758.020081;352.128693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;749.771484;448.806793;28.984221;915.896484;678.461365;233.035141;832.230103;430.385956;30.676888;865.662964;515.168091;63.201473;968.614868;758.170349;352.412689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;749.865601;448.787842;29.060471;916.007019;678.530762;233.119202;832.186462;430.456482;30.715326;865.675415;515.173462;63.251427;968.944580;758.257874;352.492432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;749.916870;448.767853;29.117105;916.103638;678.617065;233.209442;832.188293;430.559540;30.681711;865.664551;515.178162;63.366474;969.304382;758.311340;352.557739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;749.893616;448.922760;29.308065;916.151001;678.760925;233.220978;832.184509;430.588379;30.677849;865.726990;515.253296;63.433128;970.019226;758.588928;352.401520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;749.994873;448.923004;29.495527;916.276306;678.980774;233.282394;832.171997;430.593689;30.728220;865.792236;515.372925;63.522121;970.118652;758.641602;352.538269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;750.110352;448.913147;29.566452;916.236816;679.409302;233.396500;832.080261;430.625885;30.872078;865.819458;515.454773;63.611397;970.451172;758.751282;352.679321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;750.252258;448.991302;29.583378;916.198669;679.860779;233.461838;832.136536;430.679596;30.913897;865.824890;515.483215;63.750198;970.922729;759.025696;352.313934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
