;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
61;973.517212;689.500610;127.141609;905.346619;610.307251;126.514297;;;;1172.896362;777.852112;474.834442;;;;;;;;;;;;;;;;;;;1153.846436;795.946838;269.336212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;972.175476;691.038635;126.740669;904.828369;611.353149;126.644371;;;;1173.242920;778.095642;474.339233;;;;;;;;;;;;;;;;;;;1153.196289;796.363342;269.002991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;970.910645;692.448608;126.438240;904.554382;612.197510;126.645615;;;;1173.060059;778.412720;473.838257;;;;;;;;;;;;;;;;;;;1152.300171;796.846191;268.751740;;;;838.184814;722.776794;111.407394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;968.649292;693.999512;126.779228;904.362183;613.091187;126.826004;;;;1172.610474;778.825989;473.203400;;;;;;;;;;;;;;;;;;;1151.220825;797.346924;268.453308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;966.619568;694.950256;126.898827;903.447327;613.581787;127.273605;;;;1172.143433;779.194397;472.495911;;;;;;;;;;;;;;;;;;;1149.925171;797.874390;267.674927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;964.913147;696.324951;126.275352;902.459717;614.048523;127.656410;;;;1171.877319;779.677795;471.714996;;;;;;;;;;;;;;;;;;;1148.857056;798.437927;267.127319;;;;;;;831.758972;724.258545;112.565514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;963.629761;697.678284;125.709251;901.525391;614.605286;128.055420;;;;1172.062134;780.200928;471.105072;;;;;;;;;;;;;;;;;;;1148.046875;798.892456;266.524170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;961.489136;698.597595;125.757889;900.624390;615.038635;128.459839;;;;1172.084351;780.636414;470.524109;;;;;;;;;;;;;;;;;;;1147.342896;799.417358;266.053345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;959.069153;699.287537;125.702797;899.641968;615.445740;128.228271;;;;1171.975220;780.959412;469.601074;;;;;;;;;;;;;;;;;;;1145.886475;799.963806;265.608917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;957.441895;700.255432;124.989876;898.479004;615.790405;127.923347;;;;1171.535522;781.163757;468.901001;;;;;;;;;;;;;;;;;;;1144.120850;800.368164;264.910461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
