;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
354;492.430664;645.781982;84.704826;560.219849;719.586548;117.494942;;;;887.259216;730.114258;419.272888;794.319153;790.241394;229.704147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427.374390;735.200012;99.869293;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;493.152130;646.227600;84.176788;560.689880;720.119507;117.481369;;;;887.768066;730.222595;419.075592;795.081970;790.662048;229.762970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.142761;735.733276;99.701256;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;493.670319;646.684998;83.879662;561.313049;720.628174;117.267494;;;;888.175171;730.389648;418.884064;795.949402;791.149536;229.561813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.447723;736.438721;98.667160;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;494.198944;647.124023;83.682480;562.169861;721.168762;116.870041;;;;888.534973;730.542603;418.764526;796.555420;791.525696;229.471939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.448181;737.242920;97.605148;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;494.702179;647.860962;83.662376;562.981628;721.709839;116.157219;;;;888.813599;730.637695;418.603394;796.952942;791.874878;229.262939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.017609;738.013367;97.405968;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;495.444244;648.549133;83.316643;564.110229;722.243286;115.736404;;;;889.465454;730.710754;418.282593;797.625122;792.082703;229.201981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.478149;738.710205;97.491493;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;496.097137;649.140625;83.300743;564.864441;722.699280;115.745857;;;;889.589417;730.875732;418.304291;798.445251;792.317017;229.096466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.327606;739.221802;97.079636;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;496.665283;649.624207;83.438042;565.460083;723.298950;115.796944;;;;889.837341;731.018066;418.332001;799.679749;792.408386;229.020126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.059235;739.783447;96.765747;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;496.933838;650.023254;83.982979;566.187805;723.835327;115.591072;;;;890.180664;731.154724;418.412994;800.667358;792.628845;229.037720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.622864;740.477417;96.362389;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;497.403687;650.531250;84.005760;566.956909;724.476318;115.586052;;;;890.508057;731.261536;418.490173;801.376099;793.041992;228.912033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.600342;740.959473;95.465965;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;498.283844;651.139648;83.648849;567.697510;724.965393;115.379097;;;;891.010986;731.353577;418.388763;802.000549;793.508484;228.702286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435.509644;741.497925;95.049294;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;498.994080;651.685242;83.244263;568.463867;725.475891;115.171745;;;;891.459534;731.413818;418.492859;802.350830;794.071228;228.632095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.486511;741.799194;94.637070;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;499.587891;652.021057;82.944702;569.116211;725.954285;115.060860;;;;891.816956;731.576782;418.587158;803.274719;794.487549;228.635925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.500732;741.909912;93.781242;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;500.293243;652.381348;82.604202;569.875793;726.310059;114.782410;;;;892.239807;731.691223;418.718597;804.178955;794.838074;228.546066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;501.036743;652.733948;82.223877;570.846619;726.896301;114.498344;;;;892.643311;731.839844;418.829346;804.940308;795.169250;228.672668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.545074;742.548889;93.195183;;;;;;;;;;;;;;;;;;;;;;;;
369;502.665558;653.767578;81.056786;571.547974;727.541809;114.352325;;;;893.185852;731.941345;418.655914;805.729797;795.382446;228.764740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.233765;742.712585;92.728905;;;;;;;;;;;;;;;;;;;;;;;;
370;503.926086;654.800781;79.479774;572.346069;728.219055;114.104805;;;;893.637634;731.974121;418.587311;806.535889;795.542419;228.749054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.965179;742.617981;92.288818;;;;;;;;;;;;;;;;;;;;;;;;
371;504.722626;655.054932;79.250786;572.708557;728.566895;114.153313;;;;894.009399;732.011475;418.489075;807.544189;795.771301;228.663345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;505.546600;655.250183;79.157104;573.135315;728.946899;114.156631;;;;894.390503;732.114807;418.421326;808.469849;796.104736;228.443192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.439697;742.584961;88.787186;;;;;;;;;;;;;;;;;;;;;
373;506.086395;655.773193;78.508598;573.722473;729.383911;114.094681;;;;894.537109;732.222656;418.262634;809.158386;796.481812;228.366425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.704956;742.727356;88.270020;;;;;;;;;;;;;;;;;;;;;
374;507.152740;656.521790;77.752853;574.459656;729.886780;113.887703;;;;894.713623;732.293945;418.182495;809.772339;796.890503;228.480927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.917084;742.707092;88.017410;;;;;;;;;;;;;;;;;;;;;
375;508.159454;657.192017;77.575508;575.524353;730.424438;113.607338;;;;895.175598;732.328125;418.317902;810.442932;797.355225;228.541519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;508.507965;657.597839;77.853081;576.635376;731.010254;112.777122;;;;895.708679;732.410706;418.368866;811.021667;797.840454;228.745132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;509.295868;658.045105;77.147362;577.383423;731.478516;112.231377;;;;896.287720;732.512817;418.597565;811.770569;798.331909;228.741165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445.986176;743.976318;85.377174;;;;;;;;;;;;;;;;;;
378;509.565521;658.172302;77.361992;577.895081;731.798218;112.024078;;;;896.671875;732.681763;418.695526;812.573181;798.796204;228.826141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446.407257;744.432007;85.363884;;;;;;;;;;;;;;;;;;
379;510.030212;658.449036;77.154060;578.464233;732.248230;112.009972;;;;897.023315;732.841125;418.765778;813.131714;798.961975;228.701752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446.884583;744.834473;85.243790;;;;;;;;;;;;;;;;;;
380;510.738098;659.462463;76.913078;579.255920;732.794006;112.032715;;;;897.375122;733.043457;418.812653;813.523560;799.195251;228.606232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;511.568939;660.331421;76.756355;580.060181;733.293030;111.907219;;;;897.753235;733.108459;419.118622;813.942566;799.454102;228.670959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.267029;745.444275;83.755798;;;;;;;;;;;;;;;
382;512.359314;660.685364;76.688026;580.590942;733.824951;111.606506;;;;898.064270;733.194214;419.268890;814.505127;799.792664;228.763702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.898224;745.993103;83.734520;;;;;;;;;;;;;;;
383;512.808838;660.918579;76.345955;581.128357;734.116577;111.287590;;;;898.430542;733.329468;419.386688;815.163452;800.237244;228.862274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.350861;746.328796;83.607727;;;;;;;;;;;;;;;
384;513.058655;661.427307;75.774437;581.750916;734.474304;111.126160;;;;898.717102;733.455200;419.446350;815.871338;800.675415;228.969269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.644135;746.600098;83.463737;;;;;;;;;;;;;;;
385;513.672485;662.399536;75.092621;582.356445;734.811768;111.035606;;;;898.983215;733.583923;419.440918;816.454163;801.066589;228.994858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451.029999;746.883057;83.386917;;;;;;;;;;;;;;;
386;514.262451;663.369446;74.515129;583.076172;735.222961;110.911575;;;;899.325012;733.733276;419.206696;816.861023;801.398499;229.041489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451.259949;747.266418;83.251480;;;;;;;;;;;;;;;
387;515.138794;663.957764;74.343597;583.656067;735.672546;110.942429;;;;899.602661;733.805786;419.168671;817.368713;801.766113;229.159500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451.795563;747.587036;83.113319;;;;;;;;;;;;;;;
388;515.929382;663.728027;74.348824;584.062317;736.012756;110.828819;;;;899.848755;733.938171;419.010498;817.965088;802.028625;229.291473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;516.884033;664.026062;73.524300;584.317200;736.396851;110.777046;;;;900.214539;734.099915;418.979858;818.207886;802.188049;229.297287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452.917969;747.937866;82.301407;;;;;;;;;;;;
390;517.051392;665.879883;71.967438;584.558105;736.704773;110.778343;;;;900.681458;734.196106;419.061859;818.438904;802.336975;229.205322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;517.290588;667.809753;70.728493;584.740112;736.962708;110.862541;;;;900.829468;734.347839;419.043823;818.731995;802.433960;229.244553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;517.739380;668.965942;70.161156;584.893921;737.148987;110.977928;;;;901.200989;734.369141;419.245789;819.139038;802.521973;229.350540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;;;;585.219604;737.382202;111.063492;;;;901.417847;734.473145;419.403595;819.382202;802.593994;229.597977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;;;;585.512451;737.682190;111.029922;;;;901.641357;734.570251;419.455383;819.582031;802.707825;229.750259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.027893;668.409851;70.743027;;;;;;;;;
395;;;;585.883667;737.945740;110.981155;;;;901.857727;734.631531;419.484436;819.790405;802.967773;229.711716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.258362;668.760193;70.651283;;;;;;;;;
396;;;;586.123413;738.265930;110.939171;;;;902.226135;734.613281;419.524933;820.036865;803.175171;229.725464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.532776;669.067688;70.517502;;;;;;;;;
397;;;;586.440063;738.395508;110.950562;;;;902.180969;734.775146;419.579529;820.314392;803.373047;229.876282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.625488;669.384521;70.538216;;;;;;;;;
398;;;;586.636963;738.633301;111.027130;;;;902.451904;734.765686;419.605530;820.191772;803.667908;229.913300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.824097;669.674255;70.496475;;;;;;;;;
399;;;;586.822083;738.855286;111.029297;;;;902.625061;734.802307;419.725281;820.585876;803.698547;230.040466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.924194;670.080688;70.533951;456.108704;749.422791;82.013283;;;;;;
400;;;;587.117065;739.095032;111.002953;;;;902.812012;734.844971;419.804596;820.822937;803.755188;230.250916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.831909;670.627502;70.842552;456.118713;749.757568;82.379951;;;;;;
401;;;;587.146301;739.246460;111.176590;;;;902.909363;734.935425;419.813293;820.672119;804.044250;230.318680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.067200;671.577393;71.507057;455.998108;750.274658;82.852348;;;;;;
402;;;;587.126831;739.354919;111.389221;;;;903.102295;734.935974;419.979095;820.831482;804.013550;230.547775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.231873;671.787903;72.179001;455.937805;750.570190;83.171791;;;;;;
403;;;;587.224060;739.431335;111.520912;;;;903.211853;734.932739;419.950867;820.857117;804.058411;230.631287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.354126;671.792847;72.918037;456.115601;750.547485;83.076050;;;;;;
404;;;;587.155212;739.552612;111.679161;;;;903.200378;734.983704;419.958527;820.867188;804.170105;230.741837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518.272156;671.694641;73.462677;;;;;;;;;
405;;;;587.096252;739.634399;111.951065;;;;903.308044;734.983765;419.991486;819.954773;803.583313;231.663864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517.897217;671.661438;73.913139;;;;;;;;;
406;;;;586.971741;739.734924;112.335266;;;;903.357239;734.993591;419.977783;820.522217;804.178101;231.303787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517.508362;671.781250;74.320740;;;;;;;;;
407;;;;586.803833;739.629639;112.743805;;;;903.439026;735.037415;420.014648;820.621277;804.302979;231.144638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;517.204956;671.938538;74.654045;;;;455.319916;750.895142;85.091034;;;
408;;;;586.585815;739.603882;112.973289;;;;903.520691;735.078674;420.019867;820.519165;804.229065;231.280563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516.621033;671.972900;75.069229;;;;454.600433;751.149109;86.149109;;;
409;;;;586.316528;739.484070;113.299896;;;;903.501465;735.085510;419.978485;820.299255;804.164246;231.483185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.681274;671.664795;75.958267;;;;454.163239;751.273193;86.808128;;;
410;;;;585.950195;739.416199;113.693581;;;;903.563965;735.126465;420.089966;820.209534;804.088318;231.594254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.571533;669.503601;77.952850;;;;453.827972;751.259521;87.186966;;;
411;;;;585.648010;739.320984;114.116119;;;;903.617249;735.133606;420.111084;820.108582;803.946289;231.586899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.529785;667.706482;79.496872;;;;453.681427;751.244629;87.516945;;;
412;;;;585.288269;739.265869;114.367676;;;;903.689026;735.121216;420.052032;819.799500;803.945435;231.668884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.617920;667.100952;80.330429;;;;453.758759;750.944458;87.331734;;;
413;;;;584.885803;739.105408;114.678116;;;;903.698792;735.067322;420.030334;819.244385;803.941833;231.597931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.370850;667.216675;80.803291;;;;;;;;;
414;;;;584.628479;738.898621;115.014900;;;;903.693176;735.061218;420.031647;818.810669;803.951111;231.617279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;515.054932;667.106323;81.382515;;;;;;;452.529999;750.899109;89.168724
415;;;;584.388977;738.721069;115.319817;;;;903.690552;735.064148;420.034180;818.497925;803.797729;231.950592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;514.711975;666.691895;82.266670;;;;;;;451.957031;750.734192;90.229950
416;;;;584.040161;738.521851;115.715721;;;;903.611633;735.073303;420.106750;818.148560;803.699158;232.115891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;514.310364;666.085022;83.163040;;;;;;;451.392548;750.578369;91.037430
417;;;;583.649597;738.218933;116.131142;;;;903.564819;735.074768;420.106232;817.752014;803.573242;232.138214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;513.812012;665.543457;84.100868;;;;;;;450.885284;750.265503;91.748352
