Präzision55
Date:,2025/04/22
Time:,15:47:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
288,681.041931,911.104187,113.316673,709.144775,997.572754,158.558731,,,,799.413696,1267.595703,382.033142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.273560,912.688171,104.392174,,,,780.931702,1242.715088,223.733078,,,,,,
289,681.098938,911.009949,113.257393,709.273193,997.403442,158.595871,,,,799.426392,1267.616821,382.029449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.366089,912.586426,104.447105,,,,781.328247,1242.642334,223.543671,,,,,,
290,681.146179,910.953064,113.191536,709.506531,997.368774,158.441833,,,,799.512268,1267.600952,381.976807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.343750,912.556519,104.501526,,,,781.108215,1242.639771,223.569626,,,,,,
291,681.168274,910.830688,113.196930,709.739380,997.250122,158.432602,,,,799.465332,1267.622925,381.995178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.386536,912.541626,104.580894,,,,780.949219,1242.549316,223.666458,,,,,,
292,681.245056,910.687866,113.114197,709.845703,997.106079,158.362961,,,,799.375183,1267.714844,381.975677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.587036,912.422058,104.680351,,,,780.933899,1242.519775,223.700134,,,,,,
293,681.434814,910.663574,112.932358,710.146240,996.916504,158.399399,,,,799.325989,1267.689697,381.928986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.409485,912.423218,104.488876,,,,780.910950,1242.531738,223.637863,,,,,,
294,681.641357,910.631531,112.731110,710.092896,996.821411,158.472580,,,,799.318359,1267.717041,381.954865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.556885,912.375977,104.147850,,,,780.959106,1242.450928,223.566956,,,,,,
295,681.823425,910.493774,112.566887,710.177307,996.753723,158.494873,,,,799.365234,1267.746582,381.944733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.654358,912.363953,104.178406,,,,780.965881,1242.436890,223.554047,,,,,,
296,681.971863,910.424866,112.433281,710.306702,996.637451,158.494370,,,,799.379822,1267.750854,381.935150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.726257,912.328918,104.260300,,,,781.003906,1242.346558,223.558990,,,,,,
297,682.136047,910.327576,112.240456,710.464355,996.518738,158.457321,,,,799.354553,1267.783691,381.894897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.800598,912.214600,104.371742,,,,780.926025,1242.316162,223.568649,,,,,,
298,682.222046,910.297607,112.111320,710.670227,996.380737,158.505569,,,,799.400269,1267.873291,381.919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.868896,912.073364,104.454651,,,,780.909790,1242.312744,223.577530,,,,,,
299,682.364563,910.177185,111.971657,710.907715,996.151611,158.684845,,,,799.345764,1267.875854,381.890869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.947571,911.940552,104.512314,,,,780.935425,1242.231201,223.545059,,,,,,
300,682.521301,910.078003,111.835068,710.955933,995.972351,158.706116,,,,799.335815,1267.889771,381.872803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.895935,911.833069,104.567551,,,,780.938354,1242.193848,223.577133,,,,,,
301,682.509888,909.879517,111.601738,711.081726,995.886841,158.814697,,,,799.348389,1267.900391,381.869080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.924255,911.701721,104.655891,,,,780.879028,1242.199463,223.600861,,,,,,
302,682.700562,909.797913,111.385582,711.296448,995.767029,158.916519,,,,799.337158,1267.918945,381.837799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.056396,911.477966,104.762039,,,,780.919922,1242.112427,223.582703,,,,,,
303,682.716797,909.932434,111.355453,711.418457,995.540833,159.007202,,,,799.385498,1267.870361,381.864014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.977905,911.352905,105.078789,,,,780.884216,1242.085571,223.545593,,,,,,
304,682.767761,909.994263,111.320076,711.496704,995.442810,159.079514,,,,799.377258,1267.873291,381.853485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.957947,911.079468,105.065964,,,,780.839111,1242.008423,223.515182,,,,,,
305,682.955261,909.274719,112.058571,711.688782,995.274475,159.315994,,,,799.396301,1267.886963,381.803619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.355225,911.003967,104.835518,,,,780.795349,1241.995239,223.461517,,,,,,
306,682.910217,909.692139,111.454994,711.666016,995.155884,159.279495,,,,799.342468,1267.913818,381.814789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.330444,910.915771,104.734116,,,,780.840454,1241.915283,223.433044,,,,,,
307,682.513794,909.739685,111.407150,711.747925,994.992126,159.423218,,,,799.346558,1267.982910,381.841644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.314941,910.783691,104.951233,,,,780.856628,1241.814331,223.375839,,,,,,
308,682.821838,909.757446,111.261436,711.762634,994.896912,159.571304,,,,799.400818,1267.998413,381.812744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.245239,910.619446,105.110710,,,,780.842651,1241.804199,223.371643,,,,,,
309,682.887390,909.684509,111.240044,711.850952,994.860229,159.698547,,,,799.396545,1267.995972,381.804291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.248962,910.474365,105.260445,,,,780.848083,1241.726685,223.355148,,,,,,
310,682.783264,909.692932,111.367615,711.851196,994.675720,159.823990,,,,799.388062,1267.993530,381.808533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.353027,910.445862,105.283211,,,,780.889038,1241.695068,223.381622,,,,,,
311,682.844604,909.614136,111.418076,711.869080,994.570740,159.897049,,,,799.328491,1267.949463,381.703156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.783752,910.490479,105.046707,,,,780.916138,1241.611450,223.356964,,,,,,
312,682.727783,909.570129,111.458267,711.960266,994.504456,160.081665,,,,799.320496,1267.994751,381.756256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.798523,910.510864,105.114151,,,,780.924500,1241.596191,223.341843,,,,,,
313,682.710510,909.467224,111.477905,711.976685,994.487427,160.080627,,,,799.310059,1268.032959,381.743500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.670227,910.365356,105.409988,,,,780.828247,1241.613525,223.290604,,,,,,
314,682.720459,909.446899,111.482025,712.045288,994.401245,160.125412,,,,799.363037,1268.019775,381.717377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.115234,910.369812,105.554916,,,,780.860962,1241.534790,223.212646,,,,,,
315,682.759399,909.450439,111.449936,712.058594,994.368774,160.145218,,,,799.379456,1268.028198,381.738892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.001831,910.440735,105.472328,,,,780.970459,1241.500366,223.265137,,,,,,
316,682.875488,909.460449,111.431625,711.996033,994.299744,160.188919,,,,799.305481,1267.998413,381.745667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.986023,910.436523,105.551651,,,,781.007385,1241.415771,223.253235,,,,,,
317,682.961975,909.445801,111.412697,712.069214,994.244019,160.259613,,,,799.239075,1268.006104,381.767883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.991882,910.304993,105.694054,,,,780.963745,1241.404053,223.233856,,,,,,
318,683.005615,909.389160,111.357048,712.132874,994.182068,160.301178,,,,799.272339,1268.019897,381.722382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.052368,910.259216,105.788658,,,,780.942200,1241.333496,223.166107,,,,,,
319,683.101746,909.216431,111.474144,712.206848,994.017639,160.426468,,,,799.290588,1268.019409,381.716370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.899841,910.236633,105.948845,,,,780.871826,1241.333130,223.073502,,,,,,
320,683.037598,909.355530,111.290115,712.002563,993.940125,160.623291,,,,799.241821,1268.036499,381.713837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.012512,910.235107,105.832794,,,,781.003784,1241.321655,223.128967,,,,,,
321,683.050110,909.432190,111.221397,712.034546,993.808533,160.770279,,,,799.387146,1268.016235,381.713104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.167175,910.278137,105.652748,,,,781.023376,1241.237671,223.096024,,,,,,
322,683.020264,909.425232,111.220993,712.060913,993.696228,160.840912,,,,799.441650,1268.037109,381.710022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.471375,910.306580,105.472496,,,,780.911804,1241.229370,223.075317,,,,,,
323,682.799805,909.535400,111.176361,711.978394,993.736572,160.937805,,,,799.429443,1268.005737,381.681122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.159729,910.349854,105.621132,,,,780.916626,1241.228271,223.147858,,,,,,
324,682.931152,909.461365,111.212181,712.097717,993.688538,160.933365,,,,799.457275,1268.086182,381.580933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.852173,910.296570,105.871727,,,,780.945862,1241.140991,223.136139,,,,,,
325,682.996948,909.394592,111.242271,712.059387,993.634094,160.991241,,,,799.366333,1268.043091,381.693634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.734131,910.246338,106.100471,,,,780.966003,1241.121582,223.110245,,,,,,
326,682.986389,909.370239,111.332077,712.213440,993.492432,160.797562,,,,799.312683,1268.103760,381.767487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.744751,910.221191,106.175041,,,,780.983826,1241.126343,223.092789,,,,,,
327,682.993896,909.360229,111.352058,712.119995,993.653015,161.019363,,,,799.259277,1268.134033,381.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.842346,910.329834,106.148331,,,,780.978271,1241.132202,223.094742,,,,,,
328,682.978271,909.378418,111.375381,712.138855,993.600891,161.171310,,,,799.388245,1268.128052,381.755371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.982666,910.369263,106.052994,,,,781.000366,1241.131836,223.081284,,,,,,
329,682.969666,909.422119,111.339211,712.209717,993.622131,161.210266,,,,799.484680,1268.104858,381.759888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.058289,910.382080,105.964020,,,,781.024658,1241.129395,223.112961,,,,,,
330,682.981384,909.415771,111.357452,712.251709,993.550354,161.161469,,,,799.435791,1268.170532,381.843689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.169678,910.373840,105.968155,,,,781.021118,1241.128052,223.127472,,,,,,
331,683.054932,909.406128,111.310425,712.332275,993.675232,161.112564,,,,799.344543,1268.228760,381.873840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.187256,910.370850,105.975502,,,,781.014893,1241.127563,223.130539,,,,,,
332,683.081604,909.406616,111.263275,712.405334,993.701416,161.052368,,,,799.410645,1268.160278,381.905945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.256226,910.362244,106.030182,,,,780.969666,1241.131836,223.129288,,,,,,
333,683.070557,909.392517,111.125938,712.398987,993.666809,160.928879,,,,799.332458,1268.256104,381.916199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.306763,910.365601,106.001724,,,,781.052856,1241.120972,223.186584,,,,,,
334,683.128906,909.483154,111.059517,712.417053,993.710327,160.912018,,,,799.371399,1268.203613,381.900146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.395508,910.362244,105.967583,,,,781.039246,1241.123291,223.188858,,,,,,
335,683.283936,909.546265,111.160469,712.534119,993.789368,160.855896,,,,799.481995,1268.193604,382.024078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.587097,910.370239,105.969421,,,,780.974426,1241.129883,223.196152,,,,,,
336,683.376038,909.605652,111.135559,712.701721,994.005005,160.633560,,,,799.413147,1268.215088,381.979584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.664368,910.380310,105.858871,,,,781.072754,1241.113403,223.271500,,,,,,
337,683.469238,909.692322,111.056473,712.744934,994.107300,160.518005,,,,799.340576,1268.253784,382.072021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.791809,910.387512,105.892563,,,,781.065796,1241.202759,223.295715,,,,,,
338,683.471069,909.651489,110.876236,712.743652,994.130310,160.488495,,,,799.372620,1268.215210,382.096344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.926453,910.472778,105.920464,,,,781.027344,1241.231079,223.365967,,,,,,
339,683.368958,909.726379,110.843330,712.734558,994.232666,160.541504,,,,799.408447,1268.222290,382.071747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.042419,910.502869,105.893898,,,,781.054688,1241.219116,223.449249,,,,,,
340,683.524597,909.782227,110.843369,712.727722,994.309387,160.550873,,,,799.405212,1268.185303,382.122437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.206299,910.599304,105.867317,,,,,,,,,,,,
341,683.611023,909.680054,110.898071,712.682068,994.416138,160.624847,,,,799.370300,1268.194092,382.111603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.385803,910.618713,105.834953,,,,,,,781.171326,1241.331787,223.416702,,,
342,683.467712,909.777100,110.907677,712.354187,994.449707,160.871002,,,,799.333557,1268.163574,382.049011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.485962,910.729980,105.745300,,,,,,,,,,,,
343,683.556091,909.879944,110.974113,712.291138,994.533813,160.928467,,,,799.399597,1268.107544,382.056122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.617737,910.852661,105.731384,,,,,,,,,,,,
344,683.529846,909.922913,110.959633,712.288757,994.625977,160.956161,,,,799.360413,1268.122681,382.052979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.732910,910.960510,105.755371,,,,,,,,,,,,
345,683.564575,909.989258,110.935959,712.276917,994.659485,160.897186,,,,799.385925,1268.115479,382.038879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.793762,911.076050,105.719200,,,,,,,,,,,,
346,683.463196,910.010742,110.894341,712.285889,994.767029,160.905243,,,,799.434387,1268.077637,382.081512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.783569,911.099426,105.704437,,,,,,,,,,,,
347,683.454712,910.020996,110.882866,712.250916,994.793640,160.923813,,,,799.348083,1268.105347,382.086884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.842407,911.187378,105.729736,,,,,,,,,,,,
348,683.431763,910.061646,111.074959,712.190430,994.838379,160.917099,,,,799.383240,1268.204346,382.143158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.863403,911.209412,105.656052,,,,,,,,,,,,
349,683.458008,910.018677,110.938164,712.182007,994.843628,160.914948,,,,799.415161,1268.196167,382.146942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.862549,911.207458,105.623154,,,,,,,,,,,,
350,683.467285,910.157227,111.019890,712.173035,994.845825,160.982620,,,,799.486145,1268.157715,382.155304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.865295,911.207031,105.633362,,,,,,,,,,,,
351,683.460571,910.082275,110.911278,712.168640,994.845032,160.999634,,,,799.448547,1268.172485,382.142975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.877075,911.205139,105.693321,,,,,,,,,,,,
352,683.463562,910.161255,111.019310,712.172791,994.870300,160.931595,,,,799.440552,1268.152710,382.176788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.832397,911.194214,105.680435,,,,,,,,,,,,
353,683.454590,910.041260,110.948257,712.180908,994.815247,160.972229,,,,799.404358,1268.163940,382.187012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.831421,911.196472,105.674599,,,,,,,,,,,,
354,683.405090,910.040955,111.053398,712.184998,994.824158,160.910889,,,,799.413513,1268.158813,382.194489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.842712,911.200256,105.666260,,,,,,,,,,,,
355,683.424683,910.049561,111.085976,712.261292,994.787354,160.927475,,,,799.333618,1268.210571,382.213593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.898682,911.197205,105.669533,,,,,,,,,,,,
356,683.443420,910.006409,110.923607,712.319031,994.737915,160.935776,,,,799.415588,1268.179688,382.208069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.851379,911.200256,105.661301,,,,,,,,,,,,
357,683.503845,909.996216,111.096977,712.330688,994.735107,160.939423,,,,799.429321,1268.157715,382.189270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.829285,911.196350,105.662239,,,,,,,,,,,,
358,683.545410,909.921509,110.997833,712.338379,994.651062,160.938248,,,,799.382202,1268.166504,382.209320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.868591,911.100952,105.636963,,,,,,,,,,,,
359,683.540771,909.969177,111.110039,712.364197,994.645386,160.955948,,,,799.255310,1268.184082,382.195068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.880798,911.082764,105.632217,,,,,,,,,,,,
360,683.467224,909.843140,110.955544,712.337830,994.547913,160.900024,,,,799.319885,1268.036987,382.189728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.865173,911.084534,105.636047,,,,,,,,,,,,
361,683.583679,909.838806,110.909996,712.326294,994.501465,160.884140,,,,799.439636,1268.002075,382.194061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.878540,911.090210,105.627869,,,,,,,,,,,,
362,683.529663,909.830017,110.830994,712.331726,994.434570,160.877274,,,,799.414429,1268.054443,382.187347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.849243,910.991638,105.647148,,,,,,,,,,,,
