Präzision25
Date:,2025/04/16
Time:,10:59:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
402,823.106323,1239.345581,196.653229,711.029663,1001.006409,158.280548,676.768799,916.741333,115.386353,,,,646.103943,914.546692,110.890709,,,,,,,,,,,,,,,,,,,,,,889.604736,1137.126221,265.254242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,822.999268,1239.309937,196.634232,710.796387,1001.107544,158.189148,677.007019,916.790649,115.463417,,,,646.304077,914.334900,110.794991,,,,,,,,,,,,,,,,,,,,,,889.554871,1137.155762,265.137604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,822.967712,1239.308594,196.648651,710.587280,1001.229858,158.091934,677.215332,916.659302,115.592293,,,,646.390625,914.037170,110.824646,,,,,,,,,,,,,,,,,,,,,,889.561890,1137.162720,265.107727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,822.840759,1239.289185,196.647247,710.118774,1001.373779,158.109818,677.466248,916.501465,115.779449,,,,646.396973,913.623718,111.210121,,,,,,,,,,,,,,,,,,,,,,889.496521,1137.167236,265.043793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,822.734314,1239.453003,196.695068,709.842285,1001.404175,157.967133,677.785645,916.340759,115.890923,,,,646.086548,912.958496,112.224281,,,,,,,,,,,,,,,,,,,,,,889.437561,1137.147461,265.094940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,822.628845,1239.637695,196.778519,709.667969,1001.455017,157.936752,677.953247,916.192810,116.015198,,,,645.735229,912.172424,113.284042,,,,,,,,,,,,,,,,,,,,,,889.406738,1137.160034,265.057892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,822.444641,1239.649292,196.736206,709.507813,1001.482849,157.862762,678.115967,916.089355,116.062340,,,,645.549255,911.713379,113.831497,,,,,,,,,,,,,,,,,,,,,,889.383545,1137.245972,264.737518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,822.284485,1239.711426,196.744339,709.305908,1001.508972,157.773163,678.304932,916.000671,116.158318,,,,645.633606,911.589294,113.757813,,,,,,,,,,,,,,,,,,,,,,889.469971,1137.171265,264.543427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,822.171021,1239.603882,196.667511,709.283508,1001.530029,157.755081,678.547485,915.681213,115.700401,,,,645.898865,911.464233,113.564270,,,,,,,,,,,,,,,,,,,,,,889.465088,1137.151489,264.457916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,822.011169,1239.701660,196.672195,709.207397,1001.551147,157.691788,678.501465,915.841736,116.124229,,,,646.125122,911.396179,113.253502,,,,,,,,,,,,,,,,,,,,,,889.315186,1137.145386,264.466095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,821.887085,1239.542725,196.534088,709.114563,1001.551270,157.627533,678.413879,915.825623,116.283638,,,,646.229858,911.334229,113.182373,,,,,,,,,,,,,,,,,,,,,,889.314819,1137.053955,264.520477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,822.114441,1239.347046,196.334320,708.983582,1001.531128,157.645950,678.354675,915.736023,116.283508,,,,646.195679,911.208374,113.129578,,,,,,,,,,,,,,,,,,,,,,889.210510,1137.011108,264.452698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,821.786926,1239.446167,196.325775,708.908569,1001.453247,157.536667,678.355103,915.553223,116.292747,,,,646.132690,911.080994,113.175949,,,,,,,,,,,,,,,,,,,,,,889.170166,1137.010498,264.385895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,821.924072,1239.291260,196.204285,708.833984,1001.442322,157.595535,678.316101,915.547546,116.206810,,,,646.074951,911.047791,113.137909,,,,,,,,,,,,,,,,,,,,,,889.142273,1136.906616,264.368652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,821.941772,1239.207153,196.232513,708.772034,1001.354858,157.559723,678.241272,915.477600,116.173103,,,,646.117126,911.069641,113.192383,,,,,,,,,,,,,,,,,,,,,,889.033630,1136.889648,264.252960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,822.094910,1239.329102,196.134384,708.706848,1001.355469,157.606689,678.247803,915.357056,116.194176,,,,646.142517,910.976440,113.095345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,822.107361,1239.200806,196.113876,708.699524,1001.214111,157.667877,678.315918,915.203979,116.214661,,,,646.160950,910.867249,113.137352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,822.041504,1239.124268,196.137482,708.664490,1001.194702,157.815216,678.328003,915.038696,116.241997,,,,646.174500,910.728638,112.700203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,821.874939,1239.057739,196.198257,708.670410,1001.098633,157.910767,678.232605,915.021973,116.145157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,821.814392,1238.943604,196.187851,708.754089,1001.018250,157.934738,678.274292,915.006226,116.047539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.645691,910.435547,112.462265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,821.750610,1238.942505,196.278442,708.841370,1000.891296,158.006470,678.453064,914.807007,116.033638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.831360,910.339172,112.315628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,821.153625,1239.361450,196.242081,708.833374,1000.801819,157.995468,678.627625,914.639282,116.079414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.023560,910.135315,112.281059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,820.928040,1239.444702,196.206543,708.916748,1000.687561,158.033554,678.813843,914.394897,116.010216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.201843,909.883606,112.324356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,820.798950,1239.471191,196.299667,708.998657,1000.642944,157.958328,679.018799,914.233398,115.928467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.381470,909.645386,112.846527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,820.756958,1239.363403,196.276260,708.971680,1000.596008,158.044525,679.389465,914.010437,115.808273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.492432,909.354553,113.162994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,820.633362,1239.456055,196.347137,709.241089,1000.454956,157.987488,679.807373,913.792664,115.688423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.741699,909.090515,113.255997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,820.302429,1239.668457,196.734665,709.392273,1000.392822,157.848831,680.137085,913.694458,115.589790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.021912,908.961121,113.226227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,820.357422,1239.689819,196.752197,709.635742,1000.286194,157.754395,680.519958,913.548035,115.376099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.289856,908.753418,113.356606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,820.252869,1239.748047,196.807800,710.283752,1000.103271,157.523941,680.795044,913.490723,115.418564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.706543,909.003662,112.853737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,820.228333,1239.805298,196.803696,710.276917,1000.053223,157.617783,681.084106,913.483765,115.398834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.191895,908.853760,112.662727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,820.114197,1239.851807,196.793686,710.379333,999.892029,157.627991,681.393616,913.407104,115.409653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.509216,908.690613,112.750305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,819.904480,1239.930298,196.850906,710.656433,999.772522,157.736160,681.665466,913.383911,115.422028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.750916,908.525513,112.944092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,819.949768,1239.921265,196.917999,710.937927,999.642151,157.782623,681.964233,913.330994,115.377884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.148865,908.493164,112.770683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,819.738037,1240.044312,197.020218,710.863098,999.748535,157.880753,682.307190,913.269897,115.285973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.438843,907.901062,112.921188,887.495911,1136.825806,264.141327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,819.403809,1240.239990,197.232407,711.010193,999.692017,157.842041,682.572083,913.285522,115.296341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.626770,907.711548,113.016304,887.403442,1136.810303,264.238251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,819.232605,1240.354736,197.188278,711.234680,999.699280,157.831558,682.947510,913.360291,114.966362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.197449,907.719482,112.643188,887.300781,1136.911011,264.294403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,819.356750,1240.466309,197.226639,711.498901,999.708313,157.702698,683.302246,913.517761,114.614975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.359131,907.776794,112.975273,887.183655,1136.945923,264.292450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,819.298950,1240.471313,197.192474,711.764648,999.745544,157.564056,683.476685,913.526123,114.425507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.292603,907.608398,113.395805,887.037109,1137.042969,264.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,819.212280,1240.433716,197.199371,712.031677,999.727295,157.425629,683.535889,913.521301,114.394203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.341797,907.514832,113.555458,887.001831,1137.064941,264.234894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,819.052856,1240.574219,197.217697,712.452820,999.645142,157.266373,683.698608,913.495178,114.386452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.487549,907.511536,113.529549,886.956177,1137.109375,264.257935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,818.982422,1240.608521,197.215805,712.750122,999.659546,157.215424,683.899597,913.493469,114.380402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.765320,907.546997,113.500671,886.747986,1137.170288,264.087433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,818.976074,1240.601440,197.155289,712.981445,999.722534,157.090363,684.089600,913.415833,114.298340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.870972,907.572510,113.404556,886.949646,1137.123535,263.921143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,818.975769,1240.641968,197.112015,713.322937,999.673218,156.973236,684.025513,913.341370,114.442871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.903320,907.581177,113.386726,887.019104,1137.083496,263.846252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,818.960938,1240.592285,197.118301,713.491516,999.648804,156.909088,684.123962,913.239014,114.342682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.023926,907.473755,113.524498,886.974915,1137.081543,263.803192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,818.905151,1240.654907,197.079941,713.599243,999.677429,156.904633,684.153259,913.220947,114.213097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.062439,907.422424,113.503395,886.923035,1137.099731,263.664673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,818.919495,1240.661255,197.001495,713.731812,999.644043,156.941925,684.076416,913.279480,114.289314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.479370,907.533142,113.199196,886.873291,1137.106323,263.536957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,818.940247,1240.595215,196.966583,713.796326,999.700317,156.814423,684.148010,913.360779,114.261108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.934570,907.630615,112.860725,886.771057,1137.090698,263.507507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,818.886597,1240.616089,196.924149,714.001404,999.743835,156.640106,684.103271,913.216797,114.449844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.653870,907.585571,113.051041,886.658752,1137.123901,263.390167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,818.877869,1240.686890,196.902359,714.037537,999.758972,156.591507,684.151306,913.219238,114.502296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.686646,1137.233643,263.135925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,818.905029,1240.705933,196.894531,713.972961,999.722839,156.513245,684.134705,913.201538,114.291672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.648193,1137.147949,263.143311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,818.828552,1240.686035,196.744949,713.965027,999.748657,156.471848,684.217712,913.203796,114.160507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.481140,1137.231445,262.778046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,818.774963,1240.581299,196.608063,713.928711,999.786743,156.468262,684.308899,913.277893,114.031349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.360596,1137.374390,262.462006,653.185364,907.670593,112.732521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,818.682678,1240.598267,196.455032,713.824890,999.840454,156.329071,684.466248,913.427185,113.825539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.258911,1137.397583,262.486847,652.592346,907.548035,113.065414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,818.606567,1240.668335,196.472168,713.635559,999.855835,156.247711,684.456482,913.409668,113.794655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.228638,1137.463379,262.323395,652.288574,907.452881,113.377747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,818.603088,1240.620117,196.489105,713.535889,999.925964,156.210175,684.487549,913.459900,113.744659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.391296,1137.394653,262.035248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,818.557495,1240.621460,196.405609,713.523621,999.969788,156.128128,684.458984,913.445190,113.790459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.192078,1137.500122,262.078278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,818.482727,1240.646729,196.186905,713.310181,999.977844,156.050171,684.676636,913.493225,113.657326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.210144,1137.318848,262.367920,,,,652.409241,907.472351,113.370056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,818.429749,1240.725098,196.130646,713.258118,999.956360,156.084473,684.773865,913.540100,113.540627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.156433,1137.294067,262.360748,,,,652.541687,907.470276,113.054504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,818.442139,1240.716797,196.021957,713.223328,999.970093,156.059189,684.730957,913.508545,113.571526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.066101,1137.313599,262.250763,,,,652.678528,907.509399,112.800377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,818.321960,1240.834839,196.001617,713.234131,999.976624,156.022537,684.754395,913.489380,113.561821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.756531,1137.511841,262.006622,,,,652.733948,907.437744,112.707008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,818.355652,1240.853760,196.029694,713.170349,999.989746,155.968262,684.981079,913.478699,113.472298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.756958,1137.562622,261.921600,,,,652.823608,907.405151,112.779648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,818.294189,1240.819580,195.926819,713.209351,999.976196,155.965622,684.932617,913.450195,113.481506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.726440,1137.617065,261.970123,,,,652.870422,907.397400,112.844910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,818.223572,1240.757202,195.824615,713.246216,999.982300,155.938538,685.021484,913.444397,113.463318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.734985,1137.589722,261.973572,,,,652.931763,907.296204,112.911308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,818.156250,1240.816650,195.786591,713.187195,1000.011475,155.855728,685.192871,913.459534,113.352997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.674988,1137.619263,261.932587,,,,653.041016,907.257568,112.930298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,818.078674,1240.917114,195.669540,713.136719,999.999329,155.760849,685.263794,913.456482,113.206047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.729370,1137.619019,261.960114,,,,653.054321,907.171265,112.923851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,818.104065,1240.915283,195.617249,713.184082,1000.045288,155.674667,685.418823,913.367371,113.125259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.754517,1137.616455,261.971222,,,,653.171936,907.145142,112.795174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,818.050903,1240.780518,195.532883,713.134827,1000.072144,155.508118,685.495728,913.446838,113.005447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.746399,1137.640747,261.918945,,,,653.262451,907.173584,112.801163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,817.948242,1240.822632,195.502502,713.088806,1000.164673,155.442596,685.540894,913.469421,112.980042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.702087,1137.652832,261.856812,,,,653.295227,907.070190,112.898964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,817.911316,1240.764038,195.386795,713.072754,1000.177124,155.349503,685.489868,913.427368,113.033760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.570435,1137.645142,261.847321,,,,653.227295,907.027954,112.847450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,817.787720,1240.849976,195.407059,712.917725,999.957031,155.482101,685.511719,913.422913,113.005836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.508606,1137.728149,261.912994,,,,653.194580,907.046204,112.753708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,817.760925,1240.828125,195.377853,713.026672,1000.136475,155.172867,685.496643,913.453003,112.967949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.498901,1137.851563,261.911591,,,,653.214600,907.063232,112.714638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,817.664734,1240.910767,195.328720,712.996338,1000.208557,155.040482,685.484680,913.458008,112.933205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.486450,1137.855835,262.010071,,,,653.214783,906.969116,112.709343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,817.795166,1240.813354,195.226425,712.922913,1000.240234,154.973358,685.466736,913.422180,112.923035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.295410,1137.944336,261.975616,,,,653.171509,906.953369,112.737144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,817.778687,1240.793579,195.199600,712.843689,1000.316956,154.839539,685.487671,913.499146,112.852730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.223633,1138.049805,262.004486,,,,653.135742,906.952209,112.658195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,817.671570,1240.807007,195.106369,712.715698,1000.384399,154.570068,685.475403,913.460388,112.831604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.139771,1138.153076,262.037781,,,,653.176819,906.962158,112.627609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,817.564209,1240.799927,195.059555,712.685181,1000.361755,154.466522,685.349060,913.541199,112.878197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.985779,1138.273193,262.064423,,,,653.176086,906.968933,112.600861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,817.438416,1240.894165,194.831665,712.644409,1000.446289,154.462143,685.386658,913.430908,112.859421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.902222,1138.380371,262.128784,,,,653.203247,906.966675,112.535271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,817.514893,1240.747070,194.841324,712.593201,1000.465149,154.438980,685.444580,913.358215,112.852859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.851807,1138.401001,262.166626,,,,653.234558,906.971924,112.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,817.475891,1240.753540,194.798264,712.682068,1000.442810,154.388855,685.170044,913.151550,113.349144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.762268,1138.459717,262.238373,,,,653.239807,906.879272,112.462532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,817.361938,1240.726929,194.835999,712.659363,1000.454163,154.309540,685.149963,913.030334,113.535568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.696655,1138.501831,262.240784,,,,653.185364,906.865295,112.383583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,817.294800,1240.622437,194.764450,712.592102,1000.464478,154.259521,685.206482,912.982849,113.540260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.618530,1138.517822,262.195923,,,,653.244263,906.884766,112.287552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,817.162415,1240.650635,194.748764,712.527588,1000.534851,154.181244,685.586670,913.257568,112.815712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.522644,1138.502319,262.233551,,,,653.415161,906.948120,111.761955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,817.088745,1240.634155,194.811905,712.449951,1000.359802,154.077667,685.930542,913.518555,111.749390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.476563,1138.499878,262.274963,,,,653.606567,907.149292,110.391747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,816.944153,1240.096924,194.566437,712.634338,999.974670,153.820526,686.049988,913.313416,110.807579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.411804,1138.502808,262.270508,,,,653.999756,907.154175,109.176537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
