path;score;n;leading;trailing;inner_missing;gaps;missing_rows;best_run;valid_fraction;Group
Exports/Daten_Raw_Clean\Weight\Probant15_Weight30_Weight30.csv;120.151;320;0;0;2;1;2;169;0.99375;weight
Exports/Daten_Raw_Clean\Weight\Probant31_Weight59_Weight59.csv;130.06;312;0;0;2;2;2;252;0.9935897435897436;weight
Exports/Daten_Raw_Clean\Weight\Probant13_Weight16_Weight16.csv;130.117;308;0;0;2;2;2;191;0.9935064935064936;weight
Exports/Daten_Raw_Clean\Weight\Probant36_Weight60_Weight60.csv;130.167;315;0;0;2;2;2;148;0.9936507936507937;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight61_Weight61.csv;185.07;228;0;0;3;2;3;158;0.9868421052631579;weight
Exports/Daten_Raw_Clean\Weight\Probant26_Weight63_Weight63.csv;250.007;257;0;0;4;3;4;250;0.9844357976653697;weight
Exports/Daten_Raw_Clean\Weight\Probant9_Weight14_Weight14.csv;260.116;354;0;0;4;4;4;238;0.9887005649717514;weight
Exports/Daten_Raw_Clean\Weight\Probant9_Weight13_Weight13.csv;260.14;308;0;0;4;4;4;168;0.987012987012987;weight
Exports/Daten_Raw_Clean\Weight\Probant32_Weight61_Weight61.csv;260.147;263;0;0;4;4;4;116;0.9847908745247148;weight
Exports/Daten_Raw_Clean\Weight\Probant21_Weight64_Weight64.csv;390.121;262;0;0;6;6;6;141;0.9770992366412213;weight
Exports/Daten_Raw_Clean\Weight\Probant21_Weight65_Weight65.csv;535.12;306;0;0;9;4;9;186;0.9705882352941176;weight
Exports/Daten_Raw_Clean\Weight\Probant6_Weight06_Weight06.csv;555.234;476;0;0;9;6;9;242;0.9810924369747899;weight
Exports/Daten_Raw_Clean\Weight\Probant10_Weight12_Weight12.csv;625.152;313;0;0;11;2;11;161;0.9648562300319489;weight
Exports/Daten_Raw_Clean\Weight\Probant18_Weight46_Weight46.csv;635.112;324;0;0;11;3;11;212;0.9660493827160493;weight
Exports/Daten_Raw_Clean\Weight\Probant16_Weight34_Weight34.csv;680.057;517;0;0;12;2;12;460;0.97678916827853;weight
Exports/Daten_Raw_Clean\Weight\Probant12_Weight13_Weight13.csv;1180.261;400;0;0;20;8;20;139;0.95;weight
Exports/Daten_Raw_Clean\Weight\Probant22_Weight59_Weight59.csv;46295.194;410;0;46;1;1;47;216;0.8853658536585366;weight
Exports/Daten_Raw_Clean\Weight\Probant9_Weight12_Weight12.csv;49200.273;324;0;47;33;15;80;51;0.7530864197530864;weight
Exports/Daten_Raw_Clean\Weight\Probant38_Weight62_Weight62.csv;119595.119;222;0;119;0;0;119;103;0.46396396396396394;weight
Exports/Daten_Raw_Clean\Weight\Probant38_Weight60_Weight60.csv;128640.128;229;0;128;0;0;128;101;0.4410480349344978;weight
Exports/Daten_Raw_Clean\Weight\Probant18_Weight42_Weight42.csv;131655.131;345;0;131;0;0;131;214;0.6202898550724638;weight
Exports/Daten_Raw_Clean\Weight\Probant26_Weight59_Weight59.csv;134290.147;300;0;133;11;2;144;153;0.52;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight60_Weight60.csv;146730.146;372;0;146;0;0;146;226;0.6075268817204301;weight
Exports/Daten_Raw_Clean\Weight\Probant38_Weight59_Weight59.csv;146795.198;259;0;146;1;1;147;61;0.43243243243243246;weight
Exports/Daten_Raw_Clean\Weight\Probant20_Weight58_Weight58.csv;148740.148;311;0;148;0;0;148;163;0.5241157556270096;weight
Exports/Daten_Raw_Clean\Weight\Probant18_Weight45_Weight45.csv;148805.164;316;0;148;1;1;149;152;0.5284810126582279;weight
Exports/Daten_Raw_Clean\Weight\Probant18_Weight43_Weight43.csv;152945.197;315;0;152;3;2;155;118;0.5079365079365079;weight
Exports/Daten_Raw_Clean\Weight\Probant37_Weight63_Weight63.csv;169035.218;276;0;168;3;3;171;58;0.3804347826086957;weight
Exports/Daten_Raw_Clean\Weight\Probant37_Weight60_Weight60.csv;169460.215;262;0;168;10;7;178;47;0.32061068702290074;weight
Exports/Daten_Raw_Clean\Weight\Probant37_Weight62_Weight62.csv;172860.172;266;0;172;0;0;172;94;0.3533834586466165;weight
Exports/Daten_Raw_Clean\Weight\Probant18_Weight44_Weight44.csv;173865.173;307;0;173;0;0;173;134;0.4364820846905538;weight
Exports/Daten_Raw_Clean\Weight\Probant37_Weight59_Weight59.csv;180900.18;341;0;180;0;0;180;161;0.47214076246334313;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight61_Weight61.csv;183105.218;261;0;182;3;3;185;43;0.29118773946360155;weight
Exports/Daten_Raw_Clean\Weight\Probant27_Weight62_Weight62.csv;183915.183;233;0;183;0;0;183;50;0.2145922746781116;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight62_Weight62.csv;184920.184;325;0;184;0;0;184;141;0.4338461538461538;weight
Exports/Daten_Raw_Clean\Weight\Probant27_Weight60_Weight60.csv;189945.189;254;0;189;0;0;189;65;0.2559055118110236;weight
Exports/Daten_Raw_Clean\Weight\Probant11_Weight11_Weight11.csv;197045.254;432;0;196;1;1;197;178;0.5439814814814815;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight63_Weight63.csv;208220.238;339;0;207;3;2;210;101;0.3805309734513274;weight
Exports/Daten_Raw_Clean\Weight\Probant17_Weight41_Weight41.csv;219165.272;313;0;215;56;1;271;41;0.134185303514377;weight
Exports/Daten_Raw_Clean\Weight\Probant20_Weight55_Weight55.csv;227130.226;363;0;226;0;0;226;137;0.3774104683195592;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight59_Weight59.csv;228135.227;370;0;227;0;0;227;143;0.3864864864864865;weight
Exports/Daten_Raw_Clean\Weight\Probant22_Weight60_Weight60.csv;267395.293;336;0;266;1;1;267;43;0.20535714285714285;weight
Exports/Daten_Raw_Clean\Weight\Probant16_Weight35_Weight35.csv;272355.271;470;0;271;0;0;271;199;0.42340425531914894;weight
Exports/Daten_Raw_Clean\Weight\Probant22_Weight61_Weight61.csv;275435.284;351;0;274;1;1;275;67;0.21652421652421652;weight
Exports/Daten_Raw_Clean\Weight\Probant28_Weight61_Weight61.csv;276440.306;343;0;275;1;1;276;37;0.19533527696793002;weight
Exports/Daten_Raw_Clean\Weight\Probant8_Weight15_Weight15.csv;287430.286;394;0;286;0;0;286;108;0.27411167512690354;weight
Exports/Daten_Raw_Clean\Weight\Probant8_Weight13_Weight13.csv;346790.348;380;0;345;1;1;346;32;0.08947368421052632;weight
Exports/Daten_Raw_Clean\Weight\Probant16_Weight32_Weight32.csv;478380.476;589;0;476;0;0;476;113;0.19185059422750425;weight
Exports/Daten_Raw_Clean\Weight\Probant1_Weight19_Weight19.csv;1309841.673;1892;0;1303;5;5;1308;219;0.3086680761099366;weight
