Weight34
Date:,2025/04/22
Time:,16:07:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
404,545.262268,726.476685,124.143127,475.751190,651.895569,97.980919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.708862,772.360291,295.213776,,,,,,,,,,,,,,,,,,,,,,812.605103,804.451904,482.861633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.562256,723.833862,104.729744,,,,,,,,,
405,545.229858,726.482666,124.060799,475.749420,651.875732,97.909370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.757568,772.273804,295.195557,,,,,,,,,,,,,,,,,,,,,,812.651245,804.562439,482.741516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.552979,723.841248,104.649086,,,,,,,,,
406,545.122192,726.415100,124.008842,475.709717,651.749573,97.864555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.805908,772.135254,295.013489,,,,,,,,,,,,,,,,,,,,,,812.954346,804.569946,482.547852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.529633,723.833191,104.642303,,,,,,,,,
407,545.143921,726.366821,123.958961,475.694427,651.715759,97.525681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.751770,772.014282,294.899078,,,,,,,,,,,,,,,,,,,,,,812.874695,804.624695,482.539948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.478363,723.753845,104.659836,,,,,,,,,
408,545.044678,726.311707,123.968369,475.675842,651.695557,97.292641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.702332,772.127502,295.060394,,,,,,,,,,,,,,,,,,,,,,812.626404,804.664063,482.641052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.330597,723.656067,104.612297,,,,,,,,,
409,544.982544,726.301697,123.939194,475.646027,651.648621,97.297577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.673523,771.952148,294.948364,,,,,,,,,,,,,,,,,,,,,,812.406128,804.768555,482.621918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.324432,723.743896,104.576225,,,,,,,,,
410,544.942749,726.233459,123.876923,475.492340,651.572937,97.430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.596680,771.983398,295.096161,,,,,,,,,,,,,,,,,,,,,,812.293152,804.843140,482.496796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.266510,723.678345,104.558411,,,,,,,,,
411,544.913879,726.185425,123.850021,475.558289,651.579773,97.238060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.523193,772.012268,295.125122,,,,,,,,,,,,,,,,,,,,,,812.229431,804.835327,482.439606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.275269,723.653992,104.548996,,,,,,,,,
412,544.838440,726.094177,123.883781,475.572510,651.633301,97.066528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.406677,771.947754,295.113251,,,,,,,,,,,,,,,,,,,,,,812.124817,804.957886,482.545471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.261261,723.572449,104.550606,,,,,,,,,
413,544.932007,726.015747,123.815247,475.505005,651.595642,96.996796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.326660,771.959595,295.120972,,,,,,,,,,,,,,,,,,,,,,811.606689,805.073364,482.852936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.189514,723.578979,104.469872,,,,,,,,,
414,544.796875,726.109497,123.764664,475.401825,651.516296,97.132240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.375793,771.898010,294.979980,,,,,,,,,,,,,,,,,,,,,,811.441711,805.164551,482.975983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.208282,723.584351,104.442711,,,,,,,,,
415,544.686584,726.036987,123.819717,475.335358,651.496887,97.131401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.165283,771.969604,295.206116,,,,,,,,,,,,,,,,,,,,,,811.398682,805.254333,483.027802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.245667,723.578674,104.416924,,,,,,,,,
416,544.693298,726.008240,123.736557,475.494415,651.508484,96.946823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.976257,772.004578,295.336273,,,,,,,,,,,,,,,,,,,,,,811.324524,805.360901,483.087799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.168976,723.501526,104.371475,,,,,,,,,
417,544.693726,726.012024,123.693405,475.503143,651.556335,96.788467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.583679,772.167908,295.515106,,,,,,,,,,,,,,,,,,,,,,811.257385,805.397400,483.146759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.148376,723.488953,104.375839,,,,,,,,,
418,544.690857,726.052734,123.599960,475.259064,651.362244,97.128632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.899475,771.695068,295.729095,,,,,,,,,,,,,,,,,,,,,,811.247192,805.507446,483.319000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.149536,723.489929,104.365593,,,,,,,,,
419,544.635071,726.043884,123.563469,475.057800,651.275696,97.292480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.469238,771.750671,295.980957,,,,,,,,,,,,,,,,,,,,,,811.152222,805.624329,483.384399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.325623,723.455505,104.067436,,,,,,,,,
420,544.614563,726.018799,123.592125,475.255646,651.375488,96.927643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.201965,771.837952,296.142303,,,,,,,,,,,,,,,,,,,,,,811.060608,805.734375,483.473816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.420074,723.440430,103.887337,,,,,,,,,
421,544.577759,726.096130,123.523422,475.218384,651.399597,96.905289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.071655,771.911987,296.212097,,,,,,,,,,,,,,,,,,,,,,810.972107,805.822388,483.599030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.366455,723.447205,103.829735,,,,,,,,,
422,544.433777,726.179443,123.430130,475.179352,651.372681,96.943550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.133911,771.851746,296.199585,,,,,,,,,,,,,,,,,,,,,,810.830505,805.930481,483.700806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.296417,723.373901,103.873116,,,,,,,,,
423,544.340942,726.165710,123.427078,475.123718,651.338562,96.942223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.070862,771.849243,296.238159,,,,,,,,,,,,,,,,,,,,,,810.812866,806.051453,483.746826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.263062,723.358887,103.890427,,,,,,,,,
424,544.292236,726.198608,123.450706,475.152496,651.355469,96.804657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.044312,771.840637,296.292847,,,,,,,,,,,,,,,,,,,,,,810.531250,806.223938,483.997528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.334290,723.286865,103.857292,,,,,,,,,
425,544.249146,726.306702,123.436333,475.187958,651.383606,96.731354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.951782,771.855530,296.343018,,,,,,,,,,,,,,,,,,,,,,810.386353,806.232483,484.105072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.300751,723.275757,103.755264,,,,,,,,,
426,544.157349,726.366455,123.421852,475.093201,651.252380,96.933899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.085571,771.739685,296.307800,,,,,,,,,,,,,,,,,,,,,,810.310364,806.299683,484.199066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.317535,723.288818,103.674057,,,,,,,,,
427,544.120178,726.362549,123.388000,474.959595,651.210022,97.001808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.041687,771.735413,296.322815,,,,,,,,,,,,,,,,,,,,,,810.346497,806.309082,484.302246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.295013,723.203796,103.579941,,,,,,,,,
428,544.020569,726.356140,123.429604,474.978424,651.197083,96.944977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.065369,771.638489,296.335266,,,,,,,,,,,,,,,,,,,,,,810.221191,806.401001,484.368256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.317841,723.197021,103.502495,,,,,,,,,
429,544.005310,726.441101,123.448639,475.022705,651.203735,96.869278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.969788,771.709473,296.400421,,,,,,,,,,,,,,,,,,,,,,810.143372,806.466492,484.547180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.336578,723.208923,103.517448,,,,,,,,,
430,543.954224,726.465149,123.435623,475.043762,651.207825,96.772186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.045776,771.588135,296.419373,,,,,,,,,,,,,,,,,,,,,,810.146851,806.411560,484.844116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.247894,723.130005,103.462814,,,,,,,,,
431,543.936096,726.467224,123.512756,475.049103,651.212830,96.751175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.831665,771.633179,296.536560,,,,,,,,,,,,,,,,,,,,,,810.123352,806.437439,484.993378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.210449,723.217773,103.523857,,,,,,,,,
432,543.894958,726.449951,123.514137,475.027283,651.179382,96.735985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.862183,771.586182,296.597717,,,,,,,,,,,,,,,,,,,,,,810.201416,806.342529,485.158081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.238861,723.157288,103.472305,,,,,,,,,
433,543.890564,726.423889,123.549515,475.087708,651.221619,96.685173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.859802,771.599548,296.552551,,,,,,,,,,,,,,,,,,,,,,810.161377,806.403137,485.234406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.267395,723.137268,103.427299,,,,,,,,,
434,543.902710,726.431702,123.598923,475.075470,651.203369,96.631096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.821838,771.596680,296.644562,,,,,,,,,,,,,,,,,,,,,,810.161926,806.494324,485.353851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.296753,723.132019,103.399040,,,,,,,,,
435,543.891113,726.431641,123.655067,475.068176,651.202087,96.675835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.708984,771.589905,296.669342,,,,,,,,,,,,,,,,,,,,,,810.078186,806.478210,485.529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.301758,723.132568,103.394005,,,,,,,,,
436,543.782043,726.340942,123.712013,475.057159,651.152100,96.600296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.593384,771.482544,297.109833,,,,,,,,,,,,,,,,,,,,,,809.585693,806.719971,485.859863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.294830,723.125183,103.361244,,,,,,,,,
437,543.749390,726.330505,123.733231,475.117218,651.163879,96.583031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.475952,771.432495,297.386841,,,,,,,,,,,,,,,,,,,,,,809.932739,806.608826,485.970886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.298096,723.123230,103.349701,,,,,,,,,
438,543.763550,726.330994,123.725243,475.105804,651.066528,96.576561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.352722,771.414917,297.518982,,,,,,,,,,,,,,,,,,,,,,810.040771,806.587830,485.994720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.301422,723.131897,103.389343,,,,,,,,,
439,543.881348,726.283325,123.666801,475.174042,651.173706,96.552231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.269165,771.320923,297.602631,,,,,,,,,,,,,,,,,,,,,,810.102539,806.654236,486.101318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.310211,723.120605,103.354286,,,,,,,,,
440,543.937378,726.295654,123.767143,475.257904,651.175049,96.542732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.129944,771.309509,297.932587,,,,,,,,,,,,,,,,,,,,,,810.089783,806.681824,486.218201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.283356,723.137024,103.401482,,,,,,,,,
441,543.857971,726.292480,123.714729,475.146118,651.085083,96.536987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.027954,771.203003,298.290466,,,,,,,,,,,,,,,,,,,,,,810.039063,806.694458,486.276794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.263123,723.142456,103.434700,,,,,,,,,
442,543.893433,726.202087,123.801613,475.157410,651.119995,96.533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.899658,771.187744,298.384705,,,,,,,,,,,,,,,,,,,,,,810.113647,806.651550,486.429504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.259003,723.133545,103.400551,,,,,,,,,
443,543.876770,726.171509,123.833839,475.242279,651.158630,96.502647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.810486,771.223694,298.601105,,,,,,,,,,,,,,,,,,,,,,809.739136,806.842957,486.759125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.292664,723.132751,103.399483,,,,,,,,,
444,543.895081,726.189209,123.844284,475.233856,651.152954,96.581337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.655151,771.171997,298.629791,,,,,,,,,,,,,,,,,,,,,,809.548157,806.866028,486.973907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.316132,723.119324,103.345505,,,,,,,,,
445,543.963074,726.153015,123.872658,475.421936,651.217224,96.086052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.578674,771.135376,298.807495,,,,,,,,,,,,,,,,,,,,,,809.558960,806.862122,487.024231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.310822,723.129883,103.375969,,,,,,,,,
446,543.966187,726.168518,123.793236,475.373566,651.127502,96.371384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.546997,771.014160,298.879974,,,,,,,,,,,,,,,,,,,,,,809.659302,806.855164,487.039673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.269348,723.220215,103.399300,,,,,,,,,
447,544.004578,726.193909,123.727654,475.245270,651.062927,96.543701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.457153,771.086426,298.741852,,,,,,,,,,,,,,,,,,,,,,809.759766,806.841187,487.141876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.235901,723.249939,103.466980,,,,,,,,,
448,543.957886,726.191345,123.826027,475.245636,651.041382,96.633667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.425415,771.113770,298.734863,,,,,,,,,,,,,,,,,,,,,,809.708252,806.934143,487.154022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.244781,723.242188,103.474609,,,,,,,,,
449,543.887268,726.196350,123.729904,475.283447,651.117249,96.574890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.307739,770.907776,299.109039,,,,,,,,,,,,,,,,,,,,,,809.725708,806.822998,487.227264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.256592,723.237488,103.458565,,,,,,,,,
450,543.984619,726.166443,123.848267,475.309509,651.134216,96.447731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.166321,770.826172,299.552277,,,,,,,,,,,,,,,,,,,,,,809.723450,806.882080,487.256866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.221375,723.254150,103.351845,,,,,,,,,
451,544.029114,726.097046,123.874809,475.298523,651.024231,96.417114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.121765,770.748108,299.585266,,,,,,,,,,,,,,,,,,,,,,809.779053,806.926453,487.306885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.246552,723.244995,103.433144,,,,,,,,,
452,544.036011,726.014038,123.887566,475.499023,651.150513,96.151207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.160034,770.721985,299.660797,,,,,,,,,,,,,,,,,,,,,,809.817444,806.909119,487.376526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.231232,723.331848,103.497223,,,,,,,,,
453,544.066345,726.027405,123.896072,475.635712,651.298035,95.949158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.154785,770.718506,299.678009,,,,,,,,,,,,,,,,,,,,,,809.915955,806.888000,487.437714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.216888,723.340637,103.478752,,,,,,,,,
454,544.095032,725.933472,123.848808,475.715302,651.291687,96.042908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.145081,770.695190,299.799927,,,,,,,,,,,,,,,,,,,,,,809.952576,806.882935,487.423676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.204041,723.347778,103.511055,,,,,,,,,
455,544.183289,725.921082,123.892242,475.672852,651.185913,96.252281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.210388,770.684509,299.859619,,,,,,,,,,,,,,,,,,,,,,809.984741,806.893250,487.489166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.192078,723.429077,103.510391,,,,,,,,,
456,544.193909,725.881897,123.932999,475.851929,651.227844,96.090050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.261230,770.760376,299.944214,,,,,,,,,,,,,,,,,,,,,,810.086914,806.970215,487.568329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.193054,723.449768,103.540733,,,,,,,,,
457,544.317505,725.857178,123.957603,475.959137,651.279846,96.020035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.293884,770.759033,300.054138,,,,,,,,,,,,,,,,,,,,,,810.159729,806.979126,487.619751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.184967,723.527588,103.535561,,,,,,,,,
458,544.478943,725.800598,123.885849,476.042572,651.237976,96.137657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.397461,770.741699,300.051239,,,,,,,,,,,,,,,,,,,,,,810.261719,806.980469,487.645935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.165955,723.544556,103.545914,,,,,,,,,
459,544.464417,725.823547,123.911476,476.219543,651.229980,96.154907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.451660,770.838318,300.107544,,,,,,,,,,,,,,,,,,,,,,810.284424,806.979980,487.634552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.135742,723.619812,103.629501,,,,,,,,,
460,544.531738,725.741882,123.951134,476.375610,651.205811,96.229660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.432068,770.851135,300.112915,,,,,,,,,,,,,,,,,,,,,,810.345520,806.960510,487.747742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.075043,723.644836,103.701012,,,,,,,,,
461,544.573975,725.769470,123.963219,476.525696,651.198730,96.389366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.526550,770.830688,300.156555,,,,,,,,,,,,,,,,,,,,,,810.453979,806.960327,487.747253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.037445,723.730835,103.725616,,,,,,,,,
462,544.613953,725.829041,123.933022,476.871643,651.107849,96.349991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.608643,770.841064,300.246307,,,,,,,,,,,,,,,,,,,,,,810.537598,806.977295,487.742126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.073761,723.830872,103.761681,,,,,,,,,
463,544.719299,725.810425,123.949875,476.945435,651.103882,96.453186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.709961,770.834595,300.250549,,,,,,,,,,,,,,,,,,,,,,810.679504,806.957214,487.769714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.979736,723.942200,103.789009,,,,,,,,,
464,544.727905,725.794983,123.955574,477.206207,650.997131,96.572632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.874390,770.859375,300.285187,,,,,,,,,,,,,,,,,,,,,,810.686768,806.979187,487.745880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.874329,724.052185,103.799210,,,,,,,,,
465,544.758118,725.788391,123.927078,477.260864,650.890747,96.915550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.965210,770.853088,300.272308,,,,,,,,,,,,,,,,,,,,,,810.791443,806.950317,487.814026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.933075,724.138489,103.705521,,,,,,,,,
466,544.875305,725.794128,123.897751,477.408295,650.798889,97.180794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.138306,770.917847,300.305328,,,,,,,,,,,,,,,,,,,,,,810.875977,806.950989,487.785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.874817,724.226624,103.696228,,,,,,,,,
467,544.926636,725.741699,123.987030,477.263489,650.470886,98.133423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.300110,770.958313,300.267181,,,,,,,,,,,,,,,,,,,,,,811.070557,807.032227,487.836700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,544.983215,725.785339,123.991486,477.621307,650.465210,98.334106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.467102,771.063904,300.262360,,,,,,,,,,,,,,,,,,,,,,811.202087,807.061279,487.861481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,545.073120,725.757080,123.975212,477.726776,650.267212,99.038940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.639587,771.092957,300.260681,,,,,,,,,,,,,,,,,,,,,,811.230042,807.127197,487.978760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,545.355957,725.676331,123.974846,477.883850,650.093201,99.530640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.846008,771.058228,300.334351,,,,,,,,,,,,,,,,,,,,,,811.459900,807.169373,487.908173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,545.497681,725.688782,123.926338,478.247375,649.948669,99.849586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.023010,771.105469,300.399323,,,,,,,,,,,,,,,,,,,,,,811.705933,807.185608,487.832581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,545.398254,725.760376,123.980400,478.403931,650.141235,100.159523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.220215,771.164307,300.485870,,,,,,,,,,,,,,,,,,,,,,812.056152,807.105469,487.691772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,545.149292,725.701416,124.470589,478.890350,649.990784,100.314674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.336304,771.168762,300.532104,,,,,,,,,,,,,,,,,,,,,,812.203064,807.158875,487.687469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
