Weight47
Date:,2025/04/22
Time:,17:36:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
300,723.892822,729.598022,242.345795,,,,898.361572,870.909424,282.271820,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.964478,632.954285,241.133820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.914856,677.646301,250.700256,,,,999.568481,866.020691,369.346161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,721.997437,729.578369,243.010315,,,,896.619019,870.175903,283.086761,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.956909,632.914673,241.471344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.653992,677.928284,250.867966,,,,998.514221,865.907776,369.385773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,719.859741,729.417908,243.572403,,,,894.612488,869.899414,284.225830,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.460388,632.754639,241.988998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.368103,677.845520,252.005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,717.444031,729.393494,244.506653,,,,892.826965,869.341492,284.744537,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.709351,632.837585,242.189880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.345398,678.088745,252.154739,,,,,,,995.343811,864.278076,370.213257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,715.737793,729.222107,244.768860,,,,890.787476,868.783386,285.356262,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.175598,632.872192,242.671753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.902832,678.096252,253.033463,,,,,,,993.974731,864.099792,370.375610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,713.181091,729.196167,245.488098,,,,889.014954,868.420288,286.274628,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.927246,632.690308,243.104446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.036804,678.295166,253.317139,,,,,,,992.946838,863.900452,370.737244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,711.393738,729.112305,245.697342,,,,887.407654,868.455505,287.019928,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.539307,632.752441,243.762848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.404602,678.278687,254.106583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,709.282715,728.735229,246.195099,,,,885.161682,867.797668,287.710968,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.201111,632.620300,244.349701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.358215,678.559875,254.303894,,,,,,,,,,988.655212,864.177124,372.957397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,706.868286,729.037720,246.508621,,,,883.250183,867.336609,288.503387,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.983459,632.791565,244.846802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.979065,678.504028,254.948792,,,,,,,,,,988.036316,863.633911,372.477203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,704.831543,728.814514,246.892853,,,,881.176147,866.843018,289.092377,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.529785,632.505554,245.180908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.676636,678.528687,255.523788,,,,,,,,,,986.672424,863.087585,372.568939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,702.948730,728.554565,247.420395,,,,879.807495,866.558960,289.565338,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.367371,632.809387,245.504593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.469177,678.809387,255.593735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,700.153381,728.780457,247.849350,,,,877.829529,866.085632,290.247925,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.961060,632.609619,245.886292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.208069,678.915955,255.770142,,,,,,,,,,,,,984.081238,861.463379,373.020844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,698.365662,728.497925,248.026352,,,,875.829102,865.832642,290.493805,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.638794,632.929932,245.843079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.094116,678.982483,255.908707,,,,,,,,,,,,,982.249146,860.988831,373.687805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,696.229675,728.387085,248.368027,,,,874.398376,865.987671,290.442871,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.308838,632.601257,246.397858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.846802,679.138550,256.051483,,,,,,,,,,,,,980.167664,861.151917,374.430756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,693.878540,728.429932,248.430191,,,,872.082581,865.096863,291.289795,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.702698,632.508972,246.606354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.474182,679.176697,256.422150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,691.840576,728.127502,248.912964,,,,870.253784,864.333435,291.928101,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.637207,632.515503,246.751785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.066162,679.208435,256.596619,,,,,,,,,,,,,,,,976.364746,861.563293,375.408722,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,689.459534,728.098267,248.877823,,,,868.443481,864.091492,291.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.908508,632.377869,247.032898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.831543,679.327271,256.932983,,,,,,,,,,,,,,,,975.336548,860.331604,375.677582,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,687.155151,728.198425,249.345505,,,,867.139648,864.052551,291.854340,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.832092,632.360901,247.156693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.367554,679.353943,257.211365,,,,,,,,,,,,,,,,973.815125,859.501770,375.726898,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,685.383789,727.756226,249.422852,,,,864.941895,862.944519,292.903046,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.006348,632.291565,247.278625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.101868,679.636841,257.181000,,,,,,,,,,,,,,,,971.966248,858.689209,375.840424,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,683.127319,727.668518,249.497955,,,,862.770386,862.355408,293.494843,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.983643,632.260132,247.305206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.678650,679.578186,257.558990,,,,,,,,,,,,,,,,971.010376,858.089600,375.757660,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,680.453552,727.626526,250.026215,,,,860.535950,862.059937,294.164001,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.291504,632.264954,247.393570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.362061,679.726685,257.241333,,,,,,,,,,,,,,,,968.343811,858.372375,376.956116,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,678.778992,727.296753,250.105087,,,,858.732483,861.559937,294.317871,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.088867,632.157349,247.384293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.059753,679.858337,257.381378,,,,,,,,,,,,,,,,965.960632,858.231628,377.699463,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,675.856567,727.346863,250.134949,,,,856.894775,861.189941,294.586456,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.721436,632.255310,247.322189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.716675,679.970703,256.822388,,,,,,,,,,,,,,,,965.350281,857.508667,376.999054,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,673.959961,727.020020,250.418854,,,,855.065430,860.819153,294.906433,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.381653,631.991943,247.077545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.581909,679.994263,257.111694,,,,,,,,,,,,,,,,964.354126,856.757202,376.480499,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,671.768860,726.853149,250.234528,,,,853.007263,860.072510,295.459229,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.987854,632.109436,246.967453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.057068,680.052734,256.858276,,,,,,,,,,,,,,,,962.706665,855.961975,376.467896,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,669.465942,726.708740,250.201080,,,,851.125366,859.449036,296.045349,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.728699,631.953918,247.015198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.822205,680.029236,257.012238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,667.414246,726.619873,250.498932,,,,849.396362,858.964905,296.055145,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.178162,632.027161,247.033936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.148499,680.240784,257.104218,,,,,,,,,,,,,,,,,,,959.295288,854.800537,376.837494,,,,,,,,,,,,,,,,,,,,,,,,
327,665.081238,726.554504,249.909485,,,,847.292786,858.543152,296.072327,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.981018,631.832092,247.116440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.070374,680.387939,256.641174,,,,,,,,,,,,,,,,,,,956.884583,855.289368,377.408966,,,,,,,,,,,,,,,,,,,,,,,,
328,663.075684,726.093445,249.949280,,,,845.306824,858.299194,296.714996,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.459167,631.861023,247.078873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.488098,680.524536,256.703094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,661.058899,725.923157,249.750549,,,,843.520935,857.555420,296.651337,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.096985,631.635986,246.812073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.382324,680.493408,256.258942,,,,,,,,,,,,,,,,,,,,,,953.965820,854.380005,377.563812,,,,,,,,,,,,,,,,,,,,,
330,658.358887,726.284485,249.680344,,,,841.660522,856.865051,296.747101,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.569641,631.541321,246.409988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.212463,680.521667,255.745300,,,,,,,,,,,,,,,,,,,,,,952.166016,852.854370,377.580597,,,,,,,,,,,,,,,,,,,,,
331,656.206299,726.016296,249.681107,,,,839.832642,856.435242,296.824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.362549,631.484314,246.020248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.994385,680.597534,255.333786,,,,,,,,,,,,,,,,,,,,,,950.326904,852.439392,377.559479,,,,,,,,,,,,,,,,,,,,,
332,654.351868,725.655334,249.384216,,,,837.731323,855.945435,296.809418,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.870972,631.542847,245.957535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.596619,680.548279,255.651840,,,,,,,,,,,,,,,,,,,,,,948.951233,852.289124,377.906219,,,,,,,,,,,,,,,,,,,,,
333,652.118713,725.669739,249.071991,,,,836.034485,855.329407,296.647766,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.718933,631.537476,245.551239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.039551,680.819031,255.139740,,,,,,,,,,,,,,,,,,,,,,947.302979,851.633301,377.667419,,,,,,,,,,,,,,,,,,,,,
334,649.633545,725.562439,248.786804,,,,833.891724,854.887756,297.104858,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.150085,631.414856,245.238190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.835266,680.839355,254.982391,,,,,,,,,,,,,,,,,,,,,,945.659851,851.206482,377.446411,,,,,,,,,,,,,,,,,,,,,
335,647.927490,725.009766,248.407349,,,,832.071533,854.513977,296.904724,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.943726,631.324646,244.546005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.793396,680.894226,254.133026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,645.687866,725.053223,248.083954,,,,830.119385,853.842651,296.937622,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.598206,631.382507,244.015778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.515442,680.941467,253.855804,,,,,,,,,,,,,,,,,,,,,,,,,942.148376,850.125183,377.609131,,,,,,,,,,,,,,,,,,
337,643.467957,724.701477,247.899399,,,,827.961426,853.366150,297.283997,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.415649,631.240845,243.496872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.290405,680.902588,253.661880,,,,,,,,,,,,,,,,,,,,,,,,,940.762512,849.704834,377.233185,,,,,,,,,,,,,,,,,,
338,641.242004,724.303162,247.902313,,,,826.466309,852.701721,297.031830,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.904602,631.274414,243.156052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.815735,681.004578,252.678268,,,,,,,,,,,,,,,,,,,,,,,,,938.537842,849.303528,377.694397,,,,,,,,,,,,,,,,,,
339,639.041565,724.133972,246.973038,,,,824.475830,851.957825,297.140778,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.498230,630.885864,242.369507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.843872,681.074280,252.356354,,,,,,,,,,,,,,,,,,,,,,,,,936.668945,848.915466,377.923828,,,,,,,,,,,,,,,,,,
340,637.317322,724.212341,246.418350,,,,822.668213,851.704895,297.270660,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.261108,630.976624,241.708862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.450134,681.121643,251.773788,,,,,,,,,,,,,,,,,,,,,,,,,934.965759,848.598389,377.718872,,,,,,,,,,,,,,,,,,
341,635.412048,724.131775,246.050018,,,,820.461426,851.281555,297.202515,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.122192,630.877258,241.340881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.064575,681.089600,251.098007,,,,,,,,,,,,,,,,,,,,,,,,,933.017456,848.131958,377.925446,,,,,,,,,,,,,,,,,,
342,632.573059,723.804443,246.007767,,,,818.761780,850.712097,297.172760,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.502625,630.763794,241.037262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.015991,681.258423,250.446991,,,,,,,,,,,,,,,,,,,,,,,,,931.231567,847.634094,377.976685,,,,,,,,,,,,,,,,,,
343,630.805298,723.797485,245.469269,,,,816.628540,850.040466,297.291748,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.223938,630.621948,240.136826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.790100,681.355774,249.887955,,,,,,,,,,,,,,,,,,,,,,,,,929.872742,846.943542,377.628326,,,,,,,,,,,,,,,,,,
344,628.980042,723.468445,244.561874,,,,814.955139,849.362793,297.022034,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.816406,630.631958,239.777267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.157104,681.394836,249.139160,,,,,,,,,,,,,,,,,,,,,,,,,928.024597,846.674255,377.434998,,,,,,,,,,,,,,,,,,
345,626.566284,723.559204,243.739792,,,,813.386292,848.783081,297.035889,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.658081,630.611755,239.202835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.239929,681.334106,248.325760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,624.098938,723.382263,243.476364,,,,811.043030,848.438538,297.066193,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.224060,630.678162,238.378571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.108917,681.571594,247.462952,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.377869,845.665955,377.079285,,,,,,,,,,,,,,,
347,622.285583,723.023682,242.884232,,,,809.381897,848.046692,297.112152,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.293884,630.518372,237.028748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.813507,681.620117,246.470734,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.233643,845.151978,377.431519,,,,,,,,,,,,,,,
348,619.983093,722.964417,242.275467,,,,807.558411,847.523804,296.842651,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.787537,630.496094,236.466904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.809021,681.592834,245.622986,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.472656,845.137329,377.245850,,,,,,,,,,,,,,,
349,617.871887,722.830688,241.327530,,,,805.500305,847.119690,296.454834,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.675232,630.435974,235.431488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.476654,681.819580,244.461594,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.838501,844.821838,376.810669,,,,,,,,,,,,,,,
350,616.414551,722.283997,240.538269,,,,803.757996,846.564453,296.209381,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.658508,630.482666,234.403137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.257813,681.914307,243.720596,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.046448,844.185730,376.343353,,,,,,,,,,,,,,,
351,613.821594,722.217041,240.375717,,,,802.055603,845.987549,295.745148,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.426758,630.518494,233.482773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.014954,682.075378,242.572876,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.695801,843.712952,376.313171,,,,,,,,,,,,,,,
352,611.957275,721.883179,239.638916,,,,800.107544,845.407166,295.872253,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.254028,630.494263,233.043961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.286896,682.276123,241.506927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,609.916199,721.324341,238.485977,,,,798.077209,844.966125,295.813568,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.813599,630.339111,232.011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.803894,682.435181,240.568741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.603577,842.547546,376.021606,,,,,,,,,,,,
354,607.914612,721.388123,237.452316,,,,796.448914,844.644897,295.396942,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.702393,630.146423,230.664276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.973358,682.415466,239.443985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.392395,842.356201,375.591858,,,,,,,,,,,,
355,606.187561,721.132507,236.392395,,,,794.362061,843.885132,295.100372,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.541565,630.202209,229.403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.945984,682.580200,238.479294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.913696,842.395264,375.768280,,,,,,,,,,,,
356,604.209106,720.722412,235.793777,,,,792.632568,843.343140,294.688446,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.761841,630.143066,227.817703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.734680,682.883118,237.212952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.221680,841.625244,376.035645,,,,,,,,,,,,
357,601.995361,720.968445,234.764755,,,,791.158081,842.771179,293.969910,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.448120,630.287537,226.966843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.697601,682.952209,236.307800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.098389,841.038879,375.144775,,,,,,,,,,,,
358,600.199158,721.042542,234.071198,,,,789.225647,842.286255,293.673218,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.256226,630.181152,226.126633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.691620,683.117065,235.109207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,598.156067,720.582092,233.403290,,,,787.406799,842.092896,293.344757,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.088562,630.204163,224.635590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.859619,683.257080,233.590622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.872620,840.145142,374.177643,,,,,,,,,
360,596.443359,720.565063,232.079361,,,,785.669434,841.521240,292.916595,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.152283,630.298401,223.351898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.768646,683.363281,232.251358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.285583,839.741455,373.307831,,,,,,,,,
361,594.518677,720.754333,230.710480,,,,783.799927,841.134277,292.421021,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.339539,630.164429,221.522934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.982117,683.510010,230.777115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.257690,839.384094,373.659180,,,,,,,,,
362,592.265015,720.731873,229.938477,,,,781.780945,840.567932,292.614685,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.163513,630.337708,220.234100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.053558,683.726379,229.831039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.524414,839.342590,373.757355,,,,,,,,,
363,591.032471,720.107483,228.713898,,,,780.121948,839.954224,292.080597,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.497742,630.462158,219.092194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.011963,683.847717,228.423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.625427,838.641235,373.309143,,,,,,,,,
364,588.776917,720.568298,227.626663,,,,778.911194,839.398010,291.586700,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.344116,630.419678,217.782669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.234894,684.039856,226.814011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.932007,838.170959,372.649292,,,,,,,,,
365,587.102844,720.578674,226.632568,,,,776.590454,839.456055,291.013214,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.625122,630.549011,215.910629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.397797,684.054382,225.186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.736267,838.004578,372.262543,,,,,,,,,
366,585.284851,720.238037,225.742508,,,,775.142639,838.877930,290.199799,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.781555,630.654236,214.874222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.741638,684.184082,223.645569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.711365,837.827271,371.958130,,,,,,,,,
367,583.660950,720.195679,223.934647,,,,773.872742,838.403198,289.592255,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.585510,630.411682,213.475601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.703064,684.433777,222.328720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.551941,837.226257,371.438660,,,,,,,,,
368,582.204956,720.265625,222.599762,,,,772.064331,837.950745,288.855042,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.719971,630.427185,212.403503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.987427,684.630920,220.578491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.987183,836.853760,371.012421,,,,,,,,,
369,580.292114,720.284180,221.375854,,,,770.056030,837.951172,288.581970,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.134766,630.541870,210.686050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.492493,684.660278,219.247589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.419495,836.447571,370.509949,,,,,,,,,
370,578.653442,720.046753,220.371841,,,,768.636169,837.187134,288.160522,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.537109,630.490417,208.668121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.327026,684.864014,217.849991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.687622,836.387024,369.795807,,,,,,,,,
371,577.174316,720.142090,218.963852,,,,767.416199,836.598022,287.371338,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.669067,630.401367,207.390091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.754486,685.075745,215.960297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.027283,835.945740,370.018677,,,,,,,,,
372,575.408691,720.175781,217.155029,,,,765.575195,836.705811,286.372620,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.856140,630.600464,206.215103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.497009,685.155579,214.863052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.858032,835.646118,369.496857,,,,,,,,,
373,574.122314,720.071350,216.014038,,,,763.482788,836.726135,286.165344,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.196716,630.633972,204.681946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.337067,685.243103,213.064224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.425598,835.630371,368.887817,,,,,,,,,
374,572.494629,719.790466,215.023743,,,,762.257874,836.119751,285.769012,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.767761,630.623962,202.386215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.923798,685.637451,211.284378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.762329,835.156616,368.240936,,,,,,,,,
