Weight61
Date:,2025/04/23
Time:,12:59:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
334,,,,468.003937,648.745789,102.067986,,,,,,,,,,,,,,,,,,,528.208984,722.258362,86.668671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.188354,717.803467,100.163528,791.165649,779.815308,276.390686,,,,,,,,,
335,,,,468.154846,648.504944,101.860901,,,,,,,,,,,,,,,,,,,528.287537,722.208313,86.629440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.251709,717.794617,100.053802,790.884460,779.866333,276.569611,,,,,,,,,
336,,,,468.113556,648.522034,102.047363,,,,,,,,,,,,,,,,,,,528.238647,722.284485,86.657730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.286072,717.809937,100.086784,790.941528,779.802429,276.596649,,,,,,,,,
337,,,,468.067932,648.597595,102.156090,,,,,,,,,,,,,,,,,,,528.271301,722.224854,86.652748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.271027,717.795288,100.041466,790.953491,779.821960,276.514465,,,,,,,,,
338,,,,468.031860,648.615295,102.156624,,,,,,,,,,,,,,,,,,,528.316711,722.257019,86.828552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.277466,717.789917,100.014557,791.005310,779.798706,276.484772,,,,,,,,,
339,,,,467.955383,648.624634,101.955040,,,,,,,,,,,,,,,,,,,528.318848,722.087341,86.681282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.283234,717.789795,100.008453,791.161255,779.775818,276.574768,,,,,,,,,
340,,,,468.065948,648.614990,102.032524,,,,,,,,,,,,,,,,,,,528.324646,722.167786,86.600792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.286987,717.808105,100.094658,791.187622,779.774414,276.589813,,,,,,,,,
341,,,,468.126129,648.530396,102.115936,,,,,,,,,,,,,,,,,,,528.382080,722.190857,86.629448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.337280,717.792664,100.117157,791.275635,779.727417,276.579041,,,,,,,,,
342,,,,468.059998,648.577332,101.946823,,,,,,,,,,,,,,,,,,,528.352051,722.127258,86.584297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.329926,717.793640,100.219154,791.258240,779.713928,276.514801,,,,,,,,,
343,,,,468.050720,648.625061,102.069191,,,,,,,,,,,,,,,,,,,528.319580,722.256165,86.639145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.224213,717.812927,100.178093,791.149658,779.627991,276.410492,,,,,,,,,
344,,,,468.123657,648.558167,102.121109,,,,,,,,,,,,,,,,,,,528.356934,722.132263,86.585869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.379974,717.787048,100.171913,791.309143,779.566956,276.458008,,,,,,,,,
345,,,,468.050964,648.542358,102.128815,,,,,,,,,,,,,,,,,,,528.392395,722.091431,86.616081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.371094,717.786499,100.088127,791.473816,779.526611,276.508606,,,,,,,,,
346,,,,467.981232,648.521729,101.971489,,,,,,,,,,,,,,,,,,,528.430237,722.092834,86.607140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.363708,717.799927,100.129356,791.535828,779.471802,276.593414,,,,,,,,,
347,,,,467.982849,648.537048,101.909210,,,,,,,,,,,,,,,,,,,528.415894,722.159912,86.850792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.336731,717.787537,100.095070,791.302795,779.438599,276.507355,,,,,,,,,
348,,,,468.083374,648.612854,102.055611,,,,,,,,,,,,,,,,,,,528.391541,722.073303,86.714134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.344208,717.782776,100.069786,791.388672,779.227051,276.553162,,,,,,,,,
349,,,,468.154114,648.587463,101.862137,,,,,,,,,,,,,,,,,,,528.444397,722.056152,86.585312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.330688,717.799866,100.142609,791.500732,779.049438,276.556305,,,,,,,,,
350,,,,468.231628,648.562622,101.714035,,,,,,,,,,,,,,,,,,,528.501282,722.098389,86.813187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.257629,717.796265,100.068733,791.583313,779.025024,276.579193,,,,,,,,,
351,,,,468.131653,648.640259,102.002548,,,,,,,,,,,,,,,,,,,528.381409,722.078003,86.947495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.255554,717.794312,100.033394,791.621521,779.015076,276.764496,,,,,,,,,

