;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
423;551.263855;725.785522;110.198296;482.596252;649.793518;82.648972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.174377;825.491821;256.342072;;;;;;;;;;424.059845;721.293030;102.701561;;;;;;
424;551.275146;725.882080;110.123009;482.697052;649.798462;82.569427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.207153;825.404480;256.389709;;;;;;;;;;424.056427;721.388489;102.749039;;;;;;
425;551.296509;725.914368;110.036972;482.775696;649.887939;82.463295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.179749;825.286804;256.414917;;;;;;;;;;424.042908;721.425476;102.629616;;;;;;
426;551.381836;725.907227;109.947182;482.727142;649.906677;82.390953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.212036;825.129456;256.424622;;;;;;;;;;424.080933;721.418030;102.546982;;;;;;
427;551.376587;725.918274;109.814445;482.737793;649.779053;82.406425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.181763;824.994751;256.408508;;;;;;;;;;424.036377;721.418640;102.473320;;;;;;
428;551.431641;725.912720;109.774506;482.678680;649.734070;82.366982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.282410;824.683838;256.608948;;;;;;;;;;424.023224;721.419739;102.472740;;;;;;
429;551.452332;725.927063;109.667786;482.716034;649.818604;82.235214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.299988;824.544067;256.635986;;;;;;;;;;424.024780;721.437744;102.335777;;;;;;
430;551.410950;725.940308;109.599442;482.719604;649.784973;82.250313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.315430;824.455505;256.583740;;;;;;;;;;424.061768;721.436584;102.257271;;;;;;
431;551.461121;725.863037;109.476738;482.688721;649.764465;82.175453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.263184;824.347778;256.609985;;;;;;;;;;424.068604;721.427429;102.202629;904.295776;833.514099;364.678406;;;
432;551.488159;725.849976;109.441193;482.702240;649.788879;82.142517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.256592;824.239502;256.606354;;;;;;;;;;424.074402;721.427917;102.212067;904.228943;833.536316;364.719330;;;
433;551.485596;725.864502;109.419624;482.647461;649.772522;82.194481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.299438;824.216614;256.679718;;;;;;;;;;424.157013;721.436096;102.231224;904.166321;833.557068;364.636963;;;
434;551.496948;725.874084;109.281349;482.640900;649.747559;82.154655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.210815;824.118591;256.550781;;;;;;;;;;424.048065;721.447266;102.136780;904.073303;833.583374;364.567993;;;
435;551.544800;725.867554;109.221420;482.659943;649.785400;82.203316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.074890;824.086304;256.546936;;;;;;;;;;424.062531;721.545776;102.100456;903.924622;833.605591;364.640167;;;
436;551.550110;725.910339;109.194427;482.687317;649.801208;82.202881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.001648;824.001465;256.621643;;;;;;;;;;424.088531;721.463867;102.037704;903.847046;833.613770;364.714050;;;
437;551.556396;725.899414;109.160973;482.630737;649.807983;82.222008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.016602;823.990662;256.598755;;;;;;;;;;424.112549;721.437805;101.998779;903.765076;833.645813;364.762604;;;
438;551.580139;725.908142;109.107956;482.609680;649.851868;82.167351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.098511;823.993347;256.604065;;;;;;;;;;424.110413;721.537354;102.045662;903.670837;833.748596;364.752167;;;
439;551.563049;725.930115;109.010788;482.587769;649.776794;82.196480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.137878;823.903503;256.565460;;;;;;;;;;424.048279;721.558105;102.031944;903.652588;833.768311;364.753387;;;
440;551.567932;726.014771;108.824722;482.612000;649.791077;82.236122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.096008;823.872375;256.577057;;;;;;;;;;424.011414;721.465576;101.989922;903.665161;833.760681;364.747955;;;
441;551.555054;726.057007;108.746323;482.624390;649.738403;82.170525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.078186;823.787354;256.574554;;;;;;;;;;;;;903.607971;833.765808;364.691742;;;
442;551.601379;726.032898;108.721283;482.651337;649.744568;82.132774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.025024;823.775757;256.517151;;;;;;;;;;;;;903.530518;833.795776;364.710327;424.002350;721.463684;101.816994
443;551.667725;726.230957;108.226318;482.636414;649.738831;82.141861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.032837;823.690796;256.475159;;;;;;;;;;;;;903.426697;833.800598;364.780701;;;
444;551.708862;726.303467;108.045280;482.628174;649.755432;82.148956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.043091;823.641846;256.485718;;;;;;;;;;;;;903.345703;833.798645;364.756805;;;
445;551.854980;726.306580;107.729332;482.648102;649.753357;82.138374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.932434;823.566650;256.470490;;;;;;;;;;;;;903.330383;833.817993;364.713867;;;
446;551.792786;726.365723;107.675545;482.694641;649.752747;82.074074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.886108;823.542236;256.473267;;;;;;;;;;;;;903.267761;833.843628;364.762543;;;
447;551.768433;726.365967;107.917717;482.683685;649.741821;82.028091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.830566;823.435730;256.526367;;;;;;;;;;;;;903.288879;833.819641;364.781464;;;
448;551.720276;726.352661;107.957718;482.710602;649.756226;82.050552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.749207;823.422546;256.500244;;;;;;;;;;;;;903.111267;833.944885;364.716095;;;
449;551.690247;726.376221;107.702286;482.696747;649.735474;82.035072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.811890;823.334656;256.513641;;;;;;;;;;;;;903.374268;833.795715;364.672607;;;
450;551.834167;726.315430;107.699425;482.713074;649.744690;82.015945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.719116;823.302490;256.526978;;;;;;;;;;;;;903.177979;833.832214;364.663605;;;
451;551.833862;726.303406;107.709526;482.719788;649.750977;82.008774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.652771;823.314209;256.567322;;;;;;;;;;;;;903.320190;833.801208;364.673340;;;
452;551.805542;726.309204;107.706207;482.656433;649.752380;81.986839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.652466;823.315063;256.577301;;;;;;;;;;;;;903.342529;833.881775;364.656250;;;
453;551.786865;726.303833;107.661064;482.663605;649.766724;81.971786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.681580;823.221680;256.535980;;;;;;;;;;;;;903.388672;833.898010;364.713135;;;
454;551.792236;726.303101;107.637703;482.636169;649.762695;81.983734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.689819;823.206421;256.516357;;;;;;;;;;;;;903.211914;833.936707;364.661011;;;
455;551.797668;726.350464;107.404358;482.627167;649.757690;81.993530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.575867;823.207581;256.499969;;;;;;;;;;;;;903.157776;833.958679;364.712311;;;
456;551.816345;726.341614;107.293327;482.630981;649.748535;81.953682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.589539;823.207581;256.575592;;;;;;;;;;;;;902.871765;834.020996;364.768341;;;
457;551.791199;726.345276;107.310463;482.636627;649.750488;81.939140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.555420;823.206421;256.533508;;;;;;;;;;;;;903.140137;833.954956;364.746490;;;
458;551.740601;726.348389;107.267540;482.612823;649.738281;81.823288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.522583;823.202332;256.566223;;;;;;;;;;;;;903.042786;834.080017;364.708130;;;
459;551.745361;726.363892;107.206406;482.665070;649.747803;81.743996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.504395;823.203796;256.592041;;;;;;;;;;;;;902.800476;834.130249;364.789398;;;
460;551.693298;726.318420;107.407112;482.623413;649.731750;81.763458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.416016;823.251526;256.631378;;;;;;;;;;;;;902.988586;834.067444;364.727051;;;
461;551.650208;726.299316;107.455750;482.652557;649.720886;81.729683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.425354;823.277222;256.677246;;;;;;;;;;;;;902.962769;834.103699;364.738770;;;
462;551.600159;726.328918;107.509377;482.689178;649.738953;81.695862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.326660;823.261658;256.700897;;;;;;;;;;;;;902.795715;834.221313;364.790405;;;
463;551.623962;726.398926;107.492218;482.696259;649.746582;81.686600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.305298;823.250244;256.711365;;;;;;;;;;;;;902.689758;834.262146;364.873627;;;
464;551.593567;726.478455;107.319405;482.692932;649.745483;81.690208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.379456;823.194214;256.720825;;;;;;;;;;;;;902.726135;834.243896;364.880859;;;
465;551.575684;726.495483;107.321533;482.693665;649.735718;81.655647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.348938;823.237061;256.686829;;;;;;;;;;;;;902.733643;834.241272;364.857574;;;
466;551.545776;726.494629;107.329971;482.672913;649.729248;81.697845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.377808;823.203430;256.712921;;;;;;;;;;;;;902.734497;834.242188;364.850098;;;
467;551.559082;726.489441;107.353188;482.687042;649.712769;81.647415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.386719;823.192566;256.719116;;;;;;;;;;;;;902.732239;834.324402;364.856079;;;
468;551.563049;726.488525;107.355537;482.708710;649.732971;81.636604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.320313;823.233643;256.738373;;;;;;;;;;;;;902.705017;834.351990;364.874329;;;
469;551.610352;726.439209;107.522018;482.663940;649.713501;81.642166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.353333;823.205322;256.741882;;;;;;;;;;;;;902.691101;834.349792;364.885132;;;
470;551.498047;726.582214;107.393326;482.620850;649.702637;81.593803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.298523;823.241028;256.754089;;;;;;;;;;;;;902.679932;834.435242;364.911194;;;
471;551.461853;726.536743;107.360420;482.667847;649.738464;81.527954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.218384;823.243286;256.805725;;;;;;;;;;;;;902.649841;834.464111;364.934021;;;
472;551.430664;726.626526;107.451653;482.688263;649.753357;81.505135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.273621;823.232971;256.745636;;;;;;;;;;;;;902.588928;834.450989;364.968658;;;
473;551.472290;726.618835;107.416489;482.697327;649.830750;81.486206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.243713;823.235535;256.779572;;;;;;;;;;;;;902.507507;834.479370;365.000519;;;
474;551.472107;726.611328;107.372841;482.655792;649.727295;81.485863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.131287;823.251404;256.776947;;;;;;;;;;;;;902.517700;834.464172;365.014801;;;
475;551.490356;726.615417;107.290588;482.687103;649.724304;81.476357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.048218;823.245850;256.820770;;;;;;;;;;;;;902.528809;834.545776;365.028625;;;
476;551.407593;726.659485;107.340858;482.680359;649.775146;81.425385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.042908;823.287292;256.560883;;;;;;;;;;;;;902.474365;834.568176;364.978546;;;
477;551.411499;726.641785;107.301834;482.680481;649.791504;81.408043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.107727;823.281006;256.472351;;;;;;;;;;;;;902.403015;834.596252;364.983765;;;
478;551.394348;726.745850;107.360863;482.668884;649.709045;81.434227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.037476;823.278076;256.407837;;;;;;;;;;;;;902.413391;834.577637;365.001373;;;
479;551.379456;726.765564;107.388252;482.672455;649.762634;81.430763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.031250;823.286133;256.471069;;;;;;;;;;;;;902.442017;834.650024;365.010864;;;
480;551.337769;726.757751;107.456375;482.678192;649.788269;81.417160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.970520;823.290283;256.469360;;;;;;;;;;;;;902.427673;834.676880;365.020264;;;
481;551.364197;726.718018;107.352669;482.693817;649.780945;81.369125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.944214;823.381531;256.495544;;;;;;;;;;;;;902.403687;834.802307;365.091217;;;
482;551.267822;726.747375;107.327164;482.643158;649.802979;81.360558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.005066;823.408936;256.501282;;;;;;;;;;;;;902.281372;834.737488;365.019592;;;
483;551.266174;726.774780;107.369812;482.768158;649.822937;81.297279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.976624;823.407288;256.429047;;;;;;;;;;;;;902.264282;834.803833;364.984436;;;
484;551.254150;726.766479;107.434021;482.727631;649.840332;81.243340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.923035;823.393494;256.439697;;;;;;;;;;;;;902.314819;834.802429;364.975220;;;
485;551.232666;726.775085;107.379349;482.705841;649.841980;81.244644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.897278;823.392883;256.467499;;;;;;;;;;;;;902.303406;834.816956;364.969757;;;
486;551.247986;726.769470;107.326286;482.736389;649.825867;81.242584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.892578;823.394836;256.476776;;;;;;;;;;;;;902.262939;834.831116;364.989685;;;
487;551.206543;726.862000;107.279121;482.719879;649.801270;81.214844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.821594;823.351257;256.479858;;;;;;;;;;;;;902.235046;834.921875;365.030029;;;
488;551.188599;726.800903;107.301056;482.664795;649.710266;81.252106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.726379;823.436523;256.467896;;;;;;;;;;;;;902.281982;834.909119;365.030304;;;
489;551.191650;726.774353;107.287552;482.672394;649.756958;81.212715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.782043;823.329468;256.428467;;;;;;;;;;;;;902.289673;834.903870;365.020050;;;
490;551.113098;726.774536;107.304207;482.726257;649.794067;81.164108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.774109;823.377563;256.444000;;;;;;;;;;;;;902.285156;834.904053;365.019379;;;
491;551.128052;726.859924;107.357437;482.647949;649.728455;81.151779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.762146;823.309204;256.441742;;;;;;;;;;;;;902.210510;835.026733;365.064819;;;
492;551.061829;726.875854;107.275841;482.620178;649.703857;81.172043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.751038;823.380920;256.464508;;;;;;;;;;;;;902.131775;835.065796;365.006836;;;
493;551.058899;726.785034;107.243416;482.620544;649.704163;81.179214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.694763;823.394470;256.507935;;;;;;;;;;;;;902.116089;835.051025;365.023254;;;
494;551.047424;726.774475;107.292747;482.590393;649.719849;81.188629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.649719;823.399048;256.542938;;;;;;;;;;;;;902.156555;835.118835;365.016510;;;
495;551.058655;726.781860;107.301788;482.630646;649.702759;81.135780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.580627;823.402832;256.500000;;;;;;;;;;;;;902.178833;835.134338;365.003052;;;
496;551.042542;726.866760;107.309547;482.710876;649.668579;80.915863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.528381;823.392761;256.514526;;;;;;;;;;;;;902.159302;835.138977;365.009796;;;
