;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
66;873.101929;726.990723;139.683884;754.204651;684.297119;117.329514;831.980408;632.123962;121.429199;1126.682373;885.860901;403.168213;;;;1059.068604;883.798889;247.579285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;872.435547;727.410339;140.836639;753.246704;685.141968;118.382317;830.620667;632.722656;124.293716;1125.502686;886.141968;403.506378;;;;1058.340820;884.600952;247.697693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;870.820984;728.252258;142.604965;752.546326;685.802124;119.553963;829.469299;633.072083;126.411087;1124.092651;886.237854;403.890320;;;;1057.741821;885.290771;247.796036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;869.140076;729.026062;143.943512;751.270996;686.648865;121.028015;827.576050;633.846741;129.341263;1123.142944;886.271484;403.960541;;;;1057.045166;885.776794;247.611191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;868.043457;729.353455;146.170425;749.556091;687.741638;122.880348;825.752014;634.220642;131.766678;1122.050293;886.546448;403.688721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;866.414429;729.938171;147.821182;748.032043;688.797546;124.733147;823.697327;634.930603;134.466537;1120.505859;886.841187;403.812805;;;;;;;1054.952148;886.703430;248.219101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;864.863525;730.798218;148.895538;746.254395;689.797363;126.829826;821.546143;635.452576;137.008621;1119.095703;886.941284;404.026459;;;;;;;1054.180054;887.368103;248.315811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;863.555115;731.028809;150.783417;744.155579;690.730896;129.378906;819.097229;636.432739;139.630814;1117.941772;887.067383;404.129852;;;;;;;1053.204224;887.927673;248.332123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;861.199585;731.674622;152.417053;741.769043;691.827209;131.809692;817.013916;637.207520;141.900101;1116.863525;887.335571;404.279968;;;;;;;1052.484863;888.141663;248.448349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;858.754639;732.408142;154.904190;739.601563;693.075928;133.859406;814.350525;638.009399;144.548645;1115.139160;887.418457;404.419922;;;;;;;1051.151245;888.915710;248.589890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;856.218079;733.125244;156.646378;736.677795;693.895447;136.644714;811.761475;638.810059;147.356323;1113.654663;887.424988;404.522980;;;;;;;1049.720215;889.105042;249.086563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;854.217407;733.956299;158.168762;734.317200;694.849915;139.308365;808.705627;639.363464;149.577332;1112.374756;887.604675;404.396149;;;;;;;1048.102051;889.434448;249.452042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;851.228210;734.605652;160.005463;730.870850;696.212402;142.112000;805.575439;640.250061;151.625565;1110.731201;887.853760;404.651520;;;;;;;1046.137085;889.959290;249.415710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;848.734314;735.020081;161.732559;728.272583;697.309875;144.110397;802.248230;641.258057;153.444336;1108.922974;887.705566;404.703430;;;;;;;1044.865723;889.978088;249.555054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;845.483093;735.847717;164.468323;725.078430;698.281616;145.934402;798.852722;642.132385;156.409729;1107.089355;887.946594;404.269226;;;;;;;1042.265259;890.446228;250.223083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;842.229492;736.607788;166.653198;721.641174;699.707275;148.624023;795.287231;642.815186;158.301559;1105.339478;887.998230;404.705231;;;;;;;1039.889038;890.928162;250.659561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;838.675720;737.388000;167.943298;717.581787;700.995239;151.694412;791.055420;643.598022;160.503403;1103.593872;887.803650;404.704376;;;;;;;1037.409790;890.857056;251.372086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;834.788696;738.306458;169.901672;713.065918;702.191223;154.139587;787.129456;644.723755;162.696289;1101.444824;887.992249;404.343872;;;;;;;1035.402710;891.115295;251.552338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;830.783997;739.021851;171.970978;709.630554;703.674744;156.121170;782.679871;645.704529;164.568604;1099.603027;887.866821;404.820435;;;;;;;1032.102417;891.530334;251.877243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;827.660461;739.523132;173.482178;705.573608;705.276367;157.896637;778.190857;646.733582;166.544891;1097.665527;887.651611;404.458649;;;;;;;1029.221436;891.899292;252.364960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;823.283020;740.300415;174.633514;701.283142;706.718994;159.793228;773.450500;647.772827;168.610199;1094.888550;887.784058;404.627533;;;;;;;1026.068726;891.861206;252.852905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;818.819092;741.075439;176.373581;696.724121;708.419250;162.238190;768.162598;648.859863;170.704086;1092.965454;887.750977;404.493103;;;;;;;1023.221436;892.059692;252.998718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;814.501038;741.806763;178.140915;692.000305;710.001099;164.084656;763.110291;649.999634;172.288925;1090.361816;887.886230;404.301514;;;;;;;1019.586060;892.594360;252.797150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;810.290222;742.651855;179.168701;687.474304;711.854004;165.784927;758.115234;651.212036;174.076645;1087.971558;887.875305;404.158264;;;;;;;1015.872375;892.636108;253.444901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;805.617554;743.602295;180.741974;682.655579;713.514343;167.568085;752.929871;652.470032;175.648621;1085.356079;887.795227;403.942963;;;;;;;1012.562683;892.285583;253.886124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;800.815674;744.201599;181.749481;;;;747.376404;653.802734;177.218140;1082.677856;887.632385;403.887909;;;;;;;1009.324463;892.293518;253.763855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;795.489563;744.910950;182.779160;;;;741.516724;654.936768;178.427582;1080.207520;887.590820;403.900299;;;;;;;1004.803162;892.602478;254.385193;671.968689;717.106750;171.090134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;790.550659;745.522949;183.927811;;;;735.658020;656.070374;180.158401;1077.353394;887.341003;403.651794;;;;;;;1000.199158;892.363647;255.110565;667.104614;718.722534;171.792633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;785.488708;746.115784;184.815948;;;;730.191284;657.173706;180.951797;1074.114868;887.386414;403.765961;;;;;;;996.292664;891.960327;255.606232;661.902832;720.531921;172.465317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;780.475647;746.886780;185.737122;;;;724.301270;658.450989;182.002731;1071.317871;887.299805;403.438904;;;;;;;991.959167;892.215759;255.694290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;775.197815;747.864746;185.933075;;;;718.430115;659.585449;182.863525;1067.885986;887.136841;403.261047;;;;;;;987.729553;891.998901;255.995880;;;;650.901550;723.408875;174.901871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;770.212524;748.343689;186.100723;;;;712.831726;660.663635;183.527390;1065.268188;887.066162;403.089111;;;;;;;983.151611;891.972229;256.101898;;;;645.421753;724.906921;176.137283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;764.465515;749.078186;187.423416;;;;706.801941;661.404907;184.391144;1061.863281;886.831299;403.010864;;;;;;;978.991211;891.595398;256.701111;;;;639.975769;726.339722;176.389191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;759.156067;749.765686;188.024719;;;;700.908020;662.187195;184.791504;1058.675903;886.732849;403.125732;;;;;;;974.995178;891.208435;256.836182;;;;634.416748;727.553162;176.664993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;753.842102;750.542358;187.890396;;;;695.298157;663.092529;184.906830;1055.484741;886.594177;402.715363;;;;;;;;;;;;;628.596924;728.773499;177.427750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;748.252197;750.962158;187.821854;;;;689.407043;664.040405;185.197922;1051.918945;886.430603;402.852783;;;;;;;;;;;;;622.994080;729.924988;177.408203;965.203796;890.560791;257.896759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;742.592957;751.483093;188.273178;;;;683.489685;664.887878;185.457565;1048.758179;886.337585;402.303375;;;;;;;;;;;;;617.693604;730.938477;177.267563;959.872559;890.570801;258.567291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;737.261780;752.059937;188.589417;;;;677.749084;665.505676;185.428787;1045.300659;886.066772;402.336578;;;;;;;;;;;;;612.457153;731.861755;177.344650;955.242371;890.051941;259.287445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;731.864014;752.467346;188.721939;;;;672.181152;666.078674;185.455124;1041.778687;885.818176;402.566711;;;;;;;;;;;;;607.181885;732.706177;177.041779;950.501587;889.698853;259.499695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;726.704041;752.636658;188.793991;;;;666.506226;666.756104;185.143524;1037.928345;885.538452;402.179688;;;;;;;;;;;;;601.615234;733.519470;177.055481;945.929810;889.204712;259.641510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;721.174988;752.865417;188.308304;;;;660.745239;667.332703;184.737564;1034.544678;885.084961;402.210419;;;;;;;;;;;;;596.271729;734.317566;176.973450;941.869995;888.651184;259.863892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;715.928528;753.173401;187.821793;;;;655.191956;667.872009;184.320618;1031.046875;884.819092;402.433472;;;;;;;;;;;;;;;;936.585754;888.507446;260.839661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;710.545410;753.338135;187.872269;;;;649.960449;668.065247;183.253235;1027.576904;884.362122;401.888428;;;;;;;;;;;;;;;;931.472839;888.144714;261.579742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;705.172607;753.727539;186.962738;;;;644.732544;668.356201;182.067169;1023.757263;883.963074;401.714844;;;;;;;;;;;;;;;;926.038391;887.857117;262.286835;580.587646;736.136597;175.606766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;700.047485;753.959290;186.736542;;;;639.270081;668.864014;181.548248;1019.576050;883.618469;402.023315;;;;;;;;;;;;;;;;921.548035;886.997559;262.979340;575.114624;736.689575;175.791565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;694.560669;754.173462;186.612488;;;;633.972229;669.054382;180.679993;1015.987366;883.347717;401.883026;;;;;;;;;;;;;;;;917.236816;886.119934;263.629730;570.010254;737.211182;175.596207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;689.386963;754.407532;185.962219;;;;628.591980;669.349365;179.558884;1012.709473;882.765625;401.804993;;;;;;;;;;;;;;;;912.602722;885.546509;264.100891;564.763794;737.703186;174.837433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;684.488464;754.241699;185.507095;;;;623.427246;669.472168;178.421478;1008.632996;882.573059;402.146057;;;;;;;;;;;;;;;;907.197083;885.330872;264.762268;559.625183;737.945313;174.450165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;679.217834;753.734253;184.784698;;;;618.238525;669.502625;177.469101;1004.543030;882.235718;401.913727;;;;;;;;;;;;;;;;902.155640;884.648071;265.584290;554.879944;738.328064;173.606079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;675.390503;753.513367;183.457550;;;;613.249878;669.552063;176.279617;1001.287659;881.505798;401.760040;;;;;;;;;;;;;;;;898.047852;884.039368;265.833557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;670.619019;753.586426;182.938156;;;;608.335510;669.601501;174.836014;997.395386;881.105530;401.875275;;;;;;;;;;;;;;;;893.984436;882.843445;266.635345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;665.295166;753.610535;182.799576;;;;603.695007;669.637695;173.099686;993.367859;880.599121;401.854340;;;;;;;;;;;;;;;;888.816406;882.314758;267.420197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;660.802429;753.522461;182.183517;;;;598.730347;669.705627;171.657928;990.216980;880.082886;401.763214;;;;;;;;;;;;;;;;883.997437;881.505737;268.404266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;657.107605;752.940125;181.279526;;;;593.778809;669.551453;170.546066;986.500305;879.609009;401.907928;;;;;;;;;;;;;;;;880.270447;880.389282;269.027985;;;;530.766663;739.337585;169.565506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;652.115845;752.684204;180.374619;;;;589.176697;669.683655;169.701080;982.780334;879.140320;402.089844;;;;;;;;;;;;;;;;875.513000;880.035400;269.485596;;;;525.822754;739.356018;169.274170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;647.362000;752.717896;179.741913;;;;584.691223;669.701294;167.860611;979.718689;878.665894;401.887482;;;;;;;;;;;;;;;;871.373596;879.140320;269.716858;;;;521.592163;739.575439;168.082611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;643.252258;752.307007;179.043152;;;;580.490479;669.746765;166.122757;975.971802;878.384766;401.822937;;;;;;;;;;;;;;;;867.969971;877.826416;270.110596;;;;517.987183;739.738831;166.854218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;638.994629;752.053406;177.972061;;;;576.169739;669.601746;164.604416;972.698853;877.553894;401.910919;;;;;;;;;;;;;;;;863.643921;877.090942;270.717834;;;;514.099487;739.852600;165.343613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;634.877991;751.886169;177.036392;;;;571.670349;669.249695;163.519867;969.178711;877.110046;401.843384;;;;;;;;;;;;;;;;858.736450;876.601135;271.366760;;;;509.845520;739.916870;164.249207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;631.088135;751.181824;176.166199;;;;567.841919;669.226257;162.518799;966.372437;876.426941;401.608063;;;;;;;;;;;;;;;;855.043091;875.445251;272.195831;;;;505.608246;739.949158;163.191086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;627.393799;751.091614;175.251297;;;;563.709290;669.250305;161.291260;963.112671;876.051514;401.403076;;;;;;;;;;;;;;;;850.967529;874.796448;272.271942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;623.260010;751.166199;174.644363;;;;559.656128;669.078979;159.844757;959.972534;875.457886;401.523560;;;;;;;;;;;;;;;;847.960449;873.564209;272.397858;;;;;;;497.494141;739.885620;161.266510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;619.385559;750.463135;174.025375;;;;555.980713;669.016846;158.230011;957.354858;874.887878;401.395752;;;;;;;;;;;;;;;;844.416077;872.839905;272.877045;;;;;;;494.389221;740.028198;159.183136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;615.476624;750.470886;173.583664;;;;552.449219;668.799377;156.782791;954.215027;874.065186;401.050568;;;;;;;;;;;;;;;;841.045776;871.977478;272.811127;;;;;;;490.708344;739.607971;157.845810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;612.886414;749.983093;172.076584;;;;548.934937;668.469788;155.955994;951.340881;873.572510;400.922211;;;;;;;;;;;;;;;;836.742676;871.304626;273.710297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;608.887939;749.566956;171.458618;;;;545.563843;668.135864;154.490265;948.949707;872.972046;400.348877;;;;;;;;;;;;;;;;833.314270;870.214844;274.296417;;;;;;;;;;483.843964;739.129333;155.680756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;606.347778;748.963501;170.062469;;;;542.333435;667.666138;153.014999;945.987061;872.425415;400.108093;;;;;;;;;;;;;;;;829.867310;869.657776;274.700287;;;;;;;;;;480.635986;738.886536;154.502838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;602.986938;748.739746;169.121414;;;;539.627075;667.385254;151.038406;943.584229;871.740845;399.882507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;600.194641;748.294800;168.412842;;;;536.473267;667.227783;149.973312;940.913879;871.049561;399.811340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;824.019531;867.605530;275.037811;474.717163;738.276489;152.089325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;596.961121;747.886230;167.962341;;;;533.932739;666.819580;148.340256;938.467834;870.261719;399.841309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;821.487915;866.530945;275.206390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;594.433411;747.659607;166.713058;;;;531.082642;666.394226;146.744690;936.182190;869.579956;399.199219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;818.409485;865.933594;275.435883;;;;469.410553;737.480774;149.994522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;591.992737;746.669067;165.849319;;;;528.652649;666.047913;144.745117;933.598267;869.081543;399.035889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;815.537048;865.064819;276.012299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;589.609802;746.455688;165.085297;;;;525.825073;665.817749;143.708878;931.223206;868.541138;399.030304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;813.258789;863.858948;275.975891;;;;;;;463.731689;736.760010;148.815063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;586.648987;745.760132;164.232056;;;;523.499329;665.672424;141.837234;928.970520;868.024353;398.517548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;810.794861;863.310425;275.598602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;585.171082;745.389648;162.872177;;;;521.155273;665.505371;140.182388;926.670532;867.360779;398.440125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;807.632568;862.665283;276.386292;;;;;;;;;;459.375549;736.484985;146.402252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;582.510254;745.092163;162.351074;;;;518.868713;665.021240;139.094971;924.506226;866.594055;397.969116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;580.268494;744.582581;161.518906;;;;516.851746;664.921753;137.688324;922.539673;866.240295;397.877594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455.104797;735.843567;143.933929;803.321289;860.714294;276.729584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;578.718262;744.066040;160.583313;;;;514.646057;664.666565;136.628708;921.230713;865.346375;397.300995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452.780304;735.646912;143.552841;801.177246;860.205688;276.529541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;576.691895;743.610596;159.308502;;;;512.974243;664.462219;134.622299;918.626770;865.203308;397.276123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.411072;859.219116;276.543488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;574.762268;743.346313;158.251953;;;;510.848511;664.163025;133.528885;917.067261;864.879333;397.113342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;797.880493;858.221375;276.560577;449.129303;735.092224;141.081085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;572.820740;742.973328;157.921677;;;;509.155090;664.067322;131.624527;915.183167;863.237000;396.729523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;794.910156;857.807251;276.917603;447.385620;735.019409;139.884262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;571.434937;742.521423;157.083267;;;;507.398346;663.666626;130.833130;913.417908;862.256470;396.493652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;793.189087;857.358337;277.112152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;569.908997;742.170654;155.901108;;;;505.839661;663.548523;129.723160;911.424622;861.706726;396.147644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;791.434143;856.605713;277.008270;;;;444.185516;734.567749;138.432968;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;568.063232;741.716858;154.907104;;;;504.245361;663.573853;127.614563;910.066528;861.646240;395.367615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.563507;734.510803;137.063477;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;566.335815;741.465759;154.419678;;;;503.229645;663.498901;126.008720;909.174255;862.104980;394.977814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.345398;855.622070;276.648865;;;;;;;;;;;;;;;;;;;;;;;;
151;565.428406;741.021729;153.294266;;;;501.528961;663.016663;125.551208;907.310303;861.630188;394.979553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.882080;855.244446;276.625458;440.041656;734.229980;134.140442;;;;;;;;;;;;;;;;;;;;;
152;564.129395;740.758240;151.752441;;;;499.752777;662.550842;124.878822;905.521667;861.147034;394.527649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784.549438;854.971436;276.554810;438.042236;734.024841;134.066727;;;;;;;;;;;;;;;;;;;;;
