Weight14
Date:,2025/04/16
Time:,10:57:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
211,539.682434,694.180176,125.134697,,,,454.823883,652.989258,87.288399,792.748230,747.227356,255.031006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.797363,715.083252,406.454865,,,,,,,,,,,,,,,,,,,,,,425.913788,732.972107,91.217216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,539.654663,694.196716,125.063347,,,,454.824554,652.990479,87.277344,792.687805,747.226624,255.125824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.778442,715.109802,406.488129,,,,,,,,,,,,,,,,,,,,,,425.916748,732.991089,91.218063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,539.624207,694.194763,125.118637,,,,454.784821,653.000671,87.302330,792.656433,747.160339,255.254395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.849060,715.190063,406.706116,,,,,,,,,,,,,,,,,,,,,,425.850403,733.017578,91.374657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,539.664978,694.177979,125.147026,,,,454.788940,652.956543,87.279053,792.592712,747.269836,255.353897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.939270,715.278870,406.884583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,539.624573,694.189270,125.139702,,,,454.836273,652.966187,87.204971,792.384521,747.238342,255.466568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.067322,715.360352,407.050385,,,,,,,,,,,,,,,,,,,,,,,,,425.878967,732.988770,91.274559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,539.599304,694.186035,125.147346,,,,454.817902,652.952637,87.199783,792.367249,747.163879,255.676865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.049683,715.364319,407.179749,,,,,,,,,,,,,,,,,,,,,,,,,425.938934,732.967896,91.166885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,539.656067,694.182190,125.148605,,,,454.805725,652.945740,87.214478,792.303040,747.145935,255.808258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.122314,715.340393,407.326019,,,,,,,,,,,,,,,,,,,,,,,,,425.966644,732.962708,91.123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,539.804199,694.244629,125.013649,,,,454.882172,652.975464,87.155640,792.167725,747.144409,256.000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.188293,715.331970,407.431152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,539.652771,694.169312,125.077324,,,,454.821411,652.960388,87.099762,792.012390,747.174377,256.218414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.328003,715.298035,407.577545,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.804108,732.996765,91.226288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,539.579041,694.169739,125.142197,,,,454.805084,652.890015,87.130966,791.898499,747.120544,256.340424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.352966,715.377808,407.686584,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.760406,732.899597,91.122238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,539.536682,694.168945,125.066994,,,,454.819122,652.857483,87.067047,791.659180,747.103882,256.515259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.386108,715.478699,407.811584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,539.496887,694.205444,125.020546,,,,454.830933,652.864014,87.040321,791.472534,747.126221,256.652557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.457642,715.481567,407.964020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.765198,732.895691,91.224312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,539.537842,694.196411,125.095650,,,,455.131409,653.025940,86.723877,791.421753,747.128540,256.779846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.563232,715.477417,408.059448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.725189,732.903992,91.121033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,539.480408,694.196594,125.068779,,,,454.923645,652.943726,86.889832,791.297119,747.091125,256.885864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.595093,715.572083,408.140228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,539.453064,694.156677,125.042435,,,,454.783661,652.822449,86.963242,791.133118,747.043579,256.906464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.725769,715.521667,408.211334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,539.462463,694.144836,125.035751,,,,454.782654,652.874756,86.889969,791.087769,747.024048,257.038361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.747131,715.532532,408.320740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,539.451904,694.165161,125.057076,,,,454.818451,652.879578,86.861153,790.922241,746.924744,257.335327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.764404,715.514160,408.343994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,539.423950,694.148926,125.025070,,,,454.801270,652.843445,86.846611,790.863403,746.910706,257.318146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.720520,715.515076,408.389008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,539.438599,694.056519,125.008957,,,,454.749664,652.805481,86.785370,790.794067,746.868896,257.332214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.887024,715.466675,408.421783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,539.472900,694.042847,124.975258,,,,454.750366,652.795227,86.726974,790.768494,746.804077,257.536957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.872131,715.487610,408.600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,539.476868,694.045654,124.981895,,,,454.740234,652.783691,86.722054,790.632019,746.772949,257.638580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.971558,715.370850,408.848206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,539.460571,694.058228,124.956375,,,,454.927826,652.956665,86.496841,790.558838,746.731750,257.689667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.091492,715.338135,408.934265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,539.492859,694.124695,124.923042,,,,454.820251,652.837830,86.580902,790.411194,746.623047,257.690704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.337219,715.307861,408.825500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,539.520691,694.047241,124.904953,,,,454.786072,652.778870,86.661972,790.359497,746.598999,257.692596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.450806,715.302612,408.873291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,539.547546,694.036926,124.889160,,,,454.798767,652.751099,86.693741,790.437012,746.508606,257.794983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.634521,715.301636,408.996643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,539.574707,694.044434,124.874756,,,,454.800720,652.770142,86.619682,790.639221,746.416565,258.075806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.585999,715.192444,409.343170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,539.688721,694.042908,124.846283,,,,454.844238,652.781189,86.615860,790.544556,746.276611,258.301117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.632507,715.176208,409.569550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,539.683655,694.135498,124.850014,,,,454.862152,652.754639,86.642914,790.538757,746.167175,258.332458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.922119,715.148438,409.584991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.904053,732.991882,90.895676,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,539.655212,694.187805,124.852715,,,,454.857452,652.745300,86.655159,790.725464,746.064148,258.440796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.285645,715.041931,409.581146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,539.734924,694.067871,124.800568,,,,454.835083,652.729370,86.663185,790.802734,745.979187,258.508728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.674805,714.980774,409.639252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.677826,733.146729,91.316406,,,,,,,,,,,,,,,,,,,,,,,,
241,539.772034,694.118286,124.778946,,,,454.849579,652.742676,86.659286,790.967590,745.726440,258.554413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.978455,714.936768,409.636963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,539.796936,694.062927,124.762390,,,,454.971649,652.737610,86.572380,791.042664,745.589600,258.606567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.240967,714.900146,409.634399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.806305,733.103149,90.894073,,,,,,,,,,,,,,,,,,,,,
243,539.798035,694.030457,124.787697,,,,454.995422,652.729980,86.577644,790.887146,745.664185,258.828156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.553650,714.783447,409.597046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.781921,733.133789,91.148941,,,,,,,,,,,,,,,,,,,,,
244,539.769470,694.026550,124.808205,,,,454.925140,652.704834,86.588470,790.916199,745.566406,258.942719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.853088,714.686584,409.342987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.726349,733.066040,91.272049,,,,,,,,,,,,,,,,,,,,,
245,539.762817,694.038391,124.795456,,,,454.923096,652.713135,86.595970,790.923706,745.424011,259.071289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.035828,714.591370,409.253418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.632996,733.060669,91.247223,,,,,,,,,,,,,,,,,,,,,
246,539.782288,694.021301,124.815285,,,,454.943542,652.727051,86.582344,790.981934,745.300659,259.128967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.228333,714.550049,409.315948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.678223,733.072693,91.324684,,,,,,,,,,,,,,,,,,,,,
247,539.784607,694.016968,124.820396,,,,454.880798,652.762085,86.522453,790.921509,745.240356,259.207245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.207581,714.521301,409.345123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665070,733.053406,91.175308,,,,,,,,,,,,,,,,,,,,,
248,539.726563,694.039490,124.849670,,,,454.875946,652.753174,86.577766,790.955322,745.193787,259.271149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.230286,714.542114,409.390808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.715149,733.039856,91.062202,,,,,,,,,,,,,,,,,,,,,
249,539.746948,693.937012,124.863716,,,,454.907898,652.747009,86.518608,790.955994,745.046875,259.349548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.240845,714.586792,409.460632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.735809,733.039551,91.032822,,,,,,,,,,,,,,,,,,,,,
250,539.710632,693.948730,124.864250,,,,454.895996,652.740601,86.526329,790.976013,744.960449,259.400055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.428833,714.453857,409.478668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.726563,733.041870,91.050529,,,,,,,,,,,,,,,,,,,,,
251,539.773438,693.928772,124.830482,,,,454.885864,652.736450,86.541702,790.962585,744.875061,259.484741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.550842,714.427429,409.436066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.750244,733.053101,91.190346,,,,,,,,,,,,,,,,,,,,,
252,539.755188,693.928162,124.865379,,,,454.924042,652.724182,86.526260,790.925476,744.820435,259.502411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.492249,714.405334,409.447418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.722626,733.069092,91.311562,,,,,,,,,,,,,,,,,,,,,
253,539.682922,693.932129,124.908669,,,,454.895477,652.735901,86.534698,790.982605,744.743469,259.569031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.494324,714.395935,409.526703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.613770,733.084290,91.321602,,,,,,,,,,,,,,,,,,,,,
254,539.668091,693.932495,124.920715,,,,454.928253,652.722839,86.583702,790.943726,744.741272,259.640869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.594421,714.184937,409.835480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.694794,733.138977,91.250427,,,,,,,,,,,,,,,,,,,,,
255,539.752441,693.922546,124.878014,,,,454.887787,652.746033,86.589165,790.984558,744.701111,259.702881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.586914,714.175659,409.979309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.840515,733.018494,91.003700,,,,,,,,,,,,,,,,,,,,,
256,539.797302,693.903503,124.912178,,,,454.866577,652.762756,86.531487,790.999023,744.694336,259.706421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.621948,714.094543,409.992889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.798065,733.111572,90.965096,,,,,,,,,,,,,,,,,,,,,
257,539.664734,693.933472,124.904854,,,,454.885376,652.777344,86.501511,791.000854,744.594910,259.686768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.682007,714.075073,409.897766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.769562,733.156494,91.166618,,,,,,,,,,,,,,,,,,,,,
258,539.704468,693.917786,124.902634,,,,454.904755,652.753845,86.518852,791.001282,744.578491,259.680206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.375488,714.258118,410.037506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665558,733.154724,91.186958,,,,,,,,,,,,,,,,,,,,,
259,539.689148,693.913696,124.851379,,,,454.939606,652.754333,86.510536,790.965332,744.579956,259.789520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.340820,714.277466,410.178986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.654785,733.148926,91.162689,,,,,,,,,,,,,,,,,,,,,
260,539.762878,693.912170,124.820908,,,,454.823853,652.763733,86.475510,791.014038,744.517944,259.864319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.712097,714.067810,410.076019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.679688,733.145996,91.130531,,,,,,,,,,,,,,,,,,,,,
261,539.718445,693.924438,124.873894,,,,454.899139,652.755249,86.493378,791.031006,744.506714,259.866119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.832275,714.004883,409.963257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.755676,733.112854,90.975037,,,,,,,,,,,,,,,,,,,,,
262,539.675476,693.932739,124.914757,,,,454.897339,652.739929,86.532921,791.009766,744.429565,259.827423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.859985,714.045166,409.985077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.746246,733.145508,91.068810,,,,,,,,,,,,,,,,,,,,,
263,539.705444,693.921387,124.897034,,,,454.872559,652.759033,86.527069,791.064636,744.410339,259.871704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.835754,714.040039,409.990051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.757965,733.115784,90.986137,,,,,,,,,,,,,,,,,,,,,
264,539.651672,693.926453,124.924995,,,,454.883026,652.741272,86.539871,791.079346,744.406982,259.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.917542,714.021362,410.003296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,539.671143,693.925232,124.898010,,,,454.914124,652.747925,86.504845,791.098083,744.386963,259.933380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.637817,714.082458,410.056915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.691284,733.145386,91.117920,,,,,,,,,,,,,,,,,,
266,539.708557,693.909851,124.920296,,,,454.883728,652.767151,86.506348,791.101135,744.383728,259.933228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.874939,713.932861,410.025604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.633118,733.177002,91.295624,,,,,,,,,,,,,,,,,,
267,539.997314,693.641174,124.878326,,,,454.871826,652.768066,86.516052,791.099426,744.342346,259.925751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.057068,713.894470,409.999481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.600433,733.182556,91.352844,,,,,,,,,,,,,,,,,,
268,539.820251,693.844116,124.905380,,,,454.912262,652.753784,86.500298,791.158325,744.328613,259.976532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.085510,713.901245,409.927094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.607208,733.179810,91.335869,,,,,,,,,,,,,,,,,,
269,539.737122,693.923706,124.840813,,,,454.944885,652.746582,86.472900,791.171936,744.372314,259.993164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.044617,713.811218,409.925476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.660004,733.149841,91.179886,,,,,,,,,,,,,,,,,,
270,539.710266,693.926331,124.880890,,,,454.913574,652.749939,86.512695,791.167358,744.338623,259.987335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.272705,713.842651,410.205536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.683655,733.156921,91.155815,,,,,,,,,,,,,,,,,,
271,539.767212,693.915955,124.861099,,,,454.952606,652.696472,86.568886,791.165527,744.329041,259.983368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.878601,713.923889,410.224335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.825439,733.106812,91.025040,,,,,,,,,,,,,,,,,,
272,539.817017,693.820984,124.865555,,,,454.952087,652.713745,86.478287,791.168335,744.271362,259.974915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.708313,713.938354,410.275299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.840912,733.122803,91.055473,,,,,,,,,,,,,,,,,,
273,539.767761,693.805481,124.853836,,,,454.966461,652.765564,86.454254,791.170044,744.262085,259.972351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.656311,713.890442,410.265900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.793304,733.135376,91.129333,,,,,,,,,,,,,,,,,,
274,539.752930,693.806396,124.844994,,,,454.926392,652.723694,86.500458,791.169861,744.265503,259.973053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.736145,713.821350,410.206512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.729675,733.165100,91.298172,,,,,,,,,,,,,,,,,,
275,539.784973,693.828552,124.802116,,,,454.970337,652.737976,86.394737,791.144165,744.150574,259.994171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.817383,713.812378,410.195801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.705139,733.149231,91.270287,,,,,,,,,,,,,,,,,,
276,539.849731,693.857544,124.755882,,,,454.974518,652.723389,86.383713,791.195435,744.131287,260.024719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.747192,713.717102,410.122101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.729004,733.150879,91.255051,,,,,,,,,,,,,,,,,,
277,539.811584,693.838135,124.759926,,,,454.973999,652.749817,86.363617,791.192383,744.098572,260.004120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.763489,713.749451,410.164185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.742218,733.152161,91.245087,,,,,,,,,,,,,,,,,,
278,539.831360,693.830200,124.745399,,,,454.991730,652.757935,86.352974,791.148254,744.039063,259.953461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.717041,713.759399,410.123383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.686981,733.147522,91.144341,,,,,,,,,,,,,,,,,,
279,539.822815,693.831543,124.709221,,,,454.942139,652.731140,86.372345,791.140869,744.024292,259.971008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.803650,713.614624,410.149292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.690460,733.144470,91.103798,,,,,,,,,,,,,,,,,,
280,539.831360,693.835571,124.715424,,,,454.865784,652.741760,86.328415,791.183533,743.981750,260.010498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.734741,713.576965,410.026123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.688843,733.156250,91.158340,,,,,,,,,,,,,,,,,,
