Weight10
Date:,2025/04/15
Time:,13:43:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
297,872.185608,851.615540,423.903351,585.401428,659.630432,141.867203,,,,617.258301,754.624207,162.446915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.327148,922.335938,275.158112,,,,,,,,,,,,,,,
298,870.927185,850.959839,423.718872,582.451538,659.844177,141.314774,,,,615.155396,754.231140,162.146225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.588867,921.366882,274.678650,507.842133,694.603027,145.686935,,,,,,,,,,,,
299,869.395691,850.210266,423.384460,579.743408,659.971680,141.026718,,,,612.221619,754.526245,162.289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.571167,920.418701,274.819153,505.673157,695.220154,144.350250,,,,,,,,,,,,
300,868.246826,849.482361,423.221222,577.020386,660.054138,139.920944,,,,610.260437,754.311646,161.670227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.819214,919.542053,274.732666,502.723663,695.552795,144.052750,,,,,,,,,,,,
301,867.384705,848.677429,423.073578,574.055908,660.278931,138.963425,,,,608.106079,754.043396,159.766312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.723511,918.496216,274.443298,499.978180,696.052979,143.391663,,,,,,,,,,,,
302,866.385010,847.750671,423.050720,571.462952,660.164063,138.335358,,,,605.331787,754.135986,159.834229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.051636,917.142578,274.281555,497.503906,696.124512,143.135529,,,,,,,,,,,,
303,865.084290,846.957764,422.979736,568.953613,660.227295,137.523163,,,,603.291077,753.875488,159.949173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.200806,916.246643,274.077240,494.814545,696.653076,142.314545,,,,,,,,,,,,
304,864.051270,846.368896,422.551849,566.515381,660.452881,136.529312,,,,600.925476,753.929321,159.058884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.166992,915.454285,273.775757,492.666443,697.064575,141.938934,,,,,,,,,,,,
305,863.046082,845.554871,422.440186,564.030212,660.524231,135.797821,,,,598.774414,754.072632,158.699463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.215515,914.370178,273.532013,489.910553,697.278076,141.685562,,,,,,,,,,,,
306,861.767517,844.691956,422.121582,561.679626,660.530518,135.340256,,,,596.837341,753.497498,157.606888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.371399,913.310486,273.114441,487.887115,697.542419,140.723099,,,,,,,,,,,,
307,860.386475,844.166565,421.918091,559.177979,660.555359,134.342911,,,,594.742493,753.460083,157.526291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.047424,912.478943,272.669800,485.394836,697.598755,140.833466,,,,,,,,,,,,
308,859.284729,843.431580,421.849030,556.874939,660.598389,133.936600,,,,592.200500,753.297058,157.649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.820435,911.288513,272.585419,483.238861,697.956726,139.907028,,,,,,,,,,,,
309,858.009155,842.520569,421.790466,554.501465,660.591003,133.390442,,,,590.520691,753.079285,156.750092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.163666,698.242798,139.733795,,,,,,,,,,,,
310,857.109009,841.795105,421.548279,552.218689,660.614502,132.482941,,,,588.822083,753.141968,155.659409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.029846,698.482727,138.832779,816.108154,909.687561,272.146942,,,,,,,,,
311,856.266174,841.164307,421.276642,550.082520,660.495361,131.496216,,,,586.548889,752.940674,155.021271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.069550,698.677856,137.851517,814.817749,908.723999,272.022339,,,,,,,,,
312,854.962097,840.388916,420.981110,548.186157,660.365784,130.834244,,,,584.933350,752.646973,154.960236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.987701,698.570313,138.147263,813.438232,907.786194,271.533112,,,,,,,,,
313,853.651855,839.725159,420.787628,546.030518,660.470398,129.609955,,,,583.523193,752.198547,154.481064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.008392,698.887146,137.310654,812.066833,906.797058,270.809540,,,,,,,,,
314,852.599426,839.047974,420.814667,544.468201,660.586914,128.785568,,,,581.439819,751.888733,153.546082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.036163,699.040588,137.141754,811.052856,905.837524,270.666046,,,,,,,,,
315,851.541992,838.246521,420.425598,541.993225,660.363525,128.417435,,,,579.939270,751.859863,152.976013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.055756,699.142456,137.003937,809.926575,904.880066,269.929932,,,,,,,,,
316,850.435791,837.522095,420.049438,539.874207,660.202637,128.215454,,,,578.258118,751.698425,152.329620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.327911,699.377014,135.708176,808.639404,903.792847,269.357666,,,,,,,,,
317,849.794556,836.910461,419.709473,538.216125,660.222595,127.352776,,,,576.765930,751.314392,151.486069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.842285,699.387512,134.860519,807.549194,902.948364,269.027252,,,,,,,,,
318,849.175842,836.402527,419.367828,536.303894,660.185303,126.688538,,,,574.929749,751.216797,151.509384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.287292,699.561646,134.222153,806.519775,902.252808,268.805176,,,,,,,,,
319,847.813354,835.802917,418.635620,534.635254,660.180176,125.766479,,,,572.966614,751.088745,151.778732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.216614,699.754639,133.786224,804.302185,901.667358,268.861511,,,,,,,,,
320,846.556396,835.133850,418.480103,532.831848,659.955566,125.265816,,,,571.454346,750.907654,150.697678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.593323,699.534302,134.057800,802.486084,900.859558,268.752197,,,,,,,,,
321,845.659119,834.682434,418.219055,530.964905,660.034973,124.269623,,,,570.447632,750.748291,149.501678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.514252,699.493042,133.646255,801.795227,900.134766,268.670532,,,,,,,,,
322,844.721741,834.183594,418.027557,529.663940,660.009277,123.718964,,,,569.236755,750.496277,148.653748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.207062,699.798889,132.295197,800.440491,899.193542,268.351990,,,,,,,,,
323,843.930969,833.618408,417.792725,527.947998,659.613525,122.894768,,,,567.115479,750.104492,148.699615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.896851,699.821167,131.617676,798.964844,898.380127,267.955719,,,,,,,,,
324,842.900146,833.053223,417.439911,526.152466,659.464844,122.454079,,,,565.790771,749.708740,148.124557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.388458,699.752747,131.400375,798.396667,897.368408,267.665741,,,,,,,,,
325,842.172424,832.525391,416.815582,524.522888,659.315857,121.859131,,,,564.533875,749.343872,147.647324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.521362,699.982239,130.848053,797.710632,896.441895,267.398438,,,,,,,,,
326,840.905518,831.963806,416.775391,522.821350,659.307373,121.224037,,,,563.601501,749.239380,146.807022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.571136,699.991699,129.907440,796.166016,895.756409,267.058350,,,,,,,,,
327,839.666016,831.260132,416.670837,521.407288,659.074402,120.500061,,,,562.680359,748.938782,145.945099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.314362,699.674072,129.416565,794.795288,895.232971,266.697479,,,,,,,,,
328,838.390869,830.805847,416.367737,520.071655,658.792786,120.147835,,,,561.189392,748.786682,145.168442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.653107,699.870239,128.967987,793.916199,894.639893,266.586639,,,,,,,,,
329,837.852600,830.346436,415.977448,518.764587,658.848511,119.260094,,,,559.534363,748.639526,145.048782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.385101,699.903992,128.299316,792.981201,893.830872,266.094818,,,,,,,,,
330,837.452759,829.793762,415.815613,517.736328,658.718628,118.478271,,,,558.037048,748.527588,144.965500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.245911,699.862305,127.856400,791.847107,893.204285,265.488007,,,,,,,,,
331,836.959656,829.212036,415.131775,516.687744,658.664490,117.142853,,,,557.003723,748.088074,144.580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.039734,699.720032,128.064850,791.086304,892.579590,265.090179,,,,,,,,,
332,835.485229,828.494324,415.284302,515.015747,658.712036,116.275536,,,,556.522644,747.780457,143.659668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.629456,699.517517,127.825317,790.344727,892.018066,264.585785,,,,,,,,,
333,834.266541,827.970520,415.336090,514.450867,658.387390,115.691803,,,,555.825806,747.216919,142.105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.431152,699.710571,126.264519,789.297668,891.300110,263.995178,,,,,,,,,
334,833.390076,827.660034,414.755066,512.751160,658.172913,115.644279,,,,555.062439,746.845276,141.115326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.726532,699.693237,125.399338,788.345398,890.658386,263.542114,,,,,,,,,
335,832.575684,827.402710,414.278595,511.132965,658.037292,115.232887,,,,553.920471,746.894653,140.701294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.809753,699.645996,125.299568,787.646057,890.011353,263.043457,,,,,,,,,
336,831.422546,827.043945,414.142365,510.268646,657.689392,114.798920,,,,552.655640,746.769470,140.637726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.445435,699.534973,125.313995,787.203003,889.146179,262.987823,,,,,,,,,
337,830.763428,826.507629,413.698853,508.895752,657.429138,113.996605,,,,551.513367,746.684570,140.479691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.288788,699.375671,125.016281,786.206482,888.510559,262.922760,,,,,,,,,
338,830.146790,826.030762,413.353821,508.140564,657.480286,113.386749,,,,550.374695,746.461548,140.263245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.486115,699.573181,123.762993,784.315002,888.318848,262.824982,,,,,,,,,
339,829.532349,825.568665,413.153809,507.282074,657.634277,112.438255,,,,549.572327,745.961304,139.067932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.759247,699.559692,122.569000,783.063538,888.014038,262.628662,,,,,,,,,
340,828.865540,824.984680,412.861481,506.335846,657.294189,111.451782,,,,549.148315,745.791626,138.001770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.196960,699.458740,122.107956,782.350403,887.423340,262.379944,,,,,,,,,
341,827.811279,824.458313,412.524658,505.589142,657.556641,110.311317,,,,548.661743,745.544922,137.367752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.129456,699.348083,122.306862,781.549255,886.790222,262.297852,,,,,,,,,
342,827.005249,824.002747,412.024139,504.331879,657.171753,109.961403,,,,548.148376,745.214294,136.751129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.674957,699.440552,122.167099,780.511047,886.300903,262.066101,,,,,,,,,
343,826.421936,823.680237,411.747040,503.204132,656.848022,109.723312,,,,547.500732,744.976685,136.341705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.683990,699.467285,121.903122,779.603516,885.811584,261.695801,,,,,,,,,
344,825.732788,823.428162,411.562592,502.426300,656.975281,109.304192,,,,546.486328,744.778687,136.400635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.307800,699.480591,120.931229,778.955078,885.419067,261.236145,,,,,,,,,
345,824.964294,823.078369,411.526062,501.425232,656.733459,108.940414,,,,545.629456,744.462402,135.931244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.957245,699.602844,120.125648,778.392029,884.921448,261.062775,,,,,,,,,
346,824.051941,822.559448,411.420837,500.438721,656.504517,108.155685,,,,544.812195,744.215149,135.278198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.356964,699.649231,119.016426,777.774902,884.375366,260.516968,,,,,,,,,
347,823.036743,822.256836,411.016693,499.734253,656.522888,107.226822,,,,544.348633,744.076782,134.485016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.656952,699.665955,118.831940,777.283569,883.929443,260.076477,,,,,,,,,
348,822.470886,822.042908,410.678406,499.245178,656.430664,106.445206,,,,543.785828,744.086426,133.682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.761658,699.690308,118.969467,776.776917,883.292114,259.666779,,,,,,,,,
349,822.002747,821.866150,410.302765,498.836273,656.528931,105.438217,,,,543.216309,743.773621,132.717743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.847626,699.724792,118.934288,776.638428,882.776489,258.689789,,,,,,,,,
350,821.398682,821.641235,409.606781,497.746124,656.526489,105.155640,,,,542.608887,743.815247,132.069717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.012360,699.806335,118.599632,,,,,,,,,,,,
351,820.752258,821.352844,409.322876,496.959106,656.407654,104.805351,,,,542.300720,743.705505,131.672714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.647980,699.920288,117.993210,,,,,,,,,,,,
352,819.988892,820.891418,409.224792,496.364960,656.318359,103.864227,,,,541.943726,743.598206,130.825653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.289307,700.100281,117.151558,,,,774.830994,881.755249,258.165955,,,,,,
353,819.145813,820.611572,408.894531,495.847046,656.595154,102.805702,,,,541.665283,743.290833,130.264206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.066559,700.415344,116.018921,,,,773.415039,881.770569,257.888123,,,,,,
354,818.841248,820.153320,408.454834,494.872742,656.613647,102.527802,,,,541.155701,743.134033,130.069946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.650513,700.640747,114.995323,,,,772.460510,881.517273,257.635345,,,,,,
355,818.409424,819.958252,408.021332,494.242310,656.649719,102.311562,,,,540.784485,743.098083,129.509720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.066986,700.842285,114.382370,,,,771.998718,881.292603,257.267548,,,,,,
356,817.697815,819.683655,407.741821,493.573181,656.440918,102.132927,,,,540.476257,743.157654,129.016815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.318970,701.063904,114.527573,,,,771.668701,881.047241,256.813904,,,,,,
357,816.906616,819.384705,407.534454,492.814850,656.786499,101.513329,,,,540.099609,743.149170,128.511688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.508148,701.156555,114.762917,,,,771.419922,880.844482,256.512756,,,,,,
358,816.067810,819.104004,407.361664,492.165955,657.010193,101.008972,,,,539.621338,742.949463,127.678841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.007172,701.467407,114.782120,,,,770.949524,880.576233,256.201172,,,,,,
359,815.361877,819.048401,406.988586,491.750885,656.860535,100.992737,,,,539.278198,742.684631,126.945938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.434509,701.748596,114.389473,,,,770.380920,880.440491,255.819763,,,,,,
360,814.771240,818.873474,406.537933,491.246124,656.682983,100.509712,,,,539.056152,742.566895,126.442894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.309540,701.913025,113.592705,,,,769.972412,880.419922,254.906525,,,,,,
361,814.338135,818.777222,406.219330,490.598969,656.698486,100.086082,,,,538.833557,742.488098,126.250511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.062531,702.134216,112.874969,,,,769.691223,880.216858,254.304733,,,,,,
362,813.837769,818.642517,405.751526,490.151489,657.143127,98.985718,,,,538.480408,742.644470,125.946587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.759888,702.386108,112.040634,,,,769.640076,879.857361,253.763733,,,,,,
363,813.271729,818.620483,405.089417,489.807770,657.361877,98.268372,,,,538.128723,742.627075,125.217491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.408295,702.605591,111.499680,,,,769.501282,879.572693,253.465561,,,,,,
364,812.796265,818.452942,404.715454,489.406982,657.473572,97.849678,,,,537.889038,742.595154,124.114632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.002991,702.724609,110.997536,,,,769.249878,879.445007,253.336975,,,,,,
365,812.627197,818.108582,404.439728,489.152130,657.181335,98.181679,,,,537.396240,742.751160,123.281540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.471497,702.900024,110.548317,,,,768.828735,879.388000,253.003494,,,,,,
366,812.197510,817.771179,404.382416,488.810608,657.155762,98.154610,,,,537.172241,742.890198,122.990196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.032593,703.050171,110.375305,,,,768.367859,879.312073,252.593506,,,,,,
367,811.573303,817.537720,404.195099,488.362946,657.228210,97.640854,,,,536.996887,742.908447,122.652496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.516693,703.141968,110.204178,,,,768.001526,879.142456,252.222031,,,,,,
368,810.953308,817.367371,403.715363,487.964111,657.333618,97.246719,,,,537.032532,742.953369,122.558334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.108398,703.316162,109.785942,,,,767.706177,879.091614,251.842041,,,,,,
369,810.378784,817.328918,402.856567,487.552765,657.413147,96.820023,,,,536.708801,743.010437,122.176277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.928375,703.468628,109.132690,,,,767.537903,879.023926,251.610291,,,,,,
370,809.976013,817.289063,402.394012,487.160522,657.416931,96.232475,,,,536.135925,742.990601,122.013031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.780640,703.667358,108.455498,,,,767.662720,878.981873,251.274323,,,,,,
371,809.777161,817.284790,402.265198,486.879791,657.405029,95.821785,,,,535.644226,742.900391,121.827591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.700806,703.721802,107.833061,,,,767.705688,878.972534,250.726425,,,,,,
372,809.430542,817.311462,401.928925,486.638336,657.407043,95.588860,,,,535.272583,742.834961,121.610405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.503754,703.771362,107.129974,,,,767.345703,879.021362,250.086853,,,,,,
373,809.051514,817.247742,401.382935,486.376892,657.308594,95.323372,,,,534.901001,742.821960,121.297935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.385132,703.804993,106.647438,,,,767.015015,878.955322,249.707977,,,,,,
374,808.593384,817.292725,400.849518,486.222961,657.304382,95.147217,,,,534.884583,742.985840,121.010765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.247681,703.815735,106.189476,,,,766.503479,879.009399,249.471436,,,,,,
375,808.163147,817.207947,400.592560,485.804504,657.385376,94.775963,,,,534.775024,743.016418,120.611481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.078613,703.740723,105.681709,,,,765.958618,879.000916,249.362335,,,,,,
376,807.484192,817.299072,400.433533,485.563416,657.462524,94.393188,,,,534.636353,743.072693,120.421043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.889221,703.759521,105.359711,,,,765.720581,879.186890,248.895432,,,,,,
377,807.227661,817.163818,400.258148,485.417175,657.471313,93.894287,,,,534.331665,742.939148,119.845818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.704803,703.790527,105.132767,,,,765.416992,879.291870,248.602203,,,,,,
378,806.921204,816.979431,400.191589,485.429382,657.525085,93.009644,,,,534.103027,742.632324,119.083900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.509583,703.820251,104.948448,,,,765.147644,879.306885,248.463409,,,,,,
379,806.363342,816.815613,399.939850,485.222046,657.577515,92.599350,,,,533.976013,742.390686,118.600677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.332306,703.743835,104.773651,,,,764.882629,879.195496,248.254395,,,,,,
380,805.914734,816.661987,399.639221,485.121796,657.750427,91.971214,,,,533.974731,742.241272,118.165222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.085938,703.648132,104.547539,,,,764.796387,879.081848,247.993484,,,,,,
381,805.520264,816.627380,399.198212,485.114349,657.722656,91.410851,,,,533.811523,742.148315,117.907333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.687439,703.664795,104.147202,,,,764.845276,878.951721,247.615814,,,,,,
382,805.125427,816.692871,398.890900,485.088959,657.314575,91.224007,,,,533.750244,742.112976,117.539185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.605255,703.558716,103.799599,,,,764.430298,879.031677,247.329224,,,,,,
383,804.816162,816.773621,398.691315,485.035187,657.047180,90.865974,,,,533.624207,742.056213,117.293068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.661774,703.412109,103.233704,,,,764.447205,878.985535,246.820663,,,,,,
384,804.650330,816.919861,398.515869,485.041504,656.952515,90.279961,,,,533.396851,742.090515,117.151711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.624390,703.293396,102.612518,,,,764.271912,878.941101,246.298080,,,,,,
385,804.447083,817.033447,398.269928,484.859741,657.019531,89.578354,,,,533.456360,742.116821,116.836281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.497589,703.168701,102.007004,,,,763.948486,879.038757,246.014328,,,,,,
386,804.287170,817.227722,397.855286,484.667755,657.077881,89.343666,,,,533.413330,742.177856,116.306244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.399963,703.070496,101.756538,,,,763.577515,879.108154,245.691422,,,,,,
387,803.839539,817.373108,397.307465,484.413666,656.975342,89.326462,,,,533.285217,742.088379,115.575745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.226593,703.057495,101.810356,,,,763.278320,879.136353,245.406219,,,,,,
388,803.491516,817.390503,397.088135,484.165894,656.941650,89.328201,,,,533.271484,742.003723,114.896828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.933960,702.988953,101.816597,,,,763.107056,879.026123,245.168839,,,,,,
389,803.113464,817.409973,396.863220,483.983337,656.955383,89.290878,,,,533.307983,741.951294,114.290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.771423,702.985779,101.734116,,,,763.068542,878.928406,245.019897,,,,,,
390,802.861145,817.417114,396.659363,483.797089,656.934082,89.286987,,,,533.178589,741.930298,114.051109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.592072,702.903137,101.777763,,,,762.971985,878.941406,244.862900,,,,,,
391,802.533020,817.527710,396.424347,483.679321,657.030273,89.496429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.461365,702.903992,101.820190,,,,762.846313,878.864502,244.806305,,,,,,
392,802.348206,817.509949,396.262054,483.409210,657.039063,89.603592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.330200,702.938599,101.951225,,,,762.707886,878.840881,244.602554,,,,,,
393,802.418823,817.464417,395.911865,483.175934,657.291992,89.151291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.845245,703.046936,101.754997,,,,762.473145,878.848022,244.429520,532.763184,742.102783,113.711960,,,
