Weight60
Date:,2025/04/24
Time:,15:55:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
159,640.450623,719.575928,162.191788,565.519714,655.624207,186.715607,916.906067,755.331970,367.890472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.680481,789.979004,222.223389,,,,,,,,,,520.668823,730.960205,192.057251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,638.223572,719.446960,161.876312,562.558533,655.764038,186.302551,915.120422,755.210327,367.567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.682190,789.477905,221.959183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,635.329468,719.675598,161.344223,559.959473,655.785217,185.513443,912.818298,754.966492,367.582153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.129761,789.271912,221.260040,,,,,,,,,,,,,515.927002,731.442932,190.839676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,632.784790,719.851074,160.516113,558.058411,655.915527,184.793213,911.126404,754.721985,367.203705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.591431,788.917847,221.408783,,,,,,,,,,,,,513.963074,731.332214,189.334991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,630.827881,720.044067,160.325592,555.618591,656.653076,184.315460,909.570251,754.563110,367.246826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.426575,787.983765,221.542236,,,,,,,,,,,,,511.293915,731.411682,188.928391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,628.620239,720.124817,159.576080,553.404419,656.452881,183.313766,906.826782,754.519958,366.955322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.501953,788.127991,221.289581,,,,,,,,,,,,,509.198578,731.619751,188.126862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,626.171021,719.597656,159.331192,551.108032,656.647522,182.828873,905.530823,754.172668,366.880188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.653625,787.782227,221.571899,,,,,,,,,,,,,506.383514,731.792603,187.843964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,623.779846,720.172791,158.141464,548.772339,656.524292,182.531815,903.572571,754.035461,366.569366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.214539,788.244812,221.646988,,,,,,,,,,,,,504.092621,731.692688,186.910629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,621.562317,720.173828,157.741364,546.486633,656.777588,181.766541,901.228760,754.107117,366.250092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.524536,788.115479,221.700378,,,,,,,,,,,,,502.225800,731.866333,186.100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,619.523499,719.926514,157.583023,544.565857,656.758301,180.668579,900.147156,753.820740,366.286011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.459351,787.587585,221.193893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,617.323853,720.303650,157.082458,542.126404,656.167358,180.064026,898.149902,753.670410,366.139496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.983215,787.801208,220.798233,,,,,,,,,,,,,,,,497.820862,732.079590,184.530930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,615.017822,720.299744,156.387604,540.544983,656.202637,179.260468,896.182617,753.741638,365.543945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.044678,787.824707,220.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,613.630737,720.314514,154.897812,538.494507,655.845642,177.965332,894.758850,753.543396,365.843048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.268555,787.221252,220.840912,,,,,,,,,,,,,,,,,,,493.740967,732.134949,182.447922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,611.353027,720.260437,154.318848,536.283020,655.515869,176.955933,893.083923,753.268433,365.688141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.851013,786.759766,220.463165,,,,,,,,,,,,,,,,,,,491.225098,732.204468,182.126221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,609.420349,720.088318,153.699814,534.574463,655.263428,176.547485,891.450500,753.382629,365.463074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.405945,786.787964,220.134613,,,,,,,,,,,,,,,,,,,489.332703,732.139648,181.086151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,607.383850,719.928528,153.296890,532.143250,654.928467,176.268372,889.988953,753.211365,365.018982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.744629,785.758179,220.183182,,,,,,,,,,,,,,,,,,,487.557648,732.286926,179.722855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,605.296509,720.033325,152.181335,529.889465,654.710083,175.260117,888.057983,752.919006,364.800385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.847717,785.729797,219.718262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,603.999268,719.911926,151.201172,528.049377,654.850830,174.568314,886.481750,752.998718,364.802856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.761475,786.026917,219.670120,,,,,,,,,,,,,,,,,,,,,,484.096771,732.340942,177.365677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,602.486023,719.580750,150.980484,526.030090,654.775635,173.449448,884.909424,753.072571,364.337555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.300964,785.860352,219.589081,,,,,,,,,,,,,,,,,,,,,,482.022064,732.486084,176.266495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,599.786743,719.643677,150.401276,524.090210,654.644592,172.244507,883.391479,752.769104,363.800659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.381287,785.626343,219.015976,,,,,,,,,,,,,,,,,,,,,,480.431396,732.512817,175.169601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,598.651855,719.822632,149.011642,522.467529,654.782593,171.003357,882.077759,752.427979,364.287201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.362610,785.201965,218.951065,,,,,,,,,,,,,,,,,,,,,,478.532227,732.588135,174.444656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,597.219421,719.634399,148.159103,520.503296,654.775513,169.828812,879.937134,752.651184,363.759827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.698975,784.796509,218.611130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,595.340820,719.347229,147.431213,518.644653,655.077698,168.870682,878.233154,752.609375,363.268646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.013733,784.408875,218.277496,,,,,,,,,,,,,,,,,,,,,,,,,475.114655,732.651062,172.094360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,594.115906,719.258484,146.269684,516.925964,654.737488,167.991486,877.455139,752.158203,363.177979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.415466,783.954651,218.136444,,,,,,,,,,,,,,,,,,,,,,,,,473.131195,732.758606,171.307327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,592.218201,719.083374,145.604538,515.130981,654.558716,166.837646,875.700989,751.840149,362.809418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.292175,783.695679,217.467972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,590.513245,719.037048,144.549652,513.436829,654.754333,165.940781,873.428772,752.025391,362.599182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.690552,783.432068,217.185425,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.053986,732.736816,168.771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,589.107849,719.110107,144.126297,511.721130,654.616638,164.244675,872.134705,751.963379,362.479828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.412903,783.124512,216.939133,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.507385,732.793762,167.902954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,587.309631,718.887695,143.407639,510.345123,654.494751,163.049149,871.026855,751.583130,362.139313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.897278,782.984619,216.675705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,585.277466,718.896179,142.703995,508.591064,654.930115,162.286636,868.900940,751.231323,362.072479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.056580,782.983704,216.527451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.569641,732.878723,165.371658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,584.303345,719.069336,141.556992,506.989441,654.927429,161.046127,867.797607,751.137939,361.571533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.575623,782.516174,216.112030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.953827,733.186768,164.520966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,583.603027,718.597961,140.806412,505.612549,655.031921,160.018555,866.620178,750.973755,361.064606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.726746,781.996765,215.968491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.392029,733.291992,163.770996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,582.146362,718.123657,139.537613,504.000793,654.810303,158.327774,865.074524,750.357666,361.055206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.858215,781.728333,215.569122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.529724,733.401550,162.154526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,580.024658,718.520203,138.421692,502.635284,655.191101,157.321869,863.369446,750.382813,361.310913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.088135,781.818298,214.987686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.036224,733.619629,160.557953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,579.077393,718.684265,137.557602,501.236572,655.399963,156.038742,862.011292,750.514526,361.025116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.065491,781.641479,214.258362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.663452,733.882446,160.131302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,578.449219,718.727966,136.864517,499.965637,655.851563,155.539642,860.913086,750.386536,360.261719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.921570,781.274414,213.812378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,577.119934,718.149597,135.858490,498.079254,655.767822,154.681015,860.008240,750.113586,360.203430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.567200,780.921387,213.321716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.945587,734.216248,156.248322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,575.452454,718.109314,135.400253,496.947144,655.728394,153.811737,858.442810,750.179138,360.279724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.876526,780.882446,213.637665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.002991,734.442932,156.011703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,574.289063,718.404480,134.083237,495.580231,655.842285,152.410202,857.644287,750.128601,359.004028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.309631,780.890320,213.485489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.877472,734.611938,154.833786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,573.648315,718.569580,133.098877,494.645447,656.189026,151.330475,856.669434,750.363647,358.729950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.227173,780.539307,213.171341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,572.530396,718.432129,131.871399,493.655457,656.174561,149.823441,855.230225,750.290283,358.918274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.187195,780.358521,212.528107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,571.142761,718.453247,131.303528,492.616760,656.286560,148.779221,853.592041,750.226746,358.589661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.259216,780.382263,211.669312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.870422,734.960876,149.994659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,570.081909,718.007507,130.669235,491.338043,656.170471,148.154617,852.869019,750.156921,357.962219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.880249,780.411255,210.975204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.016785,735.158875,149.011093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,569.330688,718.303040,129.149643,489.883545,656.354858,147.614670,852.549072,750.469727,357.500244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.885437,780.222717,210.737030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.587128,735.174194,148.336273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,568.680359,718.392151,127.850807,489.133728,656.515686,146.301498,851.279358,750.382507,356.627502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.624573,779.914429,210.814514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,567.774902,718.267639,127.182205,488.234039,656.537354,144.619415,849.760620,750.510376,356.334961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.323181,779.661072,210.077362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.178040,735.231995,145.080841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,566.848633,718.299805,126.100288,487.795624,656.584595,143.319687,848.505066,750.532104,355.935974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.640869,779.648926,209.522522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.953979,735.579834,144.308258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,565.823669,718.127808,125.217300,486.859955,656.592773,142.066605,848.476379,749.971985,355.359406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.826294,779.586304,208.892563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.318542,735.583679,144.047821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,564.633240,717.891113,124.571907,485.559052,656.773499,141.260101,847.877319,749.848938,354.681580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.876343,779.313843,208.006943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.449097,735.655334,143.018066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,564.111206,717.573181,123.779198,484.315826,656.667847,140.727020,846.244629,750.423767,354.358459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.800598,779.244141,207.390488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,563.717712,717.623474,123.017532,483.373566,656.569397,139.848053,844.930969,750.671326,354.399475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.530945,779.522522,207.086105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,563.090027,718.034790,121.474480,482.678925,656.464233,138.581360,843.768311,750.468506,354.125549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.571899,779.477295,206.660934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,562.171448,718.045959,120.450470,482.335175,656.331726,136.771286,842.657898,750.421082,353.606812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.589355,778.784241,205.717545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.498444,735.560547,137.875397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,561.383728,717.826416,119.721413,481.458313,656.437134,135.068497,842.446045,750.012878,352.751251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.657166,778.391907,205.444260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.806641,735.701538,136.669159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,560.215454,717.746460,119.196419,480.825836,656.745544,134.788437,842.244446,749.782776,352.449127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.787598,778.182373,205.113953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.923553,735.776855,135.702530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,559.243896,717.648315,118.719284,479.920746,656.537903,134.229935,841.299438,749.880737,351.920990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.008911,778.141479,204.524170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.232483,735.744568,135.449249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,558.867371,717.713745,117.901047,478.953644,656.257874,133.180878,839.868835,749.984436,351.527252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.133362,778.198181,203.712524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.067078,735.698792,134.845062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,558.908264,717.598999,116.765724,478.280243,656.191956,132.107407,838.671875,749.998718,351.131042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.437561,778.246643,202.959900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,558.316223,717.445496,115.390343,477.631897,656.125793,131.206711,838.223633,749.795959,350.908264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.902405,778.187744,202.707489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,557.886353,717.358276,114.741386,477.098541,655.978210,130.042252,837.890869,749.619690,350.269287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.809631,777.847351,202.546066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
