Grasp119
Date:,2025/04/23
Time:,12:58:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
381,,,,,,,762.713562,803.460083,184.083359,803.429443,781.006104,266.939941,,,,,,,,,,,,,,,,,,,469.836365,646.122253,108.348396,,,,,,,,,,,,,,,,,,,,,,536.490112,715.803406,90.389023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.220367,724.149719,115.501892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,762.529419,803.623657,184.197586,803.127869,781.061707,266.997864,,,,,,,,,,,,,,,,,,,469.772308,646.053955,108.435883,,,,,,,,,,,,,,,,,,,,,,536.514587,715.772156,90.276375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,762.471130,803.718689,184.224884,802.874878,781.143433,266.942322,,,,,,,,,,,,,,,,,,,469.258698,645.588928,108.760284,,,,,,,,,,,,,,,,,,,,,,536.399536,715.792969,90.203857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,762.258423,803.883179,184.223160,802.549683,781.464539,267.092712,,,,,,,,,,,,,,,,,,,469.008484,645.441589,108.964226,,,,,,,,,,,,,,,,,,,,,,536.412231,715.902588,90.360497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.155823,724.134644,115.348373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,762.017212,804.076904,184.026291,802.360657,781.568909,267.081818,,,,,,,,,,,,,,,,,,,469.519226,645.918823,108.569260,,,,,,,,,,,,,,,,,,,,,,536.430237,715.932251,90.423248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.197327,724.031860,115.311546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,762.056580,804.136658,184.110748,802.325012,781.548584,266.706085,,,,,,,,,,,,,,,,,,,469.845490,646.153442,108.297470,,,,,,,,,,,,,,,,,,,,,,536.344421,715.959412,90.381721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.240509,724.040771,115.358559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,761.909180,804.209045,184.157227,802.083923,781.629761,266.655029,,,,,,,,,,,,,,,,,,,469.838257,646.167480,108.187927,,,,,,,,,,,,,,,,,,,,,,536.075989,715.999084,90.366737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,761.732666,804.352539,184.085114,801.810913,781.680481,266.703369,,,,,,,,,,,,,,,,,,,469.718536,646.079468,108.285858,,,,,,,,,,,,,,,,,,,,,,536.135498,716.064514,90.543488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.097961,724.045593,115.465828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,761.696045,804.436707,184.222672,801.715820,781.769470,266.688843,,,,,,,,,,,,,,,,,,,469.670837,646.035522,108.404625,,,,,,,,,,,,,,,,,,,,,,536.173645,716.077820,90.521446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.141418,724.026917,115.204773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,761.517761,804.523865,184.231445,801.572449,781.878479,266.710693,,,,,,,,,,,,,,,,,,,469.737030,646.138306,108.356781,,,,,,,,,,,,,,,,,,,,,,536.037292,716.179993,90.501617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.261444,724.048767,115.314537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,761.456360,804.565186,184.233185,801.540344,781.881653,266.743988,,,,,,,,,,,,,,,,,,,469.789001,646.129456,108.346642,,,,,,,,,,,,,,,,,,,,,,536.039612,716.041016,90.423805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.147552,724.042236,115.276077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,761.446716,804.607483,184.376816,801.554932,782.004883,266.803040,,,,,,,,,,,,,,,,,,,469.818085,646.150208,108.250717,,,,,,,,,,,,,,,,,,,,,,536.179504,716.067078,90.475731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.115906,724.039917,115.268974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,761.319824,804.677246,184.425751,801.439331,782.095947,266.846558,,,,,,,,,,,,,,,,,,,469.884430,646.171631,108.229103,,,,,,,,,,,,,,,,,,,,,,536.106079,716.154175,90.479630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.234955,723.998230,115.033569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,761.350281,804.646118,184.500595,801.416260,782.118469,266.925903,,,,,,,,,,,,,,,,,,,469.876709,646.157349,108.247780,,,,,,,,,,,,,,,,,,,,,,536.193909,716.127563,90.529716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.280426,723.969971,114.928589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,761.251831,804.715027,184.478806,801.251343,782.264587,267.072693,,,,,,,,,,,,,,,,,,,469.325836,645.716919,108.651474,,,,,,,,,,,,,,,,,,,,,,536.041809,716.275024,90.552605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,761.287170,804.759827,184.572876,801.270813,782.370056,267.164612,,,,,,,,,,,,,,,,,,,469.110504,645.456970,108.858749,,,,,,,,,,,,,,,,,,,,,,536.000488,716.259460,90.544426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.316284,723.980408,114.911110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,761.284729,804.777649,184.531570,801.309204,782.495789,267.177856,,,,,,,,,,,,,,,,,,,469.723877,645.948242,108.537270,,,,,,,,,,,,,,,,,,,,,,536.075989,716.230896,90.547256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,761.290771,804.787964,184.704025,801.378418,782.577271,267.233826,,,,,,,,,,,,,,,,,,,469.937103,646.250427,108.289772,,,,,,,,,,,,,,,,,,,,,,536.129700,716.216492,90.527695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,761.297058,804.784485,184.749649,801.402649,782.620972,267.339996,,,,,,,,,,,,,,,,,,,469.918427,646.235291,108.185501,,,,,,,,,,,,,,,,,,,,,,535.995117,716.279785,90.538788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,761.315369,804.796509,184.735291,801.487000,782.663208,267.387695,,,,,,,,,,,,,,,,,,,469.932281,646.194397,108.193962,,,,,,,,,,,,,,,,,,,,,,536.066528,716.236572,90.574707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,,,,,761.377441,804.793762,184.778046,801.511475,782.721619,267.413513,,,,,,,,,,,,,,,,,,,469.877136,646.192810,108.320946,,,,,,,,,,,,,,,,,,,,,,535.999268,716.270264,90.559418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,761.352295,804.832947,184.847534,801.560364,782.821045,267.477722,,,,,,,,,,,,,,,,,,,469.744537,646.123169,108.409447,,,,,,,,,,,,,,,,,,,,,,536.044800,716.225037,90.542465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,761.394653,804.835815,184.913895,801.617554,782.855957,267.508942,,,,,,,,,,,,,,,,,,,469.867676,646.146301,108.341995,,,,,,,,,,,,,,,,,,,,,,536.097290,716.226074,90.588676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,761.362610,804.782104,184.964478,801.688904,782.866516,267.585968,,,,,,,,,,,,,,,,,,,469.812378,646.113831,108.361534,,,,,,,,,,,,,,,,,,,,,,536.126282,716.198547,90.669403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,761.388794,804.776062,184.960968,801.718140,782.940369,267.646393,,,,,,,,,,,,,,,,,,,469.785797,646.175903,108.328232,,,,,,,,,,,,,,,,,,,,,,536.136292,716.199585,90.657837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,761.371948,804.770569,184.959091,801.572083,783.051086,267.841888,,,,,,,,,,,,,,,,,,,469.800507,646.283997,108.256599,,,,,,,,,,,,,,,,,,,,,,536.081482,716.133911,90.624931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.301300,723.968262,114.784004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,,,,,761.350647,804.737549,185.028595,801.577393,783.088562,268.008453,,,,,,,,,,,,,,,,,,,469.794983,646.302429,108.237305,,,,,,,,,,,,,,,,,,,,,,536.012512,716.170227,90.663872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.245667,723.988098,114.863205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,761.359863,804.719849,185.067780,801.517273,783.099854,267.703522,,,,,,,,,,,,,,,,,,,469.750885,646.302795,108.258842,,,,,,,,,,,,,,,,,,,,,,535.953613,716.180115,90.671448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,761.399231,804.686340,185.093277,801.637451,783.024109,268.021790,,,,,,,,,,,,,,,,,,,469.204346,645.843567,108.581039,,,,,,,,,,,,,,,,,,,,,,535.974365,716.174194,90.670799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.301300,723.968262,114.784004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,761.355774,804.646912,185.167755,801.670715,783.006897,268.109802,,,,,,,,,,,,,,,,,,,469.492493,646.024475,108.531715,,,,,,,,,,,,,,,,,,,,,,536.096008,716.133911,90.730606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.376709,723.959473,114.632996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,761.340393,804.637146,185.209793,801.683838,783.079834,268.159698,,,,,,,,,,,,,,,,,,,469.735870,646.266907,108.319061,,,,,,,,,,,,,,,,,,,,,,536.095764,716.101563,90.717247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.372589,723.952026,114.668869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,761.302307,804.579407,185.260635,801.719666,783.052551,268.189331,,,,,,,,,,,,,,,,,,,469.716431,646.322205,108.268044,,,,,,,,,,,,,,,,,,,,,,535.937073,716.169495,90.744148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.294983,723.971802,114.626060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,761.343201,804.531616,185.306656,801.613953,783.001404,268.334839,,,,,,,,,,,,,,,,,,,469.700195,646.327759,108.269531,,,,,,,,,,,,,,,,,,,,,,536.037720,716.041504,90.777580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.335785,723.974426,114.678795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,761.291992,804.493652,185.395233,801.544006,782.918091,268.435791,,,,,,,,,,,,,,,,,,,469.703339,646.214844,108.307938,,,,,,,,,,,,,,,,,,,,,,535.950256,716.132690,90.751389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.332764,723.960266,114.739281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,761.218262,804.421265,185.447937,801.432678,782.894531,268.461060,,,,,,,,,,,,,,,,,,,469.671143,646.253235,108.324409,,,,,,,,,,,,,,,,,,,,,,535.988281,716.085693,90.729446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.300537,724.068359,114.738060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,,,,,761.258972,804.346558,185.484589,801.689575,782.757690,268.429718,,,,,,,,,,,,,,,,,,,469.712433,646.297119,108.331001,,,,,,,,,,,,,,,,,,,,,,536.034485,716.066772,90.740921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.389618,723.993042,114.644981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,,,,,761.288879,804.332825,185.614456,801.537415,782.744690,268.632263,,,,,,,,,,,,,,,,,,,469.710693,646.213501,108.317749,,,,,,,,,,,,,,,,,,,,,,535.977539,716.050354,90.720085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.421753,723.974792,114.608147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,761.285706,804.298096,185.637634,801.487244,782.732544,268.710327,,,,,,,,,,,,,,,,,,,469.711548,646.245056,108.304581,,,,,,,,,,,,,,,,,,,,,,535.922241,716.064270,90.723206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.428192,723.973328,114.597427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,761.294678,804.286804,185.624573,801.443970,782.730774,268.670868,,,,,,,,,,,,,,,,,,,469.705872,646.203613,108.313858,,,,,,,,,,,,,,,,,,,,,,535.926086,716.066895,90.724556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.423187,723.975281,114.603897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,761.307800,804.228943,185.711823,801.406006,782.619446,268.769287,,,,,,,,,,,,,,,,,,,469.730774,646.266663,108.292946,,,,,,,,,,,,,,,,,,,,,,536.044983,715.949341,90.732498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.386505,723.989380,114.654854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,761.262390,804.223511,185.694412,801.417725,782.626770,268.790405,,,,,,,,,,,,,,,,,,,469.713867,646.215027,108.305023,,,,,,,,,,,,,,,,,,,,,,535.894043,715.956177,90.705879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,761.231812,804.115051,185.762268,801.345459,782.651184,268.793610,,,,,,,,,,,,,,,,,,,469.709625,646.250366,108.305840,,,,,,,,,,,,,,,,,,,,,,536.008606,715.959167,90.705589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.492004,723.979614,114.534096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,761.400085,803.826660,186.039795,801.646545,782.501709,268.837616,,,,,,,,,,,,,,,,,,,469.666504,646.220032,108.326477,,,,,,,,,,,,,,,,,,,,,,535.979797,715.978943,90.695724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,761.274170,804.011963,185.959366,801.517517,782.473694,268.924805,,,,,,,,,,,,,,,,,,,469.689026,646.183411,108.334007,,,,,,,,,,,,,,,,,,,,,,536.036804,715.899414,90.771355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,761.401123,803.772522,186.181274,801.405334,782.504456,269.012238,,,,,,,,,,,,,,,,,,,469.701782,646.176941,108.331161,,,,,,,,,,,,,,,,,,,,,,536.022095,715.918945,90.778137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.473724,723.986389,114.561600,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,760.854309,804.080322,186.143112,801.502319,782.463989,269.027985,,,,,,,,,,,,,,,,,,,469.675812,646.242371,108.322098,,,,,,,,,,,,,,,,,,,,,,536.066223,715.940369,90.749130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.473724,723.986389,114.561600,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,760.720337,804.156067,186.234253,801.410522,782.484741,269.016388,,,,,,,,,,,,,,,,,,,469.668091,646.276855,108.355606,,,,,,,,,,,,,,,,,,,,,,536.023926,715.947754,90.768967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,,,761.267700,803.744751,186.426041,801.428955,782.331482,269.061768,,,,,,,,,,,,,,,,,,,469.656342,646.219666,108.343834,,,,,,,,,,,,,,,,,,,,,,536.007751,715.976501,90.777336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.417480,723.976501,114.612526,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,761.165039,803.559998,186.713257,801.495728,782.335388,269.114899,,,,,,,,,,,,,,,,,,,469.580200,646.171082,108.434502,,,,,,,,,,,,,,,,,,,,,,535.935486,715.868469,90.710327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,760.677246,803.979553,186.553040,801.506165,782.333191,269.140930,,,,,,,,,,,,,,,,,,,469.633148,646.244629,108.368820,,,,,,,,,,,,,,,,,,,,,,535.901489,715.867126,90.754776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.437744,723.981445,114.462227,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,760.497437,803.818054,186.957352,801.394348,782.321960,269.127563,,,,,,,,,,,,,,,,,,,469.636841,646.286255,108.319969,,,,,,,,,,,,,,,,,,,,,,535.982910,715.884644,90.754021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.434448,723.969788,114.584778,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,760.468445,803.747192,187.049072,801.434998,782.256042,269.104767,,,,,,,,,,,,,,,,,,,469.631714,646.289185,108.315071,,,,,,,,,,,,,,,,,,,,,,536.022278,715.800659,90.768456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,760.511536,803.769958,187.038391,801.446045,782.251587,269.098663,,,,,,,,,,,,,,,,,,,469.608551,646.219482,108.384445,,,,,,,,,,,,,,,,,,,,,,535.922607,715.856628,90.737732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.403412,723.994080,114.513641,,,,,,,,,,,,,,,,,,
434,,,,,,,760.546631,803.681641,187.080429,801.459473,782.233948,269.173523,,,,,,,,,,,,,,,,,,,469.640167,646.185364,108.369278,,,,,,,,,,,,,,,,,,,,,,535.899719,715.890137,90.720322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.377869,724.002625,114.547005,,,,,,,,,,,,,,,,,,
435,,,,,,,760.568481,803.619080,187.075546,801.379822,782.254150,269.253510,,,,,,,,,,,,,,,,,,,469.621521,646.183289,108.360245,,,,,,,,,,,,,,,,,,,,,,535.867676,715.906799,90.720558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
