Grasp57
Date:,2025/04/22
Time:,15:42:56
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
247,,,,,,,527.973938,656.006714,132.981964,599.012939,731.739624,149.719467,930.307373,855.661316,391.756165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.811890,854.419922,261.914978,472.112488,733.829834,143.606293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,525.372498,655.586182,131.369766,595.971680,731.414795,148.713943,928.158813,855.219727,391.282806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.735413,853.632751,261.683258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,523.337646,655.526550,129.748001,593.853149,730.916931,148.049042,925.892944,854.943665,391.181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.760010,852.489624,261.794159,,,,467.072052,733.132690,141.904343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,520.822937,655.209290,129.449234,591.752869,730.191467,147.455032,924.075439,854.384644,391.059479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.689514,851.810608,262.324249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,518.245300,654.494385,128.529297,588.997498,729.899231,146.807465,922.236633,853.783997,390.701202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.191101,851.038147,262.853821,,,,,,,463.053711,732.463013,138.774948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,516.143066,653.984131,127.103088,586.561768,729.414490,146.373550,919.959045,853.144104,390.416168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.115173,850.150574,262.832062,,,,,,,461.246552,732.053406,137.982864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,514.240540,653.617615,125.534798,585.114807,728.949036,145.086060,918.594849,852.637024,390.251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,512.412170,653.471741,124.178413,582.918701,728.389160,144.431702,916.911438,851.937378,390.053497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.058167,731.435852,136.724182,799.878784,848.603821,263.028412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,510.148499,653.427002,123.371796,580.950439,727.913452,143.576141,915.248535,851.635681,389.508820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.703796,847.734314,263.068451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,508.115082,653.145447,122.208244,579.297668,727.466980,142.561356,913.941528,851.093811,389.292267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.230896,846.667786,263.156799,452.611694,731.038513,135.111526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,506.206726,652.972656,120.699524,577.734375,726.920776,141.653763,911.995178,850.346863,389.013092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.892639,845.737244,262.980408,451.647064,731.149048,134.083099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,504.553345,652.895691,118.952919,576.089478,726.510071,140.766174,910.467163,849.964844,388.616608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.416138,845.069580,262.584259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,502.771545,652.742676,117.929298,574.132690,726.368469,140.926498,908.992798,849.441895,388.569305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.697876,844.736450,263.030457,,,,447.859070,731.179260,131.983490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,500.432922,652.695496,117.418594,572.156311,725.966248,140.207474,907.020020,848.689697,388.463135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.827759,844.110840,263.308716,,,,446.308533,731.328857,131.436905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,498.860199,652.863098,116.479523,571.386292,725.563354,138.949127,905.881470,848.527527,387.997314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.625244,843.080322,263.445740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,497.224518,652.724182,115.175468,570.040100,725.115173,137.763901,905.113770,848.439026,387.853088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.579224,842.243103,263.043671,,,,,,,443.833801,731.650940,128.217514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,495.361694,652.877258,114.125351,568.458435,724.907166,136.938568,903.602478,847.889832,387.682953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.576904,841.880249,262.778717,,,,,,,441.812073,731.915833,128.297089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,493.943542,652.852295,113.229202,566.959045,724.822327,136.721329,902.099609,847.487732,387.208618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.838501,841.429443,262.611725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,493.124084,653.109497,111.127144,565.807861,724.638916,136.030457,900.919556,847.228210,386.668640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.951172,841.007141,262.503540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,491.563995,653.223511,110.672089,564.455200,724.418457,135.294418,899.735535,846.433228,386.541565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.068298,840.475403,262.314331,,,,,,,,,,439.001221,732.539490,124.151627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,489.913940,653.190979,110.213448,563.176758,724.281128,134.640900,898.421753,845.981689,386.213623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.460999,839.909058,261.945465,,,,,,,,,,437.342682,732.629456,124.377205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,488.725647,653.114319,109.526466,562.321167,724.029724,133.868454,897.468018,845.873108,385.919159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.354553,839.331055,261.632751,,,,,,,,,,436.048615,732.753296,123.542747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,487.791351,652.947083,108.231735,561.876709,723.832397,132.974777,896.766418,845.703552,385.946564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.188904,838.853760,261.314240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,486.932068,652.868591,106.929764,560.889465,723.855652,132.054153,895.567871,845.645447,385.783569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,486.255951,653.038269,105.764412,559.743042,723.553772,131.319260,894.453674,845.331726,385.494598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.215881,837.946289,260.717010,434.260468,732.562012,119.902931,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,485.508240,653.043884,104.162086,558.958313,723.330872,131.109268,893.596130,845.047668,385.045227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.581970,837.779541,260.757202,433.263336,732.414368,119.891106,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,485.025513,653.166016,102.740829,558.085632,723.007019,130.422241,892.923950,844.704224,384.768799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.358948,837.641479,260.403046,432.260559,732.311096,119.435715,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,484.206207,653.225159,101.879944,557.399292,722.771973,129.609116,892.342407,844.225098,384.693604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.351013,837.420471,260.064514,431.490479,732.369812,117.807686,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,483.156097,652.994202,101.129120,556.997314,722.697632,128.910385,891.427124,843.638123,384.392944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.819946,837.080566,259.883667,431.061218,732.276489,116.505455,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,482.712433,652.874756,99.890785,556.587585,722.518250,128.151398,890.558167,843.018921,384.273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.406860,836.802185,259.783966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,482.427338,653.135559,98.691650,556.092407,722.289246,127.318611,889.789490,842.781738,383.904633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.872742,836.503845,259.643127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,481.750031,653.162659,98.363014,555.754578,722.251526,126.416847,889.434143,842.741516,383.668243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.082886,836.269165,259.579742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,481.112610,653.197510,98.664162,555.537964,722.449524,125.711311,889.074768,842.700073,383.423859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.732849,835.682983,259.214355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,480.426910,653.277954,98.736702,555.352417,722.555664,125.117165,888.504395,842.724243,383.056366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,480.132080,653.232971,98.599686,555.157715,722.418640,124.968353,887.962646,842.742554,382.846558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,480.064240,653.220520,98.395119,554.875549,722.389465,124.824760,887.425842,842.566467,382.862427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,479.973572,653.178772,98.115944,554.735596,722.380554,124.475983,886.916138,842.567688,382.659027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.651794,733.111938,112.454285,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,479.876312,653.106812,97.903549,554.615662,722.311768,124.259323,886.343933,842.447571,382.329498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.505981,732.908081,112.492363,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,479.860626,653.020020,97.908165,554.453552,722.207214,124.183105,885.833496,842.461853,382.073273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.467834,732.703369,112.527184,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,480.097229,653.033264,97.423027,554.168579,722.275452,124.154694,885.577515,842.459961,381.957855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.309204,732.695435,112.521744,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,480.130310,653.077881,97.142036,554.021301,722.218811,123.987221,885.284607,842.408142,381.788483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.212860,732.535583,112.556641,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,480.078461,653.021057,97.224960,553.975159,722.073242,123.871956,885.014526,842.379578,381.642639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.114716,732.493469,112.660843,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,479.932922,652.982971,97.206589,553.796570,722.115234,123.732201,884.831665,842.400574,381.524506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.001190,732.426697,112.659882,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,479.887207,652.920288,97.143265,553.725891,722.043396,123.710213,884.635620,842.355286,381.423279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.014557,732.448914,112.453995,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,479.845184,652.922546,97.156548,553.691711,721.938477,123.645981,884.524536,842.363953,381.248169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.064270,732.369019,112.341080,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,479.761810,652.902039,97.042709,553.621460,721.952332,123.576149,884.533936,842.330261,381.206696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,479.575073,652.792114,97.169739,553.696838,721.920166,123.511520,884.760193,842.089233,380.740875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.014099,732.362061,112.295357,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,479.614410,652.778137,97.064995,553.622864,721.919495,123.402069,884.718262,842.061401,380.464783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.980835,732.373474,112.343628,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,479.655182,652.814758,96.845779,553.754211,721.930054,123.173515,884.778992,841.987366,380.267670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.994141,732.365784,112.324951,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,479.759125,652.879333,96.703499,553.905029,722.013794,122.850159,884.683105,842.026794,380.061249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.988434,732.371582,112.332481,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,479.796326,652.849243,96.648697,554.049011,721.985718,122.649986,884.602112,841.880310,379.885254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.007874,732.373291,112.250786,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,479.717041,652.797852,96.727539,554.126099,722.051270,122.397858,884.500366,841.920227,379.755249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,479.861694,652.760986,96.471481,554.070862,722.239075,122.195366,884.427185,841.839417,379.646149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.113464,732.484863,112.104362,,,,,,,,,,,,,,,,,,
300,,,,,,,479.610870,652.694702,96.845909,554.244995,722.306519,121.892845,884.374146,841.864807,379.521210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.105713,732.499573,111.996735,,,,,,,,,,,,,,,,,,
301,,,,,,,479.592712,652.645569,96.992996,554.423035,722.291138,121.745766,884.646912,841.664429,379.303986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.147552,732.601318,111.864601,,,,,,,,,,,,,,,,,,
302,,,,,,,479.675476,652.596130,96.878288,554.547302,722.407288,121.417618,884.637939,841.632019,379.176910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.239563,732.699036,111.836479,,,,,,,,,,,,,,,,,,
303,,,,,,,479.716766,652.638611,96.694016,554.505066,722.529785,120.901939,884.268555,841.872253,379.580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.186920,732.723633,111.737083,,,,,,,,,,,,,,,,,,
304,,,,,,,479.824982,652.602356,96.581718,554.610718,722.541748,120.708176,883.963684,841.922180,379.729126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.214539,732.815125,111.694351,,,,,,,,,,,,,,,,,,
305,,,,,,,479.821960,652.554626,96.318916,554.596436,722.616516,120.655914,883.430115,842.080078,379.775787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.226868,732.918152,111.702156,,,,,,,,,,,,,,,,,,
306,,,,,,,479.887268,652.685913,96.218056,554.603271,722.632324,120.649422,883.049561,842.167847,379.594055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.271851,732.925049,111.617599,,,,,,,,,,,,,,,,,,
307,,,,,,,479.937408,652.735413,96.194717,554.640259,722.620117,120.534546,882.817932,842.268494,379.747559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.329468,733.015076,111.552757,,,,,,,,,,,,,,,,,,
308,,,,,,,480.010406,652.728943,96.144386,554.711304,722.649414,120.309143,882.602600,842.271973,379.844452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.372772,733.019043,111.488907,,,,,,,,,,,,,,,,,,
309,,,,,,,480.051971,652.713013,96.054733,554.726196,722.621948,120.289734,882.240356,842.225708,379.815887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.380890,733.101013,111.487572,,,,,,,,,,,,,,,,,,
310,,,,,,,480.317352,652.815491,95.658485,554.744812,722.490601,120.186165,882.144409,842.197266,380.216156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.295410,733.121826,111.450890,,,,,,,,,,,,,,,,,,
311,,,,,,,480.038422,652.716614,95.700768,554.806274,722.442749,120.015968,882.033203,842.148254,380.237549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.281189,733.120667,111.468109,,,,,,,,,,,,,,,,,,
