Grasp97
Date:,2025/04/22
Time:,17:34:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
342,549.504700,707.818359,184.380157,734.392517,829.279541,228.416763,,,,,,,,,,,,,,,,,,,497.630524,619.643250,181.008011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.047028,675.056152,209.679672,,,,,,,,,,,,,,,,,,,,,,,,
343,548.499817,708.044495,182.459625,733.300476,829.409241,227.323303,,,,,,,,,,,,,,,,,,,496.541107,619.817505,179.483231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.801392,675.252380,207.940735,,,,,,,,,,,,,,,,,,,,,,,,
344,547.837097,708.240417,180.710648,732.471985,829.444275,226.257324,,,,,,,,,,,,,,,,,,,495.251617,619.935730,178.293686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.464233,675.538330,206.320663,,,,,,,,,,,,,,,,,,,,,,,,
345,546.682922,708.393433,179.828079,731.686279,829.321228,225.697861,,,,,,,,,,,,,,,,,,,494.051056,620.100464,176.916733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.786163,675.768066,204.344894,,,,,,,,,,,,,,,,,,,,,,,,
346,545.934998,708.479309,178.134628,730.097534,829.532410,225.075150,,,,,,,,,,,,,,,,,,,493.204742,620.273926,174.882263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.711639,676.009033,202.504364,,,,,,,,,,,,,,,,,,,,,,,,
347,544.575806,708.618530,176.952316,728.985718,829.319641,223.784897,,,,,,,,,,,,,,,,,,,492.214661,620.578308,173.194778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.305511,676.184875,200.860397,,,,,,,,,,,,,,,,,,,,,,,,
348,543.238037,708.629944,176.076813,728.359924,829.139954,222.998444,,,,,,,,,,,,,,,,,,,491.102478,620.811279,171.858597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.474518,676.628418,199.055237,,,,,,,,,,,,,,,,,,,,,,,,
349,542.666931,709.270935,173.751648,727.473877,829.226746,222.115768,,,,,,,,,,,,,,,,,,,490.012268,621.091187,170.079498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.385315,676.840088,197.657776,,,,,,,,,,,,,,,,,,,,,,,,
350,542.146423,709.358032,172.285797,726.537842,829.256470,221.177094,,,,,,,,,,,,,,,,,,,489.150787,621.457397,168.436157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.538391,677.200134,195.591949,,,,,,,,,,,,,,,,,,,,,,,,
351,541.205750,709.332581,170.986206,725.775757,829.233337,220.530380,,,,,,,,,,,,,,,,,,,488.232697,621.619019,166.539429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.302948,677.475464,193.911942,,,,,,,,,,,,,,,,,,,,,,,,
352,540.435913,709.434875,169.336853,724.717590,829.460144,219.053207,,,,,,,,,,,,,,,,,,,487.247650,621.766174,165.109894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.456696,677.916870,192.382690,,,,,,,,,,,,,,,,,,,,,,,,
353,539.298706,709.422363,167.877457,723.350220,829.608643,218.490692,,,,,,,,,,,,,,,,,,,486.403473,622.362732,163.459686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.443115,678.186829,190.185150,,,,,,,,,,,,,,,,,,,,,,,,
354,538.661194,709.705688,166.879013,722.654907,829.326965,217.966568,,,,,,,,,,,,,,,,,,,485.642426,622.547668,161.635071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.056061,678.483765,188.688446,,,,,,,,,,,,,,,,,,,,,,,,
355,537.432617,710.347961,165.196030,721.977783,829.257507,216.714905,,,,,,,,,,,,,,,,,,,484.667328,622.762451,159.982544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.058136,678.760315,186.440369,,,,,,,,,,,,,,,,,,,,,,,,
356,536.522400,710.274719,163.794632,721.625427,829.378418,215.588058,,,,,,,,,,,,,,,,,,,483.711243,622.978455,158.629074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.225189,679.157776,184.968674,,,,,,,,,,,,,,,,,,,,,,,,
357,536.074646,710.570801,162.244598,721.077209,829.573242,214.469894,,,,,,,,,,,,,,,,,,,482.862976,623.297058,156.857635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.771576,679.545776,183.682816,,,,,,,,,,,,,,,,,,,,,,,,
358,535.192627,710.887939,160.275864,719.951782,829.671082,213.738571,,,,,,,,,,,,,,,,,,,482.087585,623.687500,155.466766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.067352,679.778625,181.982086,,,,,,,,,,,,,,,,,,,,,,,,
359,535.150513,710.822815,159.107971,718.760315,829.850525,213.132843,,,,,,,,,,,,,,,,,,,481.205078,623.927917,153.876785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.302643,680.131042,179.985413,,,,,,,,,,,,,,,,,,,,,,,,
360,534.320129,711.213074,157.954544,717.855835,829.818665,212.436646,,,,,,,,,,,,,,,,,,,480.479004,624.082581,151.999039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.750214,680.489807,178.357147,,,,,,,,,,,,,,,,,,,,,,,,
361,533.800598,711.479248,156.485626,717.047974,829.754517,211.109344,,,,,,,,,,,,,,,,,,,479.767761,624.491211,150.449814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.922302,680.660034,176.472275,,,,,,,,,,,,,,,,,,,,,,,,
362,532.994934,711.834961,155.241226,716.833435,829.723206,210.241943,,,,,,,,,,,,,,,,,,,479.129456,624.896484,149.110352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.430145,681.069580,174.814148,,,,,,,,,,,,,,,,,,,,,,,,
363,532.027954,712.045227,153.828201,716.535400,829.676453,209.660416,,,,,,,,,,,,,,,,,,,478.344330,625.111633,147.307785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.415070,681.401367,173.162964,,,,,,,,,,,,,,,,,,,,,,,,
364,531.568298,712.239868,152.198639,715.737976,829.773438,208.767136,,,,,,,,,,,,,,,,,,,477.573761,625.294434,145.801361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.324707,681.759277,171.339264,,,,,,,,,,,,,,,,,,,,,,,,
365,530.306519,712.506836,151.013351,715.083984,829.974609,207.964737,,,,,,,,,,,,,,,,,,,476.967957,625.763916,144.384125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.297699,682.288269,169.713974,,,,,,,,,,,,,,,,,,,,,,,,
366,529.477356,712.845703,150.238602,714.716187,830.151062,206.839005,,,,,,,,,,,,,,,,,,,476.282745,626.192078,142.636383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.780579,682.760559,168.556107,,,,,,,,,,,,,,,,,,,,,,,,
367,529.499573,712.879028,148.723938,713.876526,830.287720,205.958908,,,,,,,,,,,,,,,,,,,475.558411,626.615479,141.527344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.857208,683.281555,166.570633,,,,,,,,,,,,,,,,,,,,,,,,
368,529.031677,713.245361,147.123367,712.851685,830.448059,205.601669,,,,,,,,,,,,,,,,,,,474.743774,626.891052,140.057053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.377411,683.673035,164.940872,,,,,,,,,,,,,,,,,,,,,,,,
369,528.906494,713.520264,146.182053,711.967712,830.486084,205.346222,,,,,,,,,,,,,,,,,,,474.429260,627.394165,138.247971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.604126,684.344604,163.210571,,,,,,,,,,,,,,,,,,,,,,,,
370,528.132751,714.061584,143.948410,712.032715,830.078979,204.486954,,,,,,,,,,,,,,,,,,,474.061737,627.846008,136.535889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.946716,684.660767,161.738068,,,,,,,,,,,,,,,,,,,,,,,,
371,527.344116,714.535034,142.948822,711.829346,830.187622,202.852341,,,,,,,,,,,,,,,,,,,473.247467,628.349670,135.317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.475861,685.051514,160.104492,,,,,,,,,,,,,,,,,,,,,,,,
372,527.091187,714.703308,142.300781,711.426697,830.344238,201.932846,,,,,,,,,,,,,,,,,,,472.316681,628.424683,134.314529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.866302,685.316895,158.633850,,,,,,,,,,,,,,,,,,,,,,,,
373,526.696167,714.985779,140.389267,710.945190,830.407288,201.376877,,,,,,,,,,,,,,,,,,,472.045105,628.837280,132.604355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.634521,685.552063,156.870621,,,,,,,,,,,,,,,,,,,,,,,,
374,526.346680,715.122803,138.725800,710.577698,830.540466,200.993881,,,,,,,,,,,,,,,,,,,471.751068,629.308838,130.956528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.059296,685.959595,155.159698,,,,,,,,,,,,,,,,,,,,,,,,
375,526.354675,715.226746,137.801758,710.102783,830.578735,200.425888,,,,,,,,,,,,,,,,,,,471.658386,629.680603,129.225235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.531433,686.528625,153.780304,,,,,,,,,,,,,,,,,,,,,,,,
376,525.824829,715.541992,136.860596,709.563904,830.729370,199.491028,,,,,,,,,,,,,,,,,,,471.008240,629.735107,127.729980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.050568,686.902954,152.609711,,,,,,,,,,,,,,,,,,,,,,,,
377,525.336243,716.133118,135.348602,709.179199,831.016602,198.175980,,,,,,,,,,,,,,,,,,,470.500519,630.099182,126.711349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.333862,687.241638,150.623352,,,,,,,,,,,,,,,,,,,,,,,,
378,525.153076,716.245056,134.200806,708.665405,831.337463,197.644714,,,,,,,,,,,,,,,,,,,470.000885,630.419250,125.763992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.231537,687.716064,149.175659,,,,,,,,,,,,,,,,,,,,,,,,
379,524.513794,716.776306,133.237640,708.010925,831.349548,197.616302,,,,,,,,,,,,,,,,,,,469.863617,630.875305,124.014725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.027069,688.100952,147.646164,,,,,,,,,,,,,,,,,,,,,,,,
380,524.195618,717.271240,131.632050,707.559814,831.315186,197.275284,,,,,,,,,,,,,,,,,,,469.771454,631.185181,122.075089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.421051,688.512817,145.940125,,,,,,,,,,,,,,,,,,,,,,,,
381,524.157471,717.376282,130.472565,707.448914,831.498108,196.253647,,,,,,,,,,,,,,,,,,,469.463806,631.556396,120.848648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.331268,688.913940,144.834564,,,,,,,,,,,,,,,,,,,,,,,,
382,524.179321,717.224670,129.224472,707.292114,831.690857,195.094406,,,,,,,,,,,,,,,,,,,468.997345,631.875183,120.147308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.269867,689.134888,143.459900,,,,,,,,,,,,,,,,,,,,,,,,
383,523.763916,717.732300,128.102142,707.176697,831.636597,194.253510,,,,,,,,,,,,,,,,,,,468.867004,632.274231,118.456894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.988434,689.412048,141.242157,,,,,,,,,,,,,,,,,,,,,,,,
384,523.374146,718.263245,126.908844,707.160339,831.542542,193.410477,,,,,,,,,,,,,,,,,,,469.004822,632.591370,116.985832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.942566,689.747986,139.921021,,,,,,,,,,,,,,,,,,,,,,,,
385,523.193604,718.466858,125.774521,707.105347,831.457275,192.795486,,,,,,,,,,,,,,,,,,,468.933258,632.902466,115.525253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.751282,689.948730,139.074921,,,,,,,,,,,,,,,,,,,,,,,,
386,523.530273,718.165039,124.509933,707.275757,831.572571,191.614029,,,,,,,,,,,,,,,,,,,468.792725,633.121765,114.054672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.507355,690.021729,137.429153,,,,,,,,,,,,,,,,,,,,,,,,
387,523.532288,718.378601,123.416039,706.926331,831.443298,191.452347,,,,,,,,,,,,,,,,,,,468.535278,633.283325,112.564613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.433655,690.210510,135.593277,,,,,,,,,,,,,,,,,,,,,,,,
388,523.425354,718.742065,121.800713,706.499390,831.673523,190.866531,,,,,,,,,,,,,,,,,,,468.597229,633.472961,111.613541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.539917,690.424561,134.302094,,,,,,,,,,,,,,,,,,,,,,,,
389,523.299622,718.984558,120.607674,706.204468,831.728699,190.501053,,,,,,,,,,,,,,,,,,,468.502075,633.624817,110.231407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.483154,690.680847,132.924911,,,,,,,,,,,,,,,,,,,,,,,,
390,523.294922,719.055542,119.901108,706.119507,831.854980,189.828659,,,,,,,,,,,,,,,,,,,468.339996,633.722656,108.445366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.358856,690.793945,131.364044,,,,,,,,,,,,,,,,,,,,,,,,
391,523.416687,718.964050,119.017349,706.144104,831.813293,189.261902,,,,,,,,,,,,,,,,,,,468.435852,633.811279,106.749489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.327789,691.113464,129.822861,,,,,,,,,,,,,,,,,,,,,,,,
392,523.756104,719.301880,117.153229,706.212952,831.642639,188.536057,,,,,,,,,,,,,,,,,,,468.567627,634.132507,105.648926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.471100,691.357727,128.603394,,,,,,,,,,,,,,,,,,,,,,,,
393,523.507263,719.696533,115.910202,706.214783,831.585083,188.042175,,,,,,,,,,,,,,,,,,,468.408173,634.436462,104.572113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.943604,691.556702,126.417175,,,,,,,,,,,,,,,,,,,,,,,,
394,523.586243,719.769348,114.952560,706.110535,831.497681,187.469330,,,,,,,,,,,,,,,,,,,468.439178,634.404114,102.310516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.783417,691.643860,124.874222,,,,,,,,,,,,,,,,,,,,,,,,
395,523.515198,719.786804,113.869431,706.095154,831.512817,186.917847,,,,,,,,,,,,,,,,,,,468.575104,634.640137,100.546234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.575348,692.000488,123.853859,,,,,,,,,,,,,,,,,,,,,,,,
396,523.737793,720.221069,112.206551,706.093323,831.575073,186.406769,,,,,,,,,,,,,,,,,,,468.963593,635.079834,99.333717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.885498,692.195679,122.015198,,,,,,,,,,,,,,,,,,,,,,,,
397,524.169128,720.380005,110.878632,706.025391,831.717773,185.510345,,,,,,,,,,,,,,,,,,,469.056091,635.338867,97.616745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.223816,692.456970,120.100662,,,,,,,,,,,,,,,,,,,,,,,,
398,524.372742,720.800842,109.796570,706.060059,831.671814,184.553467,,,,,,,,,,,,,,,,,,,469.281372,636.249207,97.820122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.532043,693.523193,119.554764,,,,,,,,,,,,,,,,,,,,,,,,
399,524.610657,721.770935,108.413452,706.097046,831.631897,184.190979,,,,,,,,,,,,,,,,,,,469.567963,637.093506,97.992378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.364441,694.503418,119.053802,,,,,,,,,,,,,,,,,,,,,,,,
400,524.850220,722.433350,107.368782,706.401245,831.367249,183.650909,,,,,,,,,,,,,,,,,,,469.557037,637.817566,97.646637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.025604,695.915527,118.144722,,,,,,,,,,,,,,,,,,,,,,,,
401,524.876526,722.800293,106.489685,706.587708,831.246460,183.108582,,,,,,,,,,,,,,,,,,,469.287994,638.377625,97.830711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.184296,697.165955,117.524590,,,,,,,,,,,,,,,,,,,,,,,,
402,524.968750,723.164734,106.234535,706.721619,831.326538,182.504715,,,,,,,,,,,,,,,,,,,469.211487,639.007385,97.850349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.376556,697.675293,117.308929,,,,,,,,,,,,,,,,,,,,,,,,
403,525.020386,723.496460,106.198334,707.012451,831.427673,181.889221,,,,,,,,,,,,,,,,,,,469.191864,639.550232,97.694099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.458588,698.066589,117.270119,,,,,,,,,,,,,,,,,,,,,,,,
404,525.150513,723.794434,106.202621,707.333435,831.497070,181.367020,,,,,,,,,,,,,,,,,,,469.207581,639.953918,97.592735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.379364,698.622253,117.494911,,,,,,,,,,,,,,,,,,,,,,,,
405,525.142273,724.128174,106.532097,707.757507,831.565430,181.021500,,,,,,,,,,,,,,,,,,,469.371155,640.462036,97.232239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.450195,699.134766,117.717094,,,,,,,,,,,,,,,,,,,,,,,,
406,525.035095,724.401428,106.749985,708.129395,831.754761,180.803772,,,,,,,,,,,,,,,,,,,469.297089,640.590210,97.470947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.493378,699.550903,117.731583,,,,,,,,,,,,,,,,,,,,,,,,
407,524.996033,724.522888,106.803574,708.109314,832.123535,180.389618,,,,,,,,,,,,,,,,,,,469.197906,640.624634,97.651688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.575623,699.939209,117.748291,,,,,,,,,,,,,,,,,,,,,,,,
408,525.029663,724.722839,106.815010,708.398621,832.156677,180.250259,,,,,,,,,,,,,,,,,,,469.168304,640.704224,97.823898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.719574,700.245056,117.800659,,,,,,,,,,,,,,,,,,,,,,,,
409,525.136108,724.907227,106.872971,708.828125,832.083496,180.086426,,,,,,,,,,,,,,,,,,,469.090729,640.818787,97.768158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.870239,700.499817,118.078033,,,,,,,,,,,,,,,,,,,,,,,,
410,525.081299,724.909790,106.691513,709.151367,831.860596,179.747375,,,,,,,,,,,,,,,,,,,469.174255,641.028748,97.704407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.983795,700.692444,118.221504,,,,,,,,,,,,,,,,,,,,,,,,
411,525.482971,725.053711,106.752831,709.658997,831.949158,179.407822,,,,,,,,,,,,,,,,,,,469.100250,641.033630,97.817444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.102570,700.785522,118.193512,,,,,,,,,,,,,,,,,,,,,,,,
412,525.752380,724.894409,106.487213,710.240601,831.793945,178.917938,,,,,,,,,,,,,,,,,,,469.144043,641.116272,97.880768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.198578,700.882568,118.288132,,,,,,,,,,,,,,,,,,,,,,,,
413,525.932800,724.905457,106.287445,710.666931,831.777222,178.527023,,,,,,,,,,,,,,,,,,,469.328888,641.380249,97.607666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.265778,700.975708,118.361191,,,,,,,,,,,,,,,,,,,,,,,,
414,526.084778,725.004883,106.260445,711.034302,831.805237,178.236511,,,,,,,,,,,,,,,,,,,469.480194,641.449036,97.425018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.347198,701.007690,118.435478,,,,,,,,,,,,,,,,,,,,,,,,
415,526.444458,725.023682,106.054314,711.173096,831.852539,178.079514,,,,,,,,,,,,,,,,,,,469.792755,641.661560,97.239365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.402832,701.089783,118.515045,,,,,,,,,,,,,,,,,,,,,,,,
416,526.375183,725.099365,106.014069,711.306946,831.811035,177.951981,,,,,,,,,,,,,,,,,,,469.777802,641.632019,97.252998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.518219,701.100342,118.540886,,,,,,,,,,,,,,,,,,,,,,,,
417,526.441833,725.137329,105.889061,711.293152,831.669861,178.072800,,,,,,,,,,,,,,,,,,,469.700378,641.398132,97.698891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.645416,701.079163,118.554192,,,,,,,,,,,,,,,,,,,,,,,,
418,526.574646,725.225647,105.715637,711.589722,831.453857,177.598068,,,,,,,,,,,,,,,,,,,469.720306,641.396790,97.838074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.700928,701.181396,118.572075,,,,,,,,,,,,,,,,,,,,,,,,
419,526.711182,725.332947,105.549850,711.854065,831.264038,177.277588,,,,,,,,,,,,,,,,,,,469.880707,641.503784,97.700081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.884949,701.147217,118.345215,,,,,,,,,,,,,,,,,,,,,,,,
420,526.734985,725.342224,105.231735,712.058960,831.054626,177.192459,,,,,,,,,,,,,,,,,,,470.096313,641.649292,97.588951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.985779,701.261719,118.474960,,,,,,,,,,,,,,,,,,,,,,,,
421,526.799866,725.461426,104.820343,712.106995,830.825378,177.183960,,,,,,,,,,,,,,,,,,,470.268127,641.665894,97.545921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.057617,701.351868,118.566772,,,,,,,,,,,,,,,,,,,,,,,,
422,527.089355,725.702026,104.272667,712.176880,830.607971,177.178024,,,,,,,,,,,,,,,,,,,470.371185,641.654358,97.482300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.058136,701.364502,118.595001,,,,,,,,,,,,,,,,,,,,,,,,
423,527.279602,725.842407,103.623680,712.334045,830.384033,177.103043,,,,,,,,,,,,,,,,,,,470.681213,641.803040,97.097710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.147675,701.437683,118.585266,,,,,,,,,,,,,,,,,,,,,,,,
424,527.456848,725.861084,103.385818,712.363770,830.257202,177.178360,,,,,,,,,,,,,,,,,,,470.822876,641.901489,96.935616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.184296,701.450073,118.554443,,,,,,,,,,,,,,,,,,,,,,,,
425,527.494324,725.950806,103.391754,712.412476,830.048889,177.160095,,,,,,,,,,,,,,,,,,,470.902679,641.856384,96.761917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.161499,701.451294,118.590935,,,,,,,,,,,,,,,,,,,,,,,,
426,527.482910,725.905762,103.252251,712.398926,829.899658,177.236496,,,,,,,,,,,,,,,,,,,470.871460,641.849426,96.651802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.116913,701.555359,118.522804,,,,,,,,,,,,,,,,,,,,,,,,
427,527.510071,725.895264,103.234650,711.932068,829.954529,177.438553,,,,,,,,,,,,,,,,,,,470.861206,641.791870,96.661537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.123688,701.565186,118.473709,,,,,,,,,,,,,,,,,,,,,,,,
428,527.434204,725.919922,103.147278,711.614746,829.700623,177.862259,,,,,,,,,,,,,,,,,,,470.842377,641.887573,96.603569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.086731,701.572205,118.519691,,,,,,,,,,,,,,,,,,,,,,,,
429,527.454834,725.840820,103.130745,711.604553,829.447998,177.971985,,,,,,,,,,,,,,,,,,,470.801208,641.912170,96.582375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.039581,701.575500,118.468872,,,,,,,,,,,,,,,,,,,,,,,,
430,527.416687,725.810181,103.164917,711.671082,829.152039,177.942093,,,,,,,,,,,,,,,,,,,470.719421,641.839355,96.595276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.031219,701.574707,118.455696,,,,,,,,,,,,,,,,,,,,,,,,
431,527.316101,725.806946,103.016563,711.585571,828.930969,177.909607,,,,,,,,,,,,,,,,,,,470.783905,641.896729,96.324951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.957275,701.575378,118.434883,,,,,,,,,,,,,,,,,,,,,,,,
