Grasp113
Date:,2025/04/23
Time:,10:06:54
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
336,,,,546.849182,710.994263,109.946121,474.191833,647.706421,70.890991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.648682,799.052124,257.235504,,,,,,,422.616058,723.552856,83.061317,,,,,,,910.493164,781.221680,422.756592
337,,,,546.813904,711.007202,109.880241,474.239563,647.661621,70.914925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.623474,799.060181,257.272675,,,,,,,422.655609,723.558472,82.964203,,,,,,,910.557922,781.247253,422.687286
338,,,,546.798523,711.006470,109.824974,474.244965,647.776367,70.844467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.522644,799.059937,257.253998,,,,,,,422.605530,723.549316,82.988319,,,,,,,910.631775,781.277039,422.616211
339,,,,546.775574,710.928284,109.831871,474.215393,647.721558,70.848419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.535461,798.959106,257.304108,,,,,,,422.662628,723.550354,82.941559,,,,,,,910.236267,781.387878,422.897675
340,,,,546.743835,710.921021,109.774712,474.217285,647.686096,70.837891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.515808,798.863586,257.302551,,,,,,,422.712372,723.559021,82.839989,,,,,,,910.390442,781.322021,422.819550
341,,,,546.736084,710.916321,109.757713,474.196411,647.693298,70.875351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.481140,798.846619,257.317871,,,,,,,422.712921,723.546753,82.867577,,,,,,,910.650269,781.395508,422.611420
342,,,,546.673218,710.939636,109.751419,474.166626,647.705078,70.811455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.566895,798.824646,257.278076,,,,,,,422.683380,723.653381,82.894127,,,,,,,910.762329,781.405884,422.511963
343,,,,546.672668,710.937073,109.729942,474.137451,647.719177,70.708961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.563293,798.807068,257.267242,,,,,,,422.635529,723.673157,82.835213,,,,,,,910.754517,781.401245,422.516754
344,,,,546.682495,710.926331,109.697723,474.140503,647.725525,70.687347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.491516,798.789429,257.311340,,,,,,,422.639435,723.673950,82.759758,,,,,,,910.827332,781.408203,422.574066
345,,,,546.688599,710.936462,109.666656,474.158691,647.711548,70.706284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.458130,798.692444,257.346039,,,,,,,422.674286,723.673096,82.723198,,,,,,,910.851868,781.426331,422.546936
346,,,,546.675781,710.909668,109.674927,474.143280,647.717590,70.704170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.362427,798.716736,257.617493,,,,,,,422.664001,723.669922,82.729019,,,,,,,910.873779,781.421753,422.503174
347,,,,546.693359,710.925659,109.645660,474.138458,647.721436,70.701935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.271606,798.705872,257.464233,,,,,,,422.670593,723.681030,82.683784,,,,,,,910.877441,781.402222,422.521240
348,,,,546.648926,710.936768,109.659042,474.155151,647.710083,70.655060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.332703,798.681396,257.348328,,,,,,,422.602844,723.711304,82.667641,,,,,,,910.926941,781.424866,422.475983
349,,,,546.653809,710.934631,109.583946,474.166473,647.703247,70.606857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.376160,798.704712,257.383392,,,,,,,422.616272,723.793152,82.596397,,,,,,,910.953979,781.412537,422.475433
350,,,,546.645386,710.947937,109.591782,474.161133,647.709351,70.569206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.332153,798.676331,257.441620,,,,,,,422.620605,723.808350,82.577950,,,,,,,910.955078,781.424500,422.453217
351,,,,546.659119,710.936340,109.574501,474.181915,647.702515,70.562111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.254211,798.624756,257.689941,,,,,,,422.636047,723.798401,82.569496,,,,,,,910.650146,781.676636,422.449310
352,,,,546.606506,710.974426,109.562912,474.021179,647.671448,70.554138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.248413,798.676208,257.562744,,,,,,,422.620850,723.801025,82.582405,,,,,,,910.871216,781.493164,422.497711
353,,,,546.648560,710.961060,109.523010,474.169342,647.674866,70.508659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.235596,798.661621,257.544678,,,,,,,422.629272,723.820618,82.562637,,,,,,,911.032654,781.439575,422.392181
354,,,,546.670837,710.927490,109.533386,474.165100,647.629822,70.486366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.081726,798.582581,257.517181,,,,,,,422.657471,723.810059,82.504448,,,,,,,911.079895,781.442383,422.336792
355,,,,546.657654,710.918762,109.537292,474.031158,647.661377,70.571106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.130676,798.541931,257.585510,,,,,,,422.652863,723.817993,82.524696,,,,,,,911.114136,781.429993,422.429199
356,,,,546.661133,710.847717,109.545013,474.119293,647.619446,70.502907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.117188,798.567017,257.595093,,,,,,,422.670929,723.829956,82.568848,,,,,,,911.165894,781.432190,422.430267
357,,,,546.676208,710.905212,109.517899,474.182770,647.625427,70.435379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.102844,798.532043,257.614563,,,,,,,422.643646,723.728333,82.511024,,,,,,,911.173401,781.455505,422.389130
358,,,,546.665100,710.923889,109.445526,474.164612,647.618286,70.439156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.098022,798.522522,257.620270,,,,,,,423.166901,723.854065,82.360153,,,,,,,910.819092,781.610962,422.685059
359,,,,546.662720,710.873108,109.479309,474.158936,647.604797,70.424820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.081604,798.532043,257.628906,,,,,,,422.826355,723.809326,82.337112,,,,,,,911.060181,781.577942,422.648773
360,,,,546.654968,710.868347,109.520699,474.198853,647.611450,70.423370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.092468,798.527710,257.624390,,,,,,,422.659332,723.801453,82.468674,,,,,,,910.889771,781.625244,422.783356
361,,,,546.656433,710.948120,109.522316,474.171387,647.606689,70.416695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.102051,798.524902,257.616302,,,,,,,422.688477,723.727966,82.468964,,,,,,,910.783630,781.649475,422.848389
362,,,,546.662903,710.858032,109.541733,474.183441,647.706848,70.414589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.122986,798.516357,257.602539,,,,,,,423.198730,723.849121,82.339134,,,,,,,910.781982,781.638550,422.862061
363,,,,546.667542,710.848083,109.473930,474.182281,647.620667,70.368149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.223450,798.528687,257.625549,,,,,,,422.800354,723.841125,82.345032,,,,,,,911.152832,781.573242,422.557068
364,,,,546.668335,710.864197,109.505226,474.177368,647.676331,70.365921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.196899,798.521057,257.650482,,,,,,,423.147003,723.872437,82.360748,,,,,,,911.377991,781.529358,422.394928
365,,,,546.672607,710.923340,109.564323,474.209778,647.686584,70.353760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.250427,798.431702,257.601105,,,,,,,422.836090,723.814941,82.348404,,,,,,,911.042664,781.606506,422.606018
366,,,,546.665588,710.938843,109.582008,474.279175,647.691223,70.405884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.248718,798.365967,257.639709,,,,,,,422.713013,723.809204,82.428040,,,,,,,911.128113,781.578125,422.546021
367,,,,546.674194,710.920227,109.522110,474.258820,647.718201,70.359146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.279968,798.374573,257.638733,,,,,,,422.701630,723.839600,82.447182,,,,,,,910.955078,781.613525,422.723114
368,,,,546.667725,710.932190,109.557831,474.197815,647.699768,70.345619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.230652,798.388367,257.645172,,,,,,,422.678864,723.839966,82.506622,,,,,,,910.873718,781.643921,422.802246

