Grasp46
Date:,2025/04/16
Time:,14:28:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
288,,,,607.003784,725.936340,150.651138,533.485535,653.203552,142.516678,,,,,,,,,,,,,,,,,,,,,,851.583191,813.414185,226.287582,,,,,,,,,,,,,481.537445,726.185303,162.032669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,604.574219,725.595520,150.006165,531.205322,652.764038,141.429321,,,,,,,,,,,,,,,,,,,,,,850.656799,813.160522,225.069901,,,,,,,,,,,,,479.527161,725.695984,160.248871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.360779,797.935791,350.154602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,602.392151,725.651245,148.796707,529.083679,652.394592,140.246887,,,,,,,,,,,,,,,,,,,,,,848.643127,812.862915,225.111374,,,,,,,,,,,,,476.915222,725.542358,159.867081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.996338,797.630188,349.115814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,601.050171,725.110229,147.983780,527.110474,652.188232,139.569580,,,,,,,,,,,,,,,,,,,,,,844.442444,812.031189,226.984192,,,,,,,,,,,,,474.650513,725.695923,159.227722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,598.312256,725.148682,147.232086,524.837341,652.342712,138.633347,,,,,,,,,,,,,,,,,,,,,,843.695923,811.061462,225.496780,,,,,,,,,,,,,472.348236,725.591125,158.529739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.254150,796.227417,349.161621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,596.069763,725.073120,146.783264,522.924500,652.384949,137.416000,,,,,,,,,,,,,,,,,,,,,,841.534607,810.457581,225.085831,,,,,,,,,,,,,470.448639,725.558777,157.509155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,594.503479,724.591736,146.149872,520.913086,652.350098,136.879395,,,,,,,,,,,,,,,,,,,,,,839.601501,809.709900,224.536362,,,,,,,,,,,,,468.751984,725.503357,156.770630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,592.196350,724.544861,145.149567,518.651917,652.224792,136.066696,,,,,,,,,,,,,,,,,,,,,,838.642029,808.680359,224.559952,,,,,,,,,,,,,466.636047,725.333008,155.211624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,590.393372,724.060974,144.239532,516.858643,651.823547,134.624573,,,,,,,,,,,,,,,,,,,,,,836.634094,808.098999,224.218781,,,,,,,,,,,,,465.263458,725.005188,153.748260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,588.798157,723.984131,143.529236,515.100647,651.477234,133.458389,,,,,,,,,,,,,,,,,,,,,,833.544250,807.950500,224.711517,,,,,,,,,,,,,463.475708,724.582886,152.974030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,587.226074,723.488159,142.167465,513.350952,651.331909,132.444199,,,,,,,,,,,,,,,,,,,,,,831.196411,807.981445,225.716644,,,,,,,,,,,,,461.350555,724.427856,151.192810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,585.670593,723.508057,141.646805,511.871155,651.139709,131.373810,,,,,,,,,,,,,,,,,,,,,,829.273499,807.298462,225.522034,,,,,,,,,,,,,460.329498,724.186279,150.241165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,583.610779,723.356812,140.587448,510.229889,650.921326,130.299683,,,,,,,,,,,,,,,,,,,,,,828.170715,806.939209,224.793625,,,,,,,,,,,,,457.775299,723.985596,150.161591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,582.279358,723.122314,139.957687,508.633057,650.613403,129.727905,,,,,,,,,,,,,,,,,,,,,,826.804871,806.804626,224.007858,,,,,,,,,,,,,455.792419,724.013977,149.475891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.309509,793.235718,343.629028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,580.545471,722.829163,138.897324,506.889343,650.513672,127.958687,,,,,,,,,,,,,,,,,,,,,,825.333862,805.657043,223.088272,,,,,,,,,,,,,454.277893,723.846191,148.124283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,579.510620,722.446533,138.154297,505.615112,650.415405,126.831337,,,,,,,,,,,,,,,,,,,,,,824.333862,804.766846,222.687149,,,,,,,,,,,,,453.038696,723.700989,147.144409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,577.876770,722.369629,137.302521,504.051605,650.281067,125.930984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.658356,723.520020,146.130310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,576.398438,722.046204,136.685333,502.763489,650.208679,124.753609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.441589,723.513000,144.694565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.158508,803.577026,222.607468,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,574.816956,721.736267,136.043060,501.370178,650.162231,123.655457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.610657,723.193970,142.894470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.682800,803.479187,222.264114,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,573.684937,721.498413,134.729218,500.168762,650.013428,122.735237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.464264,722.946228,141.927444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.827148,802.957214,222.001709,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,572.903809,721.396973,133.825531,498.808411,649.769897,121.382820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.074951,722.815063,140.724808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.361938,802.577759,221.586182,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,571.479553,721.454895,133.159088,497.705597,649.715515,120.137383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.065460,723.002380,139.595978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.439453,801.914978,221.136780,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,570.005493,721.302490,132.280075,496.730103,649.774170,119.092705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.996399,723.051453,138.398193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.645447,801.685913,220.627670,942.203247,790.375000,339.073364,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,568.999512,721.181213,130.991196,495.563721,649.852295,118.597420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.220184,723.087463,137.832260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.159668,801.461182,220.058411,939.961243,790.662842,339.638641,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,568.023376,721.131714,130.004150,494.240326,649.819763,117.495338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.794678,723.188477,135.977631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.746887,801.224243,219.577591,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,567.602905,720.872070,129.406372,493.117828,649.947266,116.520767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.913574,723.245605,135.081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.768860,800.988098,219.375504,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,566.585083,720.811340,128.645844,492.168060,649.884338,115.570572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.450195,723.739746,134.676178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.673767,800.908020,219.219467,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,565.462524,720.983826,128.021118,491.239655,649.975159,114.883446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.425934,723.999146,133.780716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.084595,800.432312,218.512466,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,564.554321,721.151062,127.053001,490.328186,649.999023,113.974670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.945343,724.188660,132.265930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.475098,799.992615,217.888794,,,,935.366577,789.692261,337.176605,,,,,,,,,,,,,,,,,,,,,
317,,,,563.340820,721.291504,126.284149,489.425140,650.005005,113.086914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.995911,724.340942,131.147034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.216003,799.959717,217.910812,,,,933.755676,789.820740,337.041992,,,,,,,,,,,,,,,,,,,,,
318,,,,562.605347,721.401367,125.486496,488.666687,650.303467,112.184196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.192230,724.371826,130.717758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.960083,799.932861,217.856201,,,,932.772461,789.585754,336.665588,,,,,,,,,,,,,,,,,,,,,
319,,,,561.852844,721.442627,124.741516,487.931152,650.479309,111.581528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.926208,724.561646,129.825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.998718,799.981140,217.347824,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,561.073975,721.320435,123.732826,487.299072,650.486755,110.976723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.818787,724.722900,128.810638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.319458,799.862122,216.348816,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,560.828491,721.131531,122.740852,486.185669,650.701904,110.278748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.538879,724.691711,127.993027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.061096,799.761902,215.842987,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,560.546692,721.194458,122.111244,485.813354,650.460938,108.891380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.135223,724.776978,127.167839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.568848,799.598572,215.548843,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,559.774475,721.389587,121.590218,485.065887,650.463806,108.252502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.459229,724.948547,126.214142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.873596,799.343689,215.122772,,,,,,,929.609558,789.124878,334.184723,,,,,,,,,,,,,,,,,,
324,,,,558.899292,721.482056,120.942787,484.512177,650.593079,107.248787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.060913,725.083252,125.267494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.170349,789.471924,334.020142,,,,,,,,,,,,,,,,,,
325,,,,558.580627,721.435242,120.555641,483.717896,650.801147,106.368225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.436127,725.333618,124.640167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.224426,789.712280,333.735474,802.919922,798.991028,213.857727,,,,,,,,,,,,,,,
326,,,,558.031433,721.399170,119.602928,483.305267,650.930664,105.274727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.362152,725.162720,122.721748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.476440,789.281006,332.863068,802.210693,799.063293,213.916992,,,,,,,,,,,,,,,
327,,,,557.117188,721.510803,118.266647,482.695496,651.105591,104.157059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.036865,725.249512,121.569199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.033569,799.616394,213.622375,,,,,,,,,,,,,,,
328,,,,556.472107,721.583496,117.339622,482.073730,651.380615,103.402573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.450531,725.408875,121.223602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.376038,799.627625,212.942627,,,,,,,,,,,,,,,
329,,,,556.048950,721.609802,116.832344,481.627197,651.599365,102.757622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.784882,725.786377,119.960152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.984497,799.665222,211.910797,,,,,,,,,,,,,,,
330,,,,555.568298,721.372498,116.323349,480.942780,651.692688,102.193672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.901367,726.210571,119.503677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.566162,799.701172,211.210373,,,,,,,,,,,,,,,
331,,,,555.198730,721.219116,115.866982,480.551758,651.880859,101.016945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.395874,726.318420,119.000938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.745361,799.564392,210.806473,925.297180,789.167603,330.509399,,,,,,,,,,,,
332,,,,555.051880,721.223450,114.964195,480.020325,652.002991,100.079613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.031036,726.394958,118.459419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.521057,799.449951,210.523102,924.154724,789.389099,329.739288,,,,,,,,,,,,
333,,,,554.746704,721.525452,113.989159,479.783234,652.345093,99.240242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.588959,726.595215,118.000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.859741,799.388855,210.226624,923.374023,789.456238,329.699036,,,,,,,,,,,,
334,,,,554.435303,721.831299,113.674255,479.683472,652.615417,98.555840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.430847,726.808105,116.918327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.158020,799.381775,209.931229,922.890198,789.512024,329.589203,,,,,,,,,,,,
335,,,,553.956238,722.066833,113.596245,479.345978,652.763489,98.038193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.985168,726.926697,115.797348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.792603,799.224670,209.509705,922.691833,789.490601,329.426331,,,,,,,,,,,,
336,,,,553.367310,722.478577,113.492638,478.859924,652.859192,97.561256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.923004,726.830811,114.830978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.343994,789.587769,328.984894,,,,,,,,,,,,
337,,,,552.669922,722.532654,112.923851,478.580505,652.968140,97.101624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.785858,726.805176,114.224281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.060547,789.555969,328.523163,797.463806,799.716858,208.263901,,,,,,,,,
338,,,,552.377747,722.546570,112.159729,478.418579,653.052795,96.916542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.693085,726.806274,114.193382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.801270,789.523865,328.012787,796.743530,799.990173,208.047119,,,,,,,,,
339,,,,552.449341,722.543762,111.365013,478.258911,653.160217,96.724503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.518097,726.919739,114.340874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.195679,800.406372,207.738434,,,,,,,,,
340,,,,552.531006,722.706360,110.523621,477.930298,653.229675,96.510635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.355835,726.955383,114.427452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.743835,800.686829,207.262878,,,,,,,,,
341,,,,552.223022,722.669800,109.868919,477.758484,653.210327,96.408470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.067993,726.979980,114.452103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.401489,800.889709,206.765366,,,,,,,,,
342,,,,551.823242,722.684021,109.882645,477.187836,653.319336,96.562675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.502563,727.024963,114.802391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.147278,801.074280,206.300842,,,,,,,,,
343,,,,551.528748,722.658325,109.787933,477.321320,653.162598,96.336700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.882813,727.071411,115.279221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.225586,801.342285,205.453186,919.768372,790.363464,326.570892,,,,,,
344,,,,551.083801,722.689941,109.738220,477.120850,652.986694,95.950211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.712738,726.925354,115.100143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.226929,801.308228,205.197891,919.335388,790.689087,326.076721,,,,,,
345,,,,550.808472,722.700256,109.634445,476.764893,652.846313,95.639023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.481567,726.911011,115.010384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.376465,801.385437,204.942917,919.003418,790.857056,325.761749,,,,,,
346,,,,550.976440,722.713135,109.157959,476.425201,652.780945,95.597923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.104248,726.739929,114.965393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.264404,801.548279,204.569260,918.632263,791.028015,325.577118,,,,,,
347,,,,551.023132,722.263245,108.973450,476.012329,652.717896,95.628166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.724976,726.607361,114.956909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.153748,801.665100,204.089127,918.588867,791.203796,325.081207,,,,,,
348,,,,551.149841,722.200378,108.699371,475.649261,652.633362,95.572365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.295837,726.510620,114.994232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.999939,801.701294,203.712219,918.766418,791.234924,324.654419,,,,,,
349,,,,550.693176,722.317078,108.773376,475.388367,652.573853,95.579422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.923309,726.440613,114.984695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.865662,801.716553,203.406265,918.656067,791.404907,324.459686,,,,,,
350,,,,550.205444,722.278198,108.870483,475.088501,652.481384,95.522125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.747650,726.352051,114.980911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.759338,801.743286,203.070114,918.452576,791.644714,324.476746,,,,,,
351,,,,549.835144,722.260803,108.931992,474.760559,652.380554,95.577469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.595001,726.222412,114.874901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.371887,801.967041,202.892868,918.238586,791.775696,324.473694,,,,,,
352,,,,549.484741,722.239624,109.086815,474.644501,652.462891,95.225800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.629089,725.837830,114.598541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.659119,802.244141,202.938553,917.974670,791.931030,324.359680,,,,,,
353,,,,548.934143,722.568848,109.092918,474.299591,652.265808,95.382057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.527222,725.714966,114.533058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.894897,802.425049,203.362839,917.813049,792.050415,324.188995,,,,,,
354,,,,548.561829,722.551208,109.093002,474.065918,652.224792,95.389191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.385376,725.653381,114.565819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.263306,802.561829,203.470154,,,,,,,,,
355,,,,548.226440,722.649353,109.057121,473.873077,652.171204,95.313255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.179016,725.576111,114.594711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.849915,802.653198,203.550674,,,,917.440308,792.445679,323.931244,,,
356,,,,548.058838,722.637573,108.956444,473.794952,652.082092,95.322945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.022308,725.478210,114.592010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.335022,802.633606,203.502151,,,,916.817139,792.815125,323.988007,,,
357,,,,547.720398,722.775940,108.780167,473.677429,652.053589,95.289772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.744751,725.415833,114.473793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.906799,802.724792,203.482483,,,,916.290039,793.118835,324.030151,,,
358,,,,547.377563,722.877014,108.669281,473.509186,652.085571,95.204315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.570160,725.339661,114.356453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.538635,802.765503,203.406403,,,,916.004822,793.408203,323.999329,,,
359,,,,547.173462,722.921326,108.454422,473.415497,652.091553,95.132935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.384552,725.346008,114.311035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.257568,802.783203,203.250595,,,,915.774475,793.727234,324.198853,,,
360,,,,546.945923,722.962708,108.295280,473.281738,652.027710,94.954979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.173309,725.375732,114.263603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.075195,802.794495,203.112473,,,,915.566833,794.040710,324.466644,,,
361,,,,546.702454,722.987915,108.017258,473.218506,652.022400,94.890984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.048279,725.387329,114.208130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.819763,802.804382,202.974960,,,,915.260010,794.258667,324.658051,,,
