Grasp124
Date:,2025/04/23
Time:,14:06:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
259,566.745178,657.869263,163.958633,630.373413,740.387756,182.890381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.384949,852.193726,403.300018,,,,,,,,,,,,,,,,,,,,,,503.998199,724.620728,177.611008,874.527771,863.008179,286.421143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,564.084473,658.249390,162.862000,627.645386,740.520325,182.066055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.140076,851.544800,403.501007,,,,,,,,,,,,,,,,,,,,,,501.306427,725.130920,176.010834,872.536194,861.944092,286.339355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,560.938416,658.485535,162.396454,625.286621,740.489380,181.013596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.028076,851.825012,403.778534,,,,,,,,,,,,,,,,,,,,,,498.037842,725.509399,175.721527,870.655212,861.391724,286.319214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,558.344971,658.690491,161.354889,623.018982,740.427917,180.043472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.982178,851.712646,403.071808,,,,,,,,,,,,,,,,,,,,,,495.959778,725.914551,174.424088,868.097534,860.717590,286.134186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,555.588806,658.976929,160.504181,619.721191,740.606689,179.878708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.331482,851.023132,402.703644,,,,,,,,,,,,,,,,,,,,,,493.324799,726.198669,173.484344,865.569763,860.349548,287.004425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,552.773926,659.158508,159.648788,617.626160,740.383240,178.858109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.923218,849.845642,401.526886,,,,,,,,,,,,,,,,,,,,,,490.908173,726.530273,172.403152,862.924072,859.515686,286.761749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,550.190735,659.293396,158.217285,614.964905,740.449280,177.840775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.094666,849.404175,400.784912,,,,,,,,,,,,,,,,,,,,,,488.279175,726.923462,171.113846,861.036560,858.837830,286.188904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,547.757507,659.614746,156.812317,613.002930,740.351929,177.125793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.361206,848.957458,400.234619,,,,,,,,,,,,,,,,,,,,,,485.968384,727.210205,169.950455,859.472656,857.694946,286.194427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,545.798218,659.848450,155.414017,610.353333,740.234802,176.277100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.554749,848.228882,399.915710,,,,,,,,,,,,,,,,,,,,,,483.555756,727.321472,169.168671,857.323181,857.228943,285.886108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,542.859131,659.838318,154.844650,608.239563,740.516846,175.009918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.758118,847.834473,399.575928,,,,,,,,,,,,,,,,,,,,,,481.431885,727.673523,167.845810,855.095459,856.548767,285.969299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,540.387817,659.817444,153.705841,606.213684,740.319702,174.187653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.602417,847.541321,398.863373,,,,,,,,,,,,,,,,,,,,,,479.333893,727.939270,166.762207,853.254211,855.765869,285.490326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,538.206543,660.131042,152.809372,603.896057,740.222717,173.622437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.058655,846.918823,398.518433,,,,,,,,,,,,,,,,,,,,,,476.994934,728.092285,165.465637,851.566772,854.906250,285.234131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,536.088867,660.109924,151.493530,601.811646,740.276733,172.393646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.933655,846.241943,397.213501,,,,,,,,,,,,,,,,,,,,,,475.186798,728.342041,164.324356,849.283813,854.730591,285.058929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,533.840271,660.244873,150.217697,599.907349,740.070313,171.385483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.096680,845.852295,396.637787,,,,,,,,,,,,,,,,,,,,,,473.189423,728.277954,163.239578,846.642090,854.010864,284.700623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,532.000488,660.252258,148.256897,598.195740,739.847412,170.628113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.748108,845.601929,396.387756,,,,,,,,,,,,,,,,,,,,,,471.085358,728.521729,162.235687,845.320374,853.141174,284.507629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,529.758362,660.088501,147.573196,595.893188,739.623962,169.748489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.320557,844.914246,395.798920,,,,,,,,,,,,,,,,,,,,,,469.120209,728.759460,161.099121,844.267761,851.996094,283.727417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,527.866150,660.427551,145.962906,594.033508,739.363464,168.364288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.015228,728.750488,160.511597,842.216370,851.373596,283.586670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,525.760071,660.370422,145.155533,592.790833,739.010864,167.121414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.279480,728.981812,159.458267,840.347717,850.905518,283.415161,,,,,,,952.966492,843.852173,394.497528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,524.050110,660.354370,143.301117,590.642700,738.862488,166.531540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.809357,729.108704,157.976303,838.135498,850.001465,283.059784,,,,,,,950.955139,843.839844,394.318390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,521.840942,660.111267,142.222336,588.630188,738.804810,165.838165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.649933,729.059021,157.065811,837.050354,849.013733,282.738861,,,,,,,949.593201,843.090820,393.485474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,519.971375,660.053284,140.668625,587.420471,738.632996,164.285904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.072784,729.274536,156.059067,835.386047,848.365417,282.267670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,518.217896,660.241943,139.637772,585.874878,738.178406,163.283585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.618530,729.519165,154.325409,832.987244,848.080688,282.251312,,,,,,,,,,947.083740,841.876709,392.277191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,516.500916,660.359314,138.015457,584.037354,737.955505,162.213318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.952820,729.550293,153.475464,831.336731,847.485840,282.252075,,,,,,,,,,944.649658,841.716064,391.998016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,514.560059,660.106323,136.661499,582.652222,737.816956,161.461517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.340332,729.670044,152.487579,829.521240,846.545410,281.733948,,,,,,,,,,943.160767,841.381348,391.624725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,513.169556,660.256897,134.741791,580.995300,737.370728,160.285385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.803619,729.899536,150.609787,,,,,,,,,,,,,942.544067,840.451416,390.806274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,511.202728,660.142212,134.043488,579.695190,736.757690,159.332077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.696442,729.975586,149.620758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,509.506989,660.129944,132.984253,578.344543,736.567688,158.362198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.955414,729.988770,148.447723,,,,,,,,,,,,,,,,940.606079,839.669434,388.964813,825.365234,844.533081,280.291443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,508.385742,660.454285,131.307266,576.980591,736.642334,157.810333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.417480,730.111755,147.016129,,,,,,,,,,,,,,,,937.975708,839.401978,389.134064,824.524231,843.955017,279.731781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,506.815735,660.337952,129.587891,575.192444,736.379517,156.320480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.334290,730.169006,145.856537,,,,,,,,,,,,,,,,936.041321,838.947021,388.821930,823.405762,843.219910,279.303284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,505.716888,660.244507,128.040329,574.044250,736.090515,155.437149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.996277,730.154602,145.026367,,,,,,,,,,,,,,,,935.673035,838.196838,388.262024,821.613892,842.447021,278.975281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,503.665375,660.111328,127.344872,573.106323,735.626587,154.327881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.500977,730.148682,143.384872,,,,,,,,,,,,,,,,,,,820.625183,841.640686,278.714081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,502.541840,659.939636,126.365891,572.318787,735.492615,153.025009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.114532,730.241516,142.283554,,,,,,,,,,,,,,,,,,,820.028992,840.871704,278.009583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,501.139313,660.002625,125.029839,570.943481,735.151367,151.891785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.384796,730.203613,141.102142,,,,,,,,,,,,,,,,,,,818.513245,840.271606,277.458557,932.015076,837.175354,386.418884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,500.332458,659.977356,123.349449,569.717224,734.716309,150.823730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.683655,730.368164,139.584549,,,,,,,,,,,,,,,,,,,817.237305,839.740906,277.078033,930.748535,836.806152,385.592865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,498.938110,659.848450,121.652908,568.395569,734.539856,149.830490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.370850,730.249512,138.249985,,,,,,,,,,,,,,,,,,,816.263611,839.223633,276.548035,929.409241,836.411072,385.086884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,497.761353,659.684570,120.924759,567.248962,734.360901,148.982147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.087677,730.143127,137.774857,,,,,,,,,,,,,,,,,,,814.884521,838.546326,276.137634,928.565918,835.630493,384.708435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,496.608582,659.626831,119.625290,566.559448,734.333618,147.856461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.838470,730.244324,135.911316,,,,,,,,,,,,,,,,,,,813.573242,838.004333,275.416260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,495.698364,659.755005,118.221939,565.542419,734.076477,147.024246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.345367,730.190186,134.432129,,,,,,,,,,,,,,,,,,,813.002686,837.397217,274.948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,494.369537,659.295898,117.282494,564.613953,733.639160,145.938263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.327759,730.116333,133.124268,,,,,,,,,,,,,,,,,,,812.337036,836.764160,274.305176,,,,925.871277,834.545471,382.334045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,493.378021,659.143127,116.163162,564.094910,733.192322,144.894821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.708435,730.154785,131.937332,,,,,,,,,,,,,,,,,,,811.221924,836.031189,273.706238,,,,924.726685,834.187561,382.530029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,492.675995,659.094788,114.762039,562.951416,733.094421,143.394836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.740906,730.005859,130.166855,,,,,,,,,,,,,,,,,,,810.223938,835.341431,273.467987,,,,923.546082,833.764038,381.888611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,491.939941,658.960083,113.315369,562.227112,732.829773,142.520309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.715424,729.707397,128.989426,,,,,,,,,,,,,,,,,,,809.446411,834.783813,273.246124,,,,922.760559,833.494690,380.976959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,491.568817,658.983643,111.916115,561.132080,732.571594,141.653381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.978363,729.592957,127.725830,,,,,,,,,,,,,,,,,,,808.292419,834.548096,272.736420,,,,922.215881,832.954712,380.506775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,490.734222,658.784485,110.380470,560.154907,732.275940,140.837723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.102600,729.623535,126.072701,,,,,,,,,,,,,,,,,,,807.315552,834.180420,271.890350,,,,921.184143,832.404724,380.241760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,490.321259,658.499084,108.634491,559.665344,731.977539,139.944794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.807098,729.457153,124.937119,,,,,,,,,,,,,,,,,,,806.326477,833.548950,271.578033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,489.786713,658.358887,107.583122,559.147705,731.729797,138.341003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.207123,729.196716,123.507538,,,,,,,,,,,,,,,,,,,805.735718,833.133057,271.192200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,489.087830,658.192139,106.382095,558.463501,731.639648,137.327133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.857849,728.993225,122.034821,,,,,,,,,,,,,,,,,,,805.119263,832.701965,270.590607,,,,,,,918.763550,831.450500,378.967194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,488.439056,657.771118,104.942322,558.221313,731.154602,136.407974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.566589,728.713806,120.552887,,,,,,,,,,,,,,,,,,,804.569275,832.243225,269.999542,,,,,,,917.897461,831.235413,378.868896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,487.948212,657.264771,104.104454,557.944397,730.783691,135.604553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.775116,728.175476,119.321632,,,,,,,,,,,,,,,,,,,803.930481,831.709290,269.449677,,,,,,,916.890625,830.919373,378.131042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,487.358978,656.875183,102.827362,557.336609,730.352295,133.898361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.177612,727.796875,118.154831,,,,,,,,,,,,,,,,,,,803.233887,831.203857,269.509216,,,,,,,915.968384,830.616516,377.463470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,486.917999,656.620483,101.301094,556.890747,729.953308,132.746063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.835724,727.434326,116.627213,,,,,,,,,,,,,,,,,,,802.312927,830.760742,269.390808,,,,,,,915.186462,830.251160,377.078156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,486.782257,656.464294,99.777390,556.397949,729.489319,132.032837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.966705,727.072876,115.137772,,,,,,,,,,,,,,,,,,,801.625244,830.158386,268.912018,,,,,,,914.679688,829.968689,376.808472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,486.709442,656.157166,97.770294,555.678894,729.081482,131.067123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.428406,726.694946,114.110558,,,,,,,,,,,,,,,,,,,801.064392,829.723022,268.294312,,,,,,,914.273132,829.527771,376.405334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,486.513550,655.795044,96.064896,555.408020,728.700134,129.971817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.623138,726.274048,112.433067,,,,,,,,,,,,,,,,,,,800.583191,829.430359,267.842407,,,,,,,913.719055,829.274414,376.056732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,486.295776,655.452087,95.158607,555.219604,728.420105,128.698318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.289307,725.893921,110.081467,,,,,,,,,,,,,,,,,,,800.288757,828.879456,267.456482,,,,,,,912.957458,828.860352,375.953918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,486.311310,654.901001,93.154228,555.149719,728.258057,127.361900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.146118,725.253662,108.508141,,,,,,,,,,,,,,,,,,,800.031982,828.381470,266.764313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,486.380981,654.505249,91.203896,555.186096,727.849670,126.115089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.248505,724.648438,107.153221,,,,,,,,,,,,,,,,,,,799.348083,827.879700,266.738434,,,,,,,,,,911.822815,828.249695,375.331848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,486.502716,654.176453,89.656975,554.849121,727.204895,124.818840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.219727,724.261353,105.116333,,,,,,,,,,,,,,,,,,,798.253784,827.602905,266.808838,,,,,,,,,,911.173096,828.103027,375.371063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,486.981293,653.894348,87.420151,554.526123,726.813660,123.994820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.062927,723.914063,103.162888,,,,,,,,,,,,,,,,,,,797.599304,827.318237,266.413574,,,,,,,,,,910.589111,828.108887,375.337311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,486.940765,653.356262,85.371872,554.569580,726.180542,122.515640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.930878,723.237793,101.749367,,,,,,,,,,,,,,,,,,,797.309387,826.864075,265.708710,,,,,,,,,,909.946106,827.847290,374.944153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,487.168518,653.022644,83.098465,554.896851,725.978027,121.006790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.357910,722.669922,99.844826,,,,,,,,,,,,,,,,,,,797.011169,826.496521,265.073059,,,,,,,,,,909.383911,827.537170,374.660370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,487.676727,652.849548,80.880295,554.876038,725.688843,119.631920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.268372,721.978821,97.410034,,,,,,,,,,,,,,,,,,,796.651428,826.031799,264.937347,,,,,,,,,,908.905334,827.391907,374.083221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,488.625000,652.807739,77.927895,554.590454,725.371582,118.631546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.833801,825.505188,265.280579,,,,,,,,,,908.098755,827.160583,374.362061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,488.532074,652.392944,77.988060,555.031006,725.095703,117.214638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.184753,825.069275,264.931610,,,,,,,,,,907.236145,826.899292,374.488098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,488.427673,652.232971,78.410095,555.700623,725.423706,115.750610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.784729,824.725403,264.574066,,,,,,,,,,906.788879,826.570435,374.522614,428.616882,722.247742,95.868164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,488.311615,652.323853,78.526901,555.983459,725.449341,114.748451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.534790,824.256104,264.089874,,,,,,,,,,906.625793,826.368347,374.359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,488.524780,652.392029,77.610832,555.899841,725.605286,114.275757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.414429,823.644775,263.556671,,,,,,,,,,906.495361,826.013184,374.143158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
