Grasp124
Date:,2025/04/24
Time:,13:13:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
173,741.546021,711.608154,218.379974,665.723083,636.473694,201.481216,,,,1041.579468,742.054260,428.095764,984.647034,818.083679,239.196701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,736.641968,712.165527,217.953033,660.848267,637.106628,201.596298,,,,1039.223145,742.080200,428.500458,979.487366,818.372742,239.700272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.250610,711.067871,210.075272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,731.717102,712.830811,218.021149,655.818176,637.796692,202.003677,,,,1036.150635,742.118896,428.799713,975.037048,818.333862,240.633698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.206482,711.954285,210.194946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,726.871338,713.348999,218.364990,650.423279,639.014954,202.445175,,,,1033.901123,741.905029,428.899750,970.326965,818.549622,241.542984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.247925,712.757507,210.720169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,721.826782,714.000061,218.446594,645.377686,640.187134,202.304993,,,,1030.872070,741.903320,429.597015,965.488342,818.556946,242.040771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.990601,713.545959,211.419006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,716.195129,715.099182,218.757172,640.446472,641.077637,202.195938,,,,1028.686401,741.718750,429.452576,960.844482,818.511902,242.623352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,711.387268,715.950623,218.705948,635.612061,641.789368,202.073395,,,,1025.357300,741.749390,430.097565,956.537292,818.309448,243.520706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.715820,715.310486,211.471313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,706.559753,716.715637,218.184769,630.675964,642.443420,202.165375,,,,1023.259338,741.375366,430.058472,951.867920,818.244629,243.967865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,701.868530,717.081055,217.766663,625.695557,643.429382,202.194794,,,,1020.236084,741.280823,430.475159,946.954285,818.047546,244.482132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,697.447327,717.613281,217.587204,620.711548,644.344116,201.870819,,,,1017.866211,741.069153,430.802429,942.688049,817.662109,245.349899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,692.991943,717.980164,217.294464,615.918518,644.807373,201.658112,,,,1015.218140,740.991882,430.806396,938.183655,817.551697,246.159637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,688.446533,718.376343,216.596146,611.375732,645.491699,201.134705,,,,1012.467529,740.778809,431.094330,933.811096,817.190002,246.742035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.971863,719.567322,209.795883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,683.971924,718.909363,216.029343,606.548950,645.964294,200.854889,,,,1010.135376,740.570740,431.307037,929.354492,817.103271,247.481949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.426758,719.946228,208.567322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,679.245605,719.213318,215.919113,601.874146,646.280823,200.203003,,,,1007.253052,740.473328,431.493805,925.258850,816.751099,248.110901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,674.978638,719.589783,215.018356,597.624329,646.748657,199.540009,,,,1005.322998,740.247009,431.667603,921.088806,816.230408,248.346176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,670.434998,719.596558,214.575485,593.205872,647.087585,199.088455,,,,1002.329346,740.101440,431.895508,917.073975,815.502930,249.161118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,666.437134,719.788269,213.876648,588.987549,647.322876,198.136963,,,,1000.301147,739.699280,431.929840,912.872620,815.121033,249.926315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,662.280090,719.891785,213.110397,584.912231,647.518494,197.316833,,,,997.275208,739.515503,432.315765,908.319031,814.764587,250.325027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,658.294067,719.936218,212.275574,580.798462,647.675171,196.295120,,,,995.063416,739.188538,432.299896,904.622681,814.181458,251.078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.363220,721.899231,207.158829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,654.325745,720.056580,211.919830,576.808350,647.570435,195.059204,,,,992.661682,738.801025,432.679535,900.897034,813.557678,251.456909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.416809,721.627625,205.415421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,650.546997,720.100586,210.984863,573.022522,647.656738,194.473526,,,,990.175781,738.565125,432.529114,896.999084,812.942688,251.790024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.915771,721.636047,205.739914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,646.405762,720.016846,210.308792,569.499329,647.669128,193.391541,,,,987.939087,738.142395,432.765808,893.528381,812.256409,252.640900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,642.959961,720.138611,209.450928,565.899048,647.237793,192.403870,,,,985.508911,738.031799,433.100555,889.390869,811.778259,253.090378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,639.242920,720.107483,208.593689,562.289978,647.455872,191.268494,,,,983.168091,737.571533,433.030609,886.077332,810.877380,253.765442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.609192,721.091248,204.105667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,635.822388,719.947876,207.706238,559.190918,647.547119,190.046249,,,,980.843811,737.330444,433.439453,882.463379,810.195374,254.060699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.686584,720.473755,202.185684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,632.209106,719.945801,207.012741,556.079468,647.195923,189.378754,,,,978.563904,736.768982,433.125946,879.206360,809.374878,254.721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,628.953857,719.847351,206.039383,552.545044,647.111450,188.701675,,,,976.278992,736.212280,433.420074,875.353210,808.991821,255.480453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.676392,720.694946,201.209946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,625.520081,719.633362,205.056580,549.229797,647.030273,187.706055,,,,974.232239,735.814026,433.496460,872.240723,808.162170,255.796616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.683838,720.205933,199.664017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,622.405457,719.413086,203.915451,546.053528,646.778748,186.941818,,,,971.971130,735.415588,433.499298,868.789063,807.563110,256.383301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,619.530701,718.980286,203.178284,542.716248,646.652527,186.146194,,,,969.870361,735.124634,433.289886,865.578369,806.659485,256.881195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.742401,720.291138,197.816315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,616.742432,718.306763,202.371521,539.960205,646.622070,184.687241,,,,968.068054,734.855652,433.144684,862.432800,806.149902,257.237396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.756561,719.700195,196.878540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,613.942139,717.925171,201.364365,536.871521,646.246643,183.808411,,,,965.649841,734.524475,433.432098,859.347961,805.538147,257.352356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,610.936035,717.349426,200.097672,534.099121,645.701233,182.168991,,,,963.968384,734.006836,433.374817,856.171936,804.812256,257.977173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.587250,719.500061,195.230881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,608.389282,717.055786,199.220459,531.579407,645.082275,181.317184,,,,961.898682,733.590149,433.156525,853.292236,803.780090,258.146759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.750702,719.403015,195.495224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,605.701172,716.510010,198.624634,528.753906,644.807861,180.537033,,,,959.370972,733.071228,433.224976,850.231689,803.241150,258.448700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.009064,719.050415,194.885773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,603.507996,715.830872,197.519348,526.179688,644.187256,179.161499,,,,958.364197,732.640686,433.133179,847.314575,802.786377,258.630951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.839264,718.418701,193.418777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,600.695862,715.402893,196.347473,523.728882,643.834351,177.755478,,,,956.090820,732.298523,433.230865,844.629028,801.808899,259.034180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.467041,717.481873,191.255936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,598.443848,714.720520,195.598816,521.482422,643.562378,176.352066,,,,953.696045,732.161743,433.315002,842.241455,800.958801,258.985474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.766205,716.834656,190.417252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,596.328064,713.958008,195.009811,519.266602,643.067078,175.243469,,,,952.555176,731.635986,433.232910,839.990112,800.110229,259.008240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,593.761169,713.646423,193.836014,516.926697,642.468628,173.707642,,,,950.820435,731.166260,432.812592,837.406738,799.587036,259.369293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.269165,716.084045,188.314865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,591.592712,713.225098,192.924072,514.735291,642.086243,172.566513,,,,948.843323,730.691589,432.780243,834.921570,798.922852,259.163879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.741333,715.631714,187.934158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,589.808655,712.663757,192.195923,513.027771,641.854065,171.241562,,,,947.082581,730.171814,432.907623,833.000244,797.817322,259.552612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.155792,715.224976,187.393082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,587.839050,712.096252,191.314438,511.203705,641.124817,169.652435,,,,945.862732,729.675476,432.575073,831.093445,796.920166,259.360596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.372925,715.027161,186.406738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,585.879089,711.648254,190.284012,508.776245,640.725769,169.163101,,,,943.559082,729.466248,432.297333,828.855103,796.462585,259.374939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.786011,714.897034,184.950974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,583.590576,711.105164,189.589279,506.983521,640.424438,168.015244,,,,941.716980,729.279480,432.825043,826.737061,795.992798,259.612152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.619080,714.469238,183.996948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,582.376770,710.616821,188.780563,505.241577,640.004944,166.740753,,,,940.727600,728.722595,432.728912,825.083801,794.941772,259.528687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.783997,713.857788,182.580627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,580.814636,710.091797,187.907578,503.223267,639.920837,165.609497,,,,939.497620,728.102661,432.090271,823.560425,793.858215,259.440948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,579.002014,709.757751,187.231934,501.871857,639.789429,164.182724,,,,937.505371,727.601318,431.955750,821.748413,793.424011,259.325104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.706512,713.055908,180.090164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,577.415588,709.341003,186.220612,500.368805,639.647949,163.047165,,,,936.208313,727.127563,432.258057,819.897461,792.918335,259.165924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.981201,712.778320,179.340027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,576.195190,708.744263,185.579742,498.772552,639.397766,162.064621,,,,934.923950,726.815918,432.064240,818.283630,792.468689,259.242096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,574.568970,708.247253,184.343323,497.073883,639.077759,160.619934,,,,933.572327,726.398621,431.551331,817.249023,791.497864,259.061615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,573.434753,707.828735,183.731003,495.976624,638.900269,159.457413,,,,932.486450,726.170349,431.593628,815.663269,790.583374,259.021423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.114594,712.330078,176.422806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,572.048828,707.485596,182.994400,494.646973,638.738037,158.002106,,,,931.441956,726.040100,431.966156,814.137146,790.141479,259.019379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.716248,712.281555,175.640366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,570.783691,707.345642,182.121704,493.132538,638.591614,157.105103,,,,929.774475,725.717224,432.004730,812.802979,789.888367,258.970520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,569.482910,706.995361,181.082733,491.696686,638.405579,156.155594,,,,928.458679,725.434692,431.772522,811.320129,789.425842,258.812408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.413940,711.870850,173.391510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,568.295288,706.795471,180.439880,490.647125,638.253235,155.050156,,,,927.525269,725.133423,431.418152,810.185242,788.873657,258.509155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.227539,711.812500,172.429337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,567.449158,706.430115,179.814774,489.638336,638.038513,153.631042,,,,927.199280,724.674255,431.093658,809.171326,788.347656,258.487518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.012115,711.684998,171.693405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,566.300964,706.052856,178.981567,489.208801,637.932739,152.139801,,,,926.302429,724.298767,430.975922,808.248413,787.748657,258.362427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.893402,711.471252,170.972672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,565.136536,705.875854,178.362823,487.749146,637.874207,151.404922,,,,924.999146,724.090698,430.847504,807.036987,787.359680,258.212830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,563.942993,705.744812,177.717178,486.917175,637.684570,150.594620,,,,923.663513,723.946960,430.770325,805.759033,787.014832,257.902679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,562.891846,705.676025,176.992218,485.999939,637.423584,149.774567,,,,922.582397,723.945984,430.715546,804.792175,786.823975,257.554901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.564880,711.172668,168.309647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,562.172913,705.793762,176.064285,485.039551,637.103943,148.803329,,,,922.132629,723.823364,430.637268,803.891724,786.681274,257.480621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.210724,710.798889,165.999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,561.481812,705.639648,175.223022,484.330353,636.754272,148.013092,,,,921.524414,723.739258,430.271729,802.877869,786.410034,257.314850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.990143,710.698730,164.176987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,560.543335,705.475952,174.353943,483.907135,636.520813,146.896576,,,,920.992676,723.618774,429.803986,802.139099,786.100769,256.812805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.290558,710.643005,162.991348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,559.804016,705.187683,173.323257,483.207581,636.378601,145.865067,,,,920.309326,723.487915,429.401337,801.338867,785.817322,256.587433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.372803,710.413513,161.889832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
