Grasp116
Date:,2025/04/23
Time:,14:05:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
254,567.891235,729.637268,132.833679,497.083801,652.361450,121.491623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.884583,831.780579,253.626923,914.566467,815.257996,381.306122,442.623138,724.302734,133.903763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,567.006470,729.075928,131.328918,495.555054,651.792236,119.999702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.326904,831.396301,253.273514,914.275452,814.426270,380.584534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,566.071167,728.713562,130.054779,494.882263,651.927979,119.042175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.484497,830.932251,252.922195,913.569153,813.997131,379.971497,,,,440.678711,723.522522,130.950378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,564.911499,728.571045,129.308899,494.005951,651.637146,117.877083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.645935,830.410522,252.657852,911.896301,813.911072,379.598175,,,,439.970276,723.115051,130.218674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,563.797180,728.471130,128.548523,492.964325,651.458374,116.527298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.813599,829.598633,251.929794,909.865234,813.640076,379.791840,,,,439.044281,722.800476,129.488327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,562.944336,728.242310,128.444168,492.172180,650.982056,115.454109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.606201,813.319336,379.850128,,,,438.021393,722.511963,128.778671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,561.949646,727.760376,127.338264,491.127960,650.584351,114.559898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.974670,812.801758,379.011108,,,,436.953491,722.428528,127.440865,805.737122,828.374207,250.874100,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,561.196899,727.303406,126.186584,490.084839,650.089050,113.413055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.784119,812.300537,378.282806,,,,435.813995,722.298523,126.419777,803.415039,828.250854,250.548172,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,560.283447,726.757446,125.042404,489.286011,649.900574,112.556778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.994141,811.868591,377.573029,,,,435.349426,721.997253,125.529617,801.629639,827.855469,250.641891,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,559.679443,726.309814,124.058273,488.173859,649.638794,111.794754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.338989,811.595764,377.263031,,,,434.430176,721.618042,124.547646,800.870239,827.611816,250.097702,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,558.924500,725.913574,123.500305,487.506866,649.345459,110.869446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.788086,811.534424,376.898224,,,,433.803192,721.313599,123.544762,800.379028,827.274902,249.438400,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,557.989502,725.604309,123.126320,486.782166,648.944885,109.436874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.718506,811.254272,376.545746,,,,432.997955,720.939087,122.589287,799.442383,826.703979,248.856369,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,557.184021,725.432617,121.932671,485.843445,648.828369,108.373825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.336670,810.728210,376.361542,,,,431.729980,720.476318,121.644539,798.163940,826.121521,248.587524,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,556.474731,725.118958,120.609840,484.995789,648.377380,107.755608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.559998,810.316895,375.727783,,,,430.880219,720.112854,121.077652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,555.704102,724.888550,119.877090,484.296936,648.012695,106.536507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.309143,810.068176,375.098297,,,,430.215637,719.896729,120.538490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,554.891724,724.422119,119.329300,483.423584,647.735352,105.674599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.551025,809.813049,374.764862,,,,,,,,,,795.950500,824.844055,247.240295,,,,,,,,,,,,,,,,,,,,,,,,
270,553.893066,723.877380,118.591034,482.679718,647.281921,105.219002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.375061,809.699097,374.600372,,,,,,,,,,794.497009,824.643066,246.927521,429.176880,719.394897,117.920593,,,,,,,,,,,,,,,,,,,,,
271,553.056763,723.409790,118.295380,482.002197,646.856934,103.909523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.894775,809.444885,374.150726,,,,,,,,,,793.352417,824.272339,246.846786,428.461700,718.996643,117.480339,,,,,,,,,,,,,,,,,,,,,
272,552.405151,723.151184,117.634346,481.462097,646.588074,102.181206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.843384,809.213684,373.566559,,,,,,,,,,792.943237,823.997192,246.301041,427.502258,718.423767,116.763924,,,,,,,,,,,,,,,,,,,,,
273,551.658997,722.951538,116.480812,481.251343,646.356018,101.185059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.924561,808.839783,372.985107,,,,,,,,,,792.212097,823.722656,245.479462,426.663910,717.955933,116.028435,,,,,,,,,,,,,,,,,,,,,
274,551.070984,722.699707,115.564865,480.444061,646.115845,100.394157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.315796,808.622009,372.597626,,,,,,,,,,791.458130,823.395508,244.787537,426.229218,717.383118,115.211815,,,,,,,,,,,,,,,,,,,,,
275,550.629089,722.159973,114.636414,479.596466,645.664001,99.177277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.522766,808.275757,372.100250,,,,,,,,,,790.626099,822.807556,244.501099,425.889252,717.180420,114.288063,,,,,,,,,,,,,,,,,,,,,
276,550.402100,721.757935,113.842728,479.011414,645.185669,98.125610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.282410,807.839539,371.778931,,,,,,,,,,790.420959,822.104614,243.943359,425.373199,717.006897,113.088051,,,,,,,,,,,,,,,,,,,,,
277,549.690369,721.133301,113.196991,478.615570,644.947388,96.631058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.152710,821.419250,243.251923,424.875580,716.730774,112.052963,,,,,,,,,,,,,,,,,,,,,
278,549.130981,720.696533,112.669899,478.056671,644.563110,95.016678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.354553,716.210022,111.444168,891.412354,807.454651,371.689484,,,,,,,,,,,,,,,,,,
279,548.720581,720.479858,111.397552,477.556610,644.291077,94.097672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.576111,715.667725,110.786179,890.583130,807.384949,371.377258,,,,,,,,,,,,,,,,,,
280,548.167542,720.209412,110.317108,477.058411,644.104675,92.814049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.547241,715.338806,110.144455,890.249756,807.121826,370.742310,,,,,,,,,,,,,,,,,,
281,547.514832,719.870544,109.375259,476.633728,643.867126,90.756012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.201874,715.184448,109.175476,889.799866,806.765686,370.287048,786.752625,819.988403,242.591202,,,,,,,,,,,,,,,
282,547.268799,719.515503,108.640221,476.434814,643.799927,89.401985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.246368,714.908691,107.326897,888.982605,806.616150,369.849243,785.652588,819.664124,242.393188,,,,,,,,,,,,,,,
283,546.962769,719.331299,107.858788,475.786346,643.701660,88.254189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.218719,714.605103,105.854393,888.413818,806.220032,369.813446,784.858765,819.240784,242.056946,,,,,,,,,,,,,,,
284,546.943115,719.258118,106.610497,475.511475,643.752441,86.338043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.429810,805.947632,369.521393,784.159546,818.828308,241.650894,,,,,,,,,,,,,,,
285,546.581665,719.158203,104.879646,475.521271,643.865173,84.731636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.633545,805.703186,369.295563,783.640503,818.430176,241.440704,421.670563,714.526489,103.528374,,,,,,,,,,,,
286,546.513489,718.959595,103.515419,475.194580,643.811707,83.095779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.168152,805.462708,368.854401,783.117310,818.038879,241.076233,421.460938,714.696411,101.733963,,,,,,,,,,,,
287,546.308899,718.676453,102.542198,474.879486,643.806458,81.542610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.382996,817.662476,240.942108,421.112701,714.671631,100.451653,,,,,,,,,,,,
288,545.929260,718.609436,102.115417,474.748627,643.878845,80.269318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.855042,817.377380,240.808914,420.832275,714.603394,98.924377,885.115906,804.813171,368.450317,,,,,,,,,
289,545.574524,718.572083,100.622894,474.572296,643.841492,78.933411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.272522,817.086548,240.502197,420.827423,714.759827,97.246368,884.272888,804.702148,368.581909,,,,,,,,,
290,545.529053,718.675232,99.166618,474.564362,643.610535,77.236641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.792419,816.818237,240.047501,420.636200,714.742554,95.422386,883.652283,804.667175,368.680969,,,,,,,,,
291,545.518372,718.565735,97.823288,474.440186,643.697266,75.474312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.298645,816.438477,239.447067,420.442719,714.684143,93.650742,883.457520,804.461914,368.570526,,,,,,,,,
292,545.493347,718.491150,96.954605,474.608582,643.874878,74.449333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.208923,816.079407,239.211075,420.605133,714.899597,91.964539,882.922607,804.440857,368.178467,,,,,,,,,
293,545.625122,718.755249,95.443436,474.873718,643.808105,74.441864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.057312,815.726318,239.112106,421.050690,715.092896,91.581810,882.319031,804.331116,367.877808,,,,,,,,,
294,545.804504,719.210754,94.094345,475.038910,643.683472,74.362556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.644897,815.413879,238.896408,421.134521,715.321777,91.247009,881.836426,804.207336,367.696167,,,,,,,,,
295,545.671509,719.206848,93.498932,475.083405,643.776184,73.891983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.039856,815.106873,238.699936,,,,881.142883,804.172363,367.840912,,,,,,,,,
296,545.553833,719.084473,92.960281,475.266022,643.795349,73.176895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.621216,814.763245,238.374649,,,,880.329407,804.075562,367.915741,421.634827,715.327698,91.276291,,,,,,
297,545.746399,718.840088,92.546333,475.877045,643.820313,71.743172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.854919,814.263916,237.679520,,,,879.624512,803.941284,367.969635,421.840027,715.331055,91.192116,,,,,,
298,545.952637,718.606812,92.138329,475.756775,643.510803,71.636307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.028442,814.154419,237.055527,,,,879.101196,803.868591,367.936737,421.937347,715.283997,91.466667,,,,,,
299,546.090454,718.696716,91.906593,475.498138,643.408081,72.022385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.895081,814.049988,236.573425,,,,878.825317,803.665588,368.000275,421.911194,715.336731,91.277679,,,,,,
300,546.138306,718.675964,91.695213,475.315521,643.500244,72.024200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.417786,814.086975,236.359665,,,,878.878235,803.445740,367.637726,421.948486,715.423340,91.136642,,,,,,
301,545.957275,718.652100,91.692978,475.196503,643.480164,71.976501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.415588,813.766479,236.186371,,,,878.993103,803.401245,367.082245,421.948395,715.433167,91.102303,,,,,,
302,546.114075,718.378296,91.294769,475.050995,643.436523,71.895737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.428101,813.618591,235.972763,,,,879.067200,803.340759,366.658997,421.895813,715.433777,91.082909,,,,,,
303,546.304749,718.144287,90.984070,474.977692,643.337097,71.802635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.460999,813.516663,235.863358,,,,878.976135,803.350952,366.362244,421.908966,715.452209,90.976036,,,,,,
304,546.240784,718.055908,90.883507,474.809387,643.253174,71.713326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.395935,813.431519,235.694687,,,,878.847107,803.382446,366.209839,421.944031,715.450439,90.917145,,,,,,
305,546.225525,717.979980,90.850250,474.650970,643.226746,71.652412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.355286,813.322021,235.663269,,,,878.651917,803.551575,366.086060,421.991241,715.445862,90.922455,,,,,,
306,546.275146,717.873718,90.572159,474.559357,643.100830,71.551636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.394775,813.217773,235.697968,,,,878.654114,803.592041,365.943268,421.928650,715.453003,90.890167,,,,,,
307,546.331177,717.769470,90.302216,474.459473,643.040283,71.400162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.370728,813.030029,235.597549,,,,878.399963,803.781433,365.844025,421.910339,715.455505,90.892715,,,,,,
308,546.297668,717.693665,90.142334,474.410645,642.968872,71.311287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.335693,812.897217,235.464478,,,,878.247498,803.956848,365.796356,421.913544,715.447632,90.864670,,,,,,
309,546.294617,717.662659,90.045258,474.309265,642.966553,71.139297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.995911,812.987671,235.553772,,,,878.158142,804.007507,365.836151,421.917542,715.446472,90.852585,,,,,,
310,546.281006,717.608337,89.980209,474.328827,642.914551,70.993988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.399353,812.745667,235.319641,,,,878.067993,804.084839,365.777985,421.877136,715.461426,90.743347,,,,,,
311,546.349670,717.607727,89.822151,474.299713,642.973389,70.873085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.692505,812.512207,235.086838,,,,877.986084,804.115845,365.780792,421.912170,715.542603,90.714531,,,,,,
312,546.328369,717.622314,89.633209,474.331268,642.973083,70.725151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.703674,812.295654,234.953125,,,,877.806458,804.235229,365.883179,421.939331,715.570923,90.685684,,,,,,
313,546.355042,717.658752,89.403435,474.333252,642.983276,70.665398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.631653,812.085327,234.944168,,,,877.577209,804.276550,365.984344,422.001343,715.580322,90.658508,,,,,,
314,546.388550,717.565186,89.126999,474.380646,642.911865,70.580338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.542725,811.912415,234.999969,,,,877.494324,804.270020,366.064575,422.060791,715.667969,90.588226,,,,,,
315,546.364746,717.579285,88.966225,474.360199,642.937561,70.465660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.535583,811.645264,235.080139,,,,877.358704,804.263184,366.157104,422.092957,715.707397,90.434189,,,,,,
316,546.416687,717.589844,88.694382,474.371368,642.949829,70.318962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.376465,811.521362,235.086472,,,,877.206299,804.177429,366.260071,422.173065,715.707336,90.326218,,,,,,
317,546.423218,717.590393,88.527023,474.040283,642.787476,70.663399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.027466,811.437866,235.305313,,,,876.976929,804.133545,366.382751,422.192535,715.783447,90.284286,,,,,,
318,546.392212,717.599243,88.395355,474.288086,642.889771,70.283707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.805115,811.290833,235.429123,,,,876.811829,804.044678,366.479126,422.168823,715.810852,90.206367,,,,,,
319,546.390137,717.591003,88.266724,474.431519,642.988281,69.917152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.626160,811.157532,235.500137,,,,876.503113,803.925964,366.645172,422.200745,715.821655,90.053917,,,,,,
320,546.346680,717.487305,88.087532,474.418549,642.999756,69.741417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.446350,810.991699,235.601959,,,,876.164612,804.020630,366.576965,422.290253,715.812866,90.000137,,,,,,
321,546.272644,717.480896,87.857315,474.418579,643.050354,69.663956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.231750,810.791138,235.659546,,,,875.851990,803.971130,366.678345,422.350220,715.906860,89.973969,,,,,,
322,546.221802,717.382141,87.627594,474.291992,643.103638,69.598358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.032104,810.599243,235.744507,,,,875.446533,803.779480,366.850098,422.336304,715.931091,89.886215,,,,,,
323,546.191467,717.365173,87.505943,474.185425,643.052612,69.564026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.935120,810.443726,235.813263,,,,875.101074,803.652649,366.992157,422.275116,715.932068,89.811928,,,,,,
324,546.130554,717.289001,87.450279,474.183472,643.017090,69.489563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.738281,810.250854,235.839233,,,,874.640259,803.537964,367.225830,422.315613,715.935547,89.760788,,,,,,
325,546.050354,717.278076,87.377434,474.208771,643.024475,69.475571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.418457,810.063843,235.941696,,,,874.502563,803.354065,367.611389,422.277679,715.941467,89.839462,,,,,,
326,546.008484,717.289368,87.323456,474.210388,643.017700,69.342293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.146912,809.931702,236.143707,,,,874.121948,803.353088,367.847809,422.314972,715.830322,89.797028,,,,,,
327,545.965942,717.202271,87.231781,474.162476,642.941833,69.310669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.861755,809.731934,236.236877,,,,873.835144,803.296021,367.898346,422.232147,715.937317,89.742020,,,,,,
328,545.894104,717.201965,87.202705,474.108643,643.019409,69.323196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.694885,809.550354,236.226395,,,,873.758545,803.030334,368.173096,422.225769,715.943542,89.651474,,,,,,
329,545.884094,717.211304,87.230331,474.065643,642.955994,69.356087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.544800,809.519287,236.312943,,,,873.741455,802.880371,368.195221,422.255310,715.930908,89.605011,,,,,,
330,545.836792,717.216248,87.174355,474.012299,642.946411,69.333031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.322632,809.383118,236.365555,,,,873.873596,802.875549,367.981812,422.260559,715.847961,89.621956,,,,,,
331,545.806885,717.214478,87.124962,474.009155,642.953552,69.321724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.176758,809.263123,236.339798,,,,873.745361,802.837402,367.841492,422.261810,715.823975,89.590530,,,,,,
332,545.874207,717.184692,86.967026,474.045105,643.017761,69.181244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.086121,809.178284,236.259995,,,,873.809998,802.802490,367.826111,422.265717,715.817993,89.639572,,,,,,
333,545.919678,717.170044,86.839874,474.056763,642.960449,69.151909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.044983,809.169128,236.187729,,,,873.623535,802.820435,367.799957,422.205231,715.824158,89.509682,,,,,,
