Grasp124
Date:,2025/04/24
Time:,16:10:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
248,,,,,,,857.634399,715.953857,122.908348,,,,,,,,,,1075.361938,849.746399,407.192688,804.216309,625.749207,115.855949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.729370,681.745728,130.069565,,,,1034.435425,854.722961,235.608765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,855.041321,716.484070,124.677597,,,,,,,,,,1074.237793,850.357056,407.267303,801.426819,626.142944,117.924622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.912964,682.217163,131.917374,,,,1032.099243,855.094299,235.934052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,852.433899,716.488098,125.730110,,,,,,,,,,1072.765625,850.591370,407.696045,798.338684,627.133911,118.878021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.248047,683.022339,133.828644,,,,1030.341309,854.884888,236.535629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,849.246948,716.776428,126.921913,,,,,,,,,,1071.003174,850.222534,407.841980,794.960632,627.436523,120.554489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.210632,683.541687,135.694855,,,,1028.031494,855.099854,236.710861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,846.622253,717.296326,128.000229,,,,,,,,,,1069.673096,850.074036,407.413025,792.087097,627.861267,122.220818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.083008,684.216370,137.339508,,,,1025.220581,855.344727,237.276047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,842.703430,717.773010,129.021820,,,,,,,,,,1068.189697,850.699158,407.469208,788.539612,628.493164,123.601700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.398560,684.894958,139.068069,,,,1023.531189,855.459839,237.036362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,840.104370,717.969055,129.657227,,,,,,,,,,1066.316406,850.458801,407.974915,784.844971,629.026917,125.195259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.480774,685.766479,140.613373,,,,1020.835022,855.514832,236.920822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,836.583069,718.211243,130.667374,,,,,,,,,,1065.045532,850.086243,407.790863,781.200928,629.789917,125.766434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.044739,686.542419,142.022873,,,,1018.074707,855.719666,237.611023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,832.583801,718.662170,131.795395,,,,,,,,,,1063.698364,849.145813,407.451385,777.398132,630.295044,127.318260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.164795,687.098999,143.303070,,,,1014.644653,855.715149,238.129166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,829.208679,719.092896,132.171280,,,,,,,,,,1061.571899,848.833313,407.638123,773.212402,630.692139,128.733521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.623108,687.929749,144.514984,,,,1012.397766,855.754761,238.329819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,825.512329,719.415100,133.212372,,,,,,,,,,1060.248779,848.779785,407.897888,769.349182,631.181030,129.333878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.692627,688.839783,145.420517,,,,1009.676086,855.488098,238.296585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,821.113708,719.619934,134.289795,,,,,,,,,,1058.517456,848.691650,407.470490,765.297852,631.608276,130.266068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.410461,689.576599,146.595352,,,,1005.681091,855.869263,238.976028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,817.095642,720.460632,134.920013,,,,,,,,,,1056.582520,848.783997,407.017242,760.831909,632.148926,131.211197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.699463,690.504517,147.581131,,,,1003.042847,855.575745,238.945389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,813.126648,721.245361,135.488037,,,,,,,,,,1054.650635,848.933716,407.210419,756.193726,632.832031,132.106155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.546814,691.375854,148.675446,,,,999.317505,855.602661,239.367355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,808.875916,721.349060,136.391617,,,,,,,,,,1052.610962,848.875305,406.776917,751.801575,633.636841,133.008316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.566223,692.345093,148.794907,,,,995.248962,855.811768,239.077438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,804.307007,721.773315,136.813477,,,,,,,,,,1050.450806,848.786255,406.868164,747.528381,634.531250,133.572342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.378662,693.342285,149.312424,,,,992.801270,855.358215,239.411865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,799.676758,722.617920,136.962341,,,,,,,,,,1048.611694,848.628418,407.301849,742.800049,635.234314,133.984970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.610168,694.139038,150.260986,,,,989.047424,855.482056,239.516388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,795.440247,723.179749,137.371109,,,,,,,,,,1046.401245,848.221069,407.344055,737.860413,635.831726,134.883575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.589783,695.040466,151.350357,,,,984.735229,855.589294,239.535492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,791.177368,723.435730,138.093277,,,,,,,,,,1044.522827,848.212341,407.107666,732.884399,636.525146,135.584732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.391663,695.992676,151.543594,,,,981.302429,855.363525,240.258072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,786.582031,723.743286,138.506256,,,,,,,,,,1042.419189,847.937988,407.166565,728.099243,637.481262,135.827805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.313965,697.023682,151.415848,,,,978.133179,854.939148,240.407135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,782.237244,723.940002,138.484695,,,,,,,,,,1039.882324,848.044556,407.007935,723.158508,638.245850,136.101578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.998901,697.963013,151.708801,,,,973.049438,855.147583,240.535553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,777.407410,724.490234,138.185898,,,,,,,,,,1037.426147,847.893066,407.272339,718.024170,638.978394,136.749695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.962891,698.884277,152.383377,,,,968.403870,855.132996,241.359100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,772.642273,724.873230,138.135849,,,,,,,,,,1035.749390,847.316223,407.262054,712.861755,639.422791,136.614334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.999634,699.899292,152.826157,,,,965.273743,854.052490,241.342438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,767.477356,725.379517,139.037567,,,,,,,,,,1032.868286,847.500732,407.000092,707.667419,639.856018,136.296219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.981812,700.791992,152.832550,,,,961.226135,853.853455,240.846695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,762.261841,725.772461,139.139709,,,,,,,,,,1031.221924,847.160461,406.855988,702.548340,640.439209,136.048218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.995483,701.592773,153.093979,,,,956.305603,853.892700,241.703262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,757.313965,726.012939,138.728470,,,,,,,,,,1028.700806,846.888428,406.611633,697.399963,641.035889,136.044312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.074524,702.333557,152.809418,,,,951.903503,853.360168,242.683853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,753.094604,726.238159,138.512833,,,,,,,,,,1026.700317,846.757507,406.587128,692.314331,641.664246,135.368011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.227173,703.085938,152.555008,,,,948.445862,852.477905,242.802551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,748.683899,726.676270,137.812607,,,,,,,,,,1024.175293,846.496704,406.590546,687.204529,642.289001,135.039948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.033936,703.912842,152.620255,,,,944.311096,852.088623,242.703445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,744.488953,726.759399,137.589539,,,,,,,,,,1021.345825,846.379517,406.435150,682.098877,642.999817,134.725677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.073853,704.625488,152.047455,,,,940.334656,851.711243,243.109314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,739.217041,727.184998,137.806000,,,,,,,,,,1019.107361,845.498108,406.976715,676.852905,643.515381,134.067505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.437988,705.264526,151.406372,,,,935.527466,851.062317,243.543701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,733.869385,727.409607,137.609924,,,,,,,,,,1016.220154,845.542969,406.606018,671.496521,644.053528,133.274719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.525513,705.847107,150.952515,,,,930.506470,850.478149,244.304459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,728.931885,727.924805,136.983124,,,,,,,,,,1013.915955,844.917480,407.109070,666.370300,644.557861,132.778885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.763245,706.624023,150.047455,,,,925.786011,850.044983,245.068604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,723.622681,728.509460,136.776001,,,,,,,,,,1011.459045,844.540955,406.750854,661.456055,645.048340,131.792801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.626709,707.154785,149.268906,,,,921.609558,849.170593,245.978867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,719.045898,728.931274,136.624893,,,,,,,,,,1008.597168,844.182190,407.017365,656.561951,645.655334,130.803802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.892334,707.871033,148.323944,,,,917.432556,848.233643,246.233307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,714.263977,729.221741,135.923492,,,,,,,,,,1006.010803,843.929138,406.892822,651.619202,646.169861,129.734589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.816040,708.328125,147.845184,,,,912.827332,847.775330,246.981018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,709.550720,729.075073,135.598190,,,,,,,,,,1003.350525,843.583130,407.035095,646.842163,646.632019,128.313858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.833618,708.961426,146.516663,,,,907.819458,847.531799,248.017670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,704.684753,729.257141,135.289307,,,,,,,,,,1001.042053,842.824890,407.371460,641.738403,646.999146,127.599174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.019226,709.361633,145.855789,,,,904.255920,846.242920,248.352585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,699.658081,729.568909,134.240143,,,,,,,,,,998.383850,842.455994,406.754913,636.752625,647.313843,126.380608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.247925,709.906494,144.735275,,,,900.397705,845.403870,248.749420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,695.093567,730.101990,134.155579,,,,,,,,,,996.657654,841.632874,406.955048,632.095520,647.629883,125.069214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.980164,710.373108,144.208481,,,,895.811218,845.038818,249.368225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,690.796936,730.484863,133.596741,,,,,,,,,,993.497925,841.474304,406.941193,627.550232,648.112061,123.779945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.730469,710.769714,142.657730,,,,890.836304,844.615234,250.153107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,687.156494,730.188904,132.469559,,,,,,,,,,990.743103,840.691650,407.567322,622.935669,648.577820,122.946144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.685608,711.177185,141.438614,,,,887.320374,843.431335,250.647675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,682.542236,730.273438,132.281693,,,,,,,,,,988.428406,840.226013,407.638824,618.074219,648.967041,122.001472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.652100,711.867859,140.022858,,,,883.316711,842.503540,251.706924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,678.236023,730.773804,131.608246,,,,,,,,,,985.426086,839.864014,407.702484,613.870605,649.362549,120.433884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.164490,712.260864,139.115311,,,,879.253967,841.516846,252.394272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,674.109375,730.863586,130.944153,,,,,,,,,,,,,609.757996,649.844849,118.894875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.615356,712.662354,137.725601,,,,874.938782,840.932129,253.614944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,670.070679,730.622192,130.379257,,,,,,,,,,,,,605.367065,650.081360,117.356232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.178650,713.061890,137.077621,,,,870.596985,840.407532,254.307159,980.223206,838.650513,408.025208,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,666.012512,731.218994,129.609299,,,,,,,,,,,,,601.341370,650.566162,116.214867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.157043,713.602905,135.624207,,,,867.349121,838.678772,254.551773,978.043945,837.808838,408.639435,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,662.252136,731.544739,128.778580,,,,,,,,,,,,,597.155945,650.928528,114.826607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.375366,713.896301,134.426056,,,,863.008057,838.018066,255.605637,975.967896,837.302490,408.497284,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,658.274963,731.245178,128.261292,,,,,,,,,,,,,592.850342,651.361023,113.905525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.479858,714.241089,132.989655,,,,859.796265,836.803833,256.481934,972.760986,836.892212,408.803497,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,653.911377,731.742676,127.986092,,,,,,,,,,,,,589.001526,651.654907,112.739357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.252380,714.521912,132.388855,,,,856.415527,836.145264,257.479828,970.958374,836.092163,409.423401,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,650.380066,731.960815,127.750542,,,,,,,,,,,,,585.396973,651.828247,111.375084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.412354,714.673096,130.723846,,,,852.561707,835.118408,258.433716,968.247070,835.449646,409.586212,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,647.188782,731.639160,127.015808,,,,,,,,,,,,,581.739746,652.014160,110.157944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.955505,714.764893,129.207596,,,,849.558716,834.104858,259.175659,965.762451,834.919556,409.829956,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,643.263672,731.871643,126.709595,,,,,,,,,,,,,578.192993,652.095398,108.433365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.280701,715.005554,128.087494,,,,845.891602,833.142883,260.414337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,639.740173,732.187317,126.348785,,,,,,,,,,,,,574.476807,652.354126,107.875610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.092468,715.066345,126.948402,,,,842.715576,832.063354,261.271545,,,,961.138489,833.544800,410.577850,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,636.701660,732.351990,125.974052,,,,,,,,,,,,,571.323120,652.641479,106.768188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.880951,715.139954,126.045631,,,,840.303772,830.665466,262.261627,,,,959.100952,832.789368,410.653534,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,633.094238,732.422119,125.601479,,,,,,,,,,,,,568.211670,652.780396,105.761009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.789368,715.342957,124.220360,,,,836.782104,829.897522,262.900360,,,,957.629517,831.762390,411.092072,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,630.241333,732.156555,124.939064,,,,,,,,,,,,,565.062134,653.161255,105.145859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.494537,715.421021,123.501915,,,,833.938232,829.120911,263.869690,,,,954.902344,831.302124,411.294128,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,626.840332,732.616577,124.889641,,,,,,,,,,,,,562.039917,653.047913,104.785454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.781616,715.724243,122.799278,,,,831.568237,828.122559,264.492767,,,,952.430786,830.719482,411.773163,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,623.670105,732.347046,125.017471,,,,,,,,,,,,,559.485352,653.454895,103.099350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.565887,715.888794,121.799042,,,,828.154236,827.523865,265.092438,,,,950.785156,829.840698,412.211731,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,621.286255,732.345947,124.792603,,,,,,,,,,,,,556.396851,653.421265,102.817886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.681946,716.101746,121.256615,,,,826.006348,826.225220,266.098083,,,,949.315674,829.174072,412.267487,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,618.338623,732.177551,124.863564,,,,,,,,,,,,,553.704834,653.501282,102.416672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.016479,716.170715,120.687561,,,,823.130615,826.002991,266.733002,,,,946.675476,828.947754,412.594971,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,616.123169,731.971619,124.471077,,,,,,,,,,,,,551.314697,653.804321,101.055969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.152222,716.207397,120.122963,,,,820.686035,825.245728,267.022766,,,,944.804382,828.454407,412.983521,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,613.187866,731.992065,124.270355,,,,,,,,,,,,,548.709595,653.615295,100.344536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.843719,716.478149,119.770485,,,,818.821167,824.385925,267.792542,,,,943.341064,827.494690,413.647247,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,611.412720,731.767273,123.625366,,,,,,,,,,,,,545.885376,653.780334,99.981789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.188293,716.556030,119.606789,,,,816.268677,823.574402,268.376648,,,,941.868713,827.011108,413.513672,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,608.531128,731.817627,123.688576,,,,,,,,,,,,,543.457703,653.670532,99.848618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.925690,716.501953,119.454018,,,,813.883057,822.869751,269.056824,,,,939.788513,826.694336,413.642303,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,606.012085,731.666931,124.434532,,,,,,,,,,,,,541.328430,654.055603,98.705032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.608948,716.533508,119.396126,,,,811.832214,822.111206,270.056671,,,,937.867737,826.310181,413.841431,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,603.952209,731.231628,124.627861,,,,,,,,,,,,,539.221191,653.871704,98.475975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.593323,716.554810,118.976631,,,,810.144897,821.342468,270.732483,,,,937.386475,825.510681,414.029572,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,601.804688,731.237000,124.371651,,,,,,,,,,,,,536.689758,653.839600,98.175652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.424957,716.530273,118.096764,,,,807.762329,820.718079,271.115021,,,,935.669312,825.150391,414.355255,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,599.397034,731.168091,124.242867,,,,,,,,,,,,,534.725647,653.598694,98.225815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.287201,716.535400,118.231270,,,,805.549377,820.226501,271.590302,,,,933.623169,825.122131,414.315887,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,597.636536,730.828674,124.320526,,,,,,,,,,,,,532.573364,653.601563,98.003983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.290070,716.460693,118.296509,,,,803.752136,819.195435,272.861603,,,,932.447144,824.624084,414.151855,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,595.771545,730.743835,123.737007,,,,,,,,,,,,,530.736206,653.366150,97.733833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.707886,716.456665,117.513359,,,,802.392456,818.593689,272.967041,,,,931.582214,824.113098,414.353455,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,593.913147,730.804688,123.697762,,,,,,,,,,,,,528.716858,653.334351,97.265518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.777710,716.105591,117.747047,,,,799.867615,818.328491,273.157318,,,,930.551514,823.402771,414.229187,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,592.334229,730.460938,123.553360,,,,,,,,,,,,,527.191589,653.221375,96.859497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.053864,715.767029,118.224564,,,,798.191406,818.038635,273.549408,,,,929.152649,823.262512,413.823395,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,590.677490,730.070740,123.516350,,,,,,,,,,,,,525.347107,652.948730,96.732025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.861084,715.551025,118.076385,,,,797.296997,816.952515,273.652313,,,,927.166199,823.403381,413.967407,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,589.092957,730.197693,123.674637,,,,,,,,,,,,,523.662720,652.682068,96.751923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.652954,715.392944,118.096573,,,,795.147095,816.431946,274.140076,,,,925.592896,823.043823,414.477142,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,587.213623,730.060303,123.941498,,,,,,,,,,,,,522.128601,652.971252,95.723831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.797150,715.157776,117.935013,,,,793.069519,816.200256,274.496521,,,,924.116089,822.873657,414.604065,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,585.620239,729.595032,123.764732,,,,,,,,,,,,,520.897400,652.964478,94.869682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.161835,715.135254,117.696281,,,,791.975098,815.587524,274.667297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,584.034607,729.121216,123.207397,,,,,,,,,,,,,519.157776,652.506836,94.871544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.022583,714.951721,117.456573,,,,790.954651,814.996521,274.606018,,,,,,,922.247314,821.973022,414.507629,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,582.700012,729.244629,123.374199,,,,,,,,,,,,,517.804016,652.689575,93.929955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.564301,714.810547,117.168465,,,,789.026123,814.931091,274.645782,,,,,,,920.702698,821.622864,414.412048,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,580.815308,728.960815,123.473900,,,,,,,,,,,,,516.417847,652.533447,93.710785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.903625,714.604126,117.203232,,,,787.642883,814.389526,274.977509,,,,,,,919.817627,821.302185,414.508301,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,579.456970,728.729187,123.353256,,,,,,,,,,,,,515.132263,652.627930,92.907944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.688385,714.527466,117.312790,,,,786.219299,814.020996,275.340210,,,,,,,918.995178,821.018311,414.282623,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,578.459167,728.478149,123.029434,,,,,,,,,,,,,513.469299,652.340881,93.075340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.259308,714.403198,116.932571,,,,784.591492,813.746826,275.378113,,,,,,,917.884888,820.518433,414.065155,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,577.208496,728.439392,122.719849,,,,,,,,,,,,,512.133423,652.050598,92.923706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.600433,714.219604,117.082932,,,,782.790833,813.327698,275.793915,,,,,,,916.629272,820.194824,414.096741,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,575.474243,728.624939,122.290482,,,,,,,,,,,,,511.014130,652.251709,91.327148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.257813,714.011414,117.257111,,,,781.363525,812.906006,275.967651,,,,,,,915.606995,820.056885,414.072296,,,,,,,,,,,,,,,,,,,,,
