Grasp61
Date:,2025/04/22
Time:,16:05:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60,,,*61,,,*62,,,*63,,,*64
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
523,760.903992,746.876892,271.227570,560.036804,725.696411,100.659172,,,,,,,,,,487.460785,651.900208,78.537720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.974915,777.997559,453.296875,429.300812,725.762756,86.708298,,,,,,,,,,,,,,,,,,,,,
524,760.854919,746.915771,271.230103,559.942810,725.724304,100.664085,,,,,,,,,,487.443451,651.914490,78.515060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.741821,778.128235,453.432312,429.208252,725.782043,86.745522,,,,,,,,,,,,,,,,,,,,,
525,760.835205,746.919678,271.297363,559.931702,725.701050,100.710754,,,,,,,,,,487.388123,651.908936,78.542915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.871887,778.166748,453.409302,429.124054,725.791504,86.756439,,,,,,,,,,,,,,,,,,,,,
526,760.781799,746.923889,271.398926,559.913879,725.698669,100.732925,,,,,,,,,,487.359924,651.905273,78.598869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.982849,778.205994,453.326355,428.979340,725.805481,86.864326,,,,,,,,,,,,,,,,,,,,,
527,760.793213,746.951111,271.392578,559.837463,725.701111,100.723747,,,,,,,,,,487.368805,651.895447,78.577950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.977783,778.257751,453.371368,428.865723,725.826111,87.002403,,,,,,,,,,,,,,,,,,,,,
528,760.723083,747.033997,271.550415,559.784790,725.711121,100.654900,,,,,,,,,,487.366425,651.903320,78.595490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.039368,778.323181,453.357941,428.685516,725.860901,87.097855,,,,,,,,,,,,,,,,,,,,,
529,760.654663,747.112671,271.594421,559.787842,725.660522,100.702690,,,,,,,,,,487.314941,651.921326,78.584839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.060669,778.419678,453.422180,428.685516,725.864441,87.202591,,,,,,,,,,,,,,,,,,,,,
530,760.623962,747.109253,271.691925,559.779480,725.684937,100.733391,,,,,,,,,,487.340363,651.911438,78.613663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.888000,778.583496,453.564148,,,,,,,,,,,,,,,,,,,,,,,,
531,760.580627,747.201111,271.746643,559.760254,725.671143,100.791832,,,,,,,,,,487.284668,651.895813,78.609856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.851929,778.608826,453.676361,,,,,,,,,,,,,,,,,,,,,,,,
532,760.604919,747.132263,271.814087,559.534485,725.544434,100.594666,,,,,,,,,,487.266998,651.893005,78.609573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.853516,778.714478,453.701508,,,,,,,,,,,,,,,,,,,,,,,,
533,760.500305,747.235168,271.858582,559.732300,725.652344,100.753937,,,,,,,,,,487.307373,651.878845,78.642357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.936523,778.798950,453.691376,,,,,,,,,,,,,,,,,,,,,,,,
534,760.509399,747.239319,271.880707,559.746094,725.708618,100.736649,,,,,,,,,,487.280579,651.887817,78.618561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.929932,778.808411,453.661377,,,,,,,,,,,,,,,,,,,,,,,,
535,760.530579,747.222839,271.955933,559.752869,725.676270,100.704117,,,,,,,,,,487.270996,651.896545,78.605629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.984131,778.800354,453.733978,,,,428.880554,726.050537,87.202354,,,,,,,,,,,,,,,,,,
536,760.480896,747.259155,272.027771,559.719971,725.706116,100.708755,,,,,,,,,,487.272217,651.898132,78.604507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.989868,778.883850,453.763275,,,,428.811615,726.104492,87.504478,,,,,,,,,,,,,,,,,,
537,760.465149,747.258484,272.036713,559.507813,725.862610,100.707321,,,,,,,,,,487.280609,651.966675,78.586555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.005737,778.894531,453.754181,,,,428.742096,726.210022,87.632568,,,,,,,,,,,,,,,,,,
538,760.450623,747.358765,272.081207,559.676025,725.755188,100.763603,,,,,,,,,,487.346710,651.968506,78.572548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.063782,778.969849,453.808624,,,,428.744446,726.221863,87.622665,,,,,,,,,,,,,,,,,,
539,760.486511,747.354187,272.197815,559.733276,725.745605,100.742828,,,,,,,,,,487.363129,651.959595,78.568680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.049866,778.989197,453.829712,,,,428.769379,726.302307,87.594810,,,,,,,,,,,,,,,,,,
540,760.497375,747.350647,272.202484,559.747559,725.753296,100.716995,,,,,,,,,,487.357239,651.964355,78.610069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.127686,779.077820,453.875916,,,,428.748505,726.362305,87.798462,,,,,,,,,,,,,,,,,,
541,760.512451,747.418762,272.205627,559.678284,725.660828,100.788933,,,,,,,,,,487.467346,651.955322,78.674118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.133179,779.092590,453.858856,,,,428.542175,726.485840,87.859230,,,,,,,,,,,,,,,,,,
542,760.527405,747.427795,272.296814,559.724487,725.758850,100.809334,,,,,,,,,,487.502563,651.890991,78.741165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.217896,779.163025,453.919312,,,,,,,,,,,,,,,,,,,,,,,,
543,760.537659,747.443848,272.285919,559.538452,725.915894,100.882210,,,,,,,,,,487.475189,651.907959,78.782753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.235229,779.175537,453.926941,,,,,,,428.537903,726.608398,88.155869,,,,,,,,,,,,,,,
544,760.893066,747.423279,272.104858,559.677063,725.773987,100.898582,,,,,,,,,,487.531342,651.941528,78.779594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.875000,779.415222,454.063904,,,,,,,428.527008,726.687073,87.996162,,,,,,,,,,,,,,,
545,760.729187,747.452637,272.334442,559.672180,725.750305,100.880325,,,,,,,,,,487.536652,651.849060,78.828377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.788269,779.471069,454.190063,,,,,,,428.417175,726.734924,88.029640,,,,,,,,,,,,,,,
546,760.680420,747.541199,272.441956,559.760498,725.779602,100.901848,,,,,,,,,,487.561371,651.906128,78.818657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.865417,779.534180,454.193726,,,,,,,428.379547,726.822510,88.105789,,,,,,,,,,,,,,,
547,760.709045,747.560059,272.494690,559.789063,725.769043,100.918472,,,,,,,,,,487.576385,651.830078,78.871216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.296692,779.383423,454.095154,,,,,,,428.368195,726.927979,88.178345,,,,,,,,,,,,,,,
548,760.684082,747.607239,272.500488,559.732849,725.744202,100.902283,,,,,,,,,,487.568542,651.869385,78.893013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.491150,779.445862,453.989136,,,,,,,428.336761,726.959290,88.182732,,,,,,,,,,,,,,,
549,761.055542,747.751770,272.146637,559.737976,725.724182,100.933250,,,,,,,,,,487.529999,651.796387,78.925941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.510010,779.547302,454.022125,,,,,,,428.335968,726.955078,88.172127,,,,,,,,,,,,,,,
550,761.169495,747.619690,272.244476,559.764099,725.768860,100.917343,,,,,,,,,,487.545105,651.786926,78.925682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.478699,779.568481,454.075714,,,,,,,428.286652,727.065491,88.282188,,,,,,,,,,,,,,,
551,760.937805,747.626648,272.565338,559.756165,725.770386,100.942574,,,,,,,,,,487.568848,651.769226,79.007759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.476501,779.673828,454.149841,,,,,,,428.256287,727.073608,88.283257,,,,,,,,,,,,,,,
552,760.675659,747.852539,273.118683,559.755493,725.761108,100.976471,,,,,,,,,,487.592743,651.778137,79.017792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.514954,779.787964,454.154083,,,,,,,428.247864,727.144653,88.318703,,,,,,,,,,,,,,,
553,760.891357,747.755798,272.761627,559.786133,725.709778,101.054352,,,,,,,,,,487.664856,651.775635,78.967621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.601257,779.876404,454.195160,,,,,,,428.193817,727.182190,88.342003,,,,,,,,,,,,,,,
554,761.271118,747.790466,272.398804,559.742249,725.749817,101.038773,,,,,,,,,,487.715485,651.767578,79.017975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.694824,779.843018,454.192841,,,,,,,428.202209,727.163513,88.368568,,,,,,,,,,,,,,,
555,760.911377,747.869019,273.078094,559.786438,725.770691,101.025986,,,,,,,,,,487.712280,651.759949,79.044380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.655273,779.956909,454.254059,,,,,,,,,,,,,,,,,,,,,,,,
556,761.012207,747.926331,272.857483,559.780823,725.734619,101.049812,,,,,,,,,,487.676758,651.739807,79.066597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.757141,780.031677,454.261627,,,,,,,,,,,,,,,,,,,,,,,,
557,761.120789,747.931946,272.726685,559.846375,725.736633,101.091675,,,,,,,,,,487.664429,651.741333,79.108330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.854248,780.031006,454.286102,,,,,,,,,,,,,,,,,,,,,,,,
558,761.176147,748.000244,272.747375,559.657166,725.912842,101.114128,,,,,,,,,,487.703461,651.729492,79.168266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.933411,780.099426,454.341522,,,,,,,,,,428.118652,727.388123,88.442253,,,,,,,,,,,,
559,761.197876,748.020325,272.780823,559.803711,725.755066,101.157738,,,,,,,,,,487.729889,651.666504,79.181099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.877380,780.123352,454.325500,,,,,,,,,,428.133667,727.366394,88.305466,,,,,,,,,,,,
560,761.438599,748.088013,272.481781,559.825806,725.757263,101.141602,,,,,,,,,,487.789642,651.707764,79.184120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.868591,780.249329,454.357971,,,,,,,,,,428.154968,727.382202,88.369133,,,,,,,,,,,,
561,761.301941,748.106812,272.693848,559.844849,725.726318,101.193565,,,,,,,,,,487.788361,651.657288,79.205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.065369,780.230652,454.372284,,,,,,,,,,428.109955,727.472839,88.411331,,,,,,,,,,,,
562,761.228638,748.067932,272.943024,559.810364,725.762695,101.238808,,,,,,,,,,487.783905,651.630920,79.208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.095947,780.319702,454.444763,,,,,,,,,,428.082184,727.481201,88.388954,,,,,,,,,,,,
563,761.338196,748.087708,272.924042,559.876404,725.744690,101.254623,,,,,,,,,,487.775513,651.698120,79.222977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.064087,780.360046,454.474335,,,,,,,,,,428.097565,727.481262,88.409462,,,,,,,,,,,,
564,761.377075,748.161072,272.888000,559.900818,725.701965,101.316879,,,,,,,,,,487.890625,651.689392,79.201599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.214172,780.430847,454.459442,,,,,,,,,,428.108673,727.550415,88.332489,,,,,,,,,,,,
565,761.411926,748.193726,272.872253,559.863281,725.760132,101.233368,,,,,,,,,,487.886475,651.622803,79.309013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.287720,780.459900,454.415527,,,,,,,,,,428.096771,727.556641,88.349236,,,,,,,,,,,,
566,761.396729,748.137512,272.931030,559.862427,725.744080,101.271820,,,,,,,,,,487.837616,651.563354,79.337448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.301758,780.582336,454.393188,,,,,,,,,,428.135590,727.543396,88.255684,,,,,,,,,,,,
567,761.447510,748.197510,272.975433,559.854980,725.771423,101.285843,,,,,,,,,,487.902924,651.652832,79.378029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.390564,780.610474,454.425720,,,,,,,,,,428.180206,727.536194,88.182907,,,,,,,,,,,,
568,761.428772,748.246338,272.999054,559.853943,725.778320,101.284615,,,,,,,,,,487.851776,651.682190,79.349716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.461670,780.626831,454.449280,,,,,,,,,,428.165100,727.640564,88.248138,,,,,,,,,,,,
569,761.461182,748.263062,272.978912,559.855164,725.777100,101.282242,,,,,,,,,,487.834167,651.570129,79.407295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.492004,780.712402,454.474121,,,,,,,,,,428.146088,727.650513,88.257133,,,,,,,,,,,,
570,761.452209,748.282654,273.000519,559.825012,725.755066,101.323936,,,,,,,,,,487.862244,651.560181,79.430511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.530396,780.819275,454.503082,,,,,,,,,,428.149384,727.642151,88.245110,,,,,,,,,,,,
571,761.450989,748.354492,272.978973,559.670715,725.741638,101.485672,,,,,,,,,,487.865784,651.556946,79.452393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.680359,780.831970,454.477203,,,,,,,,,,428.177979,727.626831,88.175713,,,,,,,,,,,,
572,761.509460,748.356262,272.998322,559.583801,725.774963,101.577667,,,,,,,,,,487.879272,651.510742,79.529976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.926270,780.909546,454.217224,,,,,,,,,,428.175598,727.636902,88.195808,,,,,,,,,,,,
573,761.433472,748.370117,273.022552,559.595520,725.791260,101.625992,,,,,,,,,,487.936890,651.526611,79.530449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.858704,780.970459,454.426666,,,,,,,,,,428.206390,727.705688,88.131981,,,,,,,,,,,,
574,761.519592,748.392578,273.062439,559.618469,725.717834,101.460480,,,,,,,,,,487.924072,651.534973,79.523514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.709229,781.036865,454.561157,,,,,,,,,,428.224091,727.614807,88.108902,,,,,,,,,,,,
