Grasp30
Date:,2025/04/16
Time:,10:56:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
289,,,,539.206848,697.809082,143.747665,,,,464.299713,647.791565,96.028137,876.503479,746.927612,438.774994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.042542,774.924072,289.480774,419.924347,726.952393,111.040047,,,,,,,,,,,,
290,,,,539.178040,697.611572,143.944427,,,,464.330841,647.802917,95.993057,876.355225,746.838318,438.636566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.574646,774.484680,289.119965,420.036041,726.852661,111.032852,,,,,,,,,,,,
291,,,,539.118896,697.499695,143.827667,,,,464.300537,647.720093,95.963028,876.187012,746.911682,438.215363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.886414,774.260620,288.807556,420.065796,726.740234,111.066269,,,,,,,,,,,,
292,,,,539.170349,697.373169,143.757355,,,,464.257507,647.586792,95.970436,876.179321,746.919067,438.017822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.902588,774.178772,288.700073,420.058746,726.642578,111.085350,,,,,,,,,,,,
293,,,,539.204895,697.275513,143.638138,,,,464.207825,647.432312,95.965393,876.256470,746.890076,437.771576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.938416,774.195129,288.616852,420.104889,726.623108,111.058990,,,,,,,,,,,,
294,,,,539.246643,697.250977,143.430222,,,,464.207977,647.363098,96.015404,876.087585,746.937927,437.624298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.942749,774.087280,288.453400,420.141785,726.544739,111.044243,,,,,,,,,,,,
295,,,,539.225830,697.217712,143.199081,,,,464.222595,647.263916,95.943596,876.001953,746.985657,437.571289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.927673,774.090515,288.340881,420.269531,726.423279,111.075859,,,,,,,,,,,,
296,,,,539.321594,697.198059,143.049576,,,,464.207855,647.226685,95.843575,876.076050,746.927856,437.470764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.982788,774.017456,288.205109,420.279236,726.397827,110.969406,,,,,,,,,,,,
297,,,,539.482300,697.149048,142.977646,,,,464.209229,647.233521,95.824646,876.015320,746.830383,437.369659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.985840,773.898010,288.077271,420.377197,726.497314,110.964348,,,,,,,,,,,,
298,,,,539.688538,697.134888,142.759827,,,,464.286255,647.334961,95.864502,876.025513,746.816345,437.337067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.162476,773.730408,288.083435,420.432983,726.527527,110.936211,,,,,,,,,,,,
299,,,,539.702393,697.177490,142.531265,,,,464.258728,647.330933,95.744781,876.029724,746.743530,437.331818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.337708,773.544678,287.897095,420.428589,726.627502,110.919960,,,,,,,,,,,,
300,,,,539.755249,697.200989,142.353897,,,,464.272217,647.338135,95.698845,876.027527,746.731018,437.334412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.402405,773.436401,287.789734,420.426697,726.651855,110.969940,,,,,,,,,,,,
301,,,,539.830444,697.186340,142.348480,,,,464.360535,647.246887,95.626350,875.946411,746.772217,437.287323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.516602,773.279724,287.741058,420.428101,726.634216,110.937729,,,,,,,,,,,,
302,,,,539.816406,697.212341,142.226715,,,,464.363983,647.283325,95.591629,875.991760,746.779053,437.298492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.555786,773.158569,287.634186,420.441620,726.627563,110.908104,,,,,,,,,,,,
303,,,,539.867249,697.268311,142.169342,,,,464.414856,647.296326,95.618393,876.063965,746.861633,437.222504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.565002,773.134583,287.550232,420.448029,726.714844,110.911186,,,,,,,,,,,,
304,,,,539.900391,697.290710,142.155716,,,,464.405060,647.291443,95.480583,876.123108,746.889893,437.182648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.555176,773.135071,287.498901,420.443268,726.732666,110.921555,,,,,,,,,,,,
305,,,,539.900635,697.289307,142.159195,,,,464.446716,647.267822,95.440437,876.330017,746.959717,437.249390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.535767,773.136658,287.463226,420.456024,726.741455,110.910057,,,,,,,,,,,,
306,,,,539.918213,697.317749,142.094101,,,,464.521637,647.300781,95.420113,876.345154,747.082153,437.206116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.487061,726.735291,110.880203,,,,,,,,,,,,
307,,,,539.904602,697.296082,142.151398,,,,464.481232,647.267700,95.394875,876.416260,747.061768,437.133331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.478455,726.734070,110.849045,783.559204,773.135010,287.502075,,,,,,,,,
308,,,,539.849182,697.294312,142.107498,,,,464.480682,647.290466,95.436874,876.683472,747.091309,437.124451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.417511,726.735413,110.826111,783.595215,773.146851,287.617065,,,,,,,,,
309,,,,539.880493,697.302673,142.078293,,,,464.476776,647.318726,95.447960,876.615601,747.180664,437.195282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.417633,726.731750,110.922081,783.517883,773.144531,287.686676,,,,,,,,,
310,,,,539.862793,697.289185,142.138626,,,,464.464355,647.265198,95.410255,876.522888,747.272400,437.234070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.300690,726.748962,110.860901,,,,,,,,,,,,
311,,,,539.857849,697.297424,142.123962,,,,464.464203,647.251831,95.402222,876.724792,747.273254,437.427765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.293396,726.737854,110.858162,,,,783.404480,773.056702,287.857300,,,,,,
312,,,,539.856079,697.285645,142.141327,,,,464.423187,647.266968,95.422470,876.664612,747.326477,437.375397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.320984,726.742676,110.814713,,,,783.335144,773.077515,288.113831,,,,,,
313,,,,539.826843,697.291565,142.160873,,,,464.412109,647.269104,95.432846,876.625732,747.340088,437.452728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.437592,726.741760,110.866066,,,,783.171265,772.987000,288.164154,,,,,,
314,,,,539.780090,697.210754,142.055359,,,,464.414063,647.268066,95.432419,876.672791,747.306335,437.581879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.334900,726.749268,110.818825,,,,783.190979,772.881775,288.354675,,,,,,
315,,,,539.787720,697.195862,142.040588,,,,464.457977,647.255676,95.411682,876.749695,747.246277,437.730957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.360657,726.743774,110.860863,,,,783.232117,772.756165,288.450806,,,,,,
316,,,,539.789001,697.192810,142.060806,,,,464.427734,647.268250,95.419884,876.731689,747.180664,438.014832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.320068,726.756409,110.877495,,,,783.057739,772.652893,288.521423,,,,,,
317,,,,539.800232,697.200989,142.038086,,,,464.420441,647.261047,95.381378,876.772461,747.047119,438.219879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.406036,726.719055,110.719833,,,,783.036438,772.541443,288.667816,,,,,,
318,,,,539.770630,697.197205,142.022293,,,,464.439606,647.254822,95.324448,876.885925,746.969727,438.300018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.366119,726.741821,110.732979,,,,782.935242,772.429565,288.692932,,,,,,
319,,,,539.722778,697.142151,141.949890,,,,464.391327,647.190796,95.297501,876.888611,746.937195,438.391449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.325653,726.671631,110.836365,,,,782.906616,772.320679,288.827759,,,,,,
320,,,,539.699646,697.137268,141.918839,,,,464.418274,647.159912,95.346886,876.975586,746.886169,438.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.391815,726.618896,110.682770,,,,782.734741,772.225220,289.031006,,,,,,
321,,,,539.711182,697.135681,141.891159,,,,464.423401,647.158569,95.305885,876.917358,746.851807,438.596924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.413269,726.633057,110.636665,,,,782.597168,772.188721,289.187561,,,,,,
322,,,,539.672485,697.093445,141.972137,,,,464.412689,647.196045,95.281464,877.122559,746.667725,438.614380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.416565,726.631897,110.612152,,,,782.397034,772.092712,289.264099,,,,,,
323,,,,539.641907,697.026123,141.952744,,,,464.282471,647.202942,95.179291,877.161194,746.642578,438.659088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.414581,726.630310,110.612968,,,,782.583618,771.963562,289.474457,,,,,,
324,,,,539.604858,697.008545,141.960480,,,,464.218689,647.217163,95.123222,877.253113,746.629456,438.642365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.386566,726.543091,110.599838,,,,782.514832,771.833984,289.416321,,,,,,
325,,,,539.577698,696.999634,141.980209,,,,464.373108,647.318054,94.994789,877.299011,746.657288,438.745911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.430511,726.595947,110.537186,,,,782.396606,771.809814,289.392639,,,,,,
326,,,,539.596130,697.010132,141.971085,,,,464.276184,647.254761,95.060585,877.324524,746.574585,438.816681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.401764,726.639954,110.606270,,,,782.331665,771.720154,289.545502,,,,,,
327,,,,539.555298,697.011963,141.989639,,,,464.235443,647.234009,95.137405,877.395020,746.552734,438.887787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.379578,726.633911,110.621536,,,,782.202698,771.574219,289.745514,,,,,,
328,,,,539.544128,696.942688,141.973999,,,,464.337219,647.324158,94.952621,877.425110,746.513000,438.867371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.446503,726.614197,110.569366,,,,782.084717,771.568970,289.836548,,,,,,
329,,,,539.511719,696.913452,142.021515,,,,464.387268,647.344910,94.945198,877.493347,746.440063,438.921936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.373505,726.618225,110.450813,,,,782.053406,771.439636,290.076508,,,,,,
330,,,,539.461060,696.885437,142.053116,,,,464.357025,647.340088,94.871559,877.625793,746.389282,438.954926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.346924,726.629944,110.474098,,,,781.989380,771.443665,289.974335,,,,,,
331,,,,539.382019,696.915161,141.966232,,,,464.329468,647.348633,94.918785,877.504333,746.346924,438.963013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.294647,726.612183,110.475082,,,,781.991638,771.334961,289.975433,,,,,,
332,,,,539.380554,696.926086,141.941833,,,,464.340698,647.336426,94.882446,877.601990,746.286316,439.032257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.421661,726.699463,110.516586,,,,782.006958,771.314758,290.018311,,,,,,
333,,,,539.388000,696.929321,141.971725,,,,464.273682,647.337463,94.890541,877.592896,746.217529,439.015472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.381714,726.718933,110.560051,,,,781.888000,771.116028,290.118317,,,,,,
334,,,,539.354370,696.919312,141.969437,,,,464.311127,647.313110,94.817131,877.611206,746.213684,439.040222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.254578,726.731506,110.472488,,,,781.789978,771.078186,290.158630,,,,,,
335,,,,539.379883,696.925720,141.981323,,,,464.331024,647.406860,94.832954,877.620361,746.143799,439.060699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.359283,726.610229,110.471024,,,,781.783325,770.998108,290.110413,,,,,,
336,,,,539.382019,696.904907,142.045547,,,,464.319214,647.357117,94.740326,877.623230,746.122742,439.085388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.358368,726.670593,110.379204,,,,781.746338,770.951111,290.120911,,,,,,
337,,,,539.339417,696.920837,142.038223,,,,464.365784,647.326965,94.757240,877.912048,746.037964,439.143951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.345184,726.701965,110.388756,,,,781.729980,770.879761,290.194275,,,,,,
338,,,,539.345398,696.922791,142.004898,,,,464.308044,647.412048,94.724648,878.014282,745.944092,439.131836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.337036,726.708313,110.319740,,,,781.666504,770.833923,290.304810,,,,,,
339,,,,539.342285,696.926819,142.020676,,,,464.327332,647.337769,94.777626,878.041382,745.940796,439.175018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.391510,726.680054,110.154083,,,,781.662415,770.740967,290.317993,,,,,,
340,,,,539.291382,696.939880,141.988724,,,,464.326569,647.329407,94.720314,877.928650,746.041077,439.122192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.412750,726.598877,110.128494,,,,781.566956,770.629456,290.296204,,,,,,
341,,,,539.312866,696.935181,142.011795,,,,464.380188,647.368408,94.695084,877.914978,745.952576,439.133423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.365234,726.593872,110.182121,,,,,,,,,,,,
342,,,,539.270935,696.941406,141.948776,,,,464.469269,647.328491,94.631851,878.043884,745.889526,439.166748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.371307,726.590271,110.188057,,,,,,,,,,,,
343,,,,539.291382,696.946472,142.062683,,,,464.542816,647.369934,94.640343,878.135437,745.912537,439.271210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.420624,726.582214,110.145798,,,,,,,,,,,,
344,,,,539.257874,696.946960,142.084900,,,,464.510406,647.331482,94.592384,878.235474,745.886353,439.287720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.346832,726.597717,110.105881,,,,,,,,,,,,
345,,,,539.251892,696.938293,142.106720,,,,464.506470,647.335022,94.628838,878.395081,745.845154,439.237915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.360565,726.592285,110.087067,,,,,,,,,,,,
346,,,,539.221863,696.939392,142.121399,,,,464.476135,647.321899,94.630226,878.467163,745.791077,439.296478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.382568,726.575500,110.143860,,,,,,,781.303345,770.352844,290.578247,,,
347,,,,539.216064,696.940002,142.124634,,,,464.507324,647.393250,94.545601,878.516418,745.756287,439.512817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.388763,726.562378,110.121979,,,,,,,781.382629,770.232422,290.966217,,,
348,,,,539.218567,696.933350,142.238098,,,,464.527710,647.417053,94.508774,878.484314,745.826355,439.312408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.429932,726.571472,110.072754,,,,,,,781.352844,770.166748,291.045563,,,
349,,,,539.231873,696.904419,142.169495,,,,464.517761,647.416504,94.536736,878.625916,745.737610,439.558655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.460144,726.564819,110.003670,,,,,,,781.243835,770.139709,291.156006,,,
350,,,,539.235718,696.915344,142.215530,,,,464.508545,647.410278,94.554298,878.676758,745.713318,439.670898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.426422,726.668823,110.067909,,,,,,,780.996643,770.102356,291.413452,,,
351,,,,539.308594,696.903076,142.185333,,,,464.544037,647.439880,94.543579,878.752136,745.707947,439.731750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.433838,726.676636,110.079620,,,,,,,780.751343,770.013611,291.534668,,,
352,,,,539.275635,696.895203,142.250366,,,,464.565582,647.445129,94.544960,878.822571,745.581116,439.842255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.443542,726.668945,110.067566,,,,,,,780.796143,769.988037,291.701630,,,
353,,,,539.282349,696.804932,142.214722,,,,464.583557,647.461914,94.548996,878.911194,745.553406,439.949432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.468567,726.686584,110.076660,,,,,,,780.748291,769.893372,291.676331,,,
354,,,,539.304504,696.793823,142.268188,,,,464.556854,647.449768,94.533554,878.929382,745.557495,439.952362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.452332,726.759094,110.077423,,,,,,,780.814514,769.809998,291.737488,,,
355,,,,539.285217,696.785278,142.354553,,,,464.542480,647.424377,94.505363,878.848572,745.502380,440.063049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.484436,726.776855,110.036270,,,,,,,780.765076,769.786926,291.827698,,,
356,,,,539.243652,696.778809,142.388718,,,,464.575836,647.521423,94.474731,879.217773,745.393311,440.093933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.488861,726.784241,110.059372,,,,,,,780.822937,769.657166,291.923889,,,
357,,,,539.220398,696.769592,142.401001,,,,464.522247,647.465393,94.472572,879.144897,745.331665,440.192291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.478333,726.783447,110.079330,,,,,,,780.804382,769.518494,291.924347,,,
358,,,,539.220276,696.768677,142.400131,,,,464.463715,647.427002,94.500969,879.137512,745.297485,440.306122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.446533,726.751221,109.953964,,,,,,,780.857483,769.408997,291.988708,,,
359,,,,539.168030,696.700073,142.368118,,,,464.502014,647.451050,94.473099,879.093689,745.199646,440.354462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.538788,726.759094,109.960442,,,,,,,780.928223,769.266174,291.987396,,,
360,,,,539.170044,696.685120,142.343185,,,,464.521576,647.464722,94.450981,879.218872,745.125671,440.395386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.470825,726.684265,109.909126,,,,,,,781.028625,769.183960,292.042725,,,
