Grasp121
Date:,2025/04/24
Time:,15:38:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
149,1079.536743,857.648499,427.255310,860.583862,716.719788,132.616547,,,,,,,,,,,,,,,,816.146606,621.608704,116.154922,,,,,,,,,,739.716675,672.811768,125.535744,,,,,,,1048.850098,881.429443,237.384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1077.619385,857.950256,427.715302,858.012634,716.989685,133.892548,,,,,,,,,,,,,,,,814.060730,621.767151,117.461082,,,,,,,,,,736.985962,673.358521,128.288208,,,,,,,1046.515503,881.834351,238.837448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1076.196777,858.213928,427.510803,855.940308,717.561462,135.192627,,,,,,,,,,,,,,,,811.332214,622.590393,118.201988,,,,,,,,,,734.152771,673.931763,130.464798,,,,,,,1044.293701,882.650696,239.340576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1074.363770,858.500671,427.792816,853.094482,717.795776,136.903885,,,,,,,,,,,,,,,,808.283630,623.373840,120.226410,,,,,,,,,,731.906921,674.398621,131.913757,,,,,,,1042.743164,882.880127,239.551422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1072.540283,858.656189,428.336517,850.253113,718.457153,137.845627,,,,,,,,,,,,,,,,805.407288,624.055420,120.924461,,,,,,,,,,728.857239,675.034119,133.416199,,,,,,,1041.025269,883.309875,239.481018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1071.176758,858.825562,428.365723,847.686890,718.936523,139.200607,,,,,,,,,,,,,,,,802.074951,625.005310,121.892242,,,,,,,,,,726.132080,675.724182,135.064117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1068.936890,859.009521,428.547272,844.319092,719.591309,140.909607,,,,,,,,,,,,,,,,798.330383,625.445801,123.216377,,,,,,,,,,722.866333,676.302612,136.570572,,,,,,,,,,1035.324707,884.699585,240.467285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1066.938721,859.167664,428.470978,840.733765,720.211670,142.503510,,,,,,,,,,,,,,,,794.694153,625.707336,124.881393,,,,,,,,,,719.007019,677.251648,138.629837,,,,,,,,,,1033.447388,884.903015,240.824936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1065.154297,859.583984,428.762390,837.250122,720.104492,144.482452,,,,,,,,,,,,,,,,790.587158,626.559387,126.040108,,,,,,,,,,715.320679,677.988159,140.809998,,,,,,,,,,1030.536499,885.262451,241.240494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1062.724731,859.543884,428.729828,833.393738,720.845886,145.578247,,,,,,,,,,,,,,,,786.758179,626.925415,127.314667,,,,,,,,,,711.486450,678.795288,142.319931,,,,,,,,,,1028.079468,885.657227,241.582779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1060.793457,859.774353,428.461029,829.472595,721.613586,146.936966,,,,,,,,,,,,,,,,782.465576,627.495728,129.034683,,,,,,,,,,706.803955,679.839661,144.035919,,,,,,,,,,1025.025391,885.915161,241.615662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1058.718262,859.859558,429.067383,824.971375,721.658630,148.234802,,,,,,,,,,,,,,,,778.164368,628.247131,130.616486,,,,,,,,,,702.666016,680.703064,145.494202,,,,,,,,,,1021.603943,886.343445,242.380966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1056.633789,859.830200,428.673035,820.938660,722.060974,149.641449,,,,,,,,,,,,,,,,773.780090,629.251770,132.042191,,,,,,,,,,698.645630,681.536072,146.484695,,,,,,,,,,1018.356812,886.233826,242.922119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1054.631104,859.935303,429.059814,816.867554,722.643494,150.777634,,,,,,,,,,,,,,,,768.902588,630.085999,133.334839,,,,,,,,,,694.476501,682.711060,147.693787,,,,,,,,,,1015.247864,886.308777,242.844666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1052.243042,859.927917,428.972229,812.310730,723.687744,152.403168,,,,,,,,,,,,,,,,763.865967,630.894897,134.794266,,,,,,,,,,689.799866,683.796326,148.989075,,,,,,,,,,1011.611389,886.596863,242.957565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1049.732422,860.003357,428.786377,807.833374,724.225281,153.632751,,,,,,,,,,,,,,,,759.013428,631.691406,136.121124,,,,,,,,,,685.000854,684.737366,150.144135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1047.636230,859.881226,429.234253,803.425903,724.373230,154.349213,,,,,,,,,,,,,,,,754.131104,632.325073,136.803146,,,,,,,,,,680.182312,685.626709,151.221451,,,,,,,,,,,,,1004.573425,886.358276,243.626633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1045.139648,859.846497,428.838409,798.690063,724.704346,155.402069,,,,,,,,,,,,,,,,748.641418,632.968567,138.327301,,,,,,,,,,675.288452,686.644287,152.363083,,,,,,,,,,,,,1001.106262,886.499268,243.520996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1042.798950,859.688660,429.258270,794.005981,725.186401,156.379654,,,,,,,,,,,,,,,,743.375977,633.642090,139.567459,,,,,,,,,,670.189941,687.639832,153.516785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1040.724487,859.644714,428.695679,788.893921,725.495239,157.453842,,,,,,,,,,,,,,,,738.138672,634.326294,140.345413,,,,,,,,,,665.139404,688.791016,154.193192,,,,,,,,,,,,,,,,993.343262,885.841858,244.422287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1038.011230,859.543152,428.713013,784.275085,726.108521,158.461792,,,,,,,,,,,,,,,,732.777161,634.924805,141.051865,,,,,,,,,,659.724854,689.758789,155.398712,,,,,,,,,,,,,,,,989.361877,885.623596,244.263077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1035.904419,859.503113,428.629791,779.169556,726.553284,159.089142,,,,,,,,,,,,,,,,727.375671,635.609436,141.335205,,,,,,,,,,654.643555,690.766479,156.524628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1032.839111,859.379272,428.277069,773.827576,726.505188,159.953308,,,,,,,,,,,,,,,,721.543152,636.318115,142.507736,,,,,,,,,,649.648560,691.686523,157.053055,,,,,,,,,,,,,,,,,,,981.769653,885.096802,244.462448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1030.869995,859.127380,428.492218,768.416382,726.827515,160.629120,,,,,,,,,,,,,,,,715.848328,636.960754,143.478333,,,,,,,,,,644.699036,692.486633,157.657379,,,,,,,,,,,,,,,,,,,977.843811,884.769104,244.045288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1028.071655,858.994507,428.155945,763.161926,727.146729,161.477554,,,,,,,,,,,,,,,,710.349670,637.424927,143.691452,,,,,,,,,,639.477905,693.314026,158.401657,,,,,,,,,,,,,,,,,,,974.177124,884.147461,243.868744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1025.978271,858.759094,428.422546,758.235901,727.186157,162.203644,,,,,,,,,,,,,,,,704.840881,637.952576,143.628296,,,,,,,,,,633.910034,694.229065,159.542664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1023.461792,858.489136,427.901825,753.271362,727.609680,162.232269,,,,,,,,,,,,,,,,699.160767,638.653809,144.103012,,,,,,,,,,628.514343,695.037231,160.337051,,,,,,,,,,,,,,,,,,,,,,964.881042,883.083984,244.875015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1020.793579,858.480103,427.848663,748.413330,727.748718,162.630051,,,,,,,,,,,,,,,,693.573975,639.177856,144.359940,,,,,,,,,,623.388672,695.965637,160.778366,,,,,,,,,,,,,,,,,,,,,,960.566772,882.846802,244.650711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1018.296753,858.108643,427.225494,743.398926,727.868896,163.152222,,,,,,,,,,,,,,,,688.206848,640.009521,144.305481,,,,,,,,,,618.265076,696.800476,161.374802,,,,,,,,,,,,,,,,,,,,,,956.735291,882.118713,244.839890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1015.973206,857.810608,427.265594,738.329102,728.039917,163.443283,,,,,,,,,,,,,,,,682.416931,640.453857,145.007553,,,,,,,,,,612.696777,697.623596,161.772049,,,,,,,,,,,,,,,,,,,,,,952.609497,881.519043,245.128616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1013.143494,857.632629,427.015869,732.897827,728.510620,163.491959,,,,,,,,,,,,,,,,676.488708,640.960571,145.295639,,,,,,,,,,607.057495,698.386414,162.053604,,,,,,,,,,,,,,,,,,,,,,947.964355,881.334167,244.686371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1010.552612,857.422302,426.858154,727.669617,728.863220,163.308609,,,,,,,,,,,,,,,,670.830811,641.521118,145.211929,,,,,,,,,,601.683411,699.221130,161.988373,,,,,,,,,,,,,,,,,,,,,,943.485474,880.435059,244.996307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1008.008179,857.059814,426.816803,722.384155,729.329895,163.558975,,,,,,,,,,,,,,,,665.451355,642.025757,145.235489,,,,,,,,,,596.457520,699.937866,161.938171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1005.605103,856.780212,426.159180,717.165405,729.744446,163.640106,,,,,,,,,,,,,,,,660.010803,642.566040,145.229263,,,,,,,,,,591.413513,700.705627,161.522385,,,,,,,,,,,,,,,,,,,,,,,,,935.297913,879.093994,244.746689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1002.953735,856.336853,426.401489,711.901428,729.777100,163.176727,,,,,,,,,,,,,,,,654.273071,643.170105,144.784180,,,,,,,,,,585.977783,701.491516,161.537216,,,,,,,,,,,,,,,,,,,,,,,,,930.132263,878.654297,245.509552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1000.584106,855.807922,425.719116,706.385010,729.749817,162.886551,,,,,,,,,,,,,,,,648.545410,643.736572,144.470184,,,,,,,,,,580.065186,702.261475,161.237274,,,,,,,,,,,,,,,,,,,,,,,,,925.794250,877.725220,245.409073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,997.889709,855.412903,425.472748,701.119263,730.121521,162.720932,,,,,,,,,,,,,,,,642.870300,644.045593,144.334061,,,,,,,,,,574.495239,703.135193,161.150757,,,,,,,,,,,,,,,,,,,,,,,,,922.025085,876.729004,244.708878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,995.005188,855.066040,425.101776,695.728943,730.475647,162.075256,,,,,,,,,,,,,,,,637.557495,644.527588,144.137024,,,,,,,,,,569.362305,703.918945,160.351135,,,,,,,,,,,,,,,,,,,,,,,,,917.147339,876.223633,244.934479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,992.774780,854.590149,425.037964,690.853210,730.578064,161.984695,,,,,,,,,,,,,,,,632.023438,645.139832,143.218826,,,,,,,,,,564.274475,704.659424,159.706375,,,,,,,,,,,,,,,,,,,,,,,,,912.802429,875.459717,245.318848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,989.710938,854.317871,424.852539,686.133972,730.630127,161.420700,,,,,,,,,,,,,,,,626.629150,645.663147,142.699112,,,,,,,,,,559.231262,705.408936,158.580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,987.033875,853.961670,424.140839,681.252930,730.790527,160.865311,,,,,,,,,,,,,,,,621.485291,646.309509,141.581482,,,,,,,,,,554.361206,706.098572,157.525253,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.621460,873.972290,246.035767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,984.352783,853.606445,424.163055,676.357422,730.999512,160.412857,,,,,,,,,,,,,,,,615.948547,646.690063,140.700500,,,,,,,,,,549.290588,706.879333,156.430298,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.446716,873.116577,245.642975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,981.719543,852.986267,423.499146,670.995483,731.401855,159.557480,,,,,,,,,,,,,,,,610.807678,647.181702,140.096802,,,,,,,,,,544.448730,707.688416,155.770889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,979.243958,852.681885,423.779205,666.085510,731.635803,159.346756,,,,,,,,,,,,,,,,606.023315,647.569519,139.012909,,,,,,,,,,539.474915,708.402832,155.202576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.179504,871.557678,245.990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,976.241272,852.225525,422.961395,661.486023,731.735107,158.881943,,,,,,,,,,,,,,,,600.818604,648.297974,137.855637,,,,,,,,,,534.557556,709.383545,154.127914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.990967,870.985718,245.712875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,973.561035,851.995605,423.085724,657.023682,731.994141,157.650650,,,,,,,,,,,,,,,,595.851563,648.853760,137.337921,,,,,,,,,,530.083252,710.214294,153.280380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,970.420105,851.609192,422.417938,653.149963,732.164368,156.918823,,,,,,,,,,,,,,,,591.106934,649.351990,136.257797,,,,,,,,,,525.473999,711.135193,152.510971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.709900,869.246765,246.246613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,968.002563,851.114563,422.321136,648.619934,732.375671,155.706161,,,,,,,,,,,,,,,,586.268860,649.904358,135.664154,,,,,,,,,,520.755249,712.038696,151.768127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.274841,868.481934,246.229340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,965.245178,850.777588,421.818085,643.945740,732.630066,155.338165,,,,,,,,,,,,,,,,581.402527,650.525574,134.535660,,,,,,,,,,516.133911,712.800476,150.709427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,962.921692,850.221069,421.680298,639.467651,732.767578,154.541122,,,,,,,,,,,,,,,,576.591187,651.067871,133.801224,,,,,,,,,,511.826630,713.650391,149.862045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.472107,866.931335,246.849182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,960.069275,850.111267,421.718506,635.571655,732.928528,153.212494,,,,,,,,,,,,,,,,571.992981,651.757996,132.891418,,,,,,,,,,507.612305,714.730469,148.553955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.135559,865.948547,246.655609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,957.593628,849.524902,421.225739,631.439880,733.046509,152.638092,,,,,,,,,,,,,,,,567.501221,652.158081,132.154160,,,,,,,,,,503.711975,715.685364,147.237061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.562683,865.009888,246.703735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,954.604797,849.298950,421.219452,627.291199,733.641235,151.797348,,,,,,,,,,,,,,,,563.029480,652.760559,131.187378,,,,,,,,,,499.064789,716.611816,146.170181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.225830,864.484680,246.833374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,952.146667,848.708679,420.861938,623.831482,733.579468,150.644043,,,,,,,,,,,,,,,,558.628540,653.327148,129.667801,,,,,,,,,,495.030273,717.529358,144.601318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
