Grasp125
Date:,2025/04/23
Time:,14:06:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
309,551.919495,732.503906,142.596237,485.587219,654.707458,115.687408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.682739,842.280884,271.226288,,,,,,,,,,910.223755,839.837036,375.087280,424.792511,722.976013,129.671356,,,,,,,,,,,,,,,,,,
310,551.185120,732.447815,141.300323,484.958771,654.540527,114.734818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.773682,841.909180,270.852997,,,,,,,,,,,,,423.896729,722.930969,128.543396,,,,,,,,,,,,,,,,,,
311,550.786011,732.249451,140.159470,484.213470,654.244080,113.048653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.885437,841.714905,269.998016,,,,,,,,,,,,,422.908875,722.777466,127.583977,,,,,,,,,,,,,,,,,,
312,550.260864,731.876587,138.878937,483.571381,654.112305,111.488968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.327454,841.384705,269.525818,,,,,,,,,,,,,422.389374,722.788391,126.171417,907.904358,839.020508,373.631012,,,,,,,,,,,,,,,
313,549.768005,731.739685,137.799057,483.259613,653.996399,110.306862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.586487,840.864258,269.238098,,,,,,,,,,,,,,,,906.921448,838.729858,372.917511,,,,,,,,,,,,,,,
314,549.557495,731.616821,136.757370,482.540253,653.809265,108.849426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.714355,840.382324,268.897217,,,,,,,,,,,,,,,,906.143433,838.489014,372.454315,,,,,,,,,,,,,,,
315,549.276367,731.395630,135.480042,482.105835,653.621033,107.321556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.276855,840.067200,268.160828,,,,,,,,,,,,,,,,905.545471,838.235535,372.046173,,,,,,,,,,,,,,,
316,548.905151,731.122803,134.532700,481.768890,653.544250,106.071709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.842712,839.637756,267.288940,,,,,,,,,,,,,,,,905.233765,837.966736,371.785004,421.053528,722.006165,120.003174,,,,,,,,,,,,
317,548.414673,730.535706,133.409988,481.212952,653.430847,104.239700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.462219,839.333679,266.617188,,,,,,,,,,,,,,,,904.607117,837.679138,371.399780,420.378448,721.890259,119.340294,,,,,,,,,,,,
318,548.113525,730.223145,132.574326,480.948944,653.461426,103.069481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.280457,838.858276,266.317719,,,,,,,,,,,,,,,,903.863647,837.425659,371.089233,420.009247,721.748291,118.904152,,,,,,,,,,,,
319,548.047302,729.982971,131.294922,480.675049,653.375366,102.096443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.754883,838.348572,265.989227,,,,,,,,,,,,,,,,903.020691,837.064514,370.819611,420.434479,721.523743,117.398949,,,,,,,,,,,,
320,547.717346,729.722046,130.234467,480.228638,653.013672,100.282997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.035828,837.869995,265.681183,,,,,,,,,,,,,,,,902.325134,836.777710,370.573761,420.295258,721.304626,115.125198,,,,,,,,,,,,
321,547.418152,729.487915,129.350616,480.246613,653.086853,98.650734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.315552,837.473816,265.370270,,,,,,,,,,,,,,,,901.954163,836.578735,370.381104,420.041626,721.155273,113.884224,,,,,,,,,,,,
322,547.050659,729.201050,128.724609,480.356049,653.105164,97.701973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.822510,837.153809,265.110229,,,,,,,,,,,,,,,,901.881165,836.248169,370.162048,419.777679,720.994873,113.393089,,,,,,,,,,,,
323,546.881836,729.063477,127.765144,480.367950,652.981689,96.757759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.986572,836.627014,264.411682,,,,,,,,,,,,,,,,901.851746,835.952026,369.855255,419.886322,720.916443,112.157043,,,,,,,,,,,,
324,547.010315,729.040161,127.015182,480.127228,652.703613,95.607956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.219543,836.203064,263.967438,,,,,,,,,,,,,,,,,,,419.865509,720.845825,110.380157,,,,,,,,,,,,
325,547.102478,728.956421,125.685066,480.238281,652.480164,94.358566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.161011,835.855957,263.638641,,,,,,,,,,,,,,,,,,,419.619659,720.728638,108.920616,,,,,,,,,,,,
326,547.001526,728.888245,124.706841,480.326935,652.267334,93.365623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.937561,835.596985,263.441010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,546.884399,728.901123,123.931473,480.390259,651.916138,93.481537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.606201,835.407227,263.231750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,546.926392,729.072754,123.393105,480.371307,651.560547,93.682747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.344421,835.230469,263.012451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,546.969971,729.255554,123.027229,480.614349,651.742249,93.597946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.990723,834.880066,262.628601,,,,,,,,,,,,,,,,,,,,,,899.954529,835.111084,367.830688,,,,,,,,,
330,546.997681,729.166565,122.332352,480.717987,651.678650,93.320877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.723877,834.606201,262.403656,,,,,,,,,,,,,,,,,,,,,,899.447083,834.955811,367.890350,,,,,,,,,
331,547.265564,729.106384,121.880341,480.831635,651.553833,92.994812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.567627,834.472656,261.755249,,,,,,,,,,,,,,,,,,,,,,898.851379,834.885376,368.056152,,,,,,,,,
332,547.638550,728.874634,120.906479,480.826630,651.335693,92.685043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.399048,834.263000,261.386627,,,,,,,,,,,,,,,,,,,,,,898.399048,834.938782,368.216492,,,,,,,,,
333,547.804504,728.557617,120.441666,480.732849,651.117004,92.554092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.138306,834.076965,261.282227,,,,,,,,,,,,,,,,,,,,,,898.270508,834.845886,368.273529,420.435974,721.098816,105.839844,,,,,,
334,547.847717,728.426880,120.334686,480.611023,651.056580,92.239799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.913391,833.888428,261.182281,,,,,,,,,,,,,,,,,,,,,,898.066650,834.775452,368.279114,420.490631,721.077759,105.719353,,,,,,
335,547.864197,728.255188,120.293640,480.477264,651.000061,92.188850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.701294,833.654785,261.204803,,,,,,,,,,,,,,,,,,,,,,898.138855,834.760132,368.402954,420.518555,721.072632,105.674515,,,,,,
336,547.918762,728.229492,119.911697,480.301331,650.855042,92.154045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.396057,833.458191,261.186249,,,,,,,,,,,,,,,,,,,,,,898.018433,834.802856,368.420624,420.478912,721.088196,105.583382,,,,,,
337,547.934509,728.079041,119.696236,480.237335,650.814270,92.221176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.543640,833.239380,260.836029,,,,,,,,,,,,,,,,,,,,,,897.677185,834.852661,368.476196,420.479919,721.089844,105.558739,,,,,,
338,547.897034,727.864136,119.564034,480.155396,650.728333,91.883934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.563110,832.951721,260.595215,,,,,,,,,,,,,,,,,,,,,,897.422180,834.863770,368.536133,,,,,,,,,
339,547.850403,727.718384,119.394104,479.989471,650.651733,91.687408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.591064,832.601074,260.749603,,,,,,,,,,,,,,,,,,,,,,897.293884,834.832825,368.459320,,,,,,,,,
340,547.794922,727.622192,119.248062,479.887268,650.568726,91.662300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.378906,832.364197,260.914307,,,,,,,,,,,,,,,,,,,,,,897.243042,834.731384,368.509369,,,,,,,,,
341,547.698853,727.428345,119.168488,479.787994,650.528442,91.538635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.235657,832.105225,261.092377,,,,,,,,,,,,,,,,,,,,,,896.986328,834.687866,368.617615,,,,,,,,,
342,547.478943,727.327271,118.965065,479.685455,650.542786,91.437790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.164551,831.868164,261.292328,,,,,,,,,,,,,,,,,,,,,,896.898438,834.544006,368.747498,,,,,,,,,
343,547.429016,727.252502,118.879028,479.611023,650.471008,91.399620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.035889,831.525940,261.480347,,,,,,,,,,,,,,,,,,,,,,896.710876,834.399719,368.763214,,,,,,,,,
344,547.338074,727.239807,118.786690,479.534607,650.498779,91.407463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.861511,831.265625,261.609253,,,,,,,,,,,,,,,,,,,,,,896.565918,834.234131,369.143616,,,,,,,,,
345,547.212585,727.249756,118.783340,479.541718,650.497681,91.330414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.137085,831.291809,262.126129,,,,,,,,,,,,,,,,,,,,,,896.447876,834.206787,369.398071,,,,,,,,,
346,547.119019,727.344604,118.782272,479.483154,650.487244,91.281929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.695984,831.046753,262.551208,,,,,,,,,,,,,,,,,,,,,,896.402283,834.131958,369.556213,,,,,,,,,
347,547.072510,727.382446,118.701172,479.497253,650.550476,91.180275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.794739,830.509766,262.888580,,,,,,,,,,,,,,,,,,,,,,896.037292,834.226196,369.883820,,,,,,,,,
348,546.949158,727.475952,118.661568,479.481323,650.566467,91.162643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.835693,830.219482,262.858826,,,,,,,,,,,,,,,,,,,,,,895.683594,834.311035,370.340210,,,,,,,,,
349,546.803162,727.527588,118.547691,479.442200,650.570068,91.112892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.776733,830.033264,262.906586,,,,,,,,,,,,,,,,,,,,,,895.462769,834.284851,370.618805,,,,420.245667,720.985901,104.903770,,,
350,546.656921,727.637024,118.471809,479.494537,650.654480,91.023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.732117,829.818848,262.992126,,,,,,,,,,,,,,,,,,,,,,895.326172,834.216431,370.926178,,,,420.140045,721.098206,104.905823,,,
351,546.506409,727.811157,118.647232,479.465393,650.675964,91.001846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.700256,829.575623,263.104553,,,,,,,,,,,,,,,,,,,,,,895.212708,834.068787,371.451324,,,,420.203278,721.120422,104.823410,,,
352,546.324158,727.835449,118.739960,479.462463,650.689514,91.033791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.592468,829.340637,263.178833,,,,,,,,,,,,,,,,,,,,,,895.111145,834.015259,371.633301,,,,420.148804,721.109558,104.733063,,,
353,546.289124,727.939087,118.772751,479.417236,650.669067,90.925392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.584412,829.185120,263.369598,,,,,,,,,,,,,,,,,,,,,,895.002075,834.014832,371.750610,,,,420.070374,721.114197,104.690170,,,
354,546.148132,728.042053,118.790543,479.384979,650.662598,90.907028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.410522,828.953674,263.546448,,,,,,,,,,,,,,,,,,,,,,894.952576,833.981140,371.821350,,,,419.945862,721.136597,104.551033,,,
355,545.953003,728.054199,118.746155,479.510712,650.751099,90.705582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.414429,828.912598,264.025726,,,,,,,,,,,,,,,,,,,,,,894.880920,833.954285,371.898285,,,,419.951019,721.044373,104.472450,,,
356,545.980835,728.046143,118.450195,479.332184,650.689209,90.757408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.212158,828.873352,264.400757,,,,,,,,,,,,,,,,,,,,,,894.815186,833.939453,372.060669,,,,419.921326,721.031555,104.404251,,,
357,545.787537,728.122314,118.571510,479.309631,650.779175,90.516235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.460510,828.733093,264.545349,,,,,,,,,,,,,,,,,,,,,,894.636414,833.909973,372.144379,,,,419.841125,721.043762,104.344666,,,
358,545.559570,728.091248,118.467728,479.304352,650.823486,90.343246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.189514,828.717468,265.187408,,,,,,,,,,,,,,,,,,,,,,894.643127,833.908203,372.301270,,,,419.761475,721.057007,104.316833,,,
359,545.511047,728.086426,118.456787,479.233917,650.846252,90.258438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.858887,828.483093,265.927032,,,,,,,,,,,,,,,,,,,,,,894.651184,833.946533,372.461273,,,,419.685394,720.971313,104.241470,,,
360,545.265808,728.323853,118.543907,479.519592,651.188965,89.462471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.661011,828.282837,266.259308,,,,,,,,,,,,,,,,,,,,,,894.726624,833.929260,372.540100,,,,419.625488,720.960449,104.165215,,,
361,545.053711,728.389954,118.694069,479.621246,651.373840,89.129822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.642700,828.015930,266.513824,,,,,,,,,,,,,,,,,,,,,,894.590820,834.028809,372.577942,,,,419.593811,720.969910,104.125404,,,
362,545.018677,728.282166,118.746811,479.256805,651.226074,89.820877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.594543,827.825134,266.746307,,,,,,,,,,,,,,,,,,,,,,894.655884,834.082703,372.755981,,,,419.460999,720.982239,104.034233,,,
363,544.672913,728.514832,118.732552,478.901520,650.952087,90.127876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.556824,827.436829,266.940033,,,,,,,,,,,,,,,,,,,,,,894.701599,834.175842,372.879791,,,,,,,,,
364,544.576660,728.579895,119.069160,478.981293,651.221313,89.449387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.577515,827.180969,267.101257,,,,,,,,,,,,,,,,,,,,,,894.842590,834.108398,372.973328,,,,,,,,,
365,544.674011,728.384705,119.180099,478.850494,651.135071,89.669189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.584961,827.066345,267.129181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,544.661682,728.444458,119.199509,478.700439,650.971680,89.871826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.257568,827.132263,267.338959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,544.550964,728.490112,119.160934,478.636017,650.968750,89.837257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.417847,826.848633,267.384735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,544.450806,728.593689,119.161812,478.621857,650.959900,89.777374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.511963,826.638000,267.335876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,544.407227,728.611572,119.215294,478.629944,650.961548,89.762024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.518860,826.516296,267.408020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,544.356079,728.722351,119.198280,478.635406,651.064880,89.686966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.441589,826.412598,267.571289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,544.352295,728.741821,119.192970,478.632050,651.077087,89.603539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.450134,826.182495,267.729858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,544.353149,728.827271,119.213837,478.618988,650.985901,89.455223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.958069,826.124084,268.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,544.270142,728.857727,119.196693,478.621277,650.998657,89.531319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.685120,826.058167,268.415375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,544.260620,728.941406,119.195938,478.670013,650.994690,89.375534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.509277,826.019775,268.549469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.605896,834.553101,374.381348
375,544.267578,728.953430,119.193146,478.724792,651.002563,89.331993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.554932,825.912354,268.672760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.660950,834.631653,374.563721
376,544.259338,728.938965,119.133347,478.715515,651.070007,89.240150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.433960,825.818909,268.694702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.636963,834.719788,374.683929
377,544.275085,728.945679,119.174438,478.777252,651.023499,89.256493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.240662,825.622253,269.066071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.663757,834.712341,374.825439
378,544.235229,729.034058,119.114433,478.797852,650.995667,89.244415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.098999,825.589172,269.226074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.647156,834.792358,374.872101
379,544.226746,729.042053,119.038162,478.806519,651.073547,89.216827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.077209,825.500732,269.326294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.647949,834.906006,374.916138
380,544.256897,729.037598,119.045891,478.809509,651.098328,89.203331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.095581,825.466919,269.336884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.754944,834.994934,375.010712
381,544.268677,729.047058,119.021889,478.870911,651.005554,89.120941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.146667,825.345215,269.377625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.766418,835.089844,375.086487
382,544.320129,729.029419,118.899803,478.935822,651.071228,89.060013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.129333,825.289734,269.390594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.730713,835.092651,375.158508
383,544.295288,729.032776,118.889282,478.914490,651.062378,89.033836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.030884,825.138306,269.489990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.718262,835.169983,375.241364
384,544.339233,729.034485,118.864059,479.000427,651.060730,89.015244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.052429,825.096985,269.615265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.663513,835.179504,375.300598
385,544.373657,729.134583,118.883224,478.980774,651.080322,88.967148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.096191,825.004272,269.674469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.742981,835.270508,375.341003
386,544.388062,729.136902,118.862198,479.041473,651.065674,89.020226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.047058,824.887268,269.704865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.746277,835.269409,375.375885
387,544.350830,729.147217,118.866982,479.057037,651.039978,88.969505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.022583,824.856262,269.737793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.611816,835.301880,375.583008
388,544.314392,729.147827,118.718491,479.053162,651.055908,89.018875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.070679,824.716431,270.076721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.674927,835.371582,375.479889
389,544.332458,729.243652,118.707779,479.056854,651.049500,89.000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.006836,824.676575,270.282776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.651428,835.338562,375.477722
390,544.332947,729.259644,118.722855,479.068359,651.033752,88.914993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.941772,824.557800,270.303833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.766296,835.362488,375.406616
391,544.278381,729.291443,118.743515,479.288635,651.261353,88.514717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.909180,824.533508,270.317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.779236,835.466370,375.377472
