Grasp120
Date:,2025/04/24
Time:,15:38:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
306,550.153564,730.886719,93.385277,,,,,,,869.336243,841.435425,396.903748,486.422333,646.995300,78.282280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.159576,713.645874,94.213913,,,,,,,,,,758.606323,850.167480,230.267273
307,550.121948,730.896362,93.482117,,,,,,,869.375000,841.466064,396.957031,486.586761,647.091431,78.233299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.164398,713.731628,94.234261,,,,,,,,,,758.634155,850.135437,230.405090
308,550.120056,730.904846,93.511604,,,,,,,869.482788,841.309814,396.984131,486.564270,647.071777,78.160118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.163788,713.746826,94.235924,,,,,,,,,,758.345703,850.123901,230.498245
309,550.207520,730.889648,93.518578,,,,,,,869.461975,841.324524,396.989044,486.601318,647.078064,78.263016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.158600,713.656067,94.231071,,,,,,,,,,758.303833,850.092224,230.518585
310,550.221497,730.882813,93.511620,,,,,,,869.592285,841.316467,397.020935,486.558533,647.054932,78.346863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.144592,713.729675,94.218613,,,,,,,,,,758.350220,849.977844,230.498260
311,550.246643,730.939209,93.771744,,,,,,,869.620728,841.240601,396.973816,486.540924,647.045715,78.365067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.130585,713.757690,94.177147,,,,,,,,,,758.463074,849.961853,230.475266
312,550.218018,730.857178,93.613190,,,,,,,869.734314,841.194580,396.999390,486.635162,646.971436,78.387108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.153656,713.752441,94.176895,,,,,,,,,,758.473206,849.856506,230.510773
313,550.337097,730.959534,93.699699,,,,,,,869.794189,841.130981,396.976257,486.644501,647.005859,78.383072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.215881,713.741760,94.221207,,,,,,,,,,758.389832,849.820068,230.626175
314,550.297424,730.791199,93.477707,,,,,,,869.808044,841.142700,397.031372,487.174194,646.974609,77.436584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.144562,713.751648,94.176483,,,,,,,,,,758.604919,849.689758,230.965500
315,550.279480,730.757568,93.448082,,,,,,,869.830750,841.160400,397.037079,486.974091,646.962036,77.793594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.188507,713.747009,94.208496,,,,,,,,,,758.653870,849.647949,231.054840
316,550.287537,730.735107,93.462364,,,,,,,869.959656,841.055908,397.054657,486.732880,646.965942,78.450302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.140808,713.752625,94.175346,,,,,,,,,,758.625488,849.624268,231.099823
317,550.333008,730.876343,93.748161,,,,,,,870.032898,841.066040,397.098938,486.625458,646.946838,78.627541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.144379,713.746155,94.206322,,,,,,,,,,758.683655,849.382935,231.366135
318,550.332703,730.806396,93.528069,,,,,,,870.094604,841.046387,397.092407,486.674255,646.940674,78.566719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.168182,713.826172,94.236519,,,,,,,,,,758.600098,849.334595,231.483124
319,550.151917,730.694641,93.598824,,,,,,,870.112732,840.957092,397.434509,486.853546,646.933716,78.242546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.114563,713.847900,94.198051,,,,,,,,,,758.496277,849.380127,231.467194
320,550.082703,730.803467,93.863953,,,,,,,870.155823,840.864380,397.553162,486.849915,646.956848,78.499619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.101135,713.839844,94.128288,,,,,,,,,,758.603271,849.269592,231.543610
321,550.248535,730.883972,93.774559,,,,,,,870.239746,840.862610,397.488831,486.773621,646.900330,78.667267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.074280,713.859863,94.027092,,,,,,,,,,758.724915,849.143616,231.594986
322,550.322754,730.863159,93.724373,,,,,,,870.367371,840.860657,397.517120,486.793915,646.891174,78.701248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.081635,713.864258,94.001869,,,,,,,,,,758.866821,849.071472,231.643524
323,550.368958,730.734741,93.451599,,,,,,,870.500427,840.824158,397.570587,486.891571,646.872925,78.705482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.063721,713.866272,93.963943,,,,,,,,,,758.904968,848.981506,231.607956
324,550.185974,730.883301,93.614204,,,,,,,870.568359,840.757019,397.600006,486.883636,646.904480,78.783974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.103149,713.961792,93.928909,,,,,,,,,,758.845703,848.877625,231.598816
325,550.377808,730.686829,93.492439,,,,,,,870.695435,840.705872,397.642487,486.966766,646.871277,78.855400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.078461,713.982666,93.915512,,,,,,,,,,758.912659,848.827881,231.727081
326,550.277344,730.859802,93.645294,,,,,,,870.806702,840.700378,397.708740,486.982208,646.859497,78.860939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.093079,713.960449,93.926987,,,,,,,,,,758.900574,848.746033,231.784821
327,550.003540,730.735046,93.641838,,,,,,,870.862976,840.627502,397.700500,486.987213,646.849426,78.812843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.082733,713.981384,93.888763,,,,,,,,,,758.979553,848.709717,231.823090
328,550.343384,730.638550,93.472824,,,,,,,870.969971,840.611084,397.812073,487.036591,646.836121,78.837601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.041138,713.985657,93.787170,,,,,,,,,,758.969482,848.609802,231.812088
329,550.460999,730.737732,93.575165,,,,,,,871.097229,840.583008,397.844513,487.020325,646.817383,78.865219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.105652,713.959534,93.886261,,,,,,,,,,759.029358,848.481506,231.862961
330,550.445679,730.537415,93.447655,,,,,,,871.173767,840.504272,397.875519,487.023651,646.745178,78.825287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.100983,713.954468,93.933983,,,,,,,,,,759.062866,848.343628,231.958008
331,550.423096,730.509521,93.426270,,,,,,,871.338928,840.439148,397.909546,487.015961,646.802307,78.860695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.004578,713.858276,93.883743,,,,,,,,,,759.108215,848.326965,232.030914

