Grasp117
Date:,2025/04/23
Time:,12:58:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
264,,,,,,,807.485291,809.095886,215.454102,,,,,,,502.255707,652.114136,154.885483,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.526062,721.530151,139.162613,,,,,,,,,,,,,,,,,,,,,,859.893921,789.095093,293.371185,,,,,,,,,,,,,,,,,,,,,,,,,453.537476,727.182007,157.905823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,805.429993,808.841919,215.522614,,,,,,,500.608795,652.084900,153.385971,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.635071,721.545654,138.797302,,,,,,,,,,,,,,,,,,,,,,857.858765,788.960754,293.335815,,,,,,,,,,,,,,,,,,,,,,,,,451.623169,727.661682,157.027893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,803.533997,808.696899,215.136093,,,,,,,498.929840,652.488831,152.040771,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.409485,721.683105,137.530441,,,,,,,,,,,,,,,,,,,,,,856.087585,788.778259,293.239410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,802.180542,808.228821,215.047989,,,,,,,497.140381,652.665466,150.935867,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.532349,721.901794,136.399887,,,,,,,,,,,,,,,,,,,,,,854.660645,788.403381,293.238007,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.248016,727.870422,155.451797,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,800.648254,808.027893,215.047211,,,,,,,495.824951,652.877625,149.867920,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.260620,722.240540,135.930496,,,,,,,,,,,,,,,,,,,,,,853.125977,788.152710,292.983154,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.535797,727.972351,153.672455,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,798.388184,808.287720,214.759171,,,,,,,494.014832,653.140686,148.946991,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.210571,722.108521,135.168411,,,,,,,,,,,,,,,,,,,,,,851.590759,788.048279,292.746460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,797.214783,807.550354,214.850143,,,,,,,492.443390,653.258301,148.224182,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.031860,722.479187,134.250946,,,,,,,,,,,,,,,,,,,,,,849.981323,787.976990,292.385162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.668671,728.287354,152.081055,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,796.101746,807.307068,214.678207,,,,,,,490.788513,653.047729,146.521835,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.454895,722.567078,133.189316,,,,,,,,,,,,,,,,,,,,,,848.759949,787.601929,291.738831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.431946,728.175842,152.020782,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,794.648315,807.304871,214.289886,,,,,,,489.804108,653.177246,145.166458,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.752319,722.787476,132.167526,,,,,,,,,,,,,,,,,,,,,,847.690002,787.362732,291.683624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,792.798523,807.412964,214.305054,,,,,,,488.509369,653.620361,143.922958,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.722961,722.682556,131.360626,,,,,,,,,,,,,,,,,,,,,,846.389954,787.318970,291.697601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.583710,728.407776,148.600891,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,791.374573,807.190552,214.479858,,,,,,,487.483063,653.655334,142.981964,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.569580,722.535095,130.853210,,,,,,,,,,,,,,,,,,,,,,844.855469,787.289001,291.315399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.968384,728.576172,148.656677,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,790.382202,806.803650,214.033203,,,,,,,485.969055,653.531433,142.114487,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.153137,722.717773,129.847809,,,,,,,,,,,,,,,,,,,,,,843.441406,787.418274,291.022522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.131775,728.527527,148.266861,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,789.156860,806.792603,213.368546,,,,,,,484.503967,653.704834,141.608170,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.817017,723.062927,129.249176,,,,,,,,,,,,,,,,,,,,,,842.483826,787.471436,290.803558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,787.757141,806.762756,213.476257,,,,,,,483.133942,653.757751,140.422134,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.669922,723.220093,128.756760,,,,,,,,,,,,,,,,,,,,,,841.737610,786.890076,290.681152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.527832,728.799133,145.289078,,,,,,,,,,,,,,,,,,
278,,,,,,,786.347412,806.786743,213.117599,,,,,,,482.472260,653.743835,138.677521,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.873657,723.154114,128.150345,,,,,,,,,,,,,,,,,,,,,,840.271423,786.481873,290.629700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.121429,728.980408,144.746262,,,,,,,,,,,,,,,,,,
279,,,,,,,785.189026,806.788879,212.685852,,,,,,,481.821564,653.944336,137.361069,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.749878,723.250488,127.113266,,,,,,,,,,,,,,,,,,,,,,838.735046,786.649597,290.185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.832489,729.065796,144.320847,,,,,,,,,,,,,,,,,,
280,,,,,,,784.569763,806.515442,212.611328,,,,,,,480.592529,654.379700,136.533249,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.300781,723.611389,126.265175,,,,,,,,,,,,,,,,,,,,,,837.893982,786.750793,290.081451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,783.561096,806.252136,212.732620,,,,,,,479.510773,654.555359,136.401367,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.394714,723.876831,125.536621,,,,,,,,,,,,,,,,,,,,,,836.673950,786.883606,289.903687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.033081,729.183228,141.271088,,,,,,,,,,,,,,,
282,,,,,,,782.132813,806.226074,212.402130,,,,,,,478.153046,654.359253,135.644760,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.653992,724.142395,124.715904,,,,,,,,,,,,,,,,,,,,,,835.829102,786.570801,289.647980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.277771,729.343323,141.100266,,,,,,,,,,,,,,,
283,,,,,,,780.839111,806.441895,211.965042,,,,,,,477.287354,654.442810,134.824966,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.155212,724.059204,123.561432,,,,,,,,,,,,,,,,,,,,,,834.854248,786.406128,289.201355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.237305,729.592346,140.131683,,,,,,,,,,,,,,,
284,,,,,,,780.188965,806.555054,211.660873,,,,,,,476.919586,654.591980,134.148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.541260,724.069885,123.033051,,,,,,,,,,,,,,,,,,,,,,834.250427,786.308044,289.078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.727142,729.691345,138.513840,,,,,,,,,,,,,,,
285,,,,,,,779.614380,806.547485,211.421356,,,,,,,476.064209,654.771729,132.991653,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.356628,724.127441,122.243828,,,,,,,,,,,,,,,,,,,,,,832.953674,786.411377,288.902008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,778.943176,806.397339,210.868179,,,,,,,475.279785,654.990173,131.956543,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.900085,724.130249,121.694359,,,,,,,,,,,,,,,,,,,,,,831.926880,786.570496,288.577850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,777.902039,806.357666,210.639755,,,,,,,474.745300,655.172791,131.030197,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.820313,724.291199,121.499352,,,,,,,,,,,,,,,,,,,,,,830.892761,786.552734,288.480591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,777.003845,806.495850,210.274277,,,,,,,473.931427,655.158813,129.880692,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.744507,724.454651,120.973930,,,,,,,,,,,,,,,,,,,,,,830.259460,786.222900,288.419189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.628571,730.026855,135.930771,,,,,,,,,,,,
289,,,,,,,776.262756,806.614868,210.163651,,,,,,,473.240784,655.324585,129.303452,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.149902,724.836487,120.031044,,,,,,,,,,,,,,,,,,,,,,829.513062,786.055176,288.240570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.807617,730.235229,134.882889,,,,,,,,,,,,
290,,,,,,,775.451538,806.686279,209.991882,,,,,,,472.749390,655.435669,129.054901,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.748169,725.133301,119.529091,,,,,,,,,,,,,,,,,,,,,,829.061279,785.943237,287.842255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.218475,730.357666,133.860809,,,,,,,,,,,,
291,,,,,,,774.638123,806.718445,209.668503,,,,,,,471.978760,655.265686,128.600967,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.596497,725.206360,118.793404,,,,,,,,,,,,,,,,,,,,,,828.096313,786.041504,287.559326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.907684,730.394348,133.277069,,,,,,,,,,,,
292,,,,,,,773.983398,806.738464,209.284317,,,,,,,471.091125,655.396057,128.249832,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.187622,724.872253,117.541412,,,,,,,,,,,,,,,,,,,,,,826.855286,786.243408,287.088470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,773.408813,806.692261,209.096390,,,,,,,470.448761,655.597168,127.657806,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.631348,724.894958,116.717064,,,,,,,,,,,,,,,,,,,,,,825.847717,786.388367,286.827026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,772.943970,806.631104,208.575836,,,,,,,470.011749,655.650269,127.014641,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.910767,725.198669,116.342163,,,,,,,,,,,,,,,,,,,,,,824.982483,786.330017,286.707001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,772.486816,806.683655,208.268951,,,,,,,469.445282,655.645752,126.353806,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.201904,725.319275,116.300270,,,,,,,,,,,,,,,,,,,,,,824.772156,786.003113,286.274933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.872681,730.799072,130.378662,,,,,,,,,
296,,,,,,,771.778748,806.745422,207.930649,,,,,,,468.876434,655.644775,125.831322,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.778870,725.399719,116.074310,,,,,,,,,,,,,,,,,,,,,,824.212158,785.980347,285.830414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,771.163025,806.899353,207.410461,,,,,,,468.720032,655.872925,125.228859,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.943909,725.599915,115.519714,,,,,,,,,,,,,,,,,,,,,,823.479065,786.007874,285.668976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.287628,730.952026,130.155502,,,,,,
298,,,,,,,770.505859,807.080139,207.119507,,,,,,,468.589600,656.178162,124.654709,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.669373,725.680481,115.102371,,,,,,,,,,,,,,,,,,,,,,822.857544,786.076416,285.910278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.498627,731.034546,129.911362,,,,,,
299,,,,,,,769.906677,807.370300,206.942322,,,,,,,468.246490,656.123169,124.284286,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.455139,725.611816,114.794205,,,,,,,,,,,,,,,,,,,,,,822.123779,786.396362,285.753204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.970306,731.091858,129.834793,,,,,,
300,,,,,,,769.918945,807.314880,206.730301,,,,,,,468.110046,656.114563,123.865913,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.123596,725.586975,114.548820,,,,,,,,,,,,,,,,,,,,,,821.298523,786.550171,285.375946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.791931,731.164307,129.438202,,,,,,
301,,,,,,,769.437866,807.466248,206.447723,,,,,,,467.559082,656.004150,123.508636,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.393250,725.657715,114.034447,,,,,,,,,,,,,,,,,,,,,,820.472046,786.777100,284.992432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.770233,731.134827,128.614319,,,,,,
302,,,,,,,769.154297,807.474915,206.117249,,,,,,,467.075897,656.033447,123.257225,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.181702,725.419434,113.509857,,,,,,,,,,,,,,,,,,,,,,819.664368,786.881653,284.618774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,768.590393,807.588989,205.720612,,,,,,,466.735138,656.020996,122.796036,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.734802,725.494568,112.887886,,,,,,,,,,,,,,,,,,,,,,819.443787,786.728577,284.202789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,768.026550,807.711365,205.406326,,,,,,,466.465454,656.072510,122.605988,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.527527,725.576599,112.190987,,,,,,,,,,,,,,,,,,,,,,819.396240,786.527283,284.055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,767.589233,807.951538,204.907974,,,,,,,466.116455,656.133789,122.127098,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.361633,725.569885,111.791695,,,,,,,,,,,,,,,,,,,,,,819.228699,786.644592,283.894043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,767.229797,808.106323,204.684906,,,,,,,465.907135,656.164856,121.832291,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.301331,725.412903,111.521080,,,,,,,,,,,,,,,,,,,,,,818.693909,786.800171,283.469757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,766.865906,808.171509,204.642303,,,,,,,465.641510,655.972107,121.899979,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.299194,725.323486,111.130898,,,,,,,,,,,,,,,,,,,,,,818.300354,786.963562,283.165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,766.549927,808.300354,204.339569,,,,,,,465.509552,655.681702,121.658852,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.967285,725.272766,110.929543,,,,,,,,,,,,,,,,,,,,,,817.805420,787.217529,282.897491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,765.917236,808.569214,203.810974,,,,,,,465.365570,655.303284,121.276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.829773,725.130554,110.530289,,,,,,,,,,,,,,,,,,,,,,817.264893,787.478149,282.629517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,765.302673,808.751526,203.365082,,,,,,,465.032928,654.974854,120.876129,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.766724,725.002014,110.094032,,,,,,,,,,,,,,,,,,,,,,816.845459,787.658081,282.377441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,764.867493,808.867676,203.080978,,,,,,,464.841705,654.545532,120.501923,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.229858,724.761658,109.624626,,,,,,,,,,,,,,,,,,,,,,816.513367,787.804688,282.284424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,764.468933,809.008301,202.804672,,,,,,,464.750397,654.077209,119.934715,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.902283,724.638672,109.234055,,,,,,,,,,,,,,,,,,,,,,816.137756,787.944214,282.213654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,764.229370,809.122192,202.647690,,,,,,,464.678040,653.786865,119.607422,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.694763,724.401917,108.889908,,,,,,,,,,,,,,,,,,,,,,815.683105,788.081116,282.089752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,764.091980,809.126648,202.514603,,,,,,,464.818390,653.432129,118.826645,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.529785,724.149109,108.654015,,,,,,,,,,,,,,,,,,,,,,815.282532,788.095093,281.893860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,764.046204,809.045471,202.421051,,,,,,,464.991608,653.194031,118.188400,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.223328,724.040710,108.397072,,,,,,,,,,,,,,,,,,,,,,815.204468,788.037048,281.563507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,764.140076,808.942749,202.280243,,,,,,,465.110077,652.921997,117.829506,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.233887,723.922119,107.935463,,,,,,,,,,,,,,,,,,,,,,814.967896,787.983826,281.278351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,763.873291,809.055237,201.890976,,,,,,,465.171906,652.719055,117.506554,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.154602,723.737366,107.315582,,,,,,,,,,,,,,,,,,,,,,814.623413,788.046265,280.782990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,763.514343,809.153198,201.364761,,,,,,,465.209076,652.454590,117.325058,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.364014,723.422791,106.847450,,,,,,,,,,,,,,,,,,,,,,814.239380,788.065063,280.492767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,763.118958,809.281372,200.659668,,,,,,,465.158844,652.188293,117.124283,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.511414,723.184631,106.231110,,,,,,,,,,,,,,,,,,,,,,813.870911,788.149292,280.152893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,762.793518,809.351257,200.207443,,,,,,,465.094971,651.741760,116.840294,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.385010,723.094971,105.741959,,,,,,,,,,,,,,,,,,,,,,813.408081,788.260376,279.972931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,762.535217,809.415833,199.998566,,,,,,,465.026306,651.188049,116.425880,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.158997,722.882019,105.432426,,,,,,,,,,,,,,,,,,,,,,813.006531,788.338806,279.795288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,762.373047,809.376587,199.832184,,,,,,,465.192383,650.825745,115.781273,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.961487,722.651978,104.936005,,,,,,,,,,,,,,,,,,,,,,812.438110,788.488037,279.577484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,762.322388,809.270142,199.533478,,,,,,,465.467255,650.572876,115.202225,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.765381,722.482483,104.422104,,,,,,,,,,,,,,,,,,,,,,811.877075,788.594788,279.414276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,762.222046,809.214844,199.395462,,,,,,,465.608826,650.347473,114.844337,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.658447,722.303040,104.142929,,,,,,,,,,,,,,,,,,,,,,811.549500,788.667053,279.217743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,762.032227,809.178284,199.332092,,,,,,,465.703735,650.127808,114.501259,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.563538,722.295715,103.778076,,,,,,,,,,,,,,,,,,,,,,811.137756,788.823059,278.928589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,761.768433,809.106262,199.231705,,,,,,,465.817841,649.983826,114.049225,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.406250,722.213135,103.471451,,,,,,,,,,,,,,,,,,,,,,810.803467,788.994507,278.674774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,761.310669,809.069641,198.758591,,,,,,,465.866943,649.740967,113.746689,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.171448,722.021301,103.148689,,,,,,,,,,,,,,,,,,,,,,810.432434,789.061157,278.501007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,760.954651,809.016479,198.427200,,,,,,,465.876160,649.554138,113.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.394348,721.720093,102.374702,,,,,,,,,,,,,,,,,,,,,,810.191406,789.159241,278.389252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.618652,722.532654,115.930710,,,
329,,,,,,,760.638306,808.928650,198.092316,,,,,,,465.889099,649.185791,113.034042,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.447144,721.647339,101.663818,,,,,,,,,,,,,,,,,,,,,,810.571716,788.775391,278.122223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.492523,722.175354,115.638474,,,
330,,,,,,,760.312744,808.852844,197.857559,,,,,,,465.899231,648.850647,112.190666,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.405823,721.402466,101.148102,,,,,,,,,,,,,,,,,,,,,,810.436584,788.651794,277.804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.138062,721.845886,115.258629,,,
331,,,,,,,760.058167,808.972046,197.394180,,,,,,,465.755219,648.470703,111.196640,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.340820,721.373230,100.302483,,,,,,,,,,,,,,,,,,,,,,810.000671,788.745911,277.210846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.074402,721.691101,114.229507,,,
332,,,,,,,759.820313,808.950439,196.998795,,,,,,,465.792175,648.048645,110.670143,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.009338,721.311035,99.969063,,,,,,,,,,,,,,,,,,,,,,809.627380,788.751221,277.043121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.145508,721.580872,112.966499,,,
333,,,,,,,759.761475,808.895386,196.651184,,,,,,,465.827209,647.794250,109.853973,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.967041,720.915833,99.505173,,,,,,,,,,,,,,,,,,,,,,809.349487,788.757813,276.903473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.274994,721.369507,111.964554,,,
334,,,,,,,759.741272,808.862488,196.337173,,,,,,,466.001526,647.496948,108.934929,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.856750,720.633423,98.948776,,,,,,,,,,,,,,,,,,,,,,808.814087,788.477478,276.901978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.292480,721.027710,111.011147,,,
335,,,,,,,759.531738,808.789124,196.140549,,,,,,,465.938873,647.305908,107.692818,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.877869,720.468262,98.107216,,,,,,,,,,,,,,,,,,,,,,808.485168,788.479858,276.647705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.252716,720.755432,110.396248,,,
