Grasp48
Date:,2025/04/16
Time:,14:28:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
331,568.489868,719.957214,130.662811,489.732239,652.052734,125.099808,,,,,,,,,,,,,,,,,,,,,,814.974426,801.775696,210.776001,,,,,,,,,,,,,,,,442.642700,729.934265,142.053619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,567.934265,720.068787,129.784607,488.404144,652.095032,124.476784,,,,,,,,,,,,,,,,,,,,,,814.760071,801.473389,209.033478,,,,,,,,,,,,,,,,441.912140,729.862000,141.314529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,567.479553,719.832092,129.043930,487.308990,652.103760,123.976715,,,,,,,,,,,,,,,,,,,,,,813.811279,801.102234,208.254715,,,,,,,,,,,,,,,,440.646576,730.116089,139.767563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,566.453003,719.475159,128.158279,486.777100,652.301331,122.646187,,,,,,,,,,,,,,,,,,,,,,812.291077,800.871765,208.298904,,,,,,,,,,,,,,,,439.716156,730.328369,139.259369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,565.401672,719.488281,127.813911,485.636292,652.481384,122.105759,,,,,,,,,,,,,,,,,,,,,,811.264893,800.634155,208.486450,,,,,,,,,,,,,,,,438.431732,730.243835,138.361542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,564.314575,719.450806,127.039970,485.009430,652.524109,121.093292,,,,,,,,,,,,,,,,,,,,,,810.447388,800.404968,208.106491,,,,,,,,,,,,,,,,437.689362,730.362732,137.151382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,563.455872,719.597351,125.922623,484.250610,652.471191,120.175720,,,,,,,,,,,,,,,,,,,,,,809.835571,800.149292,207.362686,,,,,,,,,,,,,,,,437.250122,730.316101,135.877121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,562.866150,719.702515,125.153679,483.408630,652.376465,119.064354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.413239,730.304626,134.760941,,,,,,,,,,,,,,,,,,,932.821045,784.647339,328.136963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,562.163879,719.663940,124.360672,482.787567,652.291138,118.298767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.846466,730.243958,134.179565,,,,,,,,,,,,,,,,,,,930.351990,784.905090,328.685089,809.170959,799.534180,206.034607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,561.431091,719.470337,123.528259,481.947754,652.343384,117.749809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.149384,729.992920,133.635437,,,,,,,,,,,,,,,,,,,,,,807.282104,799.300171,206.388901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,560.599121,719.372131,122.900337,481.395599,652.410400,117.044586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.244751,730.014587,132.609039,,,,,,,,,,,,,,,,,,,,,,806.288452,799.360718,205.831619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,560.278381,719.339966,122.409149,480.811188,652.403809,116.249062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.090973,730.007813,131.707733,,,,,,,,,,,,,,,,,,,,,,805.895630,799.330261,205.109955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,559.776001,719.027222,121.636520,480.460022,652.164490,115.154884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.505341,729.869568,131.465439,,,,,,,,,,,,,,,,,,,,,,805.451660,799.228149,204.478561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,559.087891,718.779480,121.054688,479.858459,651.961609,114.122292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.157745,729.717773,130.662628,,,,,,,,,,,,,,,,,,,,,,805.261169,799.049988,204.182632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,558.498047,718.651062,120.356293,479.297211,651.835266,113.083870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.809937,729.619568,129.803879,,,,,,,,,,,,,,,,,,,,,,804.889832,798.830017,203.856720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,558.373169,718.540833,119.701187,478.876434,651.824341,112.227974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.011353,729.335754,128.018005,,,,,,,,,,,,,,,,,,,,,,804.410400,798.634460,203.488525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,558.112732,718.483704,119.295494,478.355347,651.728760,111.850746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.008362,729.585754,127.099823,,,,,,,,,,,,,,,,,,,,,,803.884277,798.534058,203.162476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,557.681091,718.478821,118.841797,477.717346,651.586548,111.425125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.733948,729.433838,126.199715,,,,,,,,,,,,,,,,,,,,,,803.207886,798.303650,202.805603,926.461304,783.621887,324.460266,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,557.263916,718.473877,118.408363,477.151367,651.488281,110.759621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.922821,729.786865,126.006210,,,,,,,,,,,,,,,,,,,,,,802.826416,798.133606,202.552109,925.762817,783.633545,324.133179,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,556.863647,718.613953,117.544502,476.911896,651.719421,110.288078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.278717,729.918884,125.840202,,,,,,,,,,,,,,,,,,,,,,802.951660,797.780396,202.053558,925.087891,783.661621,323.851654,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,556.834961,718.467834,116.927200,476.585266,651.735840,109.722679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.986664,729.907898,125.420563,,,,,,,,,,,,,,,,,,,,,,802.992981,797.671082,201.613312,924.588013,783.635376,323.572113,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,556.558289,718.565552,116.324295,476.431152,651.726929,109.526825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.712311,729.920776,124.927193,,,,,,,,,,,,,,,,,,,,,,803.261353,797.559998,201.108383,924.222168,783.631226,323.340607,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,556.267517,718.505737,115.796082,476.079407,651.820435,109.009834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.264587,729.905518,124.379456,,,,,,,,,,,,,,,,,,,,,,,,,924.023193,783.525269,323.123383,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,555.821777,718.627197,115.349991,475.866608,651.925598,108.585846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.765442,730.042664,123.932953,,,,,,,,,,,,,,,,,,,,,,,,,923.935974,783.376648,322.951935,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,555.402771,718.739685,114.947281,475.575958,651.991272,108.235100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.540222,730.250916,122.919159,,,,,,,,,,,,,,,,,,,,,,,,,923.818176,783.413940,322.494324,802.257141,797.629639,199.719742,,,,,,,,,,,,,,,,,,,,,,,,
356,555.110046,718.813049,114.552628,475.438507,651.968506,107.719231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.269257,730.317383,122.303329,,,,,,,,,,,,,,,,,,,,,,,,,923.900146,783.365356,321.758270,801.683472,797.807861,199.591141,,,,,,,,,,,,,,,,,,,,,,,,
357,554.789551,718.741516,114.080627,475.311188,652.044067,107.257965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.952759,730.414307,122.119865,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.326294,797.864319,199.386139,,,,,,,,,,,,,,,,,,,,,,,,
358,554.852661,718.676636,113.471939,475.186066,651.966553,106.789017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.669952,730.444275,121.929604,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.975037,798.027161,199.244812,,,,,,,,,,,,,,,,,,,,,,,,
359,554.572693,718.671814,112.972031,475.054840,651.908203,106.171364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.081482,730.114807,120.977798,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.674927,798.077637,199.110687,,,,,,,,,,,,,,,,,,,,,,,,
360,554.400330,718.569702,112.612816,474.933319,651.838135,105.777153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.363373,729.785400,119.795242,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.419189,798.151733,198.953705,,,,,,,,,,,,,,,,,,,,,,,,
361,554.625793,718.449341,112.425072,474.914856,651.733765,105.555412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.358612,729.646973,119.099831,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.289734,798.269714,198.923859,,,,,,,,,,,,,,,,,,,,,,,,
362,554.607361,718.312134,111.968407,475.144897,651.618591,105.115013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.128510,729.968079,118.780884,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.111450,798.296387,198.688919,922.531128,783.533081,320.400696,,,,,,,,,,,,,,,,,,,,,
363,554.576233,718.296387,111.646629,475.320007,651.484619,104.757164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.921295,729.910828,118.675545,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.738159,798.574524,198.264664,921.978271,783.649719,320.621643,,,,,,,,,,,,,,,,,,,,,
364,554.322327,718.361084,111.055855,475.350281,651.282471,104.479980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.782806,729.588379,118.392113,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.500244,798.630188,197.844299,921.442993,783.800049,320.693848,,,,,,,,,,,,,,,,,,,,,
365,554.285034,718.301941,110.657578,475.300171,651.020020,104.167336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.595215,729.178040,117.778290,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.004395,798.748474,197.506561,921.049133,783.929993,320.542542,,,,,,,,,,,,,,,,,,,,,
366,554.213806,718.228943,110.301102,475.371948,650.628052,103.444344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.726013,728.567078,117.789566,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.295898,798.943054,196.863708,920.661926,784.082520,320.399506,,,,,,,,,,,,,,,,,,,,,
367,554.186340,718.114197,109.910858,475.958710,650.453430,102.203476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.860962,728.000671,118.077591,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.502197,799.076355,196.375259,920.406189,784.492065,319.948242,,,,,,,,,,,,,,,,,,,,,
368,554.273193,717.841553,109.683365,475.956879,650.210083,101.932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.741577,727.688965,118.472038,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.411133,799.108276,196.043503,920.179321,784.732727,319.656494,,,,,,,,,,,,,,,,,,,,,
369,554.352600,717.636108,109.529274,475.887390,649.762024,101.692780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.863373,727.212402,118.460976,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.270325,799.221558,195.863419,920.074524,784.804016,319.399323,,,,,,,,,,,,,,,,,,,,,
370,554.355286,717.427307,109.354263,475.946442,649.415405,101.366417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.021179,726.628906,118.287689,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.126953,799.268433,195.712891,919.796265,784.827332,318.916138,,,,,,,,,,,,,,,,,,,,,
371,554.372498,717.312683,109.217224,476.254364,649.096985,100.942184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.050598,726.102112,118.224159,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.268066,799.301025,195.411179,919.745728,784.889099,318.633362,,,,,,,,,,,,,,,,,,,,,
372,554.372559,717.156433,109.175362,476.381622,648.790588,100.548386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.002289,725.618835,118.345062,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.409180,799.355286,195.184158,919.883911,784.909119,318.401489,,,,,,,,,,,,,,,,,,,,,
373,554.284607,717.085815,109.047180,476.446014,648.505493,100.392616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.993500,725.244934,118.408264,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.582886,799.330078,194.779984,920.210938,784.935730,317.980743,,,,,,,,,,,,,,,,,,,,,
374,554.495728,717.088135,108.831886,476.485840,648.377930,100.510773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.015808,725.047119,118.381882,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.423828,799.440186,194.694916,920.299072,784.974670,317.679474,,,,,,,,,,,,,,,,,,,,,
375,554.386597,717.043579,108.657822,476.479004,648.214050,100.592293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.978882,724.837830,118.307648,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.590210,799.480286,194.782318,920.107849,785.082581,317.573547,,,,,,,,,,,,,,,,,,,,,
376,554.359863,717.050964,108.524109,476.453094,648.093567,100.595970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.800659,724.792419,118.238861,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.616455,799.513550,194.775864,919.505981,785.343018,317.728912,,,,,,,,,,,,,,,,,,,,,
377,554.349243,716.913574,108.436562,476.370667,647.999573,100.549965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.759277,724.639893,118.242462,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.422668,799.623596,194.685486,919.539917,785.299988,317.732513,,,,,,,,,,,,,,,,,,,,,
378,554.202942,716.885620,108.312378,476.317657,647.920044,100.578911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.736298,724.577515,118.160973,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.184631,799.659668,194.589218,919.195740,785.557129,317.650452,,,,,,,,,,,,,,,,,,,,,
379,554.144775,716.776978,108.297211,476.299255,647.892578,100.581909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.632324,724.530273,118.121399,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.061157,799.695435,194.579636,919.439697,785.475891,317.585358,,,,,,,,,,,,,,,,,,,,,
380,553.996155,716.824158,108.240593,476.271667,647.812988,100.660057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.597168,724.403442,118.137367,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.092957,799.703735,194.524796,919.580017,785.432922,317.383026,,,,,,,,,,,,,,,,,,,,,
381,553.843445,716.791199,108.135506,476.220917,647.804626,100.614632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.502777,724.356689,118.149666,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.015442,799.712036,194.368851,919.612427,785.479370,317.279694,,,,,,,,,,,,,,,,,,,,,
382,553.603149,716.709229,107.968033,476.185822,647.718750,100.628502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.452148,724.212524,118.036781,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.962769,799.760437,194.249023,919.541199,785.600403,317.218445,,,,,,,,,,,,,,,,,,,,,
383,553.394592,716.772888,107.797829,476.127655,647.616272,100.506340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.375793,724.170898,118.057396,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.954224,799.707214,194.047058,919.501831,785.676453,317.197754,,,,,,,,,,,,,,,,,,,,,
384,553.353333,716.769043,107.771118,476.108063,647.625122,100.535568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.280060,724.047607,117.970062,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.979370,799.808472,193.369339,919.496155,785.799988,317.209473,,,,,,,,,,,,,,,,,,,,,
385,553.329346,716.753052,107.853172,476.134064,647.526611,100.494392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.131531,724.069885,117.933113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.516907,785.779602,317.145264,,,,,,,,,,,,,,,,,,,,,
386,553.286255,716.770691,107.741592,476.118256,647.503479,100.493263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.086975,724.030762,117.835968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.696655,785.758911,317.077179,799.275696,799.746399,192.802277,,,,,,,,,,,,,,,,,,
387,553.192139,716.813110,107.446434,476.080933,647.512329,100.387901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.100861,724.022583,117.807396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.714600,785.892029,317.020844,,,,,,,,,,,,,,,,,,,,,
388,553.218323,716.933350,107.344391,476.102295,647.518555,100.359024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.071198,724.084473,117.878510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.873657,785.811096,317.003693,,,,,,,,,,,,,,,,,,,,,
389,553.446899,716.952332,107.189621,476.145874,647.528748,100.312408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.090515,724.035156,117.841347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.820007,785.938721,316.992523,,,,,,,,,,,,,,,,,,,,,
390,553.506226,717.010010,107.028839,476.178986,647.599182,100.238884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.069031,724.082275,117.883011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,553.560608,717.050415,106.898674,476.211853,647.631531,100.109741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.087494,724.182434,117.888901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.103943,799.587585,192.523056,,,,,,,,,,,,,,,
392,553.572510,717.045532,106.650543,476.230560,647.629028,100.039665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.096344,724.194519,117.880539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.756042,799.470032,192.627014,,,,,,,,,,,,,,,
393,553.799561,716.993652,106.475288,476.200226,647.628052,99.925179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.084961,724.213745,117.510780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.482910,799.434814,192.798935,,,,,,,,,,,,,,,
394,553.787354,716.951355,106.392532,476.280853,647.655090,99.800270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.184540,724.296814,117.699867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.436829,799.364990,192.781952,,,,,,,,,,,,,,,
395,553.658142,716.847778,106.299576,476.198975,647.550354,99.700615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.146698,724.313416,117.771477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.609924,799.167358,192.628799,,,,,,,,,,,,,,,
396,553.684021,716.794128,106.191185,476.199951,647.449158,99.553017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.124176,724.312622,117.715904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.522339,799.051208,192.518768,,,,,,,,,,,,,,,
397,553.631042,716.656616,106.116737,476.099945,647.359558,99.335136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.052032,724.291992,117.634239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,553.484558,716.612061,105.980316,476.054443,647.357788,99.179642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.920197,724.320862,117.485657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.439453,786.812378,318.318298,,,,,,,,,,,,
399,553.389465,716.517944,105.919571,475.972504,647.368713,99.051727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.911011,724.326416,117.461174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.102539,786.939636,318.466003,797.511108,798.748901,193.405701,,,,,,,,,
400,553.309631,716.507019,105.924347,475.884033,647.296082,99.025490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.843842,724.313416,117.449547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.855835,787.010681,318.485474,797.129944,798.659180,193.720657,,,,,,,,,
401,553.197693,716.368958,105.909119,475.832367,647.296936,98.934029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.786560,724.318970,117.397865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.769714,786.918701,318.557098,796.852173,798.596863,193.919144,,,,,,,,,
402,553.076965,716.354126,105.839310,475.769806,647.311707,98.840523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.767731,724.194458,117.249062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.655884,786.944946,318.511475,796.550537,798.590210,193.975739,,,,,,,,,
403,553.067505,716.236206,105.790390,475.707550,647.228760,98.672188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.749176,724.217529,117.322571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.502808,787.012756,318.529907,796.526001,798.450195,194.026566,,,,,,,,,
404,552.992371,716.232788,105.775276,475.666229,647.235291,98.630608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.701813,724.186096,117.281166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.981873,787.124939,318.820435,796.507813,798.356689,194.117722,,,,,,,,,
405,552.902893,716.214539,105.759720,475.586395,647.220520,98.579315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.593658,724.103394,117.189018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.549927,787.157776,318.978912,796.436157,798.197205,194.144592,,,,,,,,,
406,552.854980,716.129333,105.715454,475.498993,647.235535,98.511292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.485138,724.088684,117.174934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.348389,787.216919,319.067657,796.420898,798.056763,194.257309,,,,,,,,,
407,552.786865,716.148987,105.690033,475.526825,647.231812,98.485306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.413177,724.154846,117.262497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.349365,787.234924,319.175812,796.377258,797.940002,194.300034,,,,,,,,,
408,552.856934,715.930298,105.658112,475.539001,647.191895,98.382637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.368896,724.153442,117.302010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.507324,787.122864,319.177246,796.464844,797.827148,194.347824,,,,,,,,,
409,552.717346,715.893311,105.607353,475.453247,647.218140,98.360825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.235046,724.092346,117.203430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.608643,787.102173,319.110931,795.890442,798.040527,194.835297,,,,,,,,,
410,552.651367,715.898254,105.625183,475.441772,647.221863,98.346146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.225708,724.089844,117.172928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.610779,787.189148,319.137268,795.330688,798.073975,195.202927,,,,,,,,,
411,552.660522,715.900208,105.620834,475.448090,647.127075,98.302956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.210052,724.103333,117.150253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.717529,787.145508,319.231598,795.618225,797.714111,195.336456,,,,,,,,,
412,552.660217,715.906250,105.618889,475.464233,647.188354,98.273529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.171936,724.098816,117.180901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.698853,787.119446,319.192108,795.734985,797.544983,195.264709,,,,,,,,,
413,552.604248,715.918518,105.564636,475.628937,647.196289,98.073860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.165619,724.145386,117.233978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.537659,787.169922,319.268799,795.614258,797.596008,195.300644,,,,,,,,,
414,552.568787,715.959473,105.494301,475.652405,647.126953,97.985550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.168915,724.111267,117.117508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.622498,787.109680,319.384918,795.572571,797.628174,195.445053,,,,,,,,,
415,552.546631,715.870544,105.569809,475.560516,647.158264,98.113403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.130463,724.109497,117.066628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.224670,786.717651,319.325653,795.418518,797.594177,195.563187,,,,,,,,,
