Grasp30
Date:,2025/04/16
Time:,11:09:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.896912,643.737854,91.982079,538.081116,728.437134,103.858864,,,,,,,,,,,,,,,,,,,,,,,,,417.281982,705.678467,107.624336,,,,890.159973,834.409302,322.120636,,,,729.772644,843.042419,165.372147
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.938446,643.760498,91.968636,538.138000,728.443970,103.859299,,,,,,,,,,,,,,,,,,,,,,,,,417.264465,705.662476,107.638161,,,,890.271545,834.363708,322.073181,,,,729.809814,843.025879,165.393738
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.902344,643.748901,91.997849,537.990845,728.390869,103.814209,,,,,,,,,,,,,,,,,,,,,,,,,417.304443,705.672058,107.609375,,,,890.257629,834.441223,322.079315,,,,729.885376,843.005615,165.450333
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.909882,643.743835,91.994827,537.975647,728.395264,103.829597,,,,,,,,,,,,,,,,,,,,,,,,,417.284424,705.667725,107.618713,,,,890.243042,834.501892,322.094879,,,,729.897583,843.003662,165.458038
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.956482,643.781433,91.976425,538.065308,728.425964,103.839943,,,,,,,,,,,,,,,,,,,,,,,,,417.264069,705.662598,107.613586,,,,890.323547,834.569397,322.155365,,,,729.827515,843.009705,165.401962
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.940247,643.750244,91.937035,538.030701,728.350342,103.822540,,,,,,,,,,,,,,,,,,,,,,,,,417.267822,705.665466,107.634865,,,,890.409790,834.536926,322.175842,,,,729.875549,843.005859,165.444687
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.921997,643.731995,91.922432,537.992676,728.388489,103.827171,,,,,,,,,,,,,,,,,,,,,,,,,417.273895,705.682678,107.629868,,,,890.349731,834.546631,322.138855,,,,729.820190,843.063965,165.461212
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.970642,643.738037,91.988976,537.872070,728.434998,103.862778,,,,,,,,,,,,,,,,,,,,,,,,,417.275574,705.661560,107.608002,,,,890.438599,834.567810,322.093536,,,,729.849487,843.111572,165.504990
406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.940674,643.729919,91.912621,538.067444,728.432373,103.841057,,,,,,,,,,,,,,,,,,,,,,,,,417.274628,705.664124,107.626663,,,,890.364136,834.663818,322.051331,,,,729.793030,843.174133,165.510590
407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.976318,643.769470,91.872971,537.665588,728.553101,104.079773,,,,,,,,,,,,,,,,,,,,,,,,,417.240509,705.668274,107.635933,,,,890.390869,834.748535,322.050964,,,,729.838745,843.124695,165.518814
408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.011108,643.753540,91.940628,537.833557,728.430908,103.979446,,,,,,,,,,,,,,,,,,,,,,,,,417.169403,705.676941,107.598289,,,,890.453796,834.695251,322.080078,,,,729.856201,843.198853,165.531052
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.978973,643.725952,91.932503,538.080627,728.406006,103.862534,,,,,,,,,,,,,,,,,,,,,,,,,417.204285,705.684021,107.558380,,,,890.362000,834.772583,322.050598,,,,729.781189,843.278381,165.540024
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.988464,643.741272,91.930878,538.172852,728.430786,103.769920,,,,,,,,,,,,,,,,,,,,,,,,,417.227814,705.684692,107.535172,,,,890.453186,834.709778,322.074097,,,,729.800354,843.236755,165.572113
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.981689,643.740540,91.915451,538.137573,728.425842,103.788284,,,,,,,,,,,,,,,,,,,,,,,,,417.202576,705.685852,107.525734,,,,890.451721,834.792542,322.059998,,,,729.817505,843.219299,165.569443

