Grasp124
Date:,2025/04/30
Time:,17:42:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
391,,,,,,,473.301514,646.523438,80.979874,883.570007,752.455383,414.646606,,,,,,,,,,764.789856,775.726318,246.297714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.008179,727.117249,108.463585,,,,,,,,,,411.368713,711.029846,85.776756,,,,,,,,,,,,,,,
392,,,,,,,473.423187,646.595154,80.833389,883.644348,752.357300,414.690735,,,,,,,,,,764.704590,775.682129,246.357697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.138428,727.190002,108.203568,,,,,,,,,,411.313080,711.042480,85.746857,,,,,,,,,,,,,,,
393,,,,,,,473.209137,646.411926,80.946899,883.656555,752.343750,414.688049,,,,,,,,,,764.689026,775.612427,246.392090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.201904,727.195251,108.094315,,,,,,,,,,411.353455,711.040833,85.818069,,,,,,,,,,,,,,,
394,,,,,,,473.083710,646.330933,81.205147,883.668091,752.294678,414.875275,,,,,,,,,,764.696167,775.604797,246.391830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.173584,727.199890,108.130814,,,,,,,,,,411.290710,711.047119,85.800285,,,,,,,,,,,,,,,
395,,,,,,,473.050659,646.306274,81.196655,883.713013,752.272583,414.969513,,,,,,,,,,764.682373,775.554993,246.366333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.040588,727.138977,108.417366,,,,,,,,,,411.255524,711.060059,85.842438,,,,,,,,,,,,,,,
396,,,,,,,473.300262,646.490967,80.977898,883.722717,752.266846,414.991608,,,,,,,,,,764.641113,775.503357,246.429703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.899719,727.128052,108.537010,,,,,,,,,,411.260345,711.052612,85.824776,,,,,,,,,,,,,,,
397,,,,,,,473.410950,646.575073,80.831825,883.758606,752.273621,415.014008,,,,,,,,,,764.590576,775.476379,246.581619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.906860,727.134705,108.534164,,,,,,,,,,411.283905,710.956421,85.771431,,,,,,,,,,,,,,,
398,,,,,,,473.394501,646.602539,80.868080,883.728027,752.262817,415.011963,,,,,,,,,,764.577942,775.432617,246.607697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.909180,727.156982,108.582214,,,,,,,,,,411.312439,710.935059,85.728867,,,,,,,,,,,,,,,
399,,,,,,,473.367004,646.550781,80.884605,883.755859,752.248352,415.145050,,,,,,,,,,764.527954,775.373840,246.647232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.867920,727.148560,108.566414,,,,,,,,,,411.316620,710.940369,85.720818,,,,,,,,,,,,,,,
400,,,,,,,473.374969,646.549500,80.889091,883.774109,752.225464,415.159943,,,,,,,,,,764.516602,775.369019,246.654968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.940247,727.127075,108.583099,,,,,,,,,,411.348480,710.923645,85.645905,,,,,,,,,,,,,,,
401,,,,,,,473.134094,646.390259,81.070412,883.872498,752.205444,415.200195,,,,,,,,,,764.493469,775.371460,246.754364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.930237,727.119385,108.496841,,,,,,,,,,411.321503,710.947998,85.729904,,,,,,,,,,,,,,,
402,,,,,,,473.313263,646.506287,80.980293,883.841614,752.233215,415.238403,,,,,,,,,,764.544250,775.322449,246.824417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.924133,727.170227,108.712540,,,,,,,,,,411.311340,710.937988,85.719872,,,,,,,,,,,,,,,
403,,,,,,,473.395203,646.566772,80.872101,883.836243,752.209961,415.263123,,,,,,,,,,764.472961,775.312805,246.894714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.893982,727.174622,108.657631,,,,,,,,,,411.311554,710.941223,85.728821,,,,,,,,,,,,,,,
404,,,,,,,473.247009,646.451965,81.163857,883.971313,752.211731,415.251923,,,,,,,,,,764.453247,775.250244,246.926956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.911621,727.167419,108.651718,,,,,,,,,,411.326233,710.933289,85.692978,,,,,,,,,,,,,,,
405,,,,,,,473.039215,646.327881,81.233681,883.997742,752.250305,415.265747,,,,,,,,,,764.371338,775.195007,246.989090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.022156,727.120361,108.537247,,,,,,,,,,411.320648,710.940796,85.712257,,,,,,,,,,,,,,,
406,,,,,,,473.238739,646.483154,81.064156,883.856079,752.184814,415.286957,,,,,,,,,,764.322754,775.185852,247.009720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.979675,727.131531,108.593285,,,,,,,,,,411.327698,710.933411,85.690643,,,,,,,,,,,,,,,
407,,,,,,,473.369476,646.589600,80.914497,883.915161,752.163757,415.321472,,,,,,,,,,764.267090,775.186035,247.099380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.932129,727.149048,108.649200,,,,,,,,,,411.317841,710.941223,85.716774,,,,,,,,,,,,,,,
408,,,,,,,473.313385,646.465942,81.045876,883.856995,752.246826,415.445160,,,,,,,,,,764.200073,775.193298,247.180466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.855835,727.180542,108.620827,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,,,,,473.385468,646.636169,80.930344,883.842834,752.199219,415.458069,,,,,,,,,,764.159302,775.188171,247.197876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.872559,727.174072,108.638329,,,,,,,,,,,,,411.342804,710.929626,85.665565,,,,,,,,,,,,
410,,,,,,,473.038300,646.271545,81.259636,883.847351,752.244812,415.457245,,,,,,,,,,764.072205,775.185181,247.261002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.003479,727.247864,108.394058,,,,,,,,,,,,,411.268555,710.937561,85.616852,,,,,,,,,,,,
411,,,,,,,473.193481,646.343262,81.313408,883.831848,752.183716,415.435181,,,,,,,,,,763.972961,775.118530,247.364792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.090088,727.237122,108.064484,,,,,,,,,,,,,411.262390,710.938232,85.613007,,,,,,,,,,,,
412,,,,,,,473.363342,646.525269,80.921982,883.738464,752.263367,415.529236,,,,,,,,,,763.824402,775.167969,247.394897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.048035,727.246582,108.150238,,,,,,,,,,,,,411.267487,710.937683,85.616341,,,,,,,,,,,,
413,,,,,,,472.967163,646.158936,81.470383,883.706177,752.168640,415.578491,,,,,,,,,,763.714050,775.137024,247.458344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.237976,727.188599,107.663399,,,,,,,,,,,,,411.268860,710.937561,85.617119,,,,,,,,,,,,
414,,,,,,,473.264740,646.401672,81.096588,883.672974,752.149048,415.583710,,,,,,,,,,763.611267,775.000244,247.774124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.153992,727.279358,107.889984,,,,,,,,,,,,,411.246155,710.949280,85.666260,,,,,,,,,,,,
415,,,,,,,473.213623,646.403503,80.903587,883.627197,752.171814,415.644043,,,,,,,,,,763.369202,774.966919,247.893829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.065918,727.401306,108.316505,,,,,,,,,,,,,411.223419,710.954346,85.703178,,,,,,,,,,,,
416,,,,,,,473.314728,646.433289,81.001495,883.676697,752.124695,415.727051,,,,,,,,,,763.344849,774.939026,247.986420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.989380,727.440491,108.431984,,,,,,,,,,,,,411.230988,710.860840,85.680779,,,,,,,,,,,,
417,,,,,,,473.374390,646.440613,81.032478,883.500244,752.111816,415.749756,,,,,,,,,,763.291931,774.930054,248.049393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.039612,727.421814,108.361740,,,,,,,,,,,,,411.221527,710.825745,85.647514,,,,,,,,,,,,
418,,,,,,,473.323639,646.425903,81.050529,883.412354,752.128662,415.860901,,,,,,,,,,763.087219,774.939392,248.242996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.904724,727.481323,108.144585,,,,,,,,,,,,,411.208008,710.834473,85.566467,,,,,,,,,,,,
419,,,,,,,473.342590,646.408936,81.043945,883.286987,752.121521,415.903778,,,,,,,,,,763.003967,774.938660,248.302109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.910095,727.490967,108.068687,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,473.627777,646.470276,80.733574,883.314819,752.118347,415.993561,,,,,,,,,,762.850769,774.884705,248.348114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.939331,727.496155,108.066109,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,473.415283,646.333801,81.097115,883.279541,752.075256,416.072296,,,,,,,,,,762.738708,774.875916,248.426468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.148926,727.433899,107.937759,,,,,,,,,,,,,,,,411.102753,710.855469,85.681519,,,,,,,,,
422,,,,,,,473.566742,646.438171,80.849579,883.287415,752.107361,416.144531,,,,,,,,,,762.636169,774.924255,248.524048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.012939,727.500854,108.010391,,,,,,,,,,,,,,,,411.252197,710.724182,85.377693,,,,,,,,,
423,,,,,,,473.745300,646.525696,80.527107,883.264832,752.014221,416.194183,,,,,,,,,,762.537659,774.931580,248.610535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.960266,727.609497,108.077042,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,473.446869,646.476868,80.825333,883.155090,752.054932,416.276550,,,,,,,,,,762.520386,774.885803,248.895111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.940002,727.627869,108.019157,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,473.579132,646.406372,80.847656,883.191223,752.057800,416.363800,,,,,,,,,,762.347534,774.875061,249.123093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.864075,727.607361,108.029335,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,473.391235,646.326965,80.916222,883.155090,752.017761,416.416626,,,,,,,,,,762.221436,774.915527,249.250565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.889648,727.612122,108.230370,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,,,473.467194,646.283630,81.030083,883.089966,752.016724,416.470337,,,,,,,,,,762.042480,774.969543,249.547424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.836853,727.760315,108.489334,,,,,,,,,,,,,,,,,,,411.215607,710.738098,85.449287,,,,,,
428,,,,,,,473.279510,646.211670,81.244865,883.000793,752.065430,416.593201,,,,,,,,,,761.867249,774.915405,249.757401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.749634,727.809143,108.291252,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,473.429596,646.262146,81.183159,883.042053,752.055054,416.746735,,,,,,,,,,761.675720,774.912598,249.989334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.800659,727.865784,108.476929,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,473.566101,646.314209,81.001900,883.051758,751.998230,416.856232,,,,,,,,,,761.443848,774.985352,250.228287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.784851,727.899109,108.589333,,,,,,,,,,,,,,,,,,,,,,411.204254,710.626770,85.272598,,,
431,,,,,,,473.421417,646.385315,80.931183,883.056091,752.044312,416.996124,,,,,,,,,,761.295532,775.000366,250.530609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.655762,727.809753,108.344978,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,473.468536,646.375854,80.671158,882.906738,752.067505,417.374298,,,,,,,,,,761.035278,774.997986,250.849243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.647705,727.771912,108.587975,,,,,,,,,,,,,,,,,,,,,,,,,411.165771,710.641418,85.348137
433,,,,,,,473.072571,646.090332,81.309540,882.796753,752.063660,417.757111,,,,,,,,,,760.930481,775.019531,251.192825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.531189,727.825134,108.856186,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,473.216705,646.280090,81.316704,882.793579,752.054260,418.142365,,,,,,,,,,760.835266,775.021545,251.485748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.306152,727.854858,109.140556,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,473.324615,646.397034,81.216736,882.762268,752.138306,418.621399,,,,,,,,,,760.667847,775.080078,251.814438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.350159,727.860229,109.190384,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,473.296600,646.327454,81.228149,882.938843,752.210205,419.027649,,,,,,,,,,760.493225,775.181824,252.179260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.307068,727.841736,109.289207,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,473.244781,646.263550,81.315750,882.966431,752.268372,419.433289,,,,,,,,,,760.314758,775.236389,252.638107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.269592,727.839050,109.448753,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,473.173737,646.168945,81.540169,883.136475,752.268921,419.792847,,,,,,,,,,760.086365,775.445190,253.185959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.915710,727.837585,109.923592,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,472.835358,645.934570,81.766563,883.312439,752.292358,420.360870,,,,,,,,,,759.783691,775.540161,253.904587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.451904,727.743530,110.616730,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,473.150482,646.437988,80.920662,883.479492,752.305298,420.838837,,,,,,,,,,759.661743,775.551331,254.860382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.428162,727.562744,110.966393,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,473.652161,646.860474,80.290428,883.514343,752.308289,421.218048,,,,,,,,,,759.571655,775.654907,255.564392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.454285,727.537659,111.095566,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,473.761658,646.920349,80.294296,883.651978,752.393982,421.506042,,,,,,,,,,759.378784,775.815063,256.253601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.383057,727.623413,111.284225,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,473.693817,646.818359,80.436996,883.991577,752.506226,421.949890,,,,,,,,,,759.302979,776.018250,256.880280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.369446,727.622925,111.406555,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,473.595795,646.784912,80.637039,884.396362,752.573242,422.459137,,,,,,,,,,759.159058,776.275574,257.503967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.314148,727.683350,111.620895,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,473.725006,646.896423,80.662880,884.784851,752.559143,423.046753,,,,,,,,,,758.938354,776.601990,258.073700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.447571,727.690735,111.752708,,,,,,,,,,,,,,,,,,,,,,,,,,,

