Grasp37
Date:,2025/04/16
Time:,14:17:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
245,,,,619.605469,656.966064,162.855469,685.297180,732.179016,174.193726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.860107,860.668518,281.213470,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.064331,723.742188,166.267166,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.669861,835.794617,417.746002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,614.946655,657.187561,161.627182,680.563782,732.509644,173.406097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.089966,859.838989,280.967682,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.415405,724.040466,165.903442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,610.610962,657.423279,160.586716,675.585571,733.053467,172.918427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.104614,858.966125,281.122437,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.055054,724.422424,165.560120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.389465,834.481323,417.083374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,606.333679,657.816345,159.758362,671.417603,733.301392,172.565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.735413,857.925171,281.212738,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.247070,724.980103,164.023666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,602.387817,658.238831,157.997818,668.168152,733.055420,171.630981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.113159,857.187805,281.033478,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.315125,725.431824,163.212296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.969910,832.757385,417.217499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,598.274292,658.536865,157.449966,663.600647,733.499573,170.829163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.655273,856.388123,280.826385,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.152344,725.881042,162.173737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.583069,832.086182,417.141479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,594.213196,658.699646,156.587143,659.596497,733.535217,170.594742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.300781,855.518188,280.732239,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.276123,726.252014,161.597885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.674744,831.216187,416.690338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,590.382080,659.011414,155.824661,656.284790,733.237366,169.418686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.450012,854.528992,280.734436,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.702148,726.841248,160.891739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.011658,830.727661,415.615845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,586.561523,659.264893,155.167267,652.657288,733.419617,168.481018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.460632,853.628662,280.829865,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.811890,727.195801,159.585236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,582.679565,659.456360,154.134857,649.332397,733.595032,167.749588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.986572,853.020081,280.738892,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.894531,727.657837,159.343124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.342957,829.441040,415.553986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,578.906494,659.851501,153.353943,644.755615,733.840759,166.604202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.527771,852.096619,280.772034,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.849731,728.113220,158.298767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.709656,828.339905,416.185333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,575.200806,659.984558,152.511276,642.210327,733.686523,165.830170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.539673,851.316833,280.941803,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.517578,728.507996,157.475250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.526306,827.433350,415.738708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,571.911621,660.166565,151.167038,638.765381,733.553345,165.553055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.549255,850.605652,280.682129,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.780304,728.814331,156.627777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.050964,826.718384,415.424744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,568.473328,660.361328,150.154495,635.427246,733.924255,164.243088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.767090,849.527710,280.677948,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.668976,729.206116,155.565613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.608032,825.953308,415.153900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,565.029785,660.635803,149.182541,632.791016,733.475525,163.540955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.172119,848.995789,280.657990,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.345795,729.356323,154.862167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.842590,825.479004,415.135620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,561.633911,660.820007,148.134216,628.683533,734.111267,163.276215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.724304,847.980652,280.865875,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.004089,729.670044,153.470139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.952087,824.822449,415.150452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,558.551819,660.949890,147.237564,625.722351,733.979858,162.722382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.890991,847.379089,280.484955,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.092224,729.927673,152.465134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.805481,823.679749,415.145020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,555.189880,661.049011,146.229752,622.286865,734.312195,162.013214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.147095,846.358765,280.277405,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.990417,730.130676,150.929306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.976624,822.965454,414.878174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,552.327576,661.259521,144.827744,619.722900,733.865479,161.216339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.183350,846.031738,280.425476,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.321655,730.350769,149.631485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.932861,822.515198,413.862549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,549.747498,661.232056,144.028229,616.213440,734.355408,160.585236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.455933,845.415100,280.381866,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.164398,730.543457,148.662735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.119995,821.651184,413.614868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,546.888733,661.451355,142.702271,614.343628,734.066101,159.614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.208008,844.124695,280.393311,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.271057,730.764771,147.153900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.096313,821.044373,413.030365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,543.991089,661.529846,141.544846,610.673950,734.234802,158.977097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.661987,843.531189,280.146210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.233276,820.562012,413.396973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,541.147461,661.807129,140.545319,608.577209,733.928040,158.423340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.005798,842.754761,280.095703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.964111,820.008362,413.283173,480.110260,731.322388,144.862152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,538.385986,661.784363,139.371857,605.820618,734.284668,157.467712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.903442,842.457092,280.132843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.450134,818.932922,413.202545,477.286835,731.471741,143.814407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,536.041077,662.069885,137.996201,603.782776,734.083069,155.989700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.849792,842.112549,280.052063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.486084,818.809998,412.920258,475.203552,731.624512,143.004562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,533.876526,662.263428,136.429489,601.497681,733.986267,155.375641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.033081,841.089417,279.844025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.305176,818.302368,412.671814,472.557343,731.896179,141.161301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,531.639343,662.154846,134.963943,598.737854,734.190918,154.975189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.556946,840.637756,279.789948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.615295,817.348633,412.674530,470.499298,732.148743,139.990112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,529.155273,662.335571,134.096909,596.921204,733.676147,153.303406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.512207,840.056946,279.753876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.304016,816.747803,412.052155,468.086212,732.131897,139.616104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,526.788086,662.375427,133.033997,594.846680,733.557983,152.459732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.193665,839.463379,279.448456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.504028,816.464661,411.603546,466.309967,732.350281,138.195999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,524.630005,662.466003,132.089310,592.491150,733.605896,152.164322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.354797,839.123901,279.389221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.241150,816.030029,411.204926,464.055969,732.381531,136.706207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,523.128967,662.781128,130.095154,590.608765,733.513062,151.195023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.565918,838.658813,279.483459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.816956,815.507507,410.949738,462.298187,732.356812,135.655167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,521.120300,662.825684,128.214355,588.990723,733.476624,150.037842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.759949,838.078064,279.302185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.042358,814.927429,410.554871,460.492188,732.533142,134.348038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,519.088318,662.665039,127.404030,586.484863,733.388306,149.611725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.542786,837.286804,279.587311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.194336,814.725098,410.683289,457.991913,732.402771,133.442322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,517.333191,662.813171,126.114830,584.534302,733.405396,149.272919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.375366,836.823364,279.272827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.264832,814.231689,410.738556,456.461945,732.274475,132.368256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,515.577881,662.783936,124.946167,583.492920,733.332336,147.901688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.618713,836.084473,279.098145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.517151,813.797729,410.534302,454.844238,732.340759,130.667358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,513.947205,662.658386,123.973282,581.150085,733.268921,146.841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.036743,835.798279,279.027802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.212097,812.914673,410.242279,452.782867,732.212646,129.557358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,512.145142,662.601868,122.392021,579.312073,733.247925,146.142197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.657532,835.289978,278.843628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.042542,812.845764,409.381317,451.613251,732.137146,128.563629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,511.553070,662.752258,120.355110,578.057739,733.229370,145.390350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.451660,834.873840,278.883331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.842896,812.643555,409.574219,450.043640,732.307861,126.822929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,509.905365,662.789001,119.540359,577.239624,732.994202,144.337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.001160,834.507690,278.880646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.075134,812.158264,409.482513,448.590912,732.174377,125.761383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,508.705597,662.823303,118.597549,574.996582,733.068542,143.775208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.524780,834.342163,278.697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.322998,811.697266,409.250153,446.864532,731.991394,125.070221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,507.138550,662.631958,117.355583,573.243896,733.107178,143.352097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.383118,833.730652,278.621613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.294434,810.849854,409.214539,445.869720,732.146118,123.912361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,506.201355,662.580261,115.914482,572.101196,733.225037,142.983017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.211243,833.304260,278.647705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.417969,810.409912,408.517487,444.640381,732.127380,122.239052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,504.850189,662.430603,115.272324,571.588013,733.008362,141.601974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.634583,832.843079,278.211700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.632385,810.193604,407.851105,443.382233,731.985352,121.504341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,503.798737,662.279419,113.997749,570.572815,732.724426,140.542145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.344543,832.449402,277.844391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.612366,810.012207,408.055695,441.979950,731.855774,120.959335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,503.186584,662.469971,112.413460,569.070923,732.763062,139.433228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.122681,832.139465,277.438141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.988586,809.693481,408.201447,441.172485,731.837769,119.617577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,502.098389,662.486389,111.611450,567.704773,732.803284,138.645248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.586426,831.679260,277.143005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.762329,809.453613,407.739136,440.250458,731.747864,118.401474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,501.301544,662.534790,110.919014,567.076965,732.678955,138.514847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.615051,831.579590,277.173767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.817505,809.243408,407.282440,439.182312,731.564331,117.544128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,500.038818,662.131836,109.771530,566.186829,732.465088,137.837982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.029602,831.362671,277.234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.721497,808.669861,407.107330,438.178070,731.331909,116.904030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,499.087128,661.921143,109.172249,565.326721,732.394348,137.016830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.485718,830.938904,277.159912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.159973,808.079895,406.953064,437.049683,731.241150,115.317764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,498.445770,662.010254,108.307579,564.484497,732.207153,136.121277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.929993,830.661743,277.041229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.874146,807.813293,406.689026,436.731354,731.065308,114.314751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,498.032990,662.130188,106.702202,563.461121,732.238037,135.367645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.218384,830.668579,276.769104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.795776,807.611267,406.424225,435.854095,730.866333,113.442497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,497.784546,662.271545,105.110222,562.459900,732.272217,135.257324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.501709,830.368896,276.520691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.031921,807.501526,406.336700,435.149658,730.808594,112.491661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,497.427979,662.277039,104.098572,561.552795,732.287903,134.556274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.540161,830.196777,276.473541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.241699,807.320313,406.203522,434.672150,730.736633,110.962868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,496.686310,662.271851,103.479767,561.095520,732.258484,133.757202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.504517,829.965271,276.408844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.564331,807.157959,405.732849,434.007782,730.749451,109.620598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,496.026001,662.241577,102.637054,560.419128,732.199097,133.140350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.741211,829.224976,276.833679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.090942,806.785034,405.668335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,495.448639,662.155640,102.273903,559.804077,732.109070,132.519257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.199707,829.063232,276.700439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.951538,806.749084,405.675690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,494.801453,661.494141,101.799889,559.480835,732.063110,131.623764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.214111,829.361267,276.337372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.629395,806.521362,405.168213,,,,431.786285,730.475464,107.359268,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,494.073181,661.197571,101.267754,559.230591,732.002258,131.111328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.520935,829.295898,276.123871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.680969,806.202087,404.522034,,,,431.397583,730.437866,106.178604,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,493.523376,661.247742,100.605026,558.771729,731.934509,130.546326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.629700,829.030334,275.626038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.876404,805.939941,403.854095,,,,431.286743,730.386902,105.553726,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,493.158691,661.357178,100.262634,558.353333,731.803528,130.022919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.075684,828.873047,275.272156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.508362,805.759216,403.677917,,,,430.892029,730.178772,104.828545,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,492.712463,661.166870,99.840202,557.886719,731.805664,129.600449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.510925,828.791870,275.047302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.433594,805.735657,403.832947,,,,430.555359,730.153870,104.344009,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,492.407928,660.900085,99.193886,557.459961,731.827087,128.433304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.272705,828.679749,275.028107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.469055,805.663147,404.034729,,,,430.037811,730.023621,103.637474,,,,,,,,,,,,,,,,,,,,,,,,,,,
