Grasp38
Date:,2025/04/16
Time:,14:17:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
359,,,,511.576630,663.561523,105.897827,577.610962,732.493835,137.129822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.714355,832.944702,279.883881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.677185,812.853271,410.955658,,,,,,,,,,,,,448.294617,732.830688,120.636635,,,,,,,,,,,,,,,,,,
360,,,,510.005920,663.267334,105.764641,575.970581,732.236572,136.631042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.333313,832.709229,279.621094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.053528,812.543762,410.807281,,,,,,,,,,,,,446.805115,732.741577,119.498886,,,,,,,,,,,,,,,,,,
361,,,,509.381561,663.608887,104.243866,574.323792,732.368713,136.151794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.477600,832.444641,279.327942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.895569,812.479919,410.203217,,,,,,,,,,,,,445.784363,732.704407,118.440895,,,,,,,,,,,,,,,,,,
362,,,,508.650482,663.925476,102.636383,573.169983,732.362671,135.519623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.290344,832.015015,278.998169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.126038,812.060547,409.334045,,,,,,,,,,,,,444.476593,732.614502,117.165115,,,,,,,,,,,,,,,,,,
363,,,,507.403687,663.431152,102.559532,572.269409,732.189880,134.164963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.661987,831.119873,278.770325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.154846,811.503357,409.354340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,,,506.090759,663.062744,101.963188,571.572937,732.218994,133.608261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.595642,830.556702,278.134613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.374390,811.011230,408.932556,,,,,,,,,,,,,,,,442.393066,732.266052,115.373062,,,,,,,,,,,,,,,
365,,,,505.064453,662.961670,101.380669,570.443909,732.060242,133.271194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.338318,829.903809,277.393402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.640503,810.602112,408.265991,,,,,,,,,,,,,,,,441.510681,732.203125,113.866806,,,,,,,,,,,,,,,
366,,,,504.635773,663.041992,100.134926,568.990173,732.068237,132.827789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.653198,829.602356,276.877777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.652283,810.472778,407.810303,,,,,,,,,,,,,,,,440.609344,732.095337,113.285431,,,,,,,,,,,,,,,
367,,,,503.979218,663.078064,98.504669,567.830261,732.157898,132.236633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.519226,829.128296,276.627686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.270813,810.454529,408.517517,,,,,,,,,,,,,,,,439.357605,731.949646,112.805580,,,,,,,,,,,,,,,
368,,,,503.309052,663.090881,97.162758,566.948547,732.265808,131.197372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.008240,828.935913,276.432587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.752136,810.182556,408.766388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,,,502.645386,663.196472,96.596634,566.145569,732.315735,130.533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.244507,829.145508,276.470551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.528076,809.965698,408.147308,,,,,,,,,,,,,,,,,,,438.371582,731.748291,110.320412,,,,,,,,,,,,
370,,,,501.341217,662.993286,96.676537,565.398193,732.312988,129.996658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.319397,829.963989,276.483673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.868713,809.629761,407.536316,,,,,,,,,,,,,,,,,,,437.205841,731.804260,109.580566,,,,,,,,,,,,
371,,,,500.011444,662.605896,96.881905,564.782959,731.920654,129.422516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.320190,829.901184,276.374634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.894348,809.048767,406.934326,,,,,,,,,,,,,,,,,,,436.179138,731.743835,109.247856,,,,,,,,,,,,
372,,,,499.116180,662.423096,96.277718,564.149231,731.607361,128.786591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.106506,828.961060,276.143951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.549438,808.545410,406.652191,,,,,,,,,,,,,,,,,,,435.397858,731.670471,108.959839,,,,,,,,,,,,
373,,,,498.300537,662.515259,95.175568,563.434021,731.550659,128.430008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.261353,828.341492,275.893707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.671082,808.101746,406.587860,,,,,,,,,,,,,,,,,,,434.642487,731.722778,108.269531,,,,,,,,,,,,
374,,,,497.496857,662.556519,94.393715,562.579651,731.470276,127.872925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.091919,827.696228,275.533569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.713867,807.973816,406.182861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,497.197235,662.690552,93.387016,561.895203,731.474731,127.064156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.614929,808.137634,405.964111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,496.862823,662.851196,92.407829,561.187866,731.547729,126.711555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.852966,808.059326,405.713226,,,,,,,,,,,,,,,,,,,,,,433.489929,731.958313,105.028824,820.869873,826.735535,274.483795,,,,,,
377,,,,496.400635,663.041809,91.401550,560.379456,731.589783,126.486115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.267822,807.808716,405.320099,,,,,,,,,,,,,,,,,,,,,,432.408081,732.093323,105.069931,819.970093,826.688416,274.031860,,,,,,
378,,,,495.136536,662.810120,91.681221,560.067322,731.401550,125.790810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.664246,807.605408,404.721375,,,,,,,,,,,,,,,,,,,,,,431.731659,732.183228,104.928284,819.214294,826.597961,273.609955,,,,,,
379,,,,494.312622,662.651733,91.578857,559.656311,731.382751,125.277603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.822754,807.311462,404.524597,,,,,,,,,,,,,,,,,,,,,,431.105865,732.313354,104.643929,818.329102,826.527283,273.701721,,,,,,
380,,,,493.759857,662.836792,91.208405,559.072083,731.357910,124.943130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.950256,807.036804,404.394379,,,,,,,,,,,,,,,,,,,,,,430.411377,732.359131,104.235374,817.655029,826.521179,273.808563,,,,,,
381,,,,493.102539,662.939270,90.742104,558.558899,731.278015,124.423935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.744629,806.713562,404.021973,,,,,,,,,,,,,,,,,,,,,,429.699524,732.598267,102.963905,817.169983,826.356628,273.481720,,,,,,
382,,,,492.454498,663.004822,90.184067,558.000977,731.182068,123.949333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.727173,806.471680,403.654327,,,,,,,,,,,,,,,,,,,,,,429.328430,732.625732,101.771179,816.883423,826.003662,272.897095,,,,,,
383,,,,492.063049,662.914001,89.751373,557.628418,731.140564,122.928421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.600708,806.323242,403.407318,,,,,,,,,,,,,,,,,,,,,,,,,816.839722,825.922119,272.231018,,,,,,
384,,,,491.777863,662.746399,89.450195,557.139648,731.297302,122.663017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.417297,805.980713,403.062103,,,,,,,,,,,,,,,,,,,,,,,,,816.734375,826.159546,271.775269,,,,,,
385,,,,491.517120,662.645203,89.070396,556.637939,731.350891,122.462410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.091614,805.921814,402.965088,,,,,,,,,,,,,,,,,,,,,,,,,816.443848,826.217590,271.606049,,,,,,
386,,,,491.536285,662.751343,87.919205,556.048340,731.363525,122.155182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.352478,805.857727,402.874634,,,,,,,,,,,,,,,,,,,,,,,,,815.944275,826.585754,271.956390,,,,,,
387,,,,491.471924,662.729553,87.329918,555.665771,731.310364,121.856575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.723999,805.794373,402.454926,,,,,,,,,,,,,,,,,,,,,,,,,815.532043,826.690308,272.004547,,,,,,
388,,,,491.276642,662.569641,87.031349,555.438416,731.361206,121.660667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.143555,805.672668,402.404205,,,,,,,,,,,,,,,,,,,,,,,,,815.138550,826.254028,271.723328,427.578552,731.836060,99.121986,,,
389,,,,491.030548,662.467773,86.856354,555.149902,731.182617,121.399094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.473694,805.560120,402.365387,,,,,,,,,,,,,,,,,,,,,,,,,814.712158,826.172852,271.461029,427.156982,731.610779,99.276810,,,
390,,,,491.051056,662.333435,86.339600,554.998535,731.048096,121.214943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.350037,805.418701,401.597778,,,,,,,,,,,,,,,,,,,,,,,,,814.481506,826.011169,271.317108,426.947540,731.486206,99.516853,,,
391,,,,490.668671,662.190430,86.231628,554.766663,730.867493,121.137985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.259277,805.324097,401.294067,,,,,,,,,,,,,,,,,,,,,,,,,814.305054,825.874207,270.894104,426.673615,731.285278,99.680351,,,
392,,,,490.529236,662.065796,85.976639,554.493286,730.793457,121.021194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.816101,805.277710,401.139099,,,,,,,,,,,,,,,,,,,,,,,,,814.141846,825.751221,270.537231,426.311066,731.070129,99.779152,,,
393,,,,490.295837,661.936035,85.963409,554.267883,730.636841,120.911072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.616333,805.143616,401.006134,,,,,,,,,,,,,,,,,,,,,,,,,813.949219,825.542480,270.101898,425.981842,730.891602,100.152374,,,
394,,,,490.050812,661.712524,85.812134,554.062683,730.466553,120.744362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.372131,805.049377,400.729950,,,,,,,,,,,,,,,,,,,,,,,,,813.957092,825.505249,269.224030,425.527985,730.778137,100.382782,,,
395,,,,489.795959,661.515869,85.715881,553.802307,730.370728,120.626274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.148743,804.966187,400.491791,,,,,,,,,,,,,,,,,,,,,,,,,813.946289,825.472778,268.906219,425.291565,730.690796,100.447975,,,
396,,,,489.528656,661.450989,85.862358,553.602295,730.218323,120.552681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.808044,804.923767,400.351898,,,,,,,,,,,,,,,,,,,,,,,,,813.389404,825.395691,269.192291,425.069183,730.513916,100.418365,,,
397,,,,489.223083,661.366028,85.877602,553.305237,730.152405,120.454422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.475647,804.907959,400.073242,,,,,,,,,,,,,,,,,,,,,,,,,813.006470,825.410583,269.397278,424.825714,730.333008,100.400742,,,
398,,,,488.919800,661.208679,85.987564,553.119873,730.079712,120.390961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.227600,804.932190,399.853394,,,,,,,,,,,,,,,,,,,,,,,,,812.814087,825.474243,269.365417,424.584564,730.244385,100.443726,,,
399,,,,488.651001,661.109009,86.065231,552.841675,729.975281,120.256783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.046326,805.102112,399.686798,,,,,,,,,,,,,,,,,,,,,,,,,812.595032,825.497314,269.220093,424.369934,730.104675,100.402069,,,
400,,,,488.405212,660.954407,86.100616,552.634949,729.760620,120.171104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.874939,805.078247,399.563324,,,,,,,,,,,,,,,,,,,,,,,,,812.329895,825.421021,269.034302,424.275879,729.887634,100.265846,,,
401,,,,487.974579,660.823608,86.053093,552.435364,729.538086,120.129028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.616638,805.113770,399.467804,,,,,,,,,,,,,,,,,,,,,,,,,812.035156,825.453552,268.965942,424.134399,729.692749,100.167747,,,
402,,,,487.693176,660.669128,85.871422,552.068359,729.513977,120.110909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.583801,805.000793,399.382416,,,,,,,,,,,,,,,,,,,,,,,,,811.868591,825.486084,268.858551,423.768372,729.521362,99.969070,,,
403,,,,487.378204,660.488953,85.859657,551.902954,729.301086,120.110664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.527771,804.893066,399.273895,,,,,,,,,,,,,,,,,,,,,,,,,811.648499,825.394287,268.649414,423.426910,729.425659,99.872589,,,
404,,,,486.605103,659.946045,86.692238,551.975952,728.898865,119.952171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.517029,804.690491,399.370331,,,,,,,,,,,,,,,,,,,,,,,,,811.415894,825.493530,268.587311,,,,,,
405,,,,486.766693,659.994934,85.749168,551.600830,728.833069,120.016541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.429382,804.563782,399.410156,,,,,,,,,,,,,,,,,,,,,,,,,811.216431,825.510742,268.528107,,,,,,
406,,,,486.945282,660.075806,85.082283,551.366211,728.655212,120.060013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.348633,804.568970,399.416656,,,,,,,,,,,,,,,,,,,,,,,,,810.986267,825.543762,268.467346,,,,,,
407,,,,486.988403,659.958496,84.690102,551.174866,728.393677,120.004539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.848145,804.732727,399.652496,,,,,,,,,,,,,,,,,,,,,,,,,810.953186,824.881836,268.298218,,,,,,
408,,,,486.879364,659.802795,84.673416,551.104675,728.122314,120.038574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.968079,804.617432,399.508118,,,,,,,,,,,,,,,,,,,,,,,,,810.802307,824.586426,268.086700,,,,,,
409,,,,486.806061,659.531433,84.410614,551.013367,727.930847,120.006371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.946594,804.502136,399.344604,,,,,,,,,,,,,,,,,,,,,,,,,810.604065,824.493103,268.104340,,,,,,
410,,,,486.794006,659.337891,84.199753,551.087219,727.617310,120.084030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.888245,804.490234,399.367798,,,,,,,,,,,,,,,,,,,,,,,,,810.494873,824.500183,268.197968,,,,,,
411,,,,486.822388,659.180359,84.188126,550.899231,727.477783,119.944298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.080383,804.594482,398.919800,,,,,,,,,,,,,,,,,,,,,,,,,810.381958,824.416992,268.180084,,,,,,
412,,,,486.820465,659.004761,84.003807,550.787476,727.276306,119.955109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.921936,804.522156,399.261536,,,,,,,,,,,,,,,,,,,,,,,,,810.567871,824.499329,268.000763,,,,,,
413,,,,486.876587,658.726685,83.815010,550.965149,726.971863,120.004105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.740662,804.470459,399.546814,,,,,,,,,,,,,,,,,,,,,,,,,810.293457,824.416077,268.093353,,,,421.622131,727.292236,99.947617
414,,,,486.953033,658.474854,83.620857,550.943665,726.778381,119.998650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.610962,804.478699,399.561096,,,,,,,,,,,,,,,,,,,,,,,,,810.397888,824.463318,267.987366,,,,421.508453,726.887817,99.957916
415,,,,487.114166,658.195740,83.341743,550.773376,726.706421,119.909798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.571655,804.472595,399.554382,,,,,,,,,,,,,,,,,,,,,,,,,810.491455,824.419250,267.907593,,,,421.396515,726.483643,99.951431
416,,,,487.217224,657.981018,83.098358,550.786072,726.371277,119.840721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.522095,804.527893,399.565338,,,,,,,,,,,,,,,,,,,,,,,,,810.125916,824.287964,268.080078,,,,421.379364,726.081055,99.937820
417,,,,487.267639,657.660645,82.918266,551.015686,726.120605,119.580391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.664001,804.516785,399.522003,,,,,,,,,,,,,,,,,,,,,,,,,810.275635,824.399353,267.927246,,,,421.382080,725.786011,99.866165
418,,,,487.434937,657.409058,82.830002,551.090576,725.986450,119.236847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.676147,804.549561,399.531952,,,,,,,,,,,,,,,,,,,,,,,,,810.311218,824.427917,267.804565,,,,421.569458,725.417175,99.514641
