Grasp50
Date:,2025/04/16
Time:,14:28:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
294,571.316162,722.177002,129.751694,,,,,,,,,,,,,,,,,,,,,,821.077209,798.871277,206.545486,,,,,,,,,,491.901917,656.026855,123.635620,,,,,,,,,,,,,,,,,,,445.999390,732.860474,138.526154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,569.534729,721.836609,129.235657,,,,,,,,,,,,,,,,,,,,,,819.681519,798.185486,206.134369,,,,,,,,,,490.372650,656.078491,122.980003,,,,,,,,,,,,,,,,,,,444.704254,732.732605,137.691788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,568.305786,721.508362,129.109436,,,,,,,,,,,,,,,,,,,,,,817.677002,798.220337,206.373184,,,,,,,,,,488.991882,655.978394,122.339615,,,,,,,,,,,,,,,,,,,443.090332,732.467285,136.725235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,567.119263,721.367859,128.482132,,,,,,,,,,,,,,,,,,,,,,815.877014,798.128662,206.399429,,,,,,,,,,487.483307,655.718201,121.581345,,,,,,,,,,,,,,,,,,,442.220551,732.354248,135.695038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,565.846497,721.313965,127.465836,,,,,,,,,,,,,,,,,,,,,,814.468323,797.763367,206.099594,,,,,,,,,,486.364258,655.517944,120.523949,,,,,,,,,,,,,,,,,,,441.019928,732.320862,134.285797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,564.719604,721.006226,126.896622,,,,,,,,,,,,,,,,,,,,,,813.326477,797.249268,206.083832,,,,,,,,,,485.380280,655.259644,119.692871,,,,,,,,,,,,,,,,,,,439.863525,732.117065,133.614349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,563.360840,720.741089,126.085831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.766052,654.859192,118.704216,,,,,,,,,,,,,,,,,,,438.257416,731.939026,133.164825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,562.437805,720.571777,125.391953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.122620,654.302795,117.590652,,,,,,,,,,,,,,,,,,,437.364105,731.829773,132.295471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,561.563538,720.078674,125.008095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.908997,653.790771,116.973328,,,,,,,,,,,,,,,,,,,436.740662,731.629883,131.109207,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.084106,781.265991,324.977356,810.764099,795.599304,204.840729,,,,,,,,,,,,,,,,,,,,,,,,
303,560.162537,719.710327,124.262604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.070557,653.472595,116.186241,,,,,,,,,,,,,,,,,,,435.534698,731.165588,129.750137,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.767334,781.232605,324.778595,809.254883,795.588989,204.948303,,,,,,,,,,,,,,,,,,,,,,,,
304,559.803711,719.242371,123.438789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.447235,653.253235,115.026505,,,,,,,,,,,,,,,,,,,434.352234,730.653442,129.433456,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.246033,780.838562,324.507416,808.055237,795.239624,204.865707,,,,,,,,,,,,,,,,,,,,,,,,
305,558.881470,719.096069,122.749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.670044,653.143433,113.546623,,,,,,,,,,,,,,,,,,,433.156067,730.093933,129.062531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.062073,795.099121,204.570984,,,,,,,,,,,,,,,,,,,,,,,,
306,557.649048,719.156250,122.056046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.890717,652.826355,112.453918,,,,,,,,,,,,,,,,,,,432.296753,729.808960,127.789665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.720276,794.399109,203.760788,,,,,,,,,,,,,,,,,,,,,,,,
307,557.147034,718.965393,121.548927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.058350,652.489319,111.710838,,,,,,,,,,,,,,,,,,,432.071930,729.664551,126.561508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.122375,793.867554,203.419998,,,,,,,,,,,,,,,,,,,,,,,,
308,556.264038,718.605774,120.723312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.038483,652.090637,111.134445,,,,,,,,,,,,,,,,,,,431.074036,729.843079,125.915359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.622253,793.635803,203.154160,,,,,,,,,,,,,,,,,,,,,,,,
309,555.237732,718.369141,120.109238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.156128,651.828918,110.494614,,,,,,,,,,,,,,,,,,,430.268524,729.449036,125.222816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.174072,779.379761,322.223877,,,,,,,,,,,,,,,,,,,,,
310,554.296204,718.201599,119.519836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.773224,651.709961,109.731888,,,,,,,,,,,,,,,,,,,429.295349,729.446045,125.202599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.312805,779.510620,322.599243,804.393311,793.088074,202.299545,,,,,,,,,,,,,,,,,,
311,553.829834,717.840576,118.771469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.206726,651.627197,108.991478,,,,,,,,,,,,,,,,,,,428.197418,729.213318,124.908508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.991150,779.529968,322.561096,803.455872,792.830566,202.089630,,,,,,,,,,,,,,,,,,
312,553.779968,717.529785,117.897453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.622040,651.341248,108.120445,,,,,,,,,,,,,,,,,,,427.501984,729.248169,123.889732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.421204,779.293640,322.217743,802.458984,792.670349,202.017944,,,,,,,,,,,,,,,,,,
313,553.259949,717.284241,116.991135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.117035,651.117371,107.252342,,,,,,,,,,,,,,,,,,,427.156616,729.070984,122.460190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.328247,778.933838,321.661194,801.881165,792.469055,202.178909,,,,,,,,,,,,,,,,,,
314,552.861267,717.109253,116.584686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.768311,650.941284,106.380432,,,,,,,,,,,,,,,,,,,427.004242,728.883667,121.739433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.042725,792.122559,202.134430,,,,,,,,,,,,,,,,,,
315,552.220093,717.111084,116.478874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.315948,651.155396,105.653603,,,,,,,,,,,,,,,,,,,426.680939,728.812256,121.450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.227112,791.928894,201.917786,,,,,,,,,,,,,,,,,,
316,551.858643,717.093140,116.372101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.667175,650.931885,105.330368,,,,,,,,,,,,,,,,,,,425.861877,728.784058,120.852837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.662231,791.773743,201.545410,,,,,,,,,,,,,,,,,,
317,551.227844,716.995239,116.017708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.072418,651.234924,105.139343,,,,,,,,,,,,,,,,,,,424.944550,728.725891,120.470100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.299866,791.551392,201.056076,,,,,,,,,,,,,,,,,,
318,550.715759,716.919006,115.301888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.634766,651.202332,104.864372,,,,,,,,,,,,,,,,,,,424.915955,728.575317,119.676170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.948914,791.367554,200.664764,,,,,,,,,,,,,,,,,,
319,550.491333,716.852905,114.540955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.273773,651.153198,104.467316,,,,,,,,,,,,,,,,,,,425.275238,728.392151,118.187134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.810364,791.305054,200.311142,923.138306,778.048706,319.543640,,,,,,,,,,,,,,,
320,549.899109,716.777466,113.470932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.081146,651.195251,103.637840,,,,,,,,,,,,,,,,,,,425.191650,728.137695,116.834961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.859863,791.140686,199.771423,922.450745,778.243408,319.659821,,,,,,,,,,,,,,,
321,549.559448,716.943054,112.636269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.802582,651.241333,103.124008,,,,,,,,,,,,,,,,,,,424.751007,727.896240,116.474548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.816833,791.016846,198.929428,921.805176,778.267212,319.611816,,,,,,,,,,,,,,,
322,549.399414,716.931702,112.033585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.389648,651.150391,102.669167,,,,,,,,,,,,,,,,,,,424.042297,727.757751,115.918404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.047668,790.703186,198.060959,921.450745,778.383545,319.602295,,,,,,,,,,,,,,,
323,549.215515,716.843567,111.412025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.392883,650.487549,101.830528,,,,,,,,,,,,,,,,,,,423.647644,727.545227,115.422485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.228638,778.286072,319.451050,,,,,,,,,,,,,,,
324,548.953796,716.725769,111.021912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.285126,650.142029,101.308472,,,,,,,,,,,,,,,,,,,423.558197,727.327332,115.426277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.807007,778.203735,319.113220,,,,,,,,,,,,,,,
325,549.078613,716.447388,110.664444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.164856,649.897583,101.118347,,,,,,,,,,,,,,,,,,,423.485168,727.115601,115.465591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.462158,778.084473,318.759888,,,,,,,,,,,,,,,
326,549.162354,716.223877,110.219482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.004669,649.600464,100.930161,,,,,,,,,,,,,,,,,,,423.380798,726.905884,115.483795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.124146,778.009583,318.443268,,,,,,,,,,,,,,,
327,548.851196,716.062073,109.848167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.976898,649.227844,100.507133,,,,,,,,,,,,,,,,,,,423.324249,726.613220,115.493553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.983215,777.925232,318.177979,,,,,,,,,,,,,,,
328,548.487122,715.900452,109.785332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.201172,648.894958,99.706070,,,,,,,,,,,,,,,,,,,423.207184,726.126282,115.466240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,548.250305,715.824036,109.629974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.282043,648.656189,99.372787,,,,,,,,,,,,,,,,,,,423.153168,725.793945,115.462433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,548.048279,715.647766,109.609314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.062561,648.469177,99.240005,,,,,,,,,,,,,,,,,,,422.388153,725.826843,116.403847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.921936,790.473633,195.996979,,,,,,,,,,,,
331,548.081726,715.449463,109.529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.927094,648.197144,99.214531,,,,,,,,,,,,,,,,,,,421.979492,725.574524,116.950729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.713318,790.552002,195.849442,,,,,,,,,,,,
332,547.902039,715.322144,109.572395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.753235,648.078247,99.186615,,,,,,,,,,,,,,,,,,,421.891663,725.261841,116.908607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.341248,790.638000,195.610687,,,,,,,,,,,,
333,547.813660,715.226501,109.581779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.691437,648.001831,99.097153,,,,,,,,,,,,,,,,,,,422.601990,724.769409,115.818764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.119019,790.755432,195.472549,,,,,,,,,,,,
334,547.782288,715.135010,109.490372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.599731,647.922302,99.014069,,,,,,,,,,,,,,,,,,,422.252106,724.895325,116.214584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.753174,790.865417,195.143417,,,,,,,,,,,,
335,547.773987,715.054749,109.464417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.529388,647.847778,98.994598,,,,,,,,,,,,,,,,,,,421.962280,724.818542,116.576019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.773438,791.087585,194.762421,,,,,,,,,,,,
336,547.673462,715.052856,109.446136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.471527,647.827942,98.904572,,,,,,,,,,,,,,,,,,,421.688995,724.789551,116.820381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.647400,791.129272,194.499054,,,,,,,,,,,,
337,547.624878,714.987732,109.357681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.415558,647.854065,98.872505,,,,,,,,,,,,,,,,,,,421.594818,724.763672,116.877159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.358459,791.207336,194.397217,,,,,,,,,,,,
338,547.743286,715.017395,109.277161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.335663,647.884094,98.823524,,,,,,,,,,,,,,,,,,,421.572632,724.706787,116.808022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.113647,791.321716,194.350113,,,,,,,,,,,,
339,547.507751,715.146851,109.039841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.310181,647.887573,98.671509,,,,,,,,,,,,,,,,,,,421.749268,724.593567,116.481773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.791748,791.499512,194.335297,918.387085,778.370483,315.270416,,,,,,,,,
340,547.623657,715.180542,108.952042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.319061,647.797363,98.546837,,,,,,,,,,,,,,,,,,,421.896179,724.481445,116.319397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.724854,791.608093,194.250549,918.055725,778.671326,315.230560,,,,,,,,,
341,547.591797,715.333191,108.614578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.345673,647.784546,98.475945,,,,,,,,,,,,,,,,,,,421.702423,724.530029,116.466026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.634583,791.780518,194.192490,917.765015,778.864075,315.275238,,,,,,,,,
342,547.476074,715.470642,108.387077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.377716,647.772583,98.386658,,,,,,,,,,,,,,,,,,,421.820404,724.434875,116.355209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.474792,791.883972,194.123398,917.517456,778.993042,315.184814,,,,,,,,,
343,547.375427,715.554260,108.212372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.494629,647.760986,98.295799,,,,,,,,,,,,,,,,,,,422.064087,724.277100,116.119675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.327576,791.986145,194.111893,917.103210,779.327209,315.409393,,,,,,,,,
344,547.553406,715.498535,108.012276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.593323,647.765991,97.998985,,,,,,,,,,,,,,,,,,,422.373566,724.083191,115.680595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.221863,792.180908,194.013733,916.787720,779.535278,315.586487,,,,,,,,,
345,547.512390,715.652466,107.743256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.740601,647.650146,97.856812,,,,,,,,,,,,,,,,,,,422.800018,723.866699,115.147171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.166626,792.372803,193.970123,916.594788,779.743286,315.683838,,,,,,,,,
346,547.497864,715.661011,107.375481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.884460,647.579163,97.649673,,,,,,,,,,,,,,,,,,,422.955811,723.839600,114.949371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.824707,792.662842,194.137421,916.369385,780.058716,315.911865,,,,,,,,,
347,547.542542,715.720703,107.092262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.972931,647.545959,97.427376,,,,,,,,,,,,,,,,,,,422.951508,723.975891,114.890900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.949158,792.654297,194.053818,916.276001,780.302185,316.262238,,,,,,,,,
348,547.556335,715.846802,106.817657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.989044,647.615845,97.345848,,,,,,,,,,,,,,,,,,,422.955139,723.992676,114.896240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.099854,792.721619,193.893463,916.179932,780.493652,316.584869,,,,,,,,,
349,547.530029,715.996216,106.740875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.136963,647.639343,97.211472,,,,,,,,,,,,,,,,,,,422.990143,724.080017,114.882828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.066833,792.743713,193.796829,916.050903,780.817993,316.979187,,,,,,,,,
350,547.512939,715.959534,106.453186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.213531,647.587585,97.039665,,,,,,,,,,,,,,,,,,,423.002197,724.093140,114.869789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.998291,792.843384,193.851532,915.947083,781.044617,317.263733,,,,,,,,,
351,547.563293,715.959595,106.474998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.279480,647.574768,96.906166,,,,,,,,,,,,,,,,,,,423.030884,724.089111,114.783859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.983704,792.919678,193.948364,916.097595,780.933777,317.617462,,,,,,,,,
352,547.483215,715.985474,106.380791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.224213,647.533386,96.745712,,,,,,,,,,,,,,,,,,,423.051025,724.100098,114.816917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.015198,792.730652,194.097626,916.161682,781.073608,317.767914,,,,,,,,,
353,547.329102,715.905151,106.056961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.220215,647.457764,96.718788,,,,,,,,,,,,,,,,,,,422.999603,724.097656,114.749451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.047058,792.721619,194.141296,916.329346,781.219238,317.738525,,,,,,,,,
354,547.304077,716.018799,106.117996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.241974,647.493713,96.612198,,,,,,,,,,,,,,,,,,,422.998322,724.096375,114.725601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.938110,792.828003,194.133041,,,,,,,,,,,,
355,547.286682,716.107483,106.160728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.196838,647.445740,96.558372,,,,,,,,,,,,,,,,,,,423.003082,724.096436,114.725288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.899780,792.797668,194.198669,,,,,,,,,,,,
356,547.342407,716.105652,106.230667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.207306,647.423584,96.555389,,,,,,,,,,,,,,,,,,,422.997894,724.098938,114.740730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.800964,792.885620,194.209488,,,,,,,,,,,,
357,547.343628,716.160889,106.230576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.248230,647.405823,96.464638,,,,,,,,,,,,,,,,,,,422.931885,724.094788,114.639191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.889893,792.905334,194.197205,,,,,,,,,,,,
358,547.286072,716.166260,106.123863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.251373,647.414673,96.437431,,,,,,,,,,,,,,,,,,,422.937286,724.105957,114.674080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.147095,792.811096,194.043289,,,,,,,,,,,,
359,547.198547,716.213257,106.097939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.262695,647.424622,96.262985,,,,,,,,,,,,,,,,,,,422.961365,724.012695,114.669418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.175598,792.775208,193.881653,,,,,,,,,,,,
360,547.138123,716.232483,105.952209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.263611,647.417786,96.209190,,,,,,,,,,,,,,,,,,,422.895599,724.000183,114.590111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,547.124023,716.223083,105.907303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.294006,647.406860,96.123055,,,,,,,,,,,,,,,,,,,422.867859,724.005310,114.557220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.262634,782.067444,317.418945,794.163818,792.741638,193.939240,,,
362,547.100159,716.269531,105.813782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.951019,647.518738,96.307442,,,,,,,,,,,,,,,,,,,422.905762,724.011292,114.600571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.937439,782.245667,317.832153,793.935974,792.783752,194.115692,,,
363,547.055664,716.317810,105.841393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.256653,647.439636,96.082352,,,,,,,,,,,,,,,,,,,422.793915,724.026001,114.586899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.421387,782.506165,318.211578,793.751282,792.841675,194.255402,,,
364,547.013794,716.281860,105.792320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.367188,647.383301,95.830406,,,,,,,,,,,,,,,,,,,422.749969,724.007629,114.571472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.350891,782.518555,318.400116,793.589966,792.906067,194.363876,,,
365,546.960632,716.297607,105.688461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.355194,647.422241,95.715492,,,,,,,,,,,,,,,,,,,422.726227,724.021484,114.503693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.369690,782.607361,318.521362,793.422974,792.906311,194.429688,,,
366,546.968506,716.252991,105.673889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.370728,647.408386,95.645241,,,,,,,,,,,,,,,,,,,422.736389,724.025635,114.479614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.472107,782.715881,318.668182,793.436279,792.806213,194.494965,,,
367,546.931885,716.269714,105.552696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.423828,647.415466,95.555336,,,,,,,,,,,,,,,,,,,422.681824,724.032532,114.438293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.353088,782.865234,318.805725,793.367310,792.836487,194.530319,,,
368,546.733826,716.288025,105.390015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.339142,647.394470,95.462700,,,,,,,,,,,,,,,,,,,422.636108,724.041016,114.464539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.336304,782.836853,318.890961,793.294739,792.753845,194.560074,,,
369,546.717834,716.271790,105.357918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.355621,647.390930,95.429443,,,,,,,,,,,,,,,,,,,422.559174,724.021179,114.379929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.513123,782.875854,319.108032,793.329956,792.671814,194.560959,,,
370,546.773560,716.287842,105.353317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.505493,647.439270,95.275154,,,,,,,,,,,,,,,,,,,422.516144,724.033264,114.416908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.456238,782.937622,319.180450,793.156311,792.595642,194.666260,,,
371,546.659668,716.278381,105.336899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.536987,647.435425,95.099953,,,,,,,,,,,,,,,,,,,422.454407,724.035339,114.367058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.365784,783.048767,319.238586,793.036987,792.495300,194.786606,,,
