Grasp125
Date:,2025/04/23
Time:,12:59:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
331,,,,,,,,,,,,,,,,770.501709,801.097534,188.925232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.549194,718.884583,103.715149,473.418213,648.635437,127.098022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.048889,779.309631,269.427521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.222717,723.724365,131.810989,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,770.754089,801.223999,188.161224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.601196,718.975220,103.098160,473.419556,648.693298,126.797821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.516907,779.464355,269.111633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.966766,723.692810,131.461411,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,,770.671509,801.410889,187.624878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.548645,719.007324,102.853256,473.444183,648.609863,126.424309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.034668,779.583191,268.829773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.735229,723.610657,131.197601,,,,,,,,,,,,,,,
334,,,,,,,,,,,,,,,,770.449097,801.345947,187.462616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.566589,718.958008,102.574936,473.467041,648.509399,125.873070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.716919,779.359070,268.357269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.460693,723.501770,130.738693,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,770.186218,801.434631,187.291809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.707581,719.003845,101.966553,473.261719,648.172302,125.044449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.388672,779.350647,268.035370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.494568,723.229675,129.958969,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,,770.239807,801.637939,186.584305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.639221,718.886719,101.277054,473.370148,648.144775,124.155960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.450378,779.393066,267.857117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.574554,723.111816,129.341522,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,,770.232971,801.958984,185.632309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.285889,718.992615,100.385048,473.533295,648.138733,123.112556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.314392,779.552185,267.587036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.285889,723.382324,129.340851,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,770.042358,802.147278,185.105621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.216614,718.991455,99.654610,473.565460,648.047729,122.225044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.061890,779.760803,267.221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.587433,722.859741,128.329941,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,,769.840637,802.200012,184.949493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.351807,718.939270,98.900993,473.636810,647.747925,121.460037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.463623,780.121582,266.711243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,769.712097,802.292603,184.831619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.312439,719.058044,98.012733,473.680908,647.501526,120.616394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.765808,780.371765,266.518097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,769.500854,802.440491,184.621078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.569580,718.845703,97.332687,473.793793,647.212219,119.776634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.901978,780.679260,266.472168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,769.268677,802.366943,184.449219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.505188,718.582275,96.760292,474.000122,647.085938,118.881493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.919067,781.011536,266.110138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,768.824768,802.302429,184.066574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.678406,718.598694,96.038841,473.938202,646.941345,118.006966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.609985,781.025818,265.996552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,768.349304,802.426636,183.804138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.374634,718.572571,95.404259,473.927582,646.656494,117.009079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.629150,780.809570,265.593384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,,767.845093,802.496216,183.467743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.185181,718.660889,94.542076,473.941681,646.305603,115.595901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.347778,780.661255,265.079926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,767.360046,802.602600,183.204086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.161194,718.716003,93.446396,473.928589,646.285156,114.680702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.372375,780.274292,264.624146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.980103,720.911560,122.754471,,,,,,,,,,,,
347,,,,,,,,,,,,,,,,767.103516,802.690979,182.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.184082,718.766357,92.458092,473.849518,646.149048,114.187065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.087830,780.302856,264.178375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.548096,720.890198,122.028343,,,,,,,,,,,,
348,,,,,,,,,,,,,,,,766.901123,802.790649,182.386963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.289673,718.548950,91.674118,474.023895,646.042603,113.356865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.608643,780.395447,263.598145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.092834,720.759033,121.134163,,,,,,,,,,,,
349,,,,,,,,,,,,,,,,766.684387,803.011841,181.474930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.301575,718.482422,90.833488,474.243011,646.145569,112.770393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.090881,780.444519,263.135742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,766.426270,803.090637,181.092758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.167297,718.666931,90.306946,474.301697,646.145081,112.613853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.061462,780.347839,262.669891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,765.999512,803.133545,180.751541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.991211,718.989075,90.040527,474.258148,646.590820,112.929459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.840515,780.374268,262.429626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,,765.717712,802.973572,180.380402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.688354,719.239685,89.874649,474.109711,647.154358,113.084564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.377869,780.047424,261.793762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,765.392334,803.079834,179.971542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.555664,719.247437,89.728584,473.981598,647.464844,113.072815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.640686,780.102173,261.357300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,765.154236,803.133484,179.601501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.600708,719.371033,89.190033,473.910889,647.425354,112.994987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.979858,780.185852,261.241241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,765.103577,802.952454,179.217255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.333435,718.999146,89.575264,473.571411,647.258484,112.955620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.281982,780.263062,260.989349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.843079,722.070923,117.935013,,,,,,,,,
356,,,,,,,,,,,,,,,,765.119629,802.820007,178.891998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.075073,718.764404,89.835777,473.237000,647.015808,112.937752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.436707,780.110291,260.458527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.754669,721.889099,117.982338,,,,,,,,,
357,,,,,,,,,,,,,,,,765.567871,802.623352,178.267303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.893799,718.670837,89.815247,473.045135,646.979980,112.973068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.268555,780.089722,259.671448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.511536,721.885986,118.086983,,,,,,,,,
358,,,,,,,,,,,,,,,,766.060913,802.963013,177.160507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.787476,718.675415,89.845581,472.936279,646.980530,113.004288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.120728,780.124512,259.418488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.416046,721.768982,118.127853,,,,,,,,,
359,,,,,,,,,,,,,,,,766.092285,803.091919,176.385788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.554016,718.619019,89.756500,472.813171,646.929688,113.019722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.897888,780.513367,258.846283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.281372,721.666626,118.115669,,,,,,,,,
360,,,,,,,,,,,,,,,,766.173096,803.071106,175.995712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.494629,718.585876,89.745094,472.636078,646.878906,112.989845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.751709,780.647278,258.357025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.114136,721.593628,118.179840,,,,,,,,,
361,,,,,,,,,,,,,,,,766.127502,803.058228,175.712921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.149658,718.596008,89.801895,472.527252,646.799011,112.951668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.575867,780.715149,257.984955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.038086,721.595337,118.231552,,,,,,,,,
362,,,,,,,,,,,,,,,,766.101501,802.987427,175.432556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.051880,718.471558,89.619888,472.471039,646.833801,112.910049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.593994,780.711487,257.614197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.976166,721.514771,118.251633,,,,,,,,,
363,,,,,,,,,,,,,,,,766.035461,802.854431,175.136642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.953552,718.460754,89.399101,472.341064,646.740723,112.868065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.921631,780.568604,257.064636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.848724,721.417542,118.249466,,,,,,,,,
364,,,,,,,,,,,,,,,,766.007141,802.713318,174.627655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.820068,718.490295,89.294968,472.271332,646.723694,112.842400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.974487,780.667358,256.717712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.785065,721.425537,118.161644,,,,,,,,,
365,,,,,,,,,,,,,,,,766.015320,802.240051,174.161163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.532410,718.548950,89.386681,472.310425,646.747498,112.787811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.855408,780.680054,256.549652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.769836,721.437378,118.072548,,,,,,,,,
366,,,,,,,,,,,,,,,,765.802551,802.114197,173.881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.265259,718.870544,88.877739,472.536865,646.896851,112.943130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.766357,780.670166,256.388916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.737976,721.357483,118.060417,,,,,,,,,
367,,,,,,,,,,,,,,,,765.550232,802.042542,173.543320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.347351,719.066833,88.326302,472.375671,646.789246,112.797493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.707886,780.672607,256.243652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.672363,721.371765,118.081963,,,,,,,,,
368,,,,,,,,,,,,,,,,765.281921,801.355896,173.580307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.581299,719.166382,87.917709,472.291382,646.728394,112.771675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.712219,780.614807,256.120850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.553802,721.390259,118.065422,,,,,,,,,
369,,,,,,,,,,,,,,,,765.783936,801.467651,173.233322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.622437,719.172974,87.667572,472.539764,646.856750,112.912071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.669006,780.612427,255.970078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.571716,721.370117,117.989082,,,,,,,,,
370,,,,,,,,,,,,,,,,765.565552,801.468445,172.923660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.510315,719.209351,87.606300,472.476563,646.715759,112.731979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.626160,780.545349,255.824005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.657593,721.397583,117.911049,,,,,,,,,
371,,,,,,,,,,,,,,,,765.451660,800.854492,172.702972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.429199,719.193665,87.437775,472.490265,646.649414,112.677032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.496033,780.534668,255.707062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.671814,721.370361,117.840195,,,,,,,,,
372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.538391,719.136169,87.254684,472.499268,646.648376,112.685295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.593262,780.498840,255.154877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.650818,721.384583,117.744347,,,,,,,,,
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.590454,719.115479,87.132011,472.497040,646.655029,112.695412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.484436,780.662781,254.444946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.703186,721.396240,117.683205,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.631226,719.134705,87.061066,472.476532,646.659729,112.588814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.409058,780.709534,254.073776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.742920,721.405762,117.604965,,,,,,,,,
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.402344,719.392822,86.987091,472.483521,646.661560,112.515831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.132935,780.719116,253.967072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.716064,721.421753,117.481255,,,,,,,,,
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.567383,719.212830,86.915833,472.539520,646.700256,112.495872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.900391,780.719604,253.727173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.697266,721.533936,117.473030,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.367554,719.407349,86.828461,472.552887,646.711365,112.494148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.723389,780.735291,253.546173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.681366,721.544617,117.306847,,,,,,,,,
378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.532104,719.341492,86.816086,472.517242,646.693909,112.477821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.414612,780.794006,253.384781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.803162,721.515564,117.210037,767.008240,800.407410,170.117996,,,,,,
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.587769,719.268921,86.778694,472.547943,646.724121,112.373329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.222046,780.778870,253.172867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.699341,721.559692,117.248169,766.872681,800.634460,170.131607,,,,,,
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.657471,719.238159,86.734535,472.536591,646.645874,112.333069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.072327,780.813477,253.123077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.803772,721.426514,117.130165,766.836487,800.636353,170.067169,,,,,,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.560303,719.221069,86.647270,472.554596,646.635132,112.330139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.802307,780.894470,253.215164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.733734,721.449036,117.195648,766.804932,800.686829,169.982849,,,,,,
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.592163,719.241150,86.618446,472.561432,646.635132,112.297195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.440186,780.975830,253.336014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.683044,721.471558,117.288292,766.707336,800.750916,169.898163,,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.609497,719.251465,86.407372,472.603577,646.699219,112.162338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.173584,781.037781,253.430328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.821777,721.408447,117.066399,766.569885,800.868713,169.778366,,,,,,
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.917664,719.134583,86.217522,472.616821,646.658936,112.131149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.791748,781.138672,253.570816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.822174,721.346741,117.094261,766.359375,801.020691,169.765930,,,,,,
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.637207,719.288269,86.265564,472.623962,646.612305,112.198212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.497009,781.240540,253.754211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.015564,721.252747,116.832832,766.245605,801.076721,169.764648,,,,,,
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.822388,719.132385,86.057999,472.496399,646.743469,112.233063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.296326,781.363525,253.804565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.866425,721.314819,116.972198,766.130493,801.230347,169.691284,,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.915955,719.149475,85.893784,472.496063,646.701233,112.281151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.292175,781.271484,253.774261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.849762,721.236023,117.037979,765.965149,801.359619,169.707062,,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.792419,719.342651,86.059059,472.810394,646.674744,112.272514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.264771,781.330688,253.711227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.807312,721.224182,117.139893,765.852234,801.379700,169.705292,,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.773804,719.323547,86.033989,472.942047,646.652893,112.155205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.065247,781.479309,253.739899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.976959,721.121094,117.131371,765.813416,801.469055,169.746124,,,,,,
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.673645,719.327515,85.966621,472.965515,646.644958,112.159019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.974548,781.519043,253.801895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.882935,721.108704,117.049789,765.681335,801.640015,169.732986,,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.634277,719.459900,86.139099,472.973236,646.650757,112.077736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.877380,781.578247,253.711853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.826721,721.101868,116.939163,765.593140,801.724976,169.757324,,,,,,
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.581421,719.509583,86.214928,472.999664,646.661743,112.146637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.854187,781.693237,253.676117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.900421,721.096130,116.967209,765.519653,801.866272,169.744095,,,,,,
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.623901,719.460205,86.294502,473.044556,646.622253,112.095375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.868652,781.672180,253.636444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.810944,721.093201,116.979416,765.398743,801.958679,169.801300,,,,,,
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.685913,719.454224,86.097565,473.048798,646.624634,112.104263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.893921,781.884766,253.681732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.836853,721.094055,116.925041,765.318542,802.052673,169.881058,,,,,,
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.556641,719.528015,86.149399,473.056671,646.616150,112.068794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.909241,781.990295,253.636902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.803772,721.114197,116.940819,765.282043,802.089966,169.931625,,,,,,
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.478271,719.595459,86.294029,473.090149,646.712463,112.027740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.932983,782.086182,253.698471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.806885,721.108826,116.933014,,,,,,,,,
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.420288,719.692993,86.322594,473.163940,646.666992,112.048523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.004578,782.262939,253.706757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.789276,720.997620,116.917839,,,,765.178162,802.301514,170.044891,,,
