Weight60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
58;643.320374;712.948608;153.785416;580.221313;630.118774;159.076477;524.679749;689.147278;174.747742;;;;887.500549;840.023865;205.604248;974.926941;828.843567;358.576447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;637.811890;713.036255;154.118591;574.936951;630.557373;158.293869;519.786987;689.611938;174.405945;;;;883.452698;838.890381;205.595261;971.510742;828.730103;358.619843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;632.292358;713.013916;153.811447;569.525085;631.017700;157.821716;514.926208;690.267517;173.923721;;;;878.831055;837.945679;206.182053;968.065125;827.893738;357.984985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;627.745911;713.260803;152.764404;564.336975;631.330017;157.339005;509.824890;690.854431;173.430817;;;;874.505310;836.722595;206.330002;965.181763;827.050842;357.191284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;622.960938;713.452332;152.659195;559.175415;631.712891;156.630142;504.797699;691.374451;173.172470;;;;;;;960.838501;827.164368;357.782013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;618.235718;713.422791;152.366165;554.018433;632.211731;156.108200;499.765259;692.105896;173.089096;;;;;;;957.331482;826.435730;357.299530;865.880737;834.590576;206.494949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;613.606018;713.362793;151.786697;549.109680;632.616699;155.325424;495.195831;692.457336;172.288574;;;;;;;954.380432;824.959351;356.219513;861.323303;833.647827;206.838409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;609.024719;713.248474;151.451233;544.267090;632.882629;154.657700;490.585541;693.044861;171.018280;;;;;;;951.539307;824.080383;355.473267;857.308228;832.183472;207.201782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;604.897461;713.039246;150.976059;539.285034;633.155762;153.972473;485.937195;693.623169;170.502930;;;;;;;947.295593;824.156250;356.037842;852.991821;831.286865;207.090408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;600.782654;713.174744;149.937912;534.471436;633.392883;152.921066;481.848480;694.110535;169.601852;;;;;;;943.273376;822.871460;355.643768;849.434753;829.864807;206.981628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
